
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,2,1,Spine Terminal,100000001,800000645,
0,s,Point,6,1,Spine Terminal,100000001,800000646,
0,s,Point,6,1,Spine Terminal,100000001,800000647,
0,s,Point,2,1,Spine Terminal,100000001,800000648,
0,s,Point,6,1,Spine Terminal,100000001,800000649,
0,s,Point,6,1,Spine Terminal,100000001,800000650,
0,s,Point,6,1,Spine Terminal,100000001,800000651,
0,s,Point,2,1,Spine Terminal,100000001,800000652,
0,s,Point,2,1,Spine Terminal,100000001,800000653,
0,s,Point,6,1,Spine Terminal,100000001,800000654,
0,s,Point,6,1,Spine Terminal,100000001,800000655,
0,s,Point,1,1,Spine Terminal,100000001,800000656,
0,s,Point,14,1,Spine Terminal,100000001,800000657,
0,s,Point,5,1,Spine Terminal,100000001,800000658,
0,s,Point,6,1,Spine Terminal,100000001,800000659,
0,s,Point,5,1,Spine Terminal,100000001,800000660,
0,s,Point,6,1,Spine Terminal,100000001,800000661,
0,s,Point,7,1,Spine Terminal,100000001,800000662,
0,s,Point,,1,Spine Terminal,100000001,800000663,
0,s,Point,19,1,Spine Terminal,100000001,800000664,
0,s,Point,7,1,Spine Terminal,100000001,800000665,
0,s,Point,19,1,Spine Terminal,100000001,800000666,
0,s,Point,7,1,Spine Terminal,100000001,800000667,
0,s,Point,10,1,Spine Terminal,100000001,800000668,
0,s,Point,2,1,Spine Terminal,100000001,800000669,
0,s,Point,2,1,Spine Terminal,100000001,800000670,
0,s,Point,18,1,Spine Terminal,100000001,800000671,
0,s,Point,19,1,Spine Terminal,100000001,800000672,
0,s,Point,15,1,Spine Terminal,100000001,800000673,
0,s,Point,6,1,Spine Terminal,100000001,800000674,
0,s,Point,6,1,Spine Terminal,100000001,800000675,
0,s,Point,3,1,Spine Terminal,100000001,800000676,
0,s,Point,5,1,Spine Terminal,100000001,800000677,
0,s,Point,17,1,Spine Terminal,100000001,800000678,
0,s,Point,5,1,Spine Terminal,100000001,800000679,
0,s,Point,14,1,Spine Terminal,100000001,800000680,
0,s,Point,7,1,Spine Terminal,100000001,800000681,
0,s,Point,2,1,Spine Terminal,100000001,800000682,
0,s,Point,6,1,Spine Terminal,100000001,800000683,
0,s,Point,12,1,Spine Terminal,100000001,800000684,
0,s,Point,9,1,Spine Terminal,100000001,800000685,
0,s,Point,7,1,Spine Terminal,100000001,800000686,
0,s,Point,4,1,Spine Terminal,100000001,800000687,
0,s,Point,6,1,Spine Terminal,100000001,800000688,
0,s,Point,11,1,Spine Terminal,100000001,800000689,
0,s,Point,2,1,Spine Terminal,100000001,800000690,
0,s,Point,9,1,Spine Terminal,100000001,800000691,
0,s,Point,5,1,Spine Terminal,100000001,800000692,
0,s,Point,5,1,Spine Terminal,100000001,800000693,
0,s,Point,7,1,Spine Terminal,100000001,800000694,
0,s,Point,7,1,Spine Terminal,100000001,800000695,
0,s,Point,5,1,Spine Terminal,100000001,800000696,
0,s,Point,8,1,Spine Terminal,100000001,800000697,
0,s,Point,4,1,Spine Terminal,100000001,800000698,
0,s,Point,5,1,Spine Terminal,100000001,800000699,
0,s,Point,12,1,Spine Terminal,100000001,800000700,
0,s,Point,10,1,Spine Terminal,100000001,800000701,
0,s,Point,19,1,Spine Terminal,100000001,800000702,
0,s,Point,7,1,Spine Terminal,100000001,800000703,
0,s,Point,5,1,Spine Terminal,100000001,800000704,
0,s,Point,6,1,Spine Terminal,100000001,800000705,
0,s,Point,7,1,Spine Terminal,100000001,800000706,
0,s,Point,9,1,Spine Terminal,100000001,800000707,
0,s,Point,11,1,Spine Terminal,100000001,800000708,
0,s,Point,20,1,Spine Terminal,100000001,800000709,
0,s,Point,19,1,Spine Terminal,100000001,800000710,
0,s,Point,20,1,Spine Terminal,100000001,800000711,
0,s,Point,17,1,Spine Terminal,100000001,800000712,
0,s,Point,19,1,Spine Terminal,100000001,800000713,
0,s,Point,10,1,Spine Terminal,100000001,800000714,
0,s,Point,7,1,Spine Terminal,100000001,800000715,
0,s,Point,7,1,Spine Terminal,100000001,800000716,
0,s,Point,20,1,Spine Terminal,100000001,800000717,
0,s,Point,15,1,Spine Terminal,100000001,800000718,
0,s,Point,1,1,Spine Terminal,100000001,800000719,
0,s,Point,7,1,Spine Terminal,100000001,800000720,
0,s,Point,6,1,Spine Terminal,100000001,800000721,
0,s,Point,4,1,Spine Terminal,100000001,800000722,
0,s,Point,10,1,Spine Terminal,100000001,800000723,
0,s,Point,1,1,Spine Terminal,100000001,800000724,
0,s,Point,1,1,Spine Terminal,100000001,800000725,
0,s,Point,7,1,Spine Terminal,100000001,800000726,
0,s,Point,6,1,Spine Terminal,100000001,800000727,
0,s,Point,4,1,Spine Terminal,100000001,800000728,
0,s,Point,6,1,Spine Terminal,100000001,800000729,
0,s,Point,12,1,Spine Terminal,100000001,800000730,
0,s,Point,6,1,Spine Terminal,100000001,800000731,
0,s,Point,7,1,Spine Terminal,100000001,800000732,
0,s,Point,5,1,Spine Terminal,100000001,800000733,
0,s,Point,7,1,Spine Terminal,100000001,800000734,
0,s,Point,8,1,Spine Terminal,100000001,800000735,
0,s,Point,7,1,Spine Terminal,100000001,800000736,
0,s,Point,7,1,Spine Terminal,100000001,800000737,
0,s,Point,19,1,Spine Terminal,100000001,800000738,
0,s,Point,7,1,Spine Terminal,100000001,800000739,
0,s,Point,11,1,Spine Terminal,100000001,800000740,
0,s,Point,7,1,Spine Terminal,100000001,800000741,
0,s,Point,,1,Spine Terminal,100000002,800000852,
0,s,Point,,1,Spine Terminal,100000002,800000853,
0,s,Point,,1,Spine Terminal,100000002,800000854,
0,s,Point,,1,Spine Terminal,100000002,800000855,
0,s,Point,,1,Spine Terminal,100000002,800000856,
0,s,Point,,1,Spine Terminal,100000002,800000857,
0,s,Point,,1,Spine Terminal,100000002,800000858,
0,s,Point,,1,Spine Terminal,100000002,800000859,
0,s,Point,,1,Spine Terminal,100000002,800000860,
0,s,Point,,1,Spine Terminal,100000002,800000861,
0,s,Point,,1,Spine Terminal,100000002,800000862,
0,s,Point,,1,Spine Terminal,100000002,800000863,
0,s,Point,,1,Spine Terminal,100000002,800000864,
0,s,Point,,1,Spine Terminal,100000002,800000865,
0,s,Point,,1,Spine Terminal,100000002,800000866,
0,s,Point,,1,Spine Terminal,100000002,800000867,
0,s,Point,,1,Spine Terminal,100000002,800000868,
0,s,Point,,1,Spine Terminal,100000002,800000869,
0,s,Point,,1,Spine Terminal,100000002,800000870,
0,s,Point,,1,Spine Terminal,100000002,800000871,
0,s,Point,,1,Spine Terminal,100000002,800000872,
0,s,Point,,1,Spine Terminal,100000002,800000873,
0,s,Point,,1,Spine Terminal,100000002,800000874,
0,s,Point,,1,Spine Terminal,100000002,800000875,
0,s,Point,,1,Spine Terminal,100000002,800000876,
0,s,Point,,1,Spine Terminal,100000002,800000877,
0,s,Point,,1,Spine Terminal,100000002,800000878,
0,s,Point,,1,Spine Terminal,100000002,800000879,
0,s,Point,,1,Spine Terminal,100000002,800000880,
0,s,Point,,1,Spine Terminal,100000002,800000881,
0,s,Point,,1,Spine Terminal,100000002,800000882,
