
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0101814,µm^3,Spine,,,1,100000002,610000002912,
0.0320936,µm^3,Spine,17,4,1,100000001,610000002920,
0.0568954,µm^3,Spine,2,2,1,100000001,610000002924,
0.0225752,µm^3,Spine,,,1,100000002,610000002927,
0.180346,µm^3,Spine,6,5,1,100000001,610000002938,
0.200634,µm^3,Spine,6,5,1,100000001,610000002949,
0.0253965,µm^3,Spine,,,1,100000002,610000002952,
0.0462861,µm^3,Spine,2,2,1,100000001,610000002955,
0.13255,µm^3,Spine,6,5,1,100000001,610000002964,
0.179336,µm^3,Spine,6,5,1,100000001,610000002973,
0.138555,µm^3,Spine,6,5,1,100000001,610000002981,
0.0305306,µm^3,Spine,2,2,1,100000001,610000002983,
0.0259583,µm^3,Spine,2,2,1,100000001,610000002986,
0.0201703,µm^3,Spine,,,1,100000002,610000002988,
0.16874,µm^3,Spine,6,5,1,100000001,610000002996,
0.0104808,µm^3,Spine,6,4,1,100000001,610000002999,
0.0242268,µm^3,Spine,1,2,1,100000001,610000003001,
0.0132662,µm^3,Spine,14,4,1,100000001,610000003003,
0.0114528,µm^3,Spine,5,3,1,100000001,610000003005,
0.0279371,µm^3,Spine,6,3,1,100000001,610000003008,
0.0290045,µm^3,Spine,5,5,1,100000001,610000003012,
0.112515,µm^3,Spine,6,5,1,100000001,610000003017,
0.052948,µm^3,Spine,7,5,1,100000001,610000003021,
0.0312613,µm^3,Spine,17,4,1,100000001,610000003023,
0.00693368,µm^3,Spine,,,1,100000002,610000003025,
0.0453897,µm^3,Spine,19,8,1,100000001,610000003027,
0.0605174,µm^3,Spine,7,5,1,100000001,610000003032,
0.045089,µm^3,Spine,19,4,1,100000001,610000003038,
0.0281692,µm^3,Spine,,,1,100000002,610000003040,
0.0205962,µm^3,Spine,7,4,1,100000001,610000003043,
0.0359544,µm^3,Spine,10,3,1,100000001,610000003045,
0.0334792,µm^3,Spine,2,2,1,100000001,610000003047,
0.0112336,µm^3,Spine,2,2,1,100000001,610000003049,
0.0226589,µm^3,Spine,19,7,1,100000001,610000003053,
0.0235174,µm^3,Spine,6,3,1,100000001,610000003057,
0.076423,µm^3,Spine,6,5,1,100000001,610000003060,
0.011025,µm^3,Spine,5,3,1,100000001,610000003063,
0.0159792,µm^3,Spine,,,1,100000002,610000003065,
