
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15.0313,,Spine,2,17,Image 1,4,1,100000002,610000002912,
1.00098,,Spine,2,17,Image 1,4,1,100000001,610000002920,
1,,Spine,2,2,Image 1,2,1,100000001,610000002924,
4.00781,,Spine,2,17,Image 1,4,1,100000002,610000002927,
2.50781,,Spine,2,6,Image 1,5,1,100000001,610000002938,
4.50781,,Spine,2,6,Image 1,5,1,100000001,610000002949,
77.5625,,Spine,2,17,Image 1,4,1,100000002,610000002952,
1,,Spine,2,2,Image 1,2,1,100000001,610000002955,
3.51562,,Spine,2,6,Image 1,5,1,100000001,610000002964,
4.00781,,Spine,2,6,Image 1,5,1,100000001,610000002973,
5.00781,,Spine,2,6,Image 1,5,1,100000001,610000002981,
1.00391,,Spine,2,2,Image 1,2,1,100000001,610000002983,
33.0625,,Spine,2,2,Image 1,2,1,100000001,610000002986,
2.00195,,Spine,2,17,Image 1,4,1,100000002,610000002988,
3.00781,,Spine,2,6,Image 1,5,1,100000001,610000002996,
2.50391,,Spine,2,6,Image 1,4,1,100000001,610000002999,
3,,Spine,2,1,Image 1,2,1,100000001,610000003001,
95.0625,,Spine,2,14,Image 1,4,1,100000001,610000003003,
5.03125,,Spine,2,5,Image 1,3,1,100000001,610000003005,
1.50195,,Spine,2,6,Image 1,3,1,100000001,610000003008,
2.50391,,Spine,2,5,Image 1,5,1,100000001,610000003012,
8.00781,,Spine,2,6,Image 1,5,1,100000001,610000003017,
9.00781,,Spine,2,7,Image 1,5,1,100000001,610000003021,
4.00391,,Spine,2,17,Image 1,4,1,100000001,610000003023,
2,,Spine,2,17,Image 1,4,1,100000002,610000003025,
1.00391,,Spine,2,19,Image 1,8,1,100000001,610000003027,
10.0625,,Spine,2,7,Image 1,5,1,100000001,610000003032,
2.01562,,Spine,2,19,Image 1,4,1,100000001,610000003038,
14.001,,Spine,2,17,Image 1,4,1,100000002,610000003040,
3.00195,,Spine,2,7,Image 1,4,1,100000001,610000003043,
1.00195,,Spine,2,10,Image 1,3,1,100000001,610000003045,
2.00195,,Spine,2,2,Image 1,2,1,100000001,610000003047,
7.00781,,Spine,2,2,Image 1,2,1,100000001,610000003049,
3.50781,,Spine,2,19,Image 1,7,1,100000001,610000003053,
1.00195,,Spine,2,6,Image 1,3,1,100000001,610000003057,
11.5078,,Spine,2,6,Image 1,5,1,100000001,610000003060,
0.00390625,,Spine,2,5,Image 1,3,1,100000001,610000003063,
7.01562,,Spine,2,17,Image 1,4,1,100000002,610000003065,
1.00781,,Spine,2,17,Image 1,4,1,100000001,610000003067,
6.00391,,Spine,2,5,Image 1,3,1,100000001,610000003069,
82.0625,,Spine,2,14,Image 1,4,1,100000001,610000003071,
3,,Spine,2,7,Image 1,5,1,100000001,610000003076,
2.00195,,Spine,2,2,Image 1,2,1,100000001,610000003078,
1.00098,,Spine,2,6,Image 1,4,1,100000001,610000003080,
56.0625,,Spine,2,12,Image 1,5,1,100000001,610000003083,
2.50391,,Spine,2,9,Image 1,4,1,100000001,610000003087,
17.0312,,Spine,2,7,Image 1,5,1,100000001,610000003091,
2.00391,,Spine,2,17,Image 1,4,1,100000002,610000003093,
15.0156,,Spine,2,17,Image 1,4,1,100000002,610000003096,
6.00781,,Spine,2,17,Image 1,4,1,100000002,610000003098,
13.0156,,Spine,2,6,Image 1,5,1,100000001,610000003100,
3.00391,,Spine,2,11,Image 1,3,1,100000001,610000003103,
5.00391,,Spine,2,17,Image 1,4,1,100000002,610000003105,
1.00098,,Spine,2,2,Image 1,2,1,100000001,610000003107,
3.00391,,Spine,2,5,Image 1,2,1,100000001,610000003117,
2.00391,,Spine,2,17,Image 1,4,1,100000001,610000003120,
5.00391,,Spine,2,12,Image 1,6,1,100000001,610000003125,
2.00781,,Spine,2,10,Image 1,6,1,100000001,610000003128,
7.00391,,Spine,2,7,Image 1,4,1,100000001,610000003131,
6,,Spine,2,7,Image 1,5,1,100000001,610000003135,
60.0312,,Spine,2,11,Image 1,5,1,100000001,610000003138,
47.0625,,Spine,2,20,Image 1,7,1,100000001,610000003140,
4.00781,,Spine,2,20,Image 1,7,1,100000001,610000003144,
2.00098,,Spine,2,19,Image 1,4,1,100000001,610000003148,
11.0625,,Spine,2,7,Image 1,5,1,100000001,610000003152,
2.50098,,Spine,2,7,Image 1,5,1,100000001,610000003160,
1,,Spine,2,17,Image 1,4,1,100000001,610000003360,
2.50195,,Spine,2,20,Image 1,7,1,100000001,610000003361,
5.50391,,Spine,2,19,Image 1,7,1,100000001,610000003362,
6.00781,,Spine,2,19,Image 1,7,1,100000001,610000003363,
7.50098,,Spine,2,19,Image 1,7,1,100000001,610000003364,
3.50195,,Spine,2,18,Image 1,7,1,100000001,610000003365,
0.500977,,Spine,2,15,Image 1,7,1,100000001,610000003366,
1,,Spine,2,15,Image 1,7,1,100000001,610000003367,
3.50195,,Spine,2,11,Image 1,4,1,100000001,610000003368,
53.5625,,Spine,2,12,Image 1,5,1,100000001,610000003369,
1.50195,,Spine,2,9,Image 1,4,1,100000001,610000003370,
2.50195,,Spine,2,9,Image 1,4,1,100000001,610000003371,
3,,Spine,2,10,Image 1,3,1,100000001,610000003372,
3,,Spine,2,10,Image 1,4,1,100000001,610000003373,
5.50391,,Spine,2,7,Image 1,4,1,100000001,610000003374,
1,,Spine,2,7,Image 1,5,1,100000001,610000003375,
1,,Spine,2,7,Image 1,4,1,100000001,610000003376,
1.50098,,Spine,2,6,Image 1,4,1,100000001,610000003377,
1,,Spine,2,6,Image 1,4,1,100000001,610000003378,
2.50195,,Spine,2,5,Image 1,3,1,100000001,610000003379,
66.5625,,Spine,2,6,Image 1,3,1,100000001,610000003380,
19.0312,,Spine,2,4,Image 1,2,1,100000001,610000003381,
18.5156,,Spine,2,5,Image 1,3,1,100000001,610000003382,
7.50781,,Spine,2,5,Image 1,4,1,100000001,610000003383,
1.00195,,Spine,2,7,Image 1,4,1,100000001,610000003384,
4.00195,,Spine,2,4,Image 1,4,1,100000001,610000003385,
2.50098,,Spine,2,4,Image 1,4,1,100000001,610000003386,
3.00195,,Spine,2,7,Image 1,5,1,100000001,610000003387,
4.00391,,Spine,2,7,Image 1,5,1,100000001,610000003388,
49.002,,Spine,2,8,Image 1,5,1,100000001,610000003389,
33.5312,,Spine,2,8,Image 1,4,1,100000001,610000003390,
5.00781,,Spine,2,6,Image 1,5,1,100000001,610000003391,
8.00195,,Spine,2,5,Image 1,3,1,100000001,610000003392,
0.500977,,Spine,2,3,Image 1,3,1,100000001,610000003393,
1,,Spine,2,1,Image 1,2,1,100000001,610000003394,
2.00195,,Spine,2,1,Image 1,2,1,100000001,610000003395,
0,,Spine,2,7,Image 1,5,1,100000001,610000003396,
4.00195,,Spine,2,7,Image 1,4,1,100000001,610000003397,
1.50195,,Spine,2,7,Image 1,4,1,100000001,610000003398,
1.50098,,Spine,2,7,Image 1,4,1,100000001,610000003399,
14.5078,,Spine,2,6,Image 1,3,1,100000001,610000003400,
3.00195,,Spine,2,4,Image 1,3,1,100000001,610000003401,
6.50391,,Spine,2,5,Image 1,2,1,100000001,610000003402,
5.50391,,Spine,2,1,Image 1,2,1,100000001,610000003403,
3.50098,,Spine,2,0,Image 1,1,1,100000001,610000003404,
1.50195,,Spine,2,17,Image 1,4,1,100000002,610000003412,
2.00391,,Spine,2,17,Image 1,4,1,100000002,610000003413,
2.50195,,Spine,2,17,Image 1,4,1,100000002,610000003414,
6.00391,,Spine,2,17,Image 1,4,1,100000002,610000003415,
10.0078,,Spine,2,17,Image 1,4,1,100000002,610000003416,
5.00391,,Spine,2,17,Image 1,4,1,100000002,610000003417,
9.50781,,Spine,2,17,Image 1,4,1,100000002,610000003418,
1.50098,,Spine,2,17,Image 1,4,1,100000002,610000003419,
1,,Spine,2,17,Image 1,4,1,100000002,610000003420,
1.50195,,Spine,2,17,Image 1,4,1,100000002,610000003421,
1.50098,,Spine,2,17,Image 1,4,1,100000002,610000003422,
65.0625,,Spine,2,17,Image 1,4,1,100000002,610000003423,
4.50195,,Spine,2,17,Image 1,4,1,100000002,610000003424,
5.00391,,Spine,2,17,Image 1,4,1,100000002,610000003425,
43.002,,Spine,2,17,Image 1,4,1,100000002,610000003426,
5.50391,,Spine,2,17,Image 1,4,1,100000002,610000003427,
4.00781,,Spine,2,17,Image 1,4,1,100000002,610000003428,
3,,Spine,2,17,Image 1,4,1,100000002,610000003429,
1.50195,,Spine,2,17,Image 1,4,1,100000002,610000003430,
6.50781,,Spine,2,17,Image 1,4,1,100000002,610000003431,
