
Spine Terminal Pt Position Z
 ==================== 
Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1466.7,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003423,
1466.6,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003424,
1467.4,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003425,
1466.8,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003426,
1464,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003427,
1464.1,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003428,
1464.03,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003429,
1466,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003430,
1465.76,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000003431,
1465.22,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000003433,
1464.67,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000003434,
1464.7,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000003435,
1464.8,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000003436,
1465.1,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000003437,
1464.81,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000003438,
1466.3,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003439,
1466.3,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003440,
1465.71,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003441,
1465.9,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003442,
1464,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000003443,
1465.6,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000003444,
1465.3,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000003445,
1463.4,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000003446,
1463.5,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000003447,
1463.5,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000003448,
1463.71,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000003449,
1464.2,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000003450,
1464.75,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003451,
1465.9,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003452,
1466.7,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003453,
1467.5,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000003454,
1466.83,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000003455,
1465.39,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000003456,
1466.25,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003457,
1466.22,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000003458,
1466.5,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000003459,
1466.3,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000003460,
1466.5,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000003461,
1467.3,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000003462,
1467.3,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000003463,
1467.5,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000003464,
1467.5,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000003465,
1467.2,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000003466,
1467.1,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000003467,
1466.2,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000003468,
1467.2,µm,Spine,Spine Terminal Pt Position,20,7,1,,610000003469,
1466.32,µm,Spine,Spine Terminal Pt Position,19,7,1,,610000003470,
1466.3,µm,Spine,Spine Terminal Pt Position,19,7,1,,610000003471,
1466.6,µm,Spine,Spine Terminal Pt Position,19,7,1,,610000003472,
1466.56,µm,Spine,Spine Terminal Pt Position,18,7,1,,610000003473,
1465.85,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000003474,
1466,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000003475,
1465.1,µm,Spine,Spine Terminal Pt Position,17,4,1,,610000003476,
1466.3,µm,Spine,Spine Terminal Pt Position,,,1,,610000003477,
