
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15.1562,,Segment,3,9,Image 1,3,1,100000000,510000000015,
20.2282,,Segment,3,8,Image 1,2,1,100000000,510000000017,
40.4429,,Segment,3,7,Image 1,2,1,100000000,510000000020,
52.4487,,Segment,3,6,Image 1,2,1,100000000,510000000034,
66.0261,,Segment,3,5,Image 1,1,1,100000000,510000000037,
48.2038,,Segment,3,4,Image 1,1,1,100000000,510000000053,
38.9038,,Segment,3,3,Image 1,1,1,100000000,510000000056,
43.065,,Segment,3,2,Image 1,1,1,100000000,510000000065,
36.8935,,Segment,3,1,Image 1,1,1,100000000,510000000070,
52.7037,,Segment,3,0,Image 1,1,1,100000000,510000000100,
14.0823,,Segment,3,9,Image 1,2,1,100000000,510000000103,
34.9519,,Segment,3,7,Image 1,3,1,100000000,510000000109,
28.1362,,Segment,3,8,Image 1,3,1,100000000,510000000113,
46.3781,,Segment,3,15,Image 1,5,1,100000001,510000000136,
74.7239,,Segment,3,14,Image 1,4,1,100000001,510000000140,
48.3103,,Segment,3,13,Image 1,3,1,100000001,510000000145,
56.6263,,Segment,3,12,Image 1,2,1,100000001,510000000154,
77.9652,,Segment,3,11,Image 1,1,1,100000001,510000000168,
100.119,,Segment,3,10,Image 1,1,1,100000001,510000000176,
82.8043,,Segment,3,9,Image 1,1,1,100000001,510000000198,
65.3487,,Segment,3,8,Image 1,1,1,100000001,510000000201,
73.9975,,Segment,3,7,Image 1,1,1,100000001,510000000226,
80.152,,Segment,3,6,Image 1,1,1,100000001,510000000231,
61.5336,,Segment,3,5,Image 1,1,1,100000001,510000000237,
72.3436,,Segment,3,4,Image 1,1,1,100000001,510000000239,
80.6759,,Segment,3,3,Image 1,1,1,100000001,510000000259,
85.1066,,Segment,3,1,Image 1,1,1,100000001,510000000267,
91.8889,,Segment,3,0,Image 1,1,1,100000001,510000000282,
23.4936,,Segment,3,14,Image 1,9,1,100000000,510000000293,
21.3039,,Segment,3,13,Image 1,8,1,100000000,510000000324,
33.6351,,Segment,3,12,Image 1,8,1,100000000,510000000333,
46.0864,,Segment,3,10,Image 1,6,1,100000000,510000000343,
47.51,,Segment,3,9,Image 1,5,1,100000000,510000000356,
44.2643,,Segment,3,8,Image 1,4,1,100000000,510000000360,
58.833,,Segment,3,7,Image 1,3,1,100000000,510000000373,
58.6045,,Segment,3,6,Image 1,2,1,100000000,510000000376,
44.4819,,Segment,3,5,Image 1,2,1,100000000,510000000380,
35.0903,,Segment,3,4,Image 1,2,1,100000000,510000000383,
37.8505,,Segment,3,3,Image 1,2,1,100000000,510000000394,
19.9902,,Segment,3,14,Image 1,8,1,100000000,510000000398,
58.3522,,Segment,3,19,Image 1,7,1,100000002,510000000414,
64.6167,,Segment,3,18,Image 1,6,1,100000002,510000000423,
59.0873,,Segment,3,17,Image 1,6,1,100000002,510000000433,
61.1304,,Segment,3,16,Image 1,6,1,100000002,510000000438,
47.8095,,Segment,3,15,Image 1,6,1,100000002,510000000448,
56.0989,,Segment,3,14,Image 1,6,1,100000002,510000000453,
49.7148,,Segment,3,13,Image 1,6,1,100000002,510000000462,
51.7929,,Segment,3,12,Image 1,6,1,100000002,510000000479,
64.3898,,Segment,3,11,Image 1,6,1,100000002,510000000484,
68.9677,,Segment,3,10,Image 1,5,1,100000002,510000000486,
