
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
68,,Spine,4,5,Image 1,3,1,100000001,610000007421,
160,,Spine,4,6,Image 1,3,1,100000002,610000007451,
114,,Spine,4,6,Image 1,3,1,100000002,610000007468,
224,,Spine,4,8,Image 1,3,1,100000002,610000007484,
216,,Spine,4,8,Image 1,3,1,100000002,610000007495,
209,,Spine,4,8,Image 1,3,1,100000002,610000007505,
60,,Spine,4,6,Image 1,3,1,100000003,610000007516,
217,,Spine,4,8,Image 1,3,1,100000002,610000007524,
54,,Spine,4,6,Image 1,3,1,100000003,610000007534,
712,,Spine,4,13,Image 1,6,1,100000001,610000007538,
204,,Spine,4,2,Image 1,3,1,100000003,610000007545,
183,,Spine,4,5,Image 1,2,1,100000002,610000007548,
152,,Spine,4,2,Image 1,2,1,100000003,610000007550,
177,,Spine,4,3,Image 1,2,1,100000001,610000007554,
90,,Spine,4,6,Image 1,3,1,100000002,610000007560,
135,,Spine,4,2,Image 1,2,1,100000003,610000007562,
35,,Spine,4,7,Image 1,3,1,100000002,610000007564,
98,,Spine,4,7,Image 1,3,1,100000003,610000007567,
173,,Spine,4,12,Image 1,2,1,100000001,610000007570,
76,,Spine,4,15,Image 1,9,1,100000000,610000007572,
119,,Spine,4,10,Image 1,3,1,100000000,610000007574,
50,,Spine,4,10,Image 1,2,1,100000000,610000007579,
125,,Spine,4,8,Image 1,3,1,100000000,610000007583,
197,,Spine,4,10,Image 1,2,1,100000000,610000007585,
199,,Spine,4,4,Image 1,2,1,100000001,610000007587,
34,,Spine,4,5,Image 1,2,1,100000002,610000007591,
59,,Spine,4,7,Image 1,4,1,100000003,610000007594,
219,,Spine,4,11,Image 1,1,1,100000001,610000007598,
137,,Spine,4,1,Image 1,1,1,100000002,610000007601,
101,,Spine,4,11,Image 1,4,1,100000001,610000007604,
125,,Spine,4,14,Image 1,4,1,100000001,610000007606,
503,,Spine,4,3,Image 1,1,1,100000003,610000007610,
178,,Spine,4,6,Image 1,2,1,100000002,610000007613,
283,,Spine,4,0,Image 1,1,1,100000001,610000007618,
190,,Spine,4,4,Image 1,1,1,100000001,610000007623,
252,,Spine,4,1,Image 1,2,1,100000003,610000007626,
36,,Spine,4,15,Image 1,2,1,100000000,610000007629,
106,,Spine,4,3,Image 1,3,1,100000000,610000007631,
126,,Spine,4,6,Image 1,3,1,100000003,610000007633,
49,,Spine,4,16,Image 1,5,1,100000000,610000007635,
327,,Spine,4,3,Image 1,2,1,100000003,610000007638,
189,,Spine,4,3,Image 1,1,1,100000003,610000007642,
253,,Spine,4,4,Image 1,1,1,100000001,610000007647,
91,,Spine,4,7,Image 1,3,1,100000003,610000007649,
274,,Spine,4,0,Image 1,1,1,100000002,610000007659,
172,,Spine,4,10,Image 1,2,1,100000001,610000007662,
5538,,Spine,4,0,Image 1,1,1,100000001,610000007667,
