
Spine Attachment Pt Diameter
 ==================== 
Spine Attachment Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.353928,µm,Spine,6,2,1,100000003,610000008134,
0.408185,µm,Spine,4,2,1,100000003,610000008136,
0.290408,µm,Spine,10,3,1,100000002,610000008139,
0.5712,µm,Spine,4,2,1,100000002,610000008142,
0.29111,µm,Spine,0,1,1,100000003,610000008144,
0.392284,µm,Spine,7,5,1,100000002,610000008146,
0.303149,µm,Spine,12,4,1,100000000,610000008149,
0.574678,µm,Spine,0,1,1,100000003,610000008152,
0.468206,µm,Spine,0,1,1,100000001,610000008158,
0.330637,µm,Spine,7,3,1,100000000,610000008160,
0.301447,µm,Spine,9,4,1,100000003,610000008162,
0.447716,µm,Spine,4,2,1,100000001,610000008165,
0.546333,µm,Spine,2,2,1,100000003,610000008167,
0.398253,µm,Spine,2,3,1,100000002,610000008169,
0.283736,µm,Spine,4,2,1,100000002,610000008173,
0.278016,µm,Spine,0,1,1,100000002,610000008176,
0.462928,µm,Spine,8,4,1,100000003,610000008179,
0.475795,µm,Spine,0,1,1,100000002,610000008183,
0.31458,µm,Spine,6,2,1,100000000,610000008185,
0.384979,µm,Spine,11,4,1,100000000,610000008187,
0.27008,µm,Spine,7,3,1,100000001,610000008189,
0.361735,µm,Spine,3,2,1,100000002,610000008193,
0.352338,µm,Spine,3,3,1,100000000,610000008196,
0.419943,µm,Spine,2,2,1,100000002,610000008200,
0.200282,µm,Spine,0,1,1,100000002,610000008203,
0.462928,µm,Spine,8,4,1,100000003,610000008208,
0.485244,µm,Spine,4,1,1,100000001,610000008212,
0.267241,µm,Spine,4,3,1,100000002,610000008215,
0.44085,µm,Spine,11,4,1,100000001,610000008218,
0.313837,µm,Spine,9,4,1,100000002,610000008222,
0.421971,µm,Spine,13,2,1,100000002,610000008224,
0.398253,µm,Spine,2,3,1,100000002,610000008226,
0.370277,µm,Spine,3,2,1,100000000,610000008229,
0.280433,µm,Spine,0,1,1,100000002,610000008231,
0.357723,µm,Spine,5,1,1,100000003,610000008233,
0.380652,µm,Spine,3,3,1,100000003,610000008235,
0.340618,µm,Spine,0,1,1,100000003,610000008237,
0.558336,µm,Spine,2,2,1,100000003,610000008240,
0.344297,µm,Spine,11,2,1,100000001,610000008242,
0.548799,µm,Spine,6,2,1,100000001,610000008245,
0.469352,µm,Spine,6,3,1,100000000,610000008247,
0.267034,µm,Spine,9,5,1,100000000,610000008249,
0.335718,µm,Spine,11,6,1,100000002,610000008252,
0.430835,µm,Spine,8,2,1,100000003,610000008255,
0.323092,µm,Spine,17,5,1,100000000,610000008259,
0.376293,µm,Spine,14,7,1,100000002,610000008261,
0.269707,µm,Spine,14,3,1,100000001,610000008264,
0.325,µm,Spine,0,1,1,100000000,610000008267,
0.727228,µm,Spine,2,1,1,100000003,610000008270,
0.847213,µm,Spine,0,1,1,100000002,610000008273,
0.321359,µm,Spine,2,2,1,100000003,610000008276,
0.685486,µm,Spine,0,1,1,100000002,610000008281,
0.4419,µm,Spine,1,2,1,100000003,610000008285,
0.43389,µm,Spine,6,4,1,100000002,610000008287,
0.421417,µm,Spine,8,2,1,100000003,610000008289,
0.39013,µm,Spine,15,4,1,100000000,610000008291,
0.418287,µm,Spine,4,2,1,100000001,610000008294,
0.309713,µm,Spine,0,1,1,100000003,610000008299,
0.40418,µm,Spine,9,1,1,100000001,610000008301,
0.383356,µm,Spine,12,3,1,100000000,610000008304,
0.712813,µm,Spine,2,2,1,100000003,610000008308,
0.263822,µm,Spine,1,1,1,100000002,610000008310,
0.250098,µm,Spine,0,1,1,100000001,610000008314,
0.480452,µm,Spine,3,1,1,100000000,610000008316,
0.30736,µm,Spine,12,6,1,100000002,610000008318,
0.986952,µm,Spine,2,2,1,100000003,610000008321,
0.522309,µm,Spine,1,1,1,100000002,610000008326,
0.367869,µm,Spine,5,3,1,100000002,610000008330,
0.414789,µm,Spine,2,2,1,100000000,610000008335,
0.312853,µm,Spine,0,1,1,100000003,610000008337,
0.345106,µm,Spine,5,3,1,100000002,610000008341,
0.675073,µm,Spine,0,1,1,100000002,610000008343,
0.454492,µm,Spine,0,1,1,100000001,610000008347,
0.264267,µm,Spine,0,1,1,100000002,610000008349,
0.399899,µm,Spine,2,2,1,100000002,610000008352,
0.355785,µm,Spine,0,1,1,100000002,610000008354,
0.450038,µm,Spine,0,1,1,100000001,610000008356,
0.29169,µm,Spine,0,1,1,100000001,610000008361,
0.304833,µm,Spine,17,5,1,100000001,610000008364,
0.640435,µm,Spine,2,1,1,100000003,610000008372,
0.590967,µm,Spine,0,1,1,100000002,610000008376,
0.340569,µm,Spine,2,2,1,100000002,610000008378,
0.512862,µm,Spine,0,1,1,100000001,610000008380,
0.619897,µm,Spine,0,1,1,100000002,610000008385,
0.380652,µm,Spine,3,3,1,100000003,610000008388,
0.46459,µm,Spine,2,1,1,100000001,610000008390,
0.572833,µm,Spine,7,1,1,100000000,610000008394,
0.712667,µm,Spine,0,1,1,100000001,610000008397,
0.894917,µm,Spine,0,1,1,100000000,610000008400,
0.503039,µm,Spine,0,1,1,100000003,610000008405,
0.408938,µm,Spine,3,1,1,100000003,610000008408,
0.423017,µm,Spine,0,1,1,100000002,610000008415,
0.408758,µm,Spine,2,3,1,100000003,610000008418,
0.464384,µm,Spine,8,4,1,100000003,610000008422,
0.45337,µm,Spine,0,1,1,100000003,610000008425,
0.321795,µm,Spine,6,4,1,100000001,610000008428,
0.248247,µm,Spine,0,1,1,100000002,610000008432,
0.474613,µm,Spine,0,1,1,100000003,610000008434,
0.538193,µm,Spine,0,1,1,100000002,610000008440,
0.532006,µm,Spine,0,1,1,100000001,610000008443,
0.434369,µm,Spine,0,1,1,100000002,610000008448,
0.566512,µm,Spine,0,1,1,100000002,610000008452,
0.396001,µm,Spine,2,2,1,100000002,610000008456,
0.570726,µm,Spine,1,1,1,100000001,610000008463,
0.530347,µm,Spine,0,1,1,100000001,610000008470,
0.553419,µm,Spine,0,1,1,100000002,610000008474,
0.337304,µm,Spine,7,3,1,100000002,610000008476,
0.454404,µm,Spine,4,2,1,100000003,610000008479,
0.430835,µm,Spine,8,2,1,100000003,610000008484,
0.560309,µm,Spine,4,2,1,100000003,610000008486,
0.538193,µm,Spine,0,1,1,100000002,610000008496,
0.441519,µm,Spine,6,3,1,100000003,610000008498,
0.41116,µm,Spine,2,1,1,100000002,610000008501,
0.367058,µm,Spine,12,4,1,100000001,610000008504,
0.40563,µm,Spine,3,3,1,100000002,610000008506,
0.450455,µm,Spine,2,2,1,100000001,610000008508,
0.296118,µm,Spine,0,1,1,100000002,610000008513,
0.593823,µm,Spine,0,1,1,100000000,610000008518,
0.447113,µm,Spine,3,1,1,100000003,610000008580,
0.353375,µm,Spine,7,2,1,100000000,610000008622,
0.25794,µm,Spine,15,2,1,100000000,610000008623,
0.773681,µm,Spine,14,1,1,100000000,610000008624,
0.301829,µm,Spine,13,2,1,100000000,610000008625,
0.443941,µm,Spine,10,1,1,100000000,610000008626,
0.231812,µm,Spine,10,2,1,100000000,610000008627,
0.223761,µm,Spine,11,4,1,100000000,610000008628,
0.343575,µm,Spine,11,4,1,100000000,610000008629,
0.564274,µm,Spine,7,1,1,100000000,610000008630,
0.354987,µm,Spine,5,2,1,100000000,610000008631,
0.341819,µm,Spine,4,2,1,100000000,610000008632,
0.402627,µm,Spine,4,2,1,100000000,610000008633,
0.26493,µm,Spine,14,9,1,100000000,610000008634,
0.309393,µm,Spine,13,8,1,100000000,610000008635,
0.270449,µm,Spine,15,9,1,100000000,610000008636,
0.302335,µm,Spine,12,8,1,100000000,610000008637,
0.261774,µm,Spine,10,6,1,100000000,610000008638,
0.454021,µm,Spine,10,5,1,100000000,610000008639,
0.393602,µm,Spine,8,3,1,100000000,610000008640,
0.393602,µm,Spine,8,3,1,100000000,610000008641,
0.381125,µm,Spine,6,2,1,100000000,610000008642,
0.469352,µm,Spine,6,3,1,100000000,610000008643,
0.352087,µm,Spine,5,3,1,100000000,610000008644,
0.34409,µm,Spine,5,3,1,100000000,610000008645,
0.646912,µm,Spine,1,1,1,100000000,610000008646,
0.542922,µm,Spine,0,1,1,100000000,610000008647,
0.306804,µm,Spine,17,5,1,100000000,610000008648,
0.323092,µm,Spine,17,5,1,100000000,610000008649,
0.412902,µm,Spine,17,5,1,100000000,610000008650,
0.3533,µm,Spine,14,4,1,100000000,610000008651,
0.343618,µm,Spine,15,5,1,100000000,610000008652,
0.326625,µm,Spine,14,5,1,100000000,610000008653,
0.41048,µm,Spine,13,5,1,100000000,610000008654,
0.417737,µm,Spine,12,4,1,100000000,610000008655,
0.283507,µm,Spine,11,4,1,100000000,610000008656,
0.290008,µm,Spine,11,4,1,100000000,610000008657,
0.423904,µm,Spine,10,2,1,100000000,610000008658,
0.315606,µm,Spine,16,5,1,100000000,610000008659,
0.315606,µm,Spine,16,5,1,100000000,610000008660,
0.244038,µm,Spine,17,7,1,100000000,610000008661,
0.248301,µm,Spine,15,4,1,100000000,610000008662,
0.280277,µm,Spine,15,4,1,100000000,610000008663,
0.325843,µm,Spine,7,3,1,100000000,610000008664,
0.343668,µm,Spine,6,2,1,100000000,610000008665,
0.380531,µm,Spine,5,1,1,100000000,610000008666,
0.295524,µm,Spine,5,2,1,100000000,610000008667,
0.316758,µm,Spine,4,2,1,100000000,610000008668,
0.359601,µm,Spine,4,2,1,100000000,610000008669,
0.33517,µm,Spine,4,2,1,100000000,610000008670,
0.370277,µm,Spine,3,2,1,100000000,610000008671,
0.549239,µm,Spine,2,1,1,100000000,610000008672,
0.484588,µm,Spine,2,1,1,100000000,610000008673,
0.369227,µm,Spine,4,3,1,100000000,610000008674,
0.383891,µm,Spine,3,3,1,100000000,610000008675,
0.57377,µm,Spine,0,1,1,100000000,610000008676,
0.297807,µm,Spine,15,5,1,100000001,610000008677,
0.297807,µm,Spine,15,5,1,100000001,610000008678,
0.269707,µm,Spine,14,3,1,100000001,610000008679,
0.278529,µm,Spine,13,3,1,100000001,610000008680,
0.325,µm,Spine,12,1,1,100000001,610000008681,
0.35722,µm,Spine,11,1,1,100000001,610000008682,
0.35722,µm,Spine,11,1,1,100000001,610000008683,
0.298859,µm,Spine,15,3,1,100000001,610000008684,
0.292135,µm,Spine,14,2,1,100000001,610000008685,
0.367494,µm,Spine,13,2,1,100000001,610000008686,
0.364769,µm,Spine,12,2,1,100000001,610000008687,
0.348892,µm,Spine,13,2,1,100000001,610000008688,
0.407675,µm,Spine,13,2,1,100000001,610000008689,
0.388334,µm,Spine,12,2,1,100000001,610000008690,
0.444867,µm,Spine,10,2,1,100000001,610000008691,
0.330227,µm,Spine,9,1,1,100000001,610000008692,
0.304833,µm,Spine,17,5,1,100000001,610000008693,
0.407961,µm,Spine,16,5,1,100000001,610000008694,
0.48499,µm,Spine,11,4,1,100000001,610000008695,
0.304432,µm,Spine,11,5,1,100000001,610000008696,
0.504256,µm,Spine,8,2,1,100000001,610000008697,
0.335506,µm,Spine,8,2,1,100000001,610000008698,
0.27008,µm,Spine,7,3,1,100000001,610000008699,
0.273075,µm,Spine,7,3,1,100000001,610000008700,
0.396551,µm,Spine,6,2,1,100000001,610000008701,
0.548799,µm,Spine,6,2,1,100000001,610000008702,
0.301258,µm,Spine,5,3,1,100000001,610000008703,
0.391151,µm,Spine,3,1,1,100000001,610000008704,
0.332825,µm,Spine,5,2,1,100000001,610000008705,
0.457751,µm,Spine,4,1,1,100000001,610000008706,
0.418287,µm,Spine,4,2,1,100000001,610000008707,
0.418287,µm,Spine,4,2,1,100000001,610000008708,
0.321795,µm,Spine,6,4,1,100000001,610000008709,
0.317361,µm,Spine,1,2,1,100000001,610000008710,
0.447716,µm,Spine,4,2,1,100000001,610000008711,
0.393822,µm,Spine,4,2,1,100000001,610000008712,
0.321424,µm,Spine,3,2,1,100000001,610000008713,
0.386076,µm,Spine,4,2,1,100000001,610000008714,
0.446654,µm,Spine,4,1,1,100000001,610000008715,
0.61724,µm,Spine,0,1,1,100000001,610000008716,
0.483082,µm,Spine,0,1,1,100000001,610000008717,
0.220144,µm,Spine,19,7,1,100000002,610000008720,
0.242354,µm,Spine,19,7,1,100000002,610000008721,
0.402892,µm,Spine,18,6,1,100000002,610000008722,
0.383988,µm,Spine,17,6,1,100000002,610000008723,
0.384393,µm,Spine,16,7,1,100000002,610000008724,
0.372863,µm,Spine,14,7,1,100000002,610000008725,
0.455801,µm,Spine,10,4,1,100000002,610000008726,
0.317184,µm,Spine,8,4,1,100000002,610000008727,
0.390967,µm,Spine,8,3,1,100000002,610000008728,
0.313724,µm,Spine,8,3,1,100000002,610000008729,
0.428568,µm,Spine,6,4,1,100000002,610000008730,
0.428568,µm,Spine,6,4,1,100000002,610000008731,
0.365151,µm,Spine,6,4,1,100000002,610000008732,
0.286426,µm,Spine,6,4,1,100000002,610000008733,
0.316494,µm,Spine,6,4,1,100000002,610000008734,
0.340514,µm,Spine,4,3,1,100000002,610000008735,
0.366602,µm,Spine,3,3,1,100000002,610000008736,
0.300824,µm,Spine,2,2,1,100000002,610000008737,
0.407313,µm,Spine,2,2,1,100000002,610000008738,
0.318957,µm,Spine,8,4,1,100000002,610000008739,
0.266027,µm,Spine,8,4,1,100000002,610000008740,
0.28316,µm,Spine,6,3,1,100000002,610000008741,
0.44531,µm,Spine,13,2,1,100000002,610000008742,
0.300378,µm,Spine,12,3,1,100000002,610000008743,
0.290408,µm,Spine,10,3,1,100000002,610000008744,
0.30106,µm,Spine,9,2,1,100000002,610000008745,
0.305893,µm,Spine,9,3,1,100000002,610000008746,
0.36909,µm,Spine,7,2,1,100000002,610000008747,
0.458193,µm,Spine,3,1,1,100000002,610000008748,
0.34738,µm,Spine,2,1,1,100000002,610000008749,
0.388305,µm,Spine,2,1,1,100000002,610000008750,
0.600054,µm,Spine,1,1,1,100000002,610000008751,
0.367071,µm,Spine,2,3,1,100000002,610000008752,
0.360343,µm,Spine,2,3,1,100000002,610000008753,
0.419213,µm,Spine,0,1,1,100000002,610000008754,
0.395836,µm,Spine,6,3,1,100000002,610000008755,
0.377996,µm,Spine,6,3,1,100000002,610000008756,
0.392936,µm,Spine,6,3,1,100000002,610000008757,
0.383641,µm,Spine,6,2,1,100000002,610000008758,
0.383641,µm,Spine,6,2,1,100000002,610000008759,
0.311977,µm,Spine,7,2,1,100000002,610000008760,
0.341226,µm,Spine,5,3,1,100000002,610000008761,
0.31519,µm,Spine,4,2,1,100000002,610000008762,
0.412836,µm,Spine,4,2,1,100000002,610000008763,
0.327353,µm,Spine,2,2,1,100000002,610000008764,
0.327353,µm,Spine,2,2,1,100000002,610000008765,
0.475795,µm,Spine,0,1,1,100000002,610000008766,
0.28043,µm,Spine,1,2,1,100000002,610000008768,
0.447558,µm,Spine,0,1,1,100000002,610000008769,
0.43805,µm,Spine,7,4,1,100000002,610000008777,
0.484672,µm,Spine,5,2,1,100000002,610000008778,
0.568237,µm,Spine,4,2,1,100000002,610000008779,
0.342248,µm,Spine,4,3,1,100000002,610000008780,
0.362433,µm,Spine,3,2,1,100000002,610000008781,
0.320611,µm,Spine,3,2,1,100000002,610000008782,
0.390898,µm,Spine,6,2,1,100000002,610000008783,
0.403874,µm,Spine,4,1,1,100000002,610000008784,
0.294696,µm,Spine,4,1,1,100000002,610000008785,
0.353295,µm,Spine,3,1,1,100000002,610000008786,
0.367869,µm,Spine,5,3,1,100000002,610000008787,
0.324847,µm,Spine,5,3,1,100000002,610000008788,
0.29879,µm,Spine,5,3,1,100000002,610000008789,
0.399899,µm,Spine,2,2,1,100000002,610000008790,
0.208175,µm,Spine,0,1,1,100000002,610000008793,
0.208175,µm,Spine,0,1,1,100000002,610000008794,
0.208175,µm,Spine,0,1,1,100000002,610000008795,
0.600587,µm,Spine,2,1,1,100000002,610000008800,
0.334327,µm,Spine,2,2,1,100000002,610000008801,
0.327501,µm,Spine,1,1,1,100000002,610000008802,
0.495293,µm,Spine,6,5,1,100000002,610000008803,
0.488053,µm,Spine,6,5,1,100000002,610000008804,
0.302041,µm,Spine,6,6,1,100000002,610000008805,
0.301594,µm,Spine,4,4,1,100000002,610000008806,
0.332769,µm,Spine,5,2,1,100000002,610000008807,
0.330237,µm,Spine,5,2,1,100000002,610000008808,
0.280433,µm,Spine,0,1,1,100000002,610000008809,
0.20292,µm,Spine,5,2,1,100000002,610000008810,
0.221836,µm,Spine,5,2,1,100000002,610000008811,
0.405533,µm,Spine,3,2,1,100000002,610000008812,
0.323078,µm,Spine,2,2,1,100000002,610000008813,
0.522309,µm,Spine,1,1,1,100000002,610000008814,
0.402756,µm,Spine,1,1,1,100000002,610000008815,
0.347294,µm,Spine,1,1,1,100000002,610000008816,
0.21603,µm,Spine,0,1,1,100000002,610000008817,
0.235981,µm,Spine,0,1,1,100000002,610000008818,
0.317684,µm,Spine,10,6,1,100000003,610000008820,
0.462928,µm,Spine,8,4,1,100000003,610000008821,
0.361297,µm,Spine,8,4,1,100000003,610000008822,
0.323068,µm,Spine,6,4,1,100000003,610000008823,
0.265762,µm,Spine,6,4,1,100000003,610000008824,
0.37819,µm,Spine,10,3,1,100000003,610000008825,
0.410528,µm,Spine,7,2,1,100000003,610000008826,
0.22186,µm,Spine,6,3,1,100000003,610000008827,
