
Segment Center Intensity Mean Ch=3 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18.4,,Segment,3,9,Image 1,3,1,100000000,510000000015,
31.3333,,Segment,3,8,Image 1,2,1,100000000,510000000017,
68.5,,Segment,3,7,Image 1,2,1,100000000,510000000020,
54.0667,,Segment,3,6,Image 1,2,1,100000000,510000000034,
76.25,,Segment,3,5,Image 1,1,1,100000000,510000000037,
65.4118,,Segment,3,4,Image 1,1,1,100000000,510000000053,
57.25,,Segment,3,3,Image 1,1,1,100000000,510000000056,
64,,Segment,3,2,Image 1,1,1,100000000,510000000065,
50.3333,,Segment,3,1,Image 1,1,1,100000000,510000000070,
65.2857,,Segment,3,0,Image 1,1,1,100000000,510000000100,
22.75,,Segment,3,9,Image 1,2,1,100000000,510000000103,
35,,Segment,3,7,Image 1,3,1,100000000,510000000109,
36,,Segment,3,8,Image 1,3,1,100000000,510000000113,
36.9167,,Segment,3,15,Image 1,5,1,100000001,510000000136,
80.4,,Segment,3,14,Image 1,4,1,100000001,510000000140,
53.6667,,Segment,3,13,Image 1,3,1,100000001,510000000145,
76.1,,Segment,3,12,Image 1,2,1,100000001,510000000154,
106.267,,Segment,3,11,Image 1,1,1,100000001,510000000168,
129.444,,Segment,3,10,Image 1,1,1,100000001,510000000176,
114.478,,Segment,3,9,Image 1,1,1,100000001,510000000198,
110.75,,Segment,3,8,Image 1,1,1,100000001,510000000201,
107.692,,Segment,3,7,Image 1,1,1,100000001,510000000226,
124.667,,Segment,3,6,Image 1,1,1,100000001,510000000231,
78.8571,,Segment,3,5,Image 1,1,1,100000001,510000000237,
117,,Segment,3,4,Image 1,1,1,100000001,510000000239,
113.952,,Segment,3,3,Image 1,1,1,100000001,510000000259,
108.125,,Segment,3,1,Image 1,1,1,100000001,510000000267,
100.8,,Segment,3,0,Image 1,1,1,100000001,510000000282,
20.2,,Segment,3,14,Image 1,9,1,100000000,510000000293,
18.875,,Segment,3,13,Image 1,8,1,100000000,510000000324,
40.8,,Segment,3,12,Image 1,8,1,100000000,510000000333,
47.7,,Segment,3,10,Image 1,6,1,100000000,510000000343,
65.7143,,Segment,3,9,Image 1,5,1,100000000,510000000356,
46,,Segment,3,8,Image 1,4,1,100000000,510000000360,
81.9286,,Segment,3,7,Image 1,3,1,100000000,510000000373,
64,,Segment,3,6,Image 1,2,1,100000000,510000000376,
68.2,,Segment,3,5,Image 1,2,1,100000000,510000000380,
26.75,,Segment,3,4,Image 1,2,1,100000000,510000000383,
49.9167,,Segment,3,3,Image 1,2,1,100000000,510000000394,
12.8,,Segment,3,14,Image 1,8,1,100000000,510000000398,
48.1765,,Segment,3,19,Image 1,7,1,100000002,510000000414,
77.7,,Segment,3,18,Image 1,6,1,100000002,510000000423,
84.9091,,Segment,3,17,Image 1,6,1,100000002,510000000433,
60.5,,Segment,3,16,Image 1,6,1,100000002,510000000438,
59.2727,,Segment,3,15,Image 1,6,1,100000002,510000000448,
79.8333,,Segment,3,14,Image 1,6,1,100000002,510000000453,
61.5,,Segment,3,13,Image 1,6,1,100000002,510000000462,
72.1667,,Segment,3,12,Image 1,6,1,100000002,510000000479,
73.5,,Segment,3,11,Image 1,6,1,100000002,510000000484,
117.333,,Segment,3,10,Image 1,5,1,100000002,510000000486,
86.4231,,Segment,3,9,Image 1,4,1,100000002,510000000511,
79.8182,,Segment,3,8,Image 1,4,1,100000002,510000000554,
89.1739,,Segment,3,7,Image 1,3,1,100000002,510000000576,
47.5833,,Segment,3,6,Image 1,3,1,100000002,510000000587,
84.5,,Segment,3,5,Image 1,2,1,100000002,510000000590,
93.2571,,Segment,3,2,Image 1,2,1,100000002,510000000626,
105.9,,Segment,3,1,Image 1,1,1,100000002,510000000635,
116.609,,Segment,3,0,Image 1,1,1,100000002,510000000660,
54.3889,,Segment,3,19,Image 1,6,1,100000002,510000000710,
94.5455,,Segment,3,15,Image 1,2,1,100000000,510000000742,
90.9333,,Segment,3,14,Image 1,1,1,100000000,510000000756,
77,,Segment,3,12,Image 1,1,1,100000000,510000000761,
75.4444,,Segment,3,10,Image 1,1,1,100000000,510000000797,
99.8,,Segment,3,9,Image 1,1,1,100000000,510000000801,
82.75,,Segment,3,8,Image 1,1,1,100000000,510000000804,
92.0385,,Segment,3,7,Image 1,1,1,100000000,510000000829,
80.8333,,Segment,3,6,Image 1,1,1,100000000,510000000834,
75,,Segment,3,15,Image 1,1,1,100000000,510000000890,
35.5909,,Segment,3,15,Image 1,9,1,100000000,510000000911,
55.1176,,Segment,3,14,Image 1,9,1,100000000,510000000927,
28.125,,Segment,3,14,Image 1,10,1,100000000,510000000936,
90.8,,Segment,3,18,Image 1,7,1,100000002,510000000941,
27.8333,,Segment,3,17,Image 1,7,1,100000002,510000000946,
