
Spine Orientation Angle
 ==================== 
Spine Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
87.1368,°,Spine,12,4,1,100000000,610000008149,
-173.505,°,Spine,0,1,1,100000003,610000008152,
27.4394,°,Spine,0,1,1,100000001,610000008158,
89.2594,°,Spine,7,3,1,100000000,610000008160,
31.9411,°,Spine,9,4,1,100000003,610000008162,
-24.2317,°,Spine,4,2,1,100000001,610000008165,
96.6431,°,Spine,2,2,1,100000003,610000008167,
-117.089,°,Spine,2,3,1,100000002,610000008169,
-124.256,°,Spine,4,2,1,100000002,610000008173,
-120.873,°,Spine,0,1,1,100000002,610000008176,
-135.454,°,Spine,8,4,1,100000003,610000008179,
40.9718,°,Spine,0,1,1,100000002,610000008183,
89.5849,°,Spine,6,2,1,100000000,610000008185,
80.1299,°,Spine,11,4,1,100000000,610000008187,
165.725,°,Spine,7,3,1,100000001,610000008189,
94.8582,°,Spine,3,2,1,100000002,610000008193,
-65.457,°,Spine,3,3,1,100000000,610000008196,
174.272,°,Spine,2,2,1,100000002,610000008200,
40.8149,°,Spine,0,1,1,100000002,610000008203,
-148.315,°,Spine,8,4,1,100000003,610000008208,
-52.6343,°,Spine,4,1,1,100000001,610000008212,
-100.488,°,Spine,4,3,1,100000002,610000008215,
149.188,°,Spine,11,4,1,100000001,610000008218,
-150.413,°,Spine,9,4,1,100000002,610000008222,
-94.8065,°,Spine,13,2,1,100000002,610000008224,
-72.6107,°,Spine,2,3,1,100000002,610000008226,
-62.4318,°,Spine,3,2,1,100000000,610000008229,
-52.292,°,Spine,0,1,1,100000002,610000008231,
157.019,°,Spine,5,1,1,100000003,610000008233,
-122.328,°,Spine,3,3,1,100000003,610000008235,
8.95062,°,Spine,0,1,1,100000003,610000008237,
-78.5122,°,Spine,2,2,1,100000003,610000008240,
-139.368,°,Spine,11,2,1,100000001,610000008242,
-54.2387,°,Spine,6,2,1,100000001,610000008245,
-63.018,°,Spine,6,3,1,100000000,610000008247,
-161.204,°,Spine,9,5,1,100000000,610000008249,
165.254,°,Spine,11,6,1,100000002,610000008252,
56.8925,°,Spine,8,2,1,100000003,610000008255,
-90.6288,°,Spine,17,5,1,100000000,610000008259,
-39.193,°,Spine,14,7,1,100000002,610000008261,
-38.2714,°,Spine,14,3,1,100000001,610000008264,
56.7333,°,Spine,0,1,1,100000000,610000008267,
146.827,°,Spine,2,1,1,100000003,610000008270,
-178.139,°,Spine,0,1,1,100000002,610000008273,
118.767,°,Spine,2,2,1,100000003,610000008276,
27.2432,°,Spine,0,1,1,100000002,610000008281,
159.629,°,Spine,1,2,1,100000003,610000008285,
0,°,Spine,6,4,1,100000002,610000008287,
75.4662,°,Spine,8,2,1,100000003,610000008289,
-70.7918,°,Spine,15,4,1,100000000,610000008291,
1.90001,°,Spine,4,2,1,100000001,610000008294,
-85.4023,°,Spine,0,1,1,100000003,610000008299,
136.222,°,Spine,9,1,1,100000001,610000008301,
161.813,°,Spine,12,3,1,100000000,610000008304,
84.2746,°,Spine,2,2,1,100000003,610000008308,
173.872,°,Spine,1,1,1,100000002,610000008310,
-168.611,°,Spine,0,1,1,100000001,610000008314,
-82.3064,°,Spine,3,1,1,100000000,610000008316,
-6.76218,°,Spine,12,6,1,100000002,610000008318,
-103.424,°,Spine,2,2,1,100000003,610000008321,
-68.4416,°,Spine,1,1,1,100000002,610000008326,
-123.891,°,Spine,5,3,1,100000002,610000008330,
-39.8921,°,Spine,2,2,1,100000000,610000008335,
58.5065,°,Spine,0,1,1,100000003,610000008337,
-43.4595,°,Spine,5,3,1,100000002,610000008341,
109.933,°,Spine,0,1,1,100000002,610000008343,
-172.84,°,Spine,0,1,1,100000001,610000008347,
69.3398,°,Spine,0,1,1,100000002,610000008349,
-120.886,°,Spine,2,2,1,100000002,610000008352,
-164.602,°,Spine,0,1,1,100000002,610000008354,
149.002,°,Spine,0,1,1,100000001,610000008356,
67.7826,°,Spine,0,1,1,100000001,610000008361,
-27.6201,°,Spine,17,5,1,100000001,610000008364,
-177.492,°,Spine,2,1,1,100000003,610000008372,
53.8246,°,Spine,0,1,1,100000002,610000008376,
162.757,°,Spine,2,2,1,100000002,610000008378,
75.785,°,Spine,0,1,1,100000001,610000008380,
-143.441,°,Spine,0,1,1,100000002,610000008385,
-88.8738,°,Spine,3,3,1,100000003,610000008388,
6.23042,°,Spine,2,1,1,100000001,610000008390,
149.544,°,Spine,7,1,1,100000000,610000008394,
-160.663,°,Spine,0,1,1,100000001,610000008397,
-75.5992,°,Spine,0,1,1,100000000,610000008400,
22.6561,°,Spine,0,1,1,100000003,610000008405,
-151.942,°,Spine,3,1,1,100000003,610000008408,
-4.3457,°,Spine,0,1,1,100000002,610000008415,
114.395,°,Spine,2,3,1,100000003,610000008418,
-169.597,°,Spine,8,4,1,100000003,610000008422,
-173.991,°,Spine,0,1,1,100000003,610000008425,
-36.6365,°,Spine,6,4,1,100000001,610000008428,
-12.3566,°,Spine,0,1,1,100000002,610000008432,
16.2706,°,Spine,0,1,1,100000003,610000008434,
76.6376,°,Spine,0,1,1,100000002,610000008440,
-142.734,°,Spine,0,1,1,100000001,610000008443,
-131.774,°,Spine,0,1,1,100000002,610000008448,
-67.4497,°,Spine,0,1,1,100000002,610000008452,
98.7654,°,Spine,2,2,1,100000002,610000008456,
170.307,°,Spine,1,1,1,100000001,610000008463,
37.8224,°,Spine,0,1,1,100000001,610000008470,
-166.542,°,Spine,0,1,1,100000002,610000008474,
12.0426,°,Spine,7,3,1,100000002,610000008476,
169.098,°,Spine,4,2,1,100000003,610000008479,
64.9385,°,Spine,8,2,1,100000003,610000008484,
-167.078,°,Spine,4,2,1,100000003,610000008486,
-99.4192,°,Spine,0,1,1,100000002,610000008496,
-10.6025,°,Spine,6,3,1,100000003,610000008498,
114.023,°,Spine,2,1,1,100000002,610000008501,
-153.913,°,Spine,12,4,1,100000001,610000008504,
-96.6701,°,Spine,3,3,1,100000002,610000008506,
-31.5805,°,Spine,2,2,1,100000001,610000008508,
-168.956,°,Spine,0,1,1,100000002,610000008513,
-99.5851,°,Spine,0,1,1,100000000,610000008518,
-51.6788,°,Spine,3,1,1,100000003,610000008580,
24.4546,°,Spine,7,2,1,100000000,610000008622,
161.091,°,Spine,15,2,1,100000000,610000008623,
-167.366,°,Spine,14,1,1,100000000,610000008624,
-111.547,°,Spine,13,2,1,100000000,610000008625,
2.4281,°,Spine,10,1,1,100000000,610000008626,
-132.477,°,Spine,10,2,1,100000000,610000008627,
-70.8193,°,Spine,11,4,1,100000000,610000008628,
69.1816,°,Spine,11,4,1,100000000,610000008629,
57.6942,°,Spine,7,1,1,100000000,610000008630,
-1.15904,°,Spine,5,2,1,100000000,610000008631,
97.1893,°,Spine,4,2,1,100000000,610000008632,
-151.077,°,Spine,4,2,1,100000000,610000008633,
70.4928,°,Spine,14,9,1,100000000,610000008634,
45.0055,°,Spine,13,8,1,100000000,610000008635,
-88.4134,°,Spine,15,9,1,100000000,610000008636,
-152.715,°,Spine,12,8,1,100000000,610000008637,
1.56989,°,Spine,10,6,1,100000000,610000008638,
-137.887,°,Spine,10,5,1,100000000,610000008639,
170.758,°,Spine,8,3,1,100000000,610000008640,
-109.428,°,Spine,8,3,1,100000000,610000008641,
52.1464,°,Spine,6,2,1,100000000,610000008642,
-42.2189,°,Spine,6,3,1,100000000,610000008643,
-108.409,°,Spine,5,3,1,100000000,610000008644,
-7.86354,°,Spine,5,3,1,100000000,610000008645,
-85.1443,°,Spine,1,1,1,100000000,610000008646,
51.5513,°,Spine,0,1,1,100000000,610000008647,
76.8007,°,Spine,17,5,1,100000000,610000008648,
-165.065,°,Spine,17,5,1,100000000,610000008649,
65.1841,°,Spine,17,5,1,100000000,610000008650,
36.525,°,Spine,14,4,1,100000000,610000008651,
-5.95367,°,Spine,15,5,1,100000000,610000008652,
-3.62041,°,Spine,14,5,1,100000000,610000008653,
29.2031,°,Spine,13,5,1,100000000,610000008654,
-36.8118,°,Spine,12,4,1,100000000,610000008655,
115.938,°,Spine,11,4,1,100000000,610000008656,
83.1752,°,Spine,11,4,1,100000000,610000008657,
25.3743,°,Spine,10,2,1,100000000,610000008658,
86.9771,°,Spine,16,5,1,100000000,610000008659,
115.931,°,Spine,16,5,1,100000000,610000008660,
-49.9556,°,Spine,17,7,1,100000000,610000008661,
75.6071,°,Spine,15,4,1,100000000,610000008662,
152.102,°,Spine,15,4,1,100000000,610000008663,
92.6802,°,Spine,7,3,1,100000000,610000008664,
132.632,°,Spine,6,2,1,100000000,610000008665,
-32.9493,°,Spine,5,1,1,100000000,610000008666,
-126.029,°,Spine,5,2,1,100000000,610000008667,
32.1379,°,Spine,4,2,1,100000000,610000008668,
106.364,°,Spine,4,2,1,100000000,610000008669,
105.112,°,Spine,4,2,1,100000000,610000008670,
-60.8381,°,Spine,3,2,1,100000000,610000008671,
-30.5512,°,Spine,2,1,1,100000000,610000008672,
-1.70291,°,Spine,2,1,1,100000000,610000008673,
-39.4303,°,Spine,4,3,1,100000000,610000008674,
66.4225,°,Spine,3,3,1,100000000,610000008675,
-117.328,°,Spine,0,1,1,100000000,610000008676,
-89.4085,°,Spine,15,5,1,100000001,610000008677,
2.85884,°,Spine,15,5,1,100000001,610000008678,
-62.6162,°,Spine,14,3,1,100000001,610000008679,
170.67,°,Spine,13,3,1,100000001,610000008680,
-8.58362,°,Spine,12,1,1,100000001,610000008681,
-51.5849,°,Spine,11,1,1,100000001,610000008682,
104.249,°,Spine,11,1,1,100000001,610000008683,
38.0398,°,Spine,15,3,1,100000001,610000008684,
66.8402,°,Spine,14,2,1,100000001,610000008685,
172.499,°,Spine,13,2,1,100000001,610000008686,
156.862,°,Spine,12,2,1,100000001,610000008687,
-19.8902,°,Spine,13,2,1,100000001,610000008688,
-26.9237,°,Spine,13,2,1,100000001,610000008689,
-72.7237,°,Spine,12,2,1,100000001,610000008690,
-157.883,°,Spine,10,2,1,100000001,610000008691,
-149.001,°,Spine,9,1,1,100000001,610000008692,
-39.8239,°,Spine,17,5,1,100000001,610000008693,
-54.6795,°,Spine,16,5,1,100000001,610000008694,
-46.398,°,Spine,11,4,1,100000001,610000008695,
-79.412,°,Spine,11,5,1,100000001,610000008696,
-22.1925,°,Spine,8,2,1,100000001,610000008697,
166.675,°,Spine,8,2,1,100000001,610000008698,
168.135,°,Spine,7,3,1,100000001,610000008699,
-116.948,°,Spine,7,3,1,100000001,610000008700,
-81.9307,°,Spine,6,2,1,100000001,610000008701,
-54.2387,°,Spine,6,2,1,100000001,610000008702,
67.9815,°,Spine,5,3,1,100000001,610000008703,
-160.698,°,Spine,3,1,1,100000001,610000008704,
159.684,°,Spine,5,2,1,100000001,610000008705,
39.6267,°,Spine,4,1,1,100000001,610000008706,
-40.107,°,Spine,4,2,1,100000001,610000008707,
-8.14841,°,Spine,4,2,1,100000001,610000008708,
-79.9618,°,Spine,6,4,1,100000001,610000008709,
-36.1349,°,Spine,1,2,1,100000001,610000008710,
-14.5396,°,Spine,4,2,1,100000001,610000008711,
51.1598,°,Spine,4,2,1,100000001,610000008712,
-165.826,°,Spine,3,2,1,100000001,610000008713,
46.6361,°,Spine,4,2,1,100000001,610000008714,
49.4362,°,Spine,4,1,1,100000001,610000008715,
-3.89704,°,Spine,0,1,1,100000001,610000008716,
154.363,°,Spine,0,1,1,100000001,610000008717,
101.069,°,Spine,19,7,1,100000002,610000008720,
-165.451,°,Spine,19,7,1,100000002,610000008721,
51.4626,°,Spine,18,6,1,100000002,610000008722,
153.193,°,Spine,17,6,1,100000002,610000008723,
169.621,°,Spine,16,7,1,100000002,610000008724,
-82.4587,°,Spine,14,7,1,100000002,610000008725,
81.9722,°,Spine,10,4,1,100000002,610000008726,
-1.72091,°,Spine,8,4,1,100000002,610000008727,
-38.3639,°,Spine,8,3,1,100000002,610000008728,
-41.5672,°,Spine,8,3,1,100000002,610000008729,
108.958,°,Spine,6,4,1,100000002,610000008730,
-0.795335,°,Spine,6,4,1,100000002,610000008731,
-171.736,°,Spine,6,4,1,100000002,610000008732,
-157.319,°,Spine,6,4,1,100000002,610000008733,
-6.80007,°,Spine,6,4,1,100000002,610000008734,
-1.92014,°,Spine,4,3,1,100000002,610000008735,
166.777,°,Spine,3,3,1,100000002,610000008736,
-29.2812,°,Spine,2,2,1,100000002,610000008737,
-27.0642,°,Spine,2,2,1,100000002,610000008738,
176.995,°,Spine,8,4,1,100000002,610000008739,
67.4633,°,Spine,8,4,1,100000002,610000008740,
38.6679,°,Spine,6,3,1,100000002,610000008741,
-123.944,°,Spine,13,2,1,100000002,610000008742,
103.047,°,Spine,12,3,1,100000002,610000008743,
133.101,°,Spine,10,3,1,100000002,610000008744,
-146.11,°,Spine,9,2,1,100000002,610000008745,
59.1115,°,Spine,9,3,1,100000002,610000008746,
-29.4599,°,Spine,7,2,1,100000002,610000008747,
167.611,°,Spine,3,1,1,100000002,610000008748,
-119.833,°,Spine,2,1,1,100000002,610000008749,
159.578,°,Spine,2,1,1,100000002,610000008750,
-2.17988,°,Spine,1,1,1,100000002,610000008751,
-130.262,°,Spine,2,3,1,100000002,610000008752,
87.763,°,Spine,2,3,1,100000002,610000008753,
58.443,°,Spine,0,1,1,100000002,610000008754,
43.8595,°,Spine,6,3,1,100000002,610000008755,
-137.116,°,Spine,6,3,1,100000002,610000008756,
-42.5884,°,Spine,6,3,1,100000002,610000008757,
-132.091,°,Spine,6,2,1,100000002,610000008758,
100.389,°,Spine,6,2,1,100000002,610000008759,
-169.672,°,Spine,7,2,1,100000002,610000008760,
118.866,°,Spine,5,3,1,100000002,610000008761,
109.453,°,Spine,4,2,1,100000002,610000008762,
78.6756,°,Spine,4,2,1,100000002,610000008763,
9.49928,°,Spine,2,2,1,100000002,610000008764,
-8.82017,°,Spine,2,2,1,100000002,610000008765,
84.0996,°,Spine,0,1,1,100000002,610000008766,
7.26688,°,Spine,1,2,1,100000002,610000008768,
-52.4447,°,Spine,0,1,1,100000002,610000008769,
-3.13468,°,Spine,7,4,1,100000002,610000008777,
153.326,°,Spine,5,2,1,100000002,610000008778,
117.334,°,Spine,4,2,1,100000002,610000008779,
-32.2482,°,Spine,4,3,1,100000002,610000008780,
48.8675,°,Spine,3,2,1,100000002,610000008781,
117.775,°,Spine,3,2,1,100000002,610000008782,
-90.9035,°,Spine,6,2,1,100000002,610000008783,
38.1438,°,Spine,4,1,1,100000002,610000008784,
121.605,°,Spine,4,1,1,100000002,610000008785,
132.585,°,Spine,3,1,1,100000002,610000008786,
116.956,°,Spine,5,3,1,100000002,610000008787,
-55.6092,°,Spine,5,3,1,100000002,610000008788,
-131.977,°,Spine,5,3,1,100000002,610000008789,
-105.737,°,Spine,2,2,1,100000002,610000008790,
-5.85402,°,Spine,0,1,1,100000002,610000008793,
-46.2269,°,Spine,0,1,1,100000002,610000008794,
124.886,°,Spine,0,1,1,100000002,610000008795,
97.595,°,Spine,2,1,1,100000002,610000008800,
167.615,°,Spine,2,2,1,100000002,610000008801,
61.3224,°,Spine,1,1,1,100000002,610000008802,
92.223,°,Spine,6,5,1,100000002,610000008803,
-160.83,°,Spine,6,5,1,100000002,610000008804,
-48.7501,°,Spine,6,6,1,100000002,610000008805,
-157.623,°,Spine,4,4,1,100000002,610000008806,
145.923,°,Spine,5,2,1,100000002,610000008807,
-40.9886,°,Spine,5,2,1,100000002,610000008808,
-47.0409,°,Spine,0,1,1,100000002,610000008809,
-43.6988,°,Spine,5,2,1,100000002,610000008810,
124.993,°,Spine,5,2,1,100000002,610000008811,
131.975,°,Spine,3,2,1,100000002,610000008812,
104.365,°,Spine,2,2,1,100000002,610000008813,
-168.044,°,Spine,1,1,1,100000002,610000008814,
9.05213,°,Spine,1,1,1,100000002,610000008815,
-151.523,°,Spine,1,1,1,100000002,610000008816,
-147.279,°,Spine,0,1,1,100000002,610000008817,
-41.1713,°,Spine,0,1,1,100000002,610000008818,
167.966,°,Spine,10,6,1,100000003,610000008820,
-125.776,°,Spine,8,4,1,100000003,610000008821,
16.2294,°,Spine,8,4,1,100000003,610000008822,
103.962,°,Spine,6,4,1,100000003,610000008823,
-111.38,°,Spine,6,4,1,100000003,610000008824,
107.698,°,Spine,10,3,1,100000003,610000008825,
-120.616,°,Spine,7,2,1,100000003,610000008826,
144.168,°,Spine,6,3,1,100000003,610000008827,
-125.825,°,Spine,5,2,1,100000003,610000008828,
69.543,°,Spine,4,2,1,100000003,610000008829,
55.2266,°,Spine,5,1,1,100000003,610000008830,
-161.293,°,Spine,3,1,1,100000003,610000008831,
-87.8292,°,Spine,1,1,1,100000003,610000008832,
-90.0115,°,Spine,1,1,1,100000003,610000008833,
129.594,°,Spine,4,4,1,100000003,610000008840,
95.8429,°,Spine,7,3,1,100000003,610000008841,
69.9318,°,Spine,7,3,1,100000003,610000008842,
166.29,°,Spine,6,3,1,100000003,610000008843,
-5.78239,°,Spine,6,3,1,100000003,610000008844,
-29.9549,°,Spine,5,4,1,100000003,610000008845,
-151.772,°,Spine,5,3,1,100000003,610000008846,
-88.9194,°,Spine,5,2,1,100000003,610000008847,
55.0491,°,Spine,2,2,1,100000003,610000008848,
90.0734,°,Spine,2,2,1,100000003,610000008849,
69.557,°,Spine,2,3,1,100000003,610000008850,
119.616,°,Spine,2,3,1,100000003,610000008851,
142.103,°,Spine,2,3,1,100000003,610000008852,
