
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.189026,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000007601,
0.172339,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000007604,
0.1625,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000007606,
0.508328,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000007610,
0.364372,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000007613,
0.276523,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007618,
0.24375,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000007623,
0.250031,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000007626,
0.1625,µm,Spine,Spine Part Max Diameter,15,2,1,100000000,610000007629,
0.228427,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000007631,
0.229309,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000007633,
0.1625,µm,Spine,Spine Part Max Diameter,16,5,1,100000000,610000007635,
0.1625,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000007638,
0.304199,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000007642,
0.1625,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000007647,
0.227812,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000007649,
0.56875,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007659,
0.167578,µm,Spine,Spine Part Max Diameter,10,2,1,100000001,610000007662,
1.57816,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007667,
0.261736,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000007672,
0.1625,µm,Spine,Spine Part Max Diameter,6,5,1,100000002,610000007675,
0.251305,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000007677,
0.24375,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000007680,
0.208733,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000007683,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007689,
0.251416,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000007691,
0.205842,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000007694,
0.1625,µm,Spine,Spine Part Max Diameter,7,1,1,100000001,610000007696,
0.251767,µm,Spine,Spine Part Max Diameter,13,4,1,100000000,610000007699,
0.281521,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000007702,
0.162906,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000007705,
0.173638,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000007708,
0.212294,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000007711,
0.194527,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000007713,
0.548166,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007721,
0.597385,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000007723,
0.236116,µm,Spine,Spine Part Max Diameter,13,2,1,100000002,610000007727,
0.251951,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000007729,
0.21678,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000007732,
0.221028,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000007734,
0.184434,µm,Spine,Spine Part Max Diameter,14,1,1,100000000,610000007738,
0.369671,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000007742,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007750,
0.172821,µm,Spine,Spine Part Max Diameter,10,5,1,100000002,610000007752,
0.227367,µm,Spine,Spine Part Max Diameter,17,5,1,100000000,610000007755,
0.185693,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000007759,
0.1625,µm,Spine,Spine Part Max Diameter,13,4,1,100000000,610000007761,
0.1625,µm,Spine,Spine Part Max Diameter,10,5,1,100000002,610000007763,
0.253906,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000007765,
0.569649,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000007771,
0.44311,µm,Spine,Spine Part Max Diameter,9,4,1,100000002,610000007774,
0.471633,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000007778,
0.192969,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000007781,
0.396094,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000007783,
0.190633,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000007785,
0.1625,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000007787,
0.415648,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007792,
0.642383,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007797,
0.204031,µm,Spine,Spine Part Max Diameter,10,6,1,100000003,610000007799,
0.229129,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000007801,
0.204146,µm,Spine,Spine Part Max Diameter,9,3,1,100000003,610000007804,
0.1625,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000007807,
0.377919,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000007809,
0.255668,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000007816,
0.458712,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000007820,
0.203611,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000007822,
0.185502,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000007824,
0.454619,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007829,
0.240071,µm,Spine,Spine Part Max Diameter,8,2,1,100000003,610000007834,
0.226538,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000007840,
0.1625,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000007844,
0.268084,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000007846,
0.263074,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000007848,
0.173517,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000007853,
0.256445,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000007856,
0.238729,µm,Spine,Spine Part Max Diameter,9,1,1,100000001,610000007859,
0.177583,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000007862,
0.333858,µm,Spine,Spine Part Max Diameter,16,4,1,100000000,610000007865,
0.273108,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000007868,
0.283281,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000007870,
0.519335,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007877,
0.386567,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007882,
0.197375,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000007884,
0.179234,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000007887,
0.304688,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000007889,
0.360265,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000007891,
0.1625,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000007894,
0.406818,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000007899,
0.248177,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007904,
0.298789,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000007909,
0.417513,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000007913,
0.18167,µm,Spine,Spine Part Max Diameter,16,5,1,100000000,610000007915,
0.776738,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007924,
0.355469,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000007927,
0.172656,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000007929,
0.172431,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000007931,
0.256122,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000007936,
0.290969,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007940,
0.350528,µm,Spine,Spine Part Max Diameter,15,9,1,100000000,610000007942,
0.56875,µm,Spine,Spine Part Max Diameter,12,2,1,100000002,610000007944,
0.521603,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000007948,
0.258718,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000007951,
0.453653,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000007954,
0.224433,µm,Spine,Spine Part Max Diameter,6,5,1,100000002,610000007956,
0.895697,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007964,
0.305741,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000007966,
0.49518,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007971,
0.232527,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007975,
0.610723,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007978,
0.449854,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000007983,
0.294873,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000007985,
1.54375,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007988,
0.170096,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000007990,
0.257715,µm,Spine,Spine Part Max Diameter,13,3,1,100000001,610000007992,
0.284044,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000007994,
0.630626,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007997,
0.342658,µm,Spine,Spine Part Max Diameter,16,4,1,100000000,610000007999,
0.277102,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000008001,
0.233276,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008004,
0.185693,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000008007,
0.7028,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008012,
0.28845,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000008014,
0.188632,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000008016,
0.75588,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008019,
0.16488,µm,Spine,Spine Part Max Diameter,12,1,1,100000001,610000008022,
0.299707,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008025,
0.264248,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000008029,
0.167152,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000008032,
0.2267,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000008034,
0.1625,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000008037,
0.471633,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000008040,
0.847234,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008045,
0.173466,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000008049,
0.325,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000008051,
0.467187,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000008056,
0.172656,µm,Spine,Spine Part Max Diameter,11,2,1,100000001,610000008058,
0.220898,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000008060,
0.218328,µm,Spine,Spine Part Max Diameter,13,7,1,100000002,610000008062,
0.342273,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008065,
0.337413,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008067,
0.223682,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000008070,
0.620049,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008074,
0.450922,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008078,
0.510938,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008083,
0.332617,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008086,
0.185199,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000008088,
0.325238,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000008090,
0.335156,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000008092,
0.215104,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000008094,
0.332787,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008098,
0.182812,µm,Spine,Spine Part Max Diameter,12,4,1,100000001,610000008102,
1.02407,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008107,
0.37102,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000008109,
0.211092,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008112,
0.28667,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000008115,
0.294245,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008119,
0.401899,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008123,
0.226635,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000008128,
0.224859,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008130,
0.247135,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000008134,
0.226439,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000008136,
0.21959,µm,Spine,Spine Part Max Diameter,10,3,1,100000002,610000008139,
0.325,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000008142,
0.389409,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008144,
0.199832,µm,Spine,Spine Part Max Diameter,7,5,1,100000002,610000008146,
0.204104,µm,Spine,Spine Part Max Diameter,12,4,1,100000000,610000008149,
0.21268,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008152,
0.936914,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008158,
0.259143,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000008160,
0.212388,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000008162,
0.247496,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000008165,
0.339059,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008167,
0.260186,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000008169,
0.249357,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000008173,
0.369886,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008176,
0.34141,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000008179,
0.29869,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008183,
0.267133,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000008185,
0.242371,µm,Spine,Spine Part Max Diameter,11,4,1,100000000,610000008187,
0.345313,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008189,
0.370703,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000008193,
0.258983,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000008196,
0.26917,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008200,
0.196969,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008203,
0.231142,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000008208,
0.237127,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000008212,
0.326539,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000008215,
0.290723,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000008218,
0.24375,µm,Spine,Spine Part Max Diameter,9,4,1,100000002,610000008222,
0.285535,µm,Spine,Spine Part Max Diameter,13,2,1,100000002,610000008224,
0.207832,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000008226,
0.1625,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000008229,
0.231055,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008231,
0.219399,µm,Spine,Spine Part Max Diameter,5,1,1,100000003,610000008233,
0.344929,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000008235,
0.53181,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008237,
0.24375,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008240,
0.176568,µm,Spine,Spine Part Max Diameter,11,2,1,100000001,610000008242,
0.1625,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008245,
0.382684,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000008247,
0.275065,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000008249,
0.345237,µm,Spine,Spine Part Max Diameter,11,6,1,100000002,610000008252,
0.228624,µm,Spine,Spine Part Max Diameter,8,2,1,100000003,610000008255,
0.247842,µm,Spine,Spine Part Max Diameter,17,5,1,100000000,610000008259,
0.40625,µm,Spine,Spine Part Max Diameter,14,7,1,100000002,610000008261,
0.236948,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000008264,
0.495117,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008267,
0.338735,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000008270,
0.439119,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008273,
0.1625,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008276,
0.605938,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008281,
0.407206,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000008285,
0.33398,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000008287,
0.251854,µm,Spine,Spine Part Max Diameter,8,2,1,100000003,610000008289,
0.336657,µm,Spine,Spine Part Max Diameter,15,4,1,100000000,610000008291,
0.1625,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000008294,
0.415648,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008299,
0.45426,µm,Spine,Spine Part Max Diameter,9,1,1,100000001,610000008301,
0.320005,µm,Spine,Spine Part Max Diameter,12,3,1,100000000,610000008304,
0.736578,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008308,
0.223999,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008310,
0.257237,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008314,
0.457595,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000008316,
0.176666,µm,Spine,Spine Part Max Diameter,12,6,1,100000002,610000008318,
0.353269,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008321,
0.24375,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008326,
0.274219,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000008330,
0.273005,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008335,
0.453475,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008337,
0.262728,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000008341,
0.685368,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008343,
0.554575,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008347,
0.395731,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008349,
0.270688,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008352,
0.870657,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008354,
0.442951,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008356,
0.353743,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008361,
0.270694,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000008364,
0.31777,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000008372,
0.545898,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008376,
0.293832,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008378,
0.834531,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008380,
1.05575,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008385,
0.327443,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000008388,
0.413162,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008390,
0.248798,µm,Spine,Spine Part Max Diameter,7,1,1,100000000,610000008394,
0.943931,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008397,
0.847234,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008400,
0.53181,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008405,
0.197617,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000008408,
0.391016,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008415,
0.432544,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000008418,
0.315631,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000008422,
0.311035,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008425,
0.40625,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000008428,
0.198721,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008432,
0.947544,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008434,
0.260006,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008440,
0.503005,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008443,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008448,
0.608043,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008452,
0.293262,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008456,
0.299609,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008463,
0.936914,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008470,
0.510931,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008474,
0.314901,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000008476,
0.353015,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000008479,
0.268177,µm,Spine,Spine Part Max Diameter,8,2,1,100000003,610000008484,
0.369082,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000008486,
0.712522,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008496,
0.251441,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000008498,
0.19238,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008501,
0.264518,µm,Spine,Spine Part Max Diameter,12,4,1,100000001,610000008504,
0.418452,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000008506,
0.397363,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000008508,
0.343726,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008513,
0.601916,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008518,
0.401226,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000008580,
0.349285,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000008622,
0.24375,µm,Spine,Spine Part Max Diameter,15,2,1,100000000,610000008623,
0.636833,µm,Spine,Spine Part Max Diameter,14,1,1,100000000,610000008624,
0.234213,µm,Spine,Spine Part Max Diameter,13,2,1,100000000,610000008625,
0.174359,µm,Spine,Spine Part Max Diameter,10,1,1,100000000,610000008626,
0.246657,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000008627,
0.242726,µm,Spine,Spine Part Max Diameter,11,4,1,100000000,610000008628,
0.349327,µm,Spine,Spine Part Max Diameter,11,4,1,100000000,610000008629,
0.811629,µm,Spine,Spine Part Max Diameter,7,1,1,100000000,610000008630,
0.269267,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000008631,
0.457379,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000008632,
0.472266,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000008633,
0.174324,µm,Spine,Spine Part Max Diameter,14,9,1,100000000,610000008634,
0.255916,µm,Spine,Spine Part Max Diameter,13,8,1,100000000,610000008635,
0.182623,µm,Spine,Spine Part Max Diameter,15,9,1,100000000,610000008636,
0.24375,µm,Spine,Spine Part Max Diameter,12,8,1,100000000,610000008637,
0.1625,µm,Spine,Spine Part Max Diameter,10,6,1,100000000,610000008638,
0.273354,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008639,
0.306413,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000008640,
0.353431,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000008641,
0.349194,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000008642,
0.414939,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000008643,
0.30535,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000008644,
0.377116,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000008645,
0.348164,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008646,
0.44061,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008647,
0.418973,µm,Spine,Spine Part Max Diameter,17,5,1,100000000,610000008648,
0.383398,µm,Spine,Spine Part Max Diameter,17,5,1,100000000,610000008649,
0.355469,µm,Spine,Spine Part Max Diameter,17,5,1,100000000,610000008650,
0.436719,µm,Spine,Spine Part Max Diameter,14,4,1,100000000,610000008651,
0.287733,µm,Spine,Spine Part Max Diameter,15,5,1,100000000,610000008652,
0.264672,µm,Spine,Spine Part Max Diameter,14,5,1,100000000,610000008653,
0.576639,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000008654,
0.280908,µm,Spine,Spine Part Max Diameter,12,4,1,100000000,610000008655,
0.296979,µm,Spine,Spine Part Max Diameter,11,4,1,100000000,610000008656,
0.331602,µm,Spine,Spine Part Max Diameter,11,4,1,100000000,610000008657,
0.369477,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000008658,
0.183293,µm,Spine,Spine Part Max Diameter,16,5,1,100000000,610000008659,
0.201417,µm,Spine,Spine Part Max Diameter,16,5,1,100000000,610000008660,
0.177594,µm,Spine,Spine Part Max Diameter,17,7,1,100000000,610000008661,
