
Segment Center Number of Voxel Ch=1 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,1,9,Image 1,3,1,100000000,510000000015,
3,,Segment,1,8,Image 1,2,1,100000000,510000000017,
4,,Segment,1,7,Image 1,2,1,100000000,510000000020,
15,,Segment,1,6,Image 1,2,1,100000000,510000000034,
4,,Segment,1,5,Image 1,1,1,100000000,510000000037,
17,,Segment,1,4,Image 1,1,1,100000000,510000000053,
4,,Segment,1,3,Image 1,1,1,100000000,510000000056,
10,,Segment,1,2,Image 1,1,1,100000000,510000000065,
6,,Segment,1,1,Image 1,1,1,100000000,510000000070,
7,,Segment,1,0,Image 1,1,1,100000000,510000000100,
4,,Segment,1,9,Image 1,2,1,100000000,510000000103,
7,,Segment,1,7,Image 1,3,1,100000000,510000000109,
4,,Segment,1,8,Image 1,3,1,100000000,510000000113,
24,,Segment,1,15,Image 1,5,1,100000001,510000000136,
5,,Segment,1,14,Image 1,4,1,100000001,510000000140,
6,,Segment,1,13,Image 1,3,1,100000001,510000000145,
10,,Segment,1,12,Image 1,2,1,100000001,510000000154,
15,,Segment,1,11,Image 1,1,1,100000001,510000000168,
9,,Segment,1,10,Image 1,1,1,100000001,510000000176,
23,,Segment,1,9,Image 1,1,1,100000001,510000000198,
4,,Segment,1,8,Image 1,1,1,100000001,510000000201,
26,,Segment,1,7,Image 1,1,1,100000001,510000000226,
6,,Segment,1,6,Image 1,1,1,100000001,510000000231,
7,,Segment,1,5,Image 1,1,1,100000001,510000000237,
3,,Segment,1,4,Image 1,1,1,100000001,510000000239,
21,,Segment,1,3,Image 1,1,1,100000001,510000000259,
8,,Segment,1,1,Image 1,1,1,100000001,510000000267,
5,,Segment,1,0,Image 1,1,1,100000001,510000000282,
10,,Segment,1,14,Image 1,9,1,100000000,510000000293,
32,,Segment,1,13,Image 1,8,1,100000000,510000000324,
10,,Segment,1,12,Image 1,8,1,100000000,510000000333,
10,,Segment,1,10,Image 1,6,1,100000000,510000000343,
14,,Segment,1,9,Image 1,5,1,100000000,510000000356,
5,,Segment,1,8,Image 1,4,1,100000000,510000000360,
14,,Segment,1,7,Image 1,3,1,100000000,510000000373,
4,,Segment,1,6,Image 1,2,1,100000000,510000000376,
5,,Segment,1,5,Image 1,2,1,100000000,510000000380,
4,,Segment,1,4,Image 1,2,1,100000000,510000000383,
12,,Segment,1,3,Image 1,2,1,100000000,510000000394,
5,,Segment,1,14,Image 1,8,1,100000000,510000000398,
17,,Segment,1,19,Image 1,7,1,100000002,510000000414,
10,,Segment,1,18,Image 1,6,1,100000002,510000000423,
11,,Segment,1,17,Image 1,6,1,100000002,510000000433,
6,,Segment,1,16,Image 1,6,1,100000002,510000000438,
11,,Segment,1,15,Image 1,6,1,100000002,510000000448,
6,,Segment,1,14,Image 1,6,1,100000002,510000000453,
10,,Segment,1,13,Image 1,6,1,100000002,510000000462,
18,,Segment,1,12,Image 1,6,1,100000002,510000000479,
6,,Segment,1,11,Image 1,6,1,100000002,510000000484,
3,,Segment,1,10,Image 1,5,1,100000002,510000000486,
26,,Segment,1,9,Image 1,4,1,100000002,510000000511,
44,,Segment,1,8,Image 1,4,1,100000002,510000000554,
23,,Segment,1,7,Image 1,3,1,100000002,510000000576,
12,,Segment,1,6,Image 1,3,1,100000002,510000000587,
4,,Segment,1,5,Image 1,2,1,100000002,510000000590,
35,,Segment,1,2,Image 1,2,1,100000002,510000000626,
10,,Segment,1,1,Image 1,1,1,100000002,510000000635,
23,,Segment,1,0,Image 1,1,1,100000002,510000000660,
18,,Segment,1,19,Image 1,6,1,100000002,510000000710,
33,,Segment,1,15,Image 1,2,1,100000000,510000000742,
15,,Segment,1,14,Image 1,1,1,100000000,510000000756,
5,,Segment,1,12,Image 1,1,1,100000000,510000000761,
36,,Segment,1,10,Image 1,1,1,100000000,510000000797,
5,,Segment,1,9,Image 1,1,1,100000000,510000000801,
4,,Segment,1,8,Image 1,1,1,100000000,510000000804,
26,,Segment,1,7,Image 1,1,1,100000000,510000000829,
6,,Segment,1,6,Image 1,1,1,100000000,510000000834,
57,,Segment,1,15,Image 1,1,1,100000000,510000000890,
