
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,4,0,Image 1,1,1,100000000,610000007853,
4,,Spine,4,1,Image 1,2,1,100000000,610000007856,
4,,Spine,4,9,Image 1,1,1,100000001,610000007859,
3,,Spine,4,4,Image 1,2,1,100000000,610000007862,
4,,Spine,4,16,Image 1,4,1,100000000,610000007865,
3,,Spine,4,1,Image 1,1,1,100000003,610000007868,
3,,Spine,4,2,Image 1,2,1,100000002,610000007870,
7,,Spine,4,0,Image 1,1,1,100000003,610000007877,
5,,Spine,4,0,Image 1,1,1,100000001,610000007882,
3,,Spine,4,2,Image 1,3,1,100000002,610000007884,
3,,Spine,4,14,Image 1,3,1,100000001,610000007887,
3,,Spine,4,4,Image 1,4,1,100000000,610000007889,
3,,Spine,4,3,Image 1,1,1,100000000,610000007891,
4,,Spine,4,11,Image 1,4,1,100000001,610000007894,
5,,Spine,4,2,Image 1,1,1,100000003,610000007899,
6,,Spine,4,0,Image 1,1,1,100000003,610000007904,
5,,Spine,4,8,Image 1,2,1,100000001,610000007909,
5,,Spine,4,6,Image 1,4,1,100000001,610000007913,
3,,Spine,4,16,Image 1,5,1,100000000,610000007915,
9,,Spine,4,0,Image 1,1,1,100000001,610000007924,
4,,Spine,4,3,Image 1,2,1,100000003,610000007927,
3,,Spine,4,1,Image 1,2,1,100000002,610000007929,
3,,Spine,4,5,Image 1,2,1,100000000,610000007931,
6,,Spine,4,1,Image 1,1,1,100000003,610000007936,
5,,Spine,4,0,Image 1,1,1,100000002,610000007940,
3,,Spine,4,15,Image 1,9,1,100000000,610000007942,
3,,Spine,4,12,Image 1,2,1,100000002,610000007944,
5,,Spine,4,4,Image 1,2,1,100000002,610000007948,
4,,Spine,4,2,Image 1,2,1,100000003,610000007951,
4,,Spine,4,2,Image 1,3,1,100000003,610000007954,
3,,Spine,4,6,Image 1,5,1,100000002,610000007956,
6,,Spine,4,0,Image 1,1,1,100000001,610000007964,
3,,Spine,4,4,Image 1,3,1,100000003,610000007966,
6,,Spine,4,0,Image 1,1,1,100000003,610000007971,
4,,Spine,4,0,Image 1,1,1,100000002,610000007975,
4,,Spine,4,0,Image 1,1,1,100000002,610000007978,
5,,Spine,4,2,Image 1,2,1,100000003,610000007983,
3,,Spine,4,4,Image 1,1,1,100000000,610000007985,
3,,Spine,4,0,Image 1,1,1,100000003,610000007988,
3,,Spine,4,2,Image 1,2,1,100000002,610000007990,
3,,Spine,4,13,Image 1,3,1,100000001,610000007992,
3,,Spine,4,2,Image 1,2,1,100000002,610000007994,
3,,Spine,4,0,Image 1,1,1,100000002,610000007997,
3,,Spine,4,16,Image 1,4,1,100000000,610000007999,
3,,Spine,4,5,Image 1,1,1,100000000,610000008001,
3,,Spine,4,0,Image 1,1,1,100000002,610000008004,
4,,Spine,4,9,Image 1,3,1,100000002,610000008007,
5,,Spine,4,0,Image 1,1,1,100000001,610000008012,
3,,Spine,4,6,Image 1,2,1,100000003,610000008014,
3,,Spine,4,5,Image 1,2,1,100000002,610000008016,
3,,Spine,4,0,Image 1,1,1,100000002,610000008019,
3,,Spine,4,12,Image 1,1,1,100000001,610000008022,
3,,Spine,4,6,Image 1,2,1,100000001,610000008025,
4,,Spine,4,3,Image 1,3,1,100000000,610000008029,
4,,Spine,4,5,Image 1,4,1,100000002,610000008032,
3,,Spine,4,6,Image 1,5,1,100000003,610000008034,
4,,Spine,4,5,Image 1,1,1,100000002,610000008037,
4,,Spine,4,11,Image 1,4,1,100000001,610000008040,
5,,Spine,4,0,Image 1,1,1,100000000,610000008045,
4,,Spine,4,6,Image 1,3,1,100000003,610000008049,
3,,Spine,4,13,Image 1,5,1,100000000,610000008051,
3,,Spine,4,4,Image 1,1,1,100000001,610000008056,
3,,Spine,4,11,Image 1,2,1,100000001,610000008058,
3,,Spine,4,4,Image 1,2,1,100000003,610000008060,
3,,Spine,4,13,Image 1,7,1,100000002,610000008062,
4,,Spine,4,0,Image 1,1,1,100000002,610000008065,
3,,Spine,4,1,Image 1,1,1,100000002,610000008067,
3,,Spine,4,3,Image 1,2,1,100000002,610000008070,
3,,Spine,4,0,Image 1,1,1,100000001,610000008074,
5,,Spine,4,0,Image 1,1,1,100000002,610000008078,
5,,Spine,4,0,Image 1,1,1,100000002,610000008083,
3,,Spine,4,1,Image 1,1,1,100000003,610000008086,
3,,Spine,4,17,Image 1,5,1,100000001,610000008088,
3,,Spine,4,5,Image 1,3,1,100000002,610000008090,
3,,Spine,4,5,Image 1,2,1,100000001,610000008092,
3,,Spine,4,6,Image 1,4,1,100000001,610000008094,
5,,Spine,4,1,Image 1,1,1,100000003,610000008098,
4,,Spine,4,12,Image 1,4,1,100000001,610000008102,
5,,Spine,4,1,Image 1,1,1,100000003,610000008107,
3,,Spine,4,4,Image 1,2,1,100000001,610000008109,
4,,Spine,4,2,Image 1,1,1,100000002,610000008112,
4,,Spine,4,4,Image 1,1,1,100000001,610000008115,
2,,Spine,4,0,Image 1,1,1,100000002,610000008119,
4,,Spine,4,1,Image 1,1,1,100000002,610000008123,
6,,Spine,4,6,Image 1,3,1,100000003,610000008128,
3,,Spine,4,2,Image 1,1,1,100000002,610000008130,
4,,Spine,4,6,Image 1,2,1,100000003,610000008134,
3,,Spine,4,4,Image 1,2,1,100000003,610000008136,
3,,Spine,4,10,Image 1,3,1,100000002,610000008139,
4,,Spine,4,4,Image 1,2,1,100000002,610000008142,
3,,Spine,4,0,Image 1,1,1,100000003,610000008144,
3,,Spine,4,7,Image 1,5,1,100000002,610000008146,
3,,Spine,4,12,Image 1,4,1,100000000,610000008149,
4,,Spine,4,0,Image 1,1,1,100000003,610000008152,
5,,Spine,4,0,Image 1,1,1,100000001,610000008158,
3,,Spine,4,7,Image 1,3,1,100000000,610000008160,
3,,Spine,4,9,Image 1,4,1,100000003,610000008162,
4,,Spine,4,4,Image 1,2,1,100000001,610000008165,
3,,Spine,4,2,Image 1,2,1,100000003,610000008167,
3,,Spine,4,2,Image 1,3,1,100000002,610000008169,
4,,Spine,4,4,Image 1,2,1,100000002,610000008173,
3,,Spine,4,0,Image 1,1,1,100000002,610000008176,
3,,Spine,4,8,Image 1,4,1,100000003,610000008179,
4,,Spine,4,0,Image 1,1,1,100000002,610000008183,
3,,Spine,4,6,Image 1,2,1,100000000,610000008185,
3,,Spine,4,11,Image 1,4,1,100000000,610000008187,
3,,Spine,4,7,Image 1,3,1,100000001,610000008189,
3,,Spine,4,3,Image 1,2,1,100000002,610000008193,
4,,Spine,4,3,Image 1,3,1,100000000,610000008196,
4,,Spine,4,2,Image 1,2,1,100000002,610000008200,
3,,Spine,4,0,Image 1,1,1,100000002,610000008203,
4,,Spine,4,8,Image 1,4,1,100000003,610000008208,
4,,Spine,4,4,Image 1,1,1,100000001,610000008212,
4,,Spine,4,4,Image 1,3,1,100000002,610000008215,
3,,Spine,4,11,Image 1,4,1,100000001,610000008218,
3,,Spine,4,9,Image 1,4,1,100000002,610000008222,
3,,Spine,4,13,Image 1,2,1,100000002,610000008224,
3,,Spine,4,2,Image 1,3,1,100000002,610000008226,
3,,Spine,4,3,Image 1,2,1,100000000,610000008229,
3,,Spine,4,0,Image 1,1,1,100000002,610000008231,
3,,Spine,4,5,Image 1,1,1,100000003,610000008233,
3,,Spine,4,3,Image 1,3,1,100000003,610000008235,
2,,Spine,4,0,Image 1,1,1,100000003,610000008237,
4,,Spine,4,2,Image 1,2,1,100000003,610000008240,
3,,Spine,4,11,Image 1,2,1,100000001,610000008242,
4,,Spine,4,6,Image 1,2,1,100000001,610000008245,
3,,Spine,4,6,Image 1,3,1,100000000,610000008247,
3,,Spine,4,9,Image 1,5,1,100000000,610000008249,
3,,Spine,4,11,Image 1,6,1,100000002,610000008252,
4,,Spine,4,8,Image 1,2,1,100000003,610000008255,
4,,Spine,4,17,Image 1,5,1,100000000,610000008259,
3,,Spine,4,14,Image 1,7,1,100000002,610000008261,
3,,Spine,4,14,Image 1,3,1,100000001,610000008264,
2,,Spine,4,0,Image 1,1,1,100000000,610000008267,
4,,Spine,4,2,Image 1,1,1,100000003,610000008270,
3,,Spine,4,0,Image 1,1,1,100000002,610000008273,
3,,Spine,4,2,Image 1,2,1,100000003,610000008276,
2,,Spine,4,0,Image 1,1,1,100000002,610000008281,
4,,Spine,4,1,Image 1,2,1,100000003,610000008285,
3,,Spine,4,6,Image 1,4,1,100000002,610000008287,
3,,Spine,4,8,Image 1,2,1,100000003,610000008289,
3,,Spine,4,15,Image 1,4,1,100000000,610000008291,
3,,Spine,4,4,Image 1,2,1,100000001,610000008294,
3,,Spine,4,0,Image 1,1,1,100000003,610000008299,
3,,Spine,4,9,Image 1,1,1,100000001,610000008301,
3,,Spine,4,12,Image 1,3,1,100000000,610000008304,
4,,Spine,4,2,Image 1,2,1,100000003,610000008308,
3,,Spine,4,1,Image 1,1,1,100000002,610000008310,
3,,Spine,4,0,Image 1,1,1,100000001,610000008314,
3,,Spine,4,3,Image 1,1,1,100000000,610000008316,
3,,Spine,4,12,Image 1,6,1,100000002,610000008318,
4,,Spine,4,2,Image 1,2,1,100000003,610000008321,
3,,Spine,4,1,Image 1,1,1,100000002,610000008326,
3,,Spine,4,5,Image 1,3,1,100000002,610000008330,
3,,Spine,4,2,Image 1,2,1,100000000,610000008335,
2,,Spine,4,0,Image 1,1,1,100000003,610000008337,
3,,Spine,4,5,Image 1,3,1,100000002,610000008341,
2,,Spine,4,0,Image 1,1,1,100000002,610000008343,
4,,Spine,4,0,Image 1,1,1,100000001,610000008347,
2,,Spine,4,0,Image 1,1,1,100000002,610000008349,
3,,Spine,4,2,Image 1,2,1,100000002,610000008352,
2,,Spine,4,0,Image 1,1,1,100000002,610000008354,
3,,Spine,4,0,Image 1,1,1,100000001,610000008356,
2,,Spine,4,0,Image 1,1,1,100000001,610000008361,
4,,Spine,4,17,Image 1,5,1,100000001,610000008364,
4,,Spine,4,2,Image 1,1,1,100000003,610000008372,
2,,Spine,4,0,Image 1,1,1,100000002,610000008376,
3,,Spine,4,2,Image 1,2,1,100000002,610000008378,
3,,Spine,4,0,Image 1,1,1,100000001,610000008380,
2,,Spine,4,0,Image 1,1,1,100000002,610000008385,
3,,Spine,4,3,Image 1,3,1,100000003,610000008388,
3,,Spine,4,2,Image 1,1,1,100000001,610000008390,
3,,Spine,4,7,Image 1,1,1,100000000,610000008394,
2,,Spine,4,0,Image 1,1,1,100000001,610000008397,
2,,Spine,4,0,Image 1,1,1,100000000,610000008400,
2,,Spine,4,0,Image 1,1,1,100000003,610000008405,
3,,Spine,4,3,Image 1,1,1,100000003,610000008408,
3,,Spine,4,0,Image 1,1,1,100000002,610000008415,
3,,Spine,4,2,Image 1,3,1,100000003,610000008418,
3,,Spine,4,8,Image 1,4,1,100000003,610000008422,
3,,Spine,4,0,Image 1,1,1,100000003,610000008425,
4,,Spine,4,6,Image 1,4,1,100000001,610000008428,
4,,Spine,4,0,Image 1,1,1,100000002,610000008432,
3,,Spine,4,0,Image 1,1,1,100000003,610000008434,
4,,Spine,4,0,Image 1,1,1,100000002,610000008440,
3,,Spine,4,0,Image 1,1,1,100000001,610000008443,
2,,Spine,4,0,Image 1,1,1,100000002,610000008448,
2,,Spine,4,0,Image 1,1,1,100000002,610000008452,
3,,Spine,4,2,Image 1,2,1,100000002,610000008456,
3,,Spine,4,1,Image 1,1,1,100000001,610000008463,
2,,Spine,4,0,Image 1,1,1,100000001,610000008470,
2,,Spine,4,0,Image 1,1,1,100000002,610000008474,
3,,Spine,4,7,Image 1,3,1,100000002,610000008476,
4,,Spine,4,4,Image 1,2,1,100000003,610000008479,
3,,Spine,4,8,Image 1,2,1,100000003,610000008484,
3,,Spine,4,4,Image 1,2,1,100000003,610000008486,
3,,Spine,4,0,Image 1,1,1,100000002,610000008496,
3,,Spine,4,6,Image 1,3,1,100000003,610000008498,
3,,Spine,4,2,Image 1,1,1,100000002,610000008501,
3,,Spine,4,12,Image 1,4,1,100000001,610000008504,
3,,Spine,4,3,Image 1,3,1,100000002,610000008506,
3,,Spine,4,2,Image 1,2,1,100000001,610000008508,
2,,Spine,4,0,Image 1,1,1,100000002,610000008513,
2,,Spine,4,0,Image 1,1,1,100000000,610000008518,
3,,Spine,4,3,Image 1,1,1,100000003,610000008580,
2,,Spine,4,7,Image 1,2,1,100000000,610000008622,
2,,Spine,4,15,Image 1,2,1,100000000,610000008623,
2,,Spine,4,14,Image 1,1,1,100000000,610000008624,
2,,Spine,4,13,Image 1,2,1,100000000,610000008625,
2,,Spine,4,10,Image 1,1,1,100000000,610000008626,
2,,Spine,4,10,Image 1,2,1,100000000,610000008627,
2,,Spine,4,11,Image 1,4,1,100000000,610000008628,
2,,Spine,4,11,Image 1,4,1,100000000,610000008629,
2,,Spine,4,7,Image 1,1,1,100000000,610000008630,
2,,Spine,4,5,Image 1,2,1,100000000,610000008631,
2,,Spine,4,4,Image 1,2,1,100000000,610000008632,
2,,Spine,4,4,Image 1,2,1,100000000,610000008633,
2,,Spine,4,14,Image 1,9,1,100000000,610000008634,
2,,Spine,4,13,Image 1,8,1,100000000,610000008635,
2,,Spine,4,15,Image 1,9,1,100000000,610000008636,
2,,Spine,4,12,Image 1,8,1,100000000,610000008637,
2,,Spine,4,10,Image 1,6,1,100000000,610000008638,
2,,Spine,4,10,Image 1,5,1,100000000,610000008639,
2,,Spine,4,8,Image 1,3,1,100000000,610000008640,
2,,Spine,4,8,Image 1,3,1,100000000,610000008641,
2,,Spine,4,6,Image 1,2,1,100000000,610000008642,
2,,Spine,4,6,Image 1,3,1,100000000,610000008643,
2,,Spine,4,5,Image 1,3,1,100000000,610000008644,
2,,Spine,4,5,Image 1,3,1,100000000,610000008645,
2,,Spine,4,1,Image 1,1,1,100000000,610000008646,
2,,Spine,4,0,Image 1,1,1,100000000,610000008647,
2,,Spine,4,17,Image 1,5,1,100000000,610000008648,
2,,Spine,4,17,Image 1,5,1,100000000,610000008649,
2,,Spine,4,17,Image 1,5,1,100000000,610000008650,
2,,Spine,4,14,Image 1,4,1,100000000,610000008651,
2,,Spine,4,15,Image 1,5,1,100000000,610000008652,
2,,Spine,4,14,Image 1,5,1,100000000,610000008653,
2,,Spine,4,13,Image 1,5,1,100000000,610000008654,
2,,Spine,4,12,Image 1,4,1,100000000,610000008655,
2,,Spine,4,11,Image 1,4,1,100000000,610000008656,
2,,Spine,4,11,Image 1,4,1,100000000,610000008657,
2,,Spine,4,10,Image 1,2,1,100000000,610000008658,
2,,Spine,4,16,Image 1,5,1,100000000,610000008659,
2,,Spine,4,16,Image 1,5,1,100000000,610000008660,
2,,Spine,4,17,Image 1,7,1,100000000,610000008661,
2,,Spine,4,15,Image 1,4,1,100000000,610000008662,
2,,Spine,4,15,Image 1,4,1,100000000,610000008663,
2,,Spine,4,7,Image 1,3,1,100000000,610000008664,
2,,Spine,4,6,Image 1,2,1,100000000,610000008665,
2,,Spine,4,5,Image 1,1,1,100000000,610000008666,
2,,Spine,4,5,Image 1,2,1,100000000,610000008667,
2,,Spine,4,4,Image 1,2,1,100000000,610000008668,
2,,Spine,4,4,Image 1,2,1,100000000,610000008669,
2,,Spine,4,4,Image 1,2,1,100000000,610000008670,
2,,Spine,4,3,Image 1,2,1,100000000,610000008671,
2,,Spine,4,2,Image 1,1,1,100000000,610000008672,
2,,Spine,4,2,Image 1,1,1,100000000,610000008673,
2,,Spine,4,4,Image 1,3,1,100000000,610000008674,
2,,Spine,4,3,Image 1,3,1,100000000,610000008675,
2,,Spine,4,0,Image 1,1,1,100000000,610000008676,
2,,Spine,4,15,Image 1,5,1,100000001,610000008677,
2,,Spine,4,15,Image 1,5,1,100000001,610000008678,
2,,Spine,4,14,Image 1,3,1,100000001,610000008679,
2,,Spine,4,13,Image 1,3,1,100000001,610000008680,
2,,Spine,4,12,Image 1,1,1,100000001,610000008681,
2,,Spine,4,11,Image 1,1,1,100000001,610000008682,
2,,Spine,4,11,Image 1,1,1,100000001,610000008683,
2,,Spine,4,15,Image 1,3,1,100000001,610000008684,
2,,Spine,4,14,Image 1,2,1,100000001,610000008685,
2,,Spine,4,13,Image 1,2,1,100000001,610000008686,
2,,Spine,4,12,Image 1,2,1,100000001,610000008687,
2,,Spine,4,13,Image 1,2,1,100000001,610000008688,
2,,Spine,4,13,Image 1,2,1,100000001,610000008689,
2,,Spine,4,12,Image 1,2,1,100000001,610000008690,
2,,Spine,4,10,Image 1,2,1,100000001,610000008691,
2,,Spine,4,9,Image 1,1,1,100000001,610000008692,
2,,Spine,4,17,Image 1,5,1,100000001,610000008693,
2,,Spine,4,16,Image 1,5,1,100000001,610000008694,
2,,Spine,4,11,Image 1,4,1,100000001,610000008695,
2,,Spine,4,11,Image 1,5,1,100000001,610000008696,
2,,Spine,4,8,Image 1,2,1,100000001,610000008697,
2,,Spine,4,8,Image 1,2,1,100000001,610000008698,
2,,Spine,4,7,Image 1,3,1,100000001,610000008699,
2,,Spine,4,7,Image 1,3,1,100000001,610000008700,
2,,Spine,4,6,Image 1,2,1,100000001,610000008701,
2,,Spine,4,6,Image 1,2,1,100000001,610000008702,
2,,Spine,4,5,Image 1,3,1,100000001,610000008703,
2,,Spine,4,3,Image 1,1,1,100000001,610000008704,
2,,Spine,4,5,Image 1,2,1,100000001,610000008705,
2,,Spine,4,4,Image 1,1,1,100000001,610000008706,
2,,Spine,4,4,Image 1,2,1,100000001,610000008707,
2,,Spine,4,4,Image 1,2,1,100000001,610000008708,
2,,Spine,4,6,Image 1,4,1,100000001,610000008709,
2,,Spine,4,1,Image 1,2,1,100000001,610000008710,
2,,Spine,4,4,Image 1,2,1,100000001,610000008711,
2,,Spine,4,4,Image 1,2,1,100000001,610000008712,
2,,Spine,4,3,Image 1,2,1,100000001,610000008713,
2,,Spine,4,4,Image 1,2,1,100000001,610000008714,
2,,Spine,4,4,Image 1,1,1,100000001,610000008715,
2,,Spine,4,0,Image 1,1,1,100000001,610000008716,
2,,Spine,4,0,Image 1,1,1,100000001,610000008717,
2,,Spine,4,19,Image 1,7,1,100000002,610000008720,
2,,Spine,4,19,Image 1,7,1,100000002,610000008721,
2,,Spine,4,18,Image 1,6,1,100000002,610000008722,
2,,Spine,4,17,Image 1,6,1,100000002,610000008723,
2,,Spine,4,16,Image 1,7,1,100000002,610000008724,
2,,Spine,4,14,Image 1,7,1,100000002,610000008725,
2,,Spine,4,10,Image 1,4,1,100000002,610000008726,
2,,Spine,4,8,Image 1,4,1,100000002,610000008727,
2,,Spine,4,8,Image 1,3,1,100000002,610000008728,
2,,Spine,4,8,Image 1,3,1,100000002,610000008729,
2,,Spine,4,6,Image 1,4,1,100000002,610000008730,
2,,Spine,4,6,Image 1,4,1,100000002,610000008731,
2,,Spine,4,6,Image 1,4,1,100000002,610000008732,
2,,Spine,4,6,Image 1,4,1,100000002,610000008733,
2,,Spine,4,6,Image 1,4,1,100000002,610000008734,
2,,Spine,4,4,Image 1,3,1,100000002,610000008735,
2,,Spine,4,3,Image 1,3,1,100000002,610000008736,
2,,Spine,4,2,Image 1,2,1,100000002,610000008737,
2,,Spine,4,2,Image 1,2,1,100000002,610000008738,
2,,Spine,4,8,Image 1,4,1,100000002,610000008739,
2,,Spine,4,8,Image 1,4,1,100000002,610000008740,
2,,Spine,4,6,Image 1,3,1,100000002,610000008741,
2,,Spine,4,13,Image 1,2,1,100000002,610000008742,
2,,Spine,4,12,Image 1,3,1,100000002,610000008743,
2,,Spine,4,10,Image 1,3,1,100000002,610000008744,
2,,Spine,4,9,Image 1,2,1,100000002,610000008745,
2,,Spine,4,9,Image 1,3,1,100000002,610000008746,
2,,Spine,4,7,Image 1,2,1,100000002,610000008747,
2,,Spine,4,3,Image 1,1,1,100000002,610000008748,
2,,Spine,4,2,Image 1,1,1,100000002,610000008749,
2,,Spine,4,2,Image 1,1,1,100000002,610000008750,
2,,Spine,4,1,Image 1,1,1,100000002,610000008751,
2,,Spine,4,2,Image 1,3,1,100000002,610000008752,
2,,Spine,4,2,Image 1,3,1,100000002,610000008753,
2,,Spine,4,0,Image 1,1,1,100000002,610000008754,
2,,Spine,4,6,Image 1,3,1,100000002,610000008755,
2,,Spine,4,6,Image 1,3,1,100000002,610000008756,
2,,Spine,4,6,Image 1,3,1,100000002,610000008757,
2,,Spine,4,6,Image 1,2,1,100000002,610000008758,
2,,Spine,4,6,Image 1,2,1,100000002,610000008759,
2,,Spine,4,7,Image 1,2,1,100000002,610000008760,
2,,Spine,4,5,Image 1,3,1,100000002,610000008761,
2,,Spine,4,4,Image 1,2,1,100000002,610000008762,
2,,Spine,4,4,Image 1,2,1,100000002,610000008763,
2,,Spine,4,2,Image 1,2,1,100000002,610000008764,
2,,Spine,4,2,Image 1,2,1,100000002,610000008765,
2,,Spine,4,0,Image 1,1,1,100000002,610000008766,
2,,Spine,4,1,Image 1,2,1,100000002,610000008768,
2,,Spine,4,0,Image 1,1,1,100000002,610000008769,
2,,Spine,4,7,Image 1,4,1,100000002,610000008777,
2,,Spine,4,5,Image 1,2,1,100000002,610000008778,
2,,Spine,4,4,Image 1,2,1,100000002,610000008779,
2,,Spine,4,4,Image 1,3,1,100000002,610000008780,
2,,Spine,4,3,Image 1,2,1,100000002,610000008781,
2,,Spine,4,3,Image 1,2,1,100000002,610000008782,
2,,Spine,4,6,Image 1,2,1,100000002,610000008783,
2,,Spine,4,4,Image 1,1,1,100000002,610000008784,
2,,Spine,4,4,Image 1,1,1,100000002,610000008785,
2,,Spine,4,3,Image 1,1,1,100000002,610000008786,
