
Segment Center Intensity Min Ch=2 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14,,Segment,2,9,Image 1,3,1,100000000,510000000015,
22,,Segment,2,8,Image 1,2,1,100000000,510000000017,
50,,Segment,2,7,Image 1,2,1,100000000,510000000020,
15,,Segment,2,6,Image 1,2,1,100000000,510000000034,
56,,Segment,2,5,Image 1,1,1,100000000,510000000037,
19,,Segment,2,4,Image 1,1,1,100000000,510000000053,
45,,Segment,2,3,Image 1,1,1,100000000,510000000056,
39,,Segment,2,2,Image 1,1,1,100000000,510000000065,
32,,Segment,2,1,Image 1,1,1,100000000,510000000070,
38,,Segment,2,0,Image 1,1,1,100000000,510000000100,
13,,Segment,2,9,Image 1,2,1,100000000,510000000103,
11,,Segment,2,7,Image 1,3,1,100000000,510000000109,
23,,Segment,2,8,Image 1,3,1,100000000,510000000113,
7,,Segment,2,15,Image 1,5,1,100000001,510000000136,
55,,Segment,2,14,Image 1,4,1,100000001,510000000140,
33,,Segment,2,13,Image 1,3,1,100000001,510000000145,
51,,Segment,2,12,Image 1,2,1,100000001,510000000154,
47,,Segment,2,11,Image 1,1,1,100000001,510000000168,
60,,Segment,2,10,Image 1,1,1,100000001,510000000176,
35,,Segment,2,9,Image 1,1,1,100000001,510000000198,
93,,Segment,2,8,Image 1,1,1,100000001,510000000201,
68,,Segment,2,7,Image 1,1,1,100000001,510000000226,
76,,Segment,2,6,Image 1,1,1,100000001,510000000231,
65,,Segment,2,5,Image 1,1,1,100000001,510000000237,
78,,Segment,2,4,Image 1,1,1,100000001,510000000239,
83,,Segment,2,3,Image 1,1,1,100000001,510000000259,
87,,Segment,2,1,Image 1,1,1,100000001,510000000267,
87,,Segment,2,0,Image 1,1,1,100000001,510000000282,
6,,Segment,2,14,Image 1,9,1,100000000,510000000293,
3,,Segment,2,13,Image 1,8,1,100000000,510000000324,
16,,Segment,2,12,Image 1,8,1,100000000,510000000333,
28,,Segment,2,10,Image 1,6,1,100000000,510000000343,
15,,Segment,2,9,Image 1,5,1,100000000,510000000356,
30,,Segment,2,8,Image 1,4,1,100000000,510000000360,
30,,Segment,2,7,Image 1,3,1,100000000,510000000373,
43,,Segment,2,6,Image 1,2,1,100000000,510000000376,
43,,Segment,2,5,Image 1,2,1,100000000,510000000380,
16,,Segment,2,4,Image 1,2,1,100000000,510000000383,
16,,Segment,2,3,Image 1,2,1,100000000,510000000394,
8,,Segment,2,14,Image 1,8,1,100000000,510000000398,
6,,Segment,2,19,Image 1,7,1,100000002,510000000414,
56,,Segment,2,18,Image 1,6,1,100000002,510000000423,
49,,Segment,2,17,Image 1,6,1,100000002,510000000433,
39,,Segment,2,16,Image 1,6,1,100000002,510000000438,
28,,Segment,2,15,Image 1,6,1,100000002,510000000448,
53,,Segment,2,14,Image 1,6,1,100000002,510000000453,
29,,Segment,2,13,Image 1,6,1,100000002,510000000462,
49,,Segment,2,12,Image 1,6,1,100000002,510000000479,
34,,Segment,2,11,Image 1,6,1,100000002,510000000484,
108,,Segment,2,10,Image 1,5,1,100000002,510000000486,
56,,Segment,2,9,Image 1,4,1,100000002,510000000511,
35,,Segment,2,8,Image 1,4,1,100000002,510000000554,
58,,Segment,2,7,Image 1,3,1,100000002,510000000576,
14,,Segment,2,6,Image 1,3,1,100000002,510000000587,
74,,Segment,2,5,Image 1,2,1,100000002,510000000590,
23,,Segment,2,2,Image 1,2,1,100000002,510000000626,
78,,Segment,2,1,Image 1,1,1,100000002,510000000635,
83,,Segment,2,0,Image 1,1,1,100000002,510000000660,
23,,Segment,2,19,Image 1,6,1,100000002,510000000710,
33,,Segment,2,15,Image 1,2,1,100000000,510000000742,
57,,Segment,2,14,Image 1,1,1,100000000,510000000756,
53,,Segment,2,12,Image 1,1,1,100000000,510000000761,
47,,Segment,2,10,Image 1,1,1,100000000,510000000797,
67,,Segment,2,9,Image 1,1,1,100000000,510000000801,
69,,Segment,2,8,Image 1,1,1,100000000,510000000804,
63,,Segment,2,7,Image 1,1,1,100000000,510000000829,
56,,Segment,2,6,Image 1,1,1,100000000,510000000834,
5,,Segment,2,15,Image 1,1,1,100000000,510000000890,
12,,Segment,2,15,Image 1,9,1,100000000,510000000911,
38,,Segment,2,14,Image 1,9,1,100000000,510000000927,
7,,Segment,2,14,Image 1,10,1,100000000,510000000936,
74,,Segment,2,18,Image 1,7,1,100000002,510000000941,
14,,Segment,2,17,Image 1,7,1,100000002,510000000946,
19,,Segment,2,16,Image 1,7,1,100000002,510000000951,
22,,Segment,2,15,Image 1,10,1,100000000,510000000957,
42,,Segment,2,14,Image 1,7,1,100000002,510000000973,
24,,Segment,2,15,Image 1,7,1,100000002,510000000980,
30,,Segment,2,13,Image 1,7,1,100000002,510000000999,
11,,Segment,2,10,Image 1,5,1,100000003,510000001002,
11,,Segment,2,9,Image 1,5,1,100000003,510000001011,
11,,Segment,2,8,Image 1,5,1,100000003,510000001014,
10,,Segment,2,7,Image 1,4,1,100000003,510000001032,
37,,Segment,2,6,Image 1,4,1,100000003,510000001069,
51,,Segment,2,5,Image 1,3,1,100000003,510000001098,
35,,Segment,2,4,Image 1,2,1,100000003,510000001137,
90,,Segment,2,3,Image 1,1,1,100000003,510000001154,
30,,Segment,2,2,Image 1,1,1,100000003,510000001169,
77,,Segment,2,1,Image 1,1,1,100000003,510000001179,
107,,Segment,2,0,Image 1,1,1,100000003,510000001184,
37,,Segment,2,10,Image 1,6,1,100000003,510000001209,
7,,Segment,2,7,Image 1,6,1,100000003,510000001214,
12,,Segment,2,6,Image 1,5,1,100000003,510000001271,
33,,Segment,2,5,Image 1,5,1,100000003,510000001287,
29,,Segment,2,4,Image 1,4,1,100000003,510000001305,
63,,Segment,2,3,Image 1,3,1,100000003,510000001320,
24,,Segment,2,2,Image 1,2,1,100000003,510000001376,
131,,Segment,2,1,Image 1,2,1,100000003,510000001378,
100,,Segment,2,0,Image 1,1,1,100000003,510000001392,
12,,Segment,2,9,Image 1,4,1,100000002,510000001416,
14,,Segment,2,8,Image 1,3,1,100000002,510000001422,
15,,Segment,2,7,Image 1,3,1,100000002,510000001437,
21,,Segment,2,6,Image 1,2,1,100000002,510000001460,
45,,Segment,2,5,Image 1,2,1,100000002,510000001470,
57,,Segment,2,4,Image 1,1,1,100000002,510000001481,
61,,Segment,2,3,Image 1,1,1,100000002,510000001486,
45,,Segment,2,2,Image 1,1,1,100000002,510000001505,
51,,Segment,2,7,Image 1,5,1,100000003,510000001512,
10,,Segment,2,9,Image 1,6,1,100000003,510000001516,
8,,Segment,2,10,Image 1,4,1,100000002,510000001523,
33,,Segment,2,9,Image 1,3,1,100000002,510000001532,
13,,Segment,2,16,Image 1,5,1,100000000,510000001539,
14,,Segment,2,15,Image 1,5,1,100000000,510000001559,
83,,Segment,2,14,Image 1,4,1,100000000,510000001565,
52,,Segment,2,12,Image 1,4,1,100000000,510000001592,
29,,Segment,2,11,Image 1,3,1,100000000,510000001622,
22,,Segment,2,10,Image 1,3,1,100000000,510000001632,
43,,Segment,2,9,Image 1,2,1,100000000,510000001643,
37,,Segment,2,7,Image 1,2,1,100000000,510000001648,
65,,Segment,2,6,Image 1,2,1,100000000,510000001651,
55,,Segment,2,5,Image 1,1,1,100000000,510000001657,
55,,Segment,2,4,Image 1,1,1,100000000,510000001660,
78,,Segment,2,3,Image 1,1,1,100000000,510000001667,
100,,Segment,2,2,Image 1,1,1,100000000,510000001679,
100,,Segment,2,0,Image 1,1,1,100000000,510000001689,
51,,Segment,2,13,Image 1,2,1,100000000,510000001707,
27,,Segment,2,12,Image 1,2,1,100000000,510000001710,
33,,Segment,2,11,Image 1,2,1,100000000,510000001720,
27,,Segment,2,8,Image 1,4,1,100000003,510000001738,
21,,Segment,2,17,Image 1,5,1,100000001,510000001758,
51,,Segment,2,16,Image 1,5,1,100000001,510000001769,
69,,Segment,2,15,Image 1,4,1,100000001,510000001772,
50,,Segment,2,14,Image 1,4,1,100000001,510000001778,
95,,Segment,2,13,Image 1,4,1,100000001,510000001780,
30,,Segment,2,12,Image 1,4,1,100000001,510000001801,
32,,Segment,2,11,Image 1,4,1,100000001,510000001835,
45,,Segment,2,9,Image 1,3,1,100000001,510000001851,
57,,Segment,2,8,Image 1,2,1,100000001,510000001882,
6,,Segment,2,14,Image 1,7,1,100000001,510000001889,
31,,Segment,2,13,Image 1,6,1,100000001,510000001920,
42,,Segment,2,12,Image 1,5,1,100000001,510000001926,
5,,Segment,2,16,Image 1,5,1,100000000,510000001942,
17,,Segment,2,15,Image 1,5,1,100000000,510000001949,
51,,Segment,2,14,Image 1,4,1,100000000,510000001951,
63,,Segment,2,13,Image 1,4,1,100000000,510000001959,
35,,Segment,2,12,Image 1,3,1,100000000,510000001966,
37,,Segment,2,11,Image 1,3,1,100000000,510000001971,
37,,Segment,2,10,Image 1,3,1,100000000,510000001976,
