
Spine Terminal Pt Distance
 ==================== 
Spine Terminal Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.524537,µm,Spine,0,1,1,100000001,610000008380,
3.77626,µm,Spine,3,3,1,100000003,610000008388,
3.67298,µm,Spine,2,1,1,100000001,610000008390,
6.4557,µm,Spine,7,1,1,100000000,610000008394,
4.30217,µm,Spine,3,1,1,100000003,610000008408,
0.553181,µm,Spine,0,1,1,100000002,610000008415,
2.14473,µm,Spine,2,3,1,100000003,610000008418,
16.5734,µm,Spine,8,4,1,100000003,610000008422,
0.348536,µm,Spine,0,1,1,100000003,610000008425,
7.30409,µm,Spine,6,4,1,100000001,610000008428,
0.954148,µm,Spine,0,1,1,100000002,610000008432,
0.38699,µm,Spine,0,1,1,100000003,610000008434,
0.594047,µm,Spine,0,1,1,100000002,610000008440,
0.640153,µm,Spine,0,1,1,100000001,610000008443,
2.60453,µm,Spine,2,2,1,100000002,610000008456,
1.67412,µm,Spine,1,1,1,100000001,610000008463,
8.19629,µm,Spine,7,3,1,100000002,610000008476,
6.21793,µm,Spine,4,2,1,100000003,610000008479,
11.1054,µm,Spine,8,2,1,100000003,610000008484,
4.00017,µm,Spine,4,2,1,100000003,610000008486,
0.513458,µm,Spine,0,1,1,100000002,610000008496,
8.6879,µm,Spine,6,3,1,100000003,610000008498,
3.70419,µm,Spine,2,1,1,100000002,610000008501,
15.0409,µm,Spine,12,4,1,100000001,610000008504,
7.18803,µm,Spine,3,3,1,100000002,610000008506,
3.50784,µm,Spine,2,2,1,100000001,610000008508,
5.51383,µm,Spine,3,1,1,100000003,610000008580,
6.98992,µm,Spine,7,2,1,100000000,610000008622,
18.5087,µm,Spine,15,2,1,100000000,610000008623,
15.1863,µm,Spine,14,1,1,100000000,610000008624,
15.1172,µm,Spine,13,2,1,100000000,610000008625,
10.6456,µm,Spine,10,1,1,100000000,610000008626,
10.9769,µm,Spine,10,2,1,100000000,610000008627,
12.4886,µm,Spine,11,4,1,100000000,610000008628,
11.3214,µm,Spine,11,4,1,100000000,610000008629,
6.18737,µm,Spine,7,1,1,100000000,610000008630,
5.68075,µm,Spine,5,2,1,100000000,610000008631,
5.31868,µm,Spine,4,2,1,100000000,610000008632,
4.37364,µm,Spine,4,2,1,100000000,610000008633,
14.2182,µm,Spine,14,9,1,100000000,610000008634,
12.0891,µm,Spine,13,8,1,100000000,610000008635,
14.3621,µm,Spine,15,9,1,100000000,610000008636,
10.2281,µm,Spine,12,8,1,100000000,610000008637,
9.62876,µm,Spine,10,6,1,100000000,610000008638,
9.46899,µm,Spine,10,5,1,100000000,610000008639,
7.29682,µm,Spine,8,3,1,100000000,610000008640,
7.20679,µm,Spine,8,3,1,100000000,610000008641,
5.20957,µm,Spine,6,2,1,100000000,610000008642,
5.21773,µm,Spine,6,3,1,100000000,610000008643,
5.92515,µm,Spine,5,3,1,100000000,610000008644,
5.62041,µm,Spine,5,3,1,100000000,610000008645,
1.45759,µm,Spine,1,1,1,100000000,610000008646,
1.08778,µm,Spine,0,1,1,100000000,610000008647,
13.897,µm,Spine,17,5,1,100000000,610000008648,
13.5145,µm,Spine,17,5,1,100000000,610000008649,
13.3779,µm,Spine,17,5,1,100000000,610000008650,
12.1727,µm,Spine,14,4,1,100000000,610000008651,
15.6631,µm,Spine,15,5,1,100000000,610000008652,
14.3066,µm,Spine,14,5,1,100000000,610000008653,
12.089,µm,Spine,13,5,1,100000000,610000008654,
11.2106,µm,Spine,12,4,1,100000000,610000008655,
7.94373,µm,Spine,11,4,1,100000000,610000008656,
7.86085,µm,Spine,11,4,1,100000000,610000008657,
6.33736,µm,Spine,10,2,1,100000000,610000008658,
12.3748,µm,Spine,16,5,1,100000000,610000008659,
12.2717,µm,Spine,16,5,1,100000000,610000008660,
12.2677,µm,Spine,17,7,1,100000000,610000008661,
11.7258,µm,Spine,15,4,1,100000000,610000008662,
11.6298,µm,Spine,15,4,1,100000000,610000008663,
4.96657,µm,Spine,7,3,1,100000000,610000008664,
4.38456,µm,Spine,6,2,1,100000000,610000008665,
3.55506,µm,Spine,5,1,1,100000000,610000008666,
4.66881,µm,Spine,5,2,1,100000000,610000008667,
3.93128,µm,Spine,4,2,1,100000000,610000008668,
3.5107,µm,Spine,4,2,1,100000000,610000008669,
5.14887,µm,Spine,4,2,1,100000000,610000008670,
3.0004,µm,Spine,3,2,1,100000000,610000008671,
1.73082,µm,Spine,2,1,1,100000000,610000008672,
1.37018,µm,Spine,2,1,1,100000000,610000008673,
7.73958,µm,Spine,4,3,1,100000000,610000008674,
7.12693,µm,Spine,3,3,1,100000000,610000008675,
0.385307,µm,Spine,0,1,1,100000000,610000008676,
15.3294,µm,Spine,15,5,1,100000001,610000008677,
15.2303,µm,Spine,15,5,1,100000001,610000008678,
13.8795,µm,Spine,14,3,1,100000001,610000008679,
13.5998,µm,Spine,13,3,1,100000001,610000008680,
12.8856,µm,Spine,12,1,1,100000001,610000008681,
11.6367,µm,Spine,11,1,1,100000001,610000008682,
11.526,µm,Spine,11,1,1,100000001,610000008683,
17.1263,µm,Spine,15,3,1,100000001,610000008684,
16.418,µm,Spine,14,2,1,100000001,610000008685,
14.4428,µm,Spine,13,2,1,100000001,610000008686,
13.5247,µm,Spine,12,2,1,100000001,610000008687,
13.786,µm,Spine,13,2,1,100000001,610000008688,
13.3755,µm,Spine,13,2,1,100000001,610000008689,
12.7491,µm,Spine,12,2,1,100000001,610000008690,
11.2727,µm,Spine,10,2,1,100000001,610000008691,
8.78002,µm,Spine,9,1,1,100000001,610000008692,
19.0438,µm,Spine,17,5,1,100000001,610000008693,
17.4283,µm,Spine,16,5,1,100000001,610000008694,
12.7736,µm,Spine,11,4,1,100000001,610000008695,
12.3266,µm,Spine,11,5,1,100000001,610000008696,
8.51025,µm,Spine,8,2,1,100000001,610000008697,
7.01665,µm,Spine,8,2,1,100000001,610000008698,
7.82181,µm,Spine,7,3,1,100000001,610000008699,
7.68545,µm,Spine,7,3,1,100000001,610000008700,
5.02376,µm,Spine,6,2,1,100000001,610000008701,
4.46075,µm,Spine,6,2,1,100000001,610000008702,
5.02487,µm,Spine,5,3,1,100000001,610000008703,
2.3217,µm,Spine,3,1,1,100000001,610000008704,
6.54209,µm,Spine,5,2,1,100000001,610000008705,
4.73271,µm,Spine,4,1,1,100000001,610000008706,
5.929,µm,Spine,4,2,1,100000001,610000008707,
5.90998,µm,Spine,4,2,1,100000001,610000008708,
7.10121,µm,Spine,6,4,1,100000001,610000008709,
2.03214,µm,Spine,1,2,1,100000001,610000008710,
8.21568,µm,Spine,4,2,1,100000001,610000008711,
8.06613,µm,Spine,4,2,1,100000001,610000008712,
7.29903,µm,Spine,3,2,1,100000001,610000008713,
7.18224,µm,Spine,4,2,1,100000001,610000008714,
6.79227,µm,Spine,4,1,1,100000001,610000008715,
1.64283,µm,Spine,0,1,1,100000001,610000008716,
1.13751,µm,Spine,0,1,1,100000001,610000008717,
22.9198,µm,Spine,19,7,1,100000002,610000008720,
22.8244,µm,Spine,19,7,1,100000002,610000008721,
21.946,µm,Spine,18,6,1,100000002,610000008722,
21.0467,µm,Spine,17,6,1,100000002,610000008723,
20.2889,µm,Spine,16,7,1,100000002,610000008724,
18.7341,µm,Spine,14,7,1,100000002,610000008725,
15.8621,µm,Spine,10,4,1,100000002,610000008726,
12.5779,µm,Spine,8,4,1,100000002,610000008727,
11.2526,µm,Spine,8,3,1,100000002,610000008728,
11.0007,µm,Spine,8,3,1,100000002,610000008729,
10.82,µm,Spine,6,4,1,100000002,610000008730,
10.8341,µm,Spine,6,4,1,100000002,610000008731,
10.1994,µm,Spine,6,4,1,100000002,610000008732,
9.31907,µm,Spine,6,4,1,100000002,610000008733,
8.45331,µm,Spine,6,4,1,100000002,610000008734,
6.75965,µm,Spine,4,3,1,100000002,610000008735,
7.25349,µm,Spine,3,3,1,100000002,610000008736,
5.20239,µm,Spine,2,2,1,100000002,610000008737,
3.54036,µm,Spine,2,2,1,100000002,610000008738,
13.1434,µm,Spine,8,4,1,100000002,610000008739,
12.1244,µm,Spine,8,4,1,100000002,610000008740,
10.5365,µm,Spine,6,3,1,100000002,610000008741,
12.7659,µm,Spine,13,2,1,100000002,610000008742,
12.2936,µm,Spine,12,3,1,100000002,610000008743,
10.7723,µm,Spine,10,3,1,100000002,610000008744,
9.44944,µm,Spine,9,2,1,100000002,610000008745,
10.2187,µm,Spine,9,3,1,100000002,610000008746,
9.02313,µm,Spine,7,2,1,100000002,610000008747,
5.33724,µm,Spine,3,1,1,100000002,610000008748,
4.53597,µm,Spine,2,1,1,100000002,610000008749,
4.17314,µm,Spine,2,1,1,100000002,610000008750,
3.05906,µm,Spine,1,1,1,100000002,610000008751,
5.94944,µm,Spine,2,3,1,100000002,610000008752,
4.9111,µm,Spine,2,3,1,100000002,610000008753,
1.86416,µm,Spine,0,1,1,100000002,610000008754,
9.33471,µm,Spine,6,3,1,100000002,610000008755,
8.91139,µm,Spine,6,3,1,100000002,610000008756,
6.92242,µm,Spine,6,3,1,100000002,610000008757,
7.26614,µm,Spine,6,2,1,100000002,610000008758,
7.23441,µm,Spine,6,2,1,100000002,610000008759,
9.2454,µm,Spine,7,2,1,100000002,610000008760,
8.40955,µm,Spine,5,3,1,100000002,610000008761,
7.43216,µm,Spine,4,2,1,100000002,610000008762,
5.49405,µm,Spine,4,2,1,100000002,610000008763,
3.32175,µm,Spine,2,2,1,100000002,610000008764,
3.27535,µm,Spine,2,2,1,100000002,610000008765,
1.2757,µm,Spine,0,1,1,100000002,610000008766,
2.2996,µm,Spine,1,2,1,100000002,610000008768,
0.638487,µm,Spine,0,1,1,100000002,610000008769,
10.6335,µm,Spine,7,4,1,100000002,610000008777,
7.99765,µm,Spine,5,2,1,100000002,610000008778,
7.53698,µm,Spine,4,2,1,100000002,610000008779,
9.00447,µm,Spine,4,3,1,100000002,610000008780,
6.55813,µm,Spine,3,2,1,100000002,610000008781,
5.36014,µm,Spine,3,2,1,100000002,610000008782,
7.91659,µm,Spine,6,2,1,100000002,610000008783,
6.75688,µm,Spine,4,1,1,100000002,610000008784,
5.59997,µm,Spine,4,1,1,100000002,610000008785,
2.63877,µm,Spine,3,1,1,100000002,610000008786,
9.98128,µm,Spine,5,3,1,100000002,610000008787,
8.99262,µm,Spine,5,3,1,100000002,610000008788,
8.71862,µm,Spine,5,3,1,100000002,610000008789,
6.80773,µm,Spine,2,2,1,100000002,610000008790,
0.459919,µm,Spine,0,1,1,100000002,610000008793,
0.437198,µm,Spine,0,1,1,100000002,610000008794,
0.379227,µm,Spine,0,1,1,100000002,610000008795,
5.75855,µm,Spine,2,1,1,100000002,610000008800,
3.19666,µm,Spine,2,2,1,100000002,610000008801,
2.84994,µm,Spine,1,1,1,100000002,610000008802,
7.83173,µm,Spine,6,5,1,100000002,610000008803,
7.69518,µm,Spine,6,5,1,100000002,610000008804,
6.56142,µm,Spine,6,6,1,100000002,610000008805,
4.18261,µm,Spine,4,4,1,100000002,610000008806,
4.54547,µm,Spine,5,2,1,100000002,610000008807,
3.34598,µm,Spine,5,2,1,100000002,610000008808,
0.234452,µm,Spine,0,1,1,100000002,610000008809,
7.59046,µm,Spine,5,2,1,100000002,610000008810,
5.85507,µm,Spine,5,2,1,100000002,610000008811,
4.138,µm,Spine,3,2,1,100000002,610000008812,
3.26973,µm,Spine,2,2,1,100000002,610000008813,
1.87673,µm,Spine,1,1,1,100000002,610000008814,
1.26519,µm,Spine,1,1,1,100000002,610000008815,
1.02234,µm,Spine,1,1,1,100000002,610000008816,
0.693172,µm,Spine,0,1,1,100000002,610000008817,
0.309262,µm,Spine,0,1,1,100000002,610000008818,
17.7894,µm,Spine,10,6,1,100000003,610000008820,
16.4526,µm,Spine,8,4,1,100000003,610000008821,
16.1386,µm,Spine,8,4,1,100000003,610000008822,
13.1726,µm,Spine,6,4,1,100000003,610000008823,
11.8979,µm,Spine,6,4,1,100000003,610000008824,
12.9747,µm,Spine,10,3,1,100000003,610000008825,
9.99667,µm,Spine,7,2,1,100000003,610000008826,
9.93223,µm,Spine,6,3,1,100000003,610000008827,
9.3807,µm,Spine,5,2,1,100000003,610000008828,
8.28836,µm,Spine,4,2,1,100000003,610000008829,
5.79667,µm,Spine,5,1,1,100000003,610000008830,
4.93865,µm,Spine,3,1,1,100000003,610000008831,
0.951807,µm,Spine,1,1,1,100000003,610000008832,
0.770793,µm,Spine,1,1,1,100000003,610000008833,
8.72205,µm,Spine,4,4,1,100000003,610000008840,
17.2358,µm,Spine,7,3,1,100000003,610000008841,
15.2609,µm,Spine,7,3,1,100000003,610000008842,
12.8716,µm,Spine,6,3,1,100000003,610000008843,
11.1199,µm,Spine,6,3,1,100000003,610000008844,
8.9285,µm,Spine,5,4,1,100000003,610000008845,
7.63907,µm,Spine,5,3,1,100000003,610000008846,
7.06497,µm,Spine,5,2,1,100000003,610000008847,
2.57876,µm,Spine,2,2,1,100000003,610000008848,
2.56942,µm,Spine,2,2,1,100000003,610000008849,
2.52379,µm,Spine,2,3,1,100000003,610000008850,
1.94019,µm,Spine,2,3,1,100000003,610000008851,
1.40673,µm,Spine,2,3,1,100000003,610000008852,
9.56546,µm,Spine,5,3,1,100000003,610000008853,
6.72266,µm,Spine,4,2,1,100000003,610000008854,
6.07015,µm,Spine,4,2,1,100000003,610000008855,
2.99889,µm,Spine,3,3,1,100000003,610000008856,
9.37988,µm,Spine,6,3,1,100000003,610000008857,
7.15221,µm,Spine,6,3,1,100000003,610000008858,
6.74546,µm,Spine,6,3,1,100000003,610000008859,
6.12547,µm,Spine,5,2,1,100000003,610000008860,
5.83705,µm,Spine,4,2,1,100000003,610000008861,
5.24443,µm,Spine,3,3,1,100000003,610000008862,
4.40276,µm,Spine,2,3,1,100000003,610000008863,
1.12206,µm,Spine,0,1,1,100000003,610000008864,
0.674225,µm,Spine,0,1,1,100000003,610000008865,
0.758025,µm,Spine,0,1,1,100000003,610000008866,
0.485239,µm,Spine,0,1,1,100000003,610000008867,
