
Soma Intensity StdDev Ch=1 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.06902,,Soma,1,Image 1,1,100000000,800000000,
3.41149,,Soma,1,Image 1,1,100000001,800000001,
0.739651,,Soma,1,Image 1,1,100000002,800000002,
1.26662,,Soma,1,Image 1,1,100000003,800000003,
