
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0165668,µm^3,Spine,5,3,1,100000001,610000007421,
0.0802357,µm^3,Spine,6,3,1,100000002,610000007451,
0.0434515,µm^3,Spine,6,3,1,100000002,610000007468,
0.0762152,µm^3,Spine,8,3,1,100000002,610000007484,
0.0719055,µm^3,Spine,8,3,1,100000002,610000007495,
0.066441,µm^3,Spine,8,3,1,100000002,610000007505,
0.0305101,µm^3,Spine,6,3,1,100000003,610000007516,
0.0590485,µm^3,Spine,8,3,1,100000002,610000007524,
0.0259147,µm^3,Spine,6,3,1,100000003,610000007534,
0.165119,µm^3,Spine,13,6,1,100000001,610000007538,
0.034751,µm^3,Spine,2,3,1,100000003,610000007545,
0.0460772,µm^3,Spine,5,2,1,100000002,610000007548,
0.0167125,µm^3,Spine,2,2,1,100000003,610000007550,
0.0483583,µm^3,Spine,3,2,1,100000001,610000007554,
0.0167632,µm^3,Spine,6,3,1,100000002,610000007560,
0.0266535,µm^3,Spine,2,2,1,100000003,610000007562,
0.00712074,µm^3,Spine,7,3,1,100000002,610000007564,
0.013284,µm^3,Spine,7,3,1,100000003,610000007567,
0.0366254,µm^3,Spine,12,2,1,100000001,610000007570,
0.0131042,µm^3,Spine,15,9,1,100000000,610000007572,
0.0285003,µm^3,Spine,10,3,1,100000000,610000007574,
0.0245237,µm^3,Spine,10,2,1,100000000,610000007579,
0.0122075,µm^3,Spine,8,3,1,100000000,610000007583,
0.034343,µm^3,Spine,10,2,1,100000000,610000007585,
0.0344029,µm^3,Spine,4,2,1,100000001,610000007587,
0.0176872,µm^3,Spine,5,2,1,100000002,610000007591,
0.0242285,µm^3,Spine,7,4,1,100000003,610000007594,
0.054519,µm^3,Spine,11,1,1,100000001,610000007598,
0.026944,µm^3,Spine,1,1,1,100000002,610000007601,
0.0258765,µm^3,Spine,11,4,1,100000001,610000007604,
0.0256667,µm^3,Spine,14,4,1,100000001,610000007606,
0.116025,µm^3,Spine,3,1,1,100000003,610000007610,
0.0312549,µm^3,Spine,6,2,1,100000002,610000007613,
0.050476,µm^3,Spine,0,1,1,100000001,610000007618,
0.0493085,µm^3,Spine,4,1,1,100000001,610000007623,
0.044671,µm^3,Spine,1,2,1,100000003,610000007626,
0.0086648,µm^3,Spine,15,2,1,100000000,610000007629,
0.0107049,µm^3,Spine,3,3,1,100000000,610000007631,
0.0243121,µm^3,Spine,6,3,1,100000003,610000007633,
0.00833708,µm^3,Spine,16,5,1,100000000,610000007635,
0.0541671,µm^3,Spine,3,2,1,100000003,610000007638,
0.0378195,µm^3,Spine,3,1,1,100000003,610000007642,
0.0309628,µm^3,Spine,4,1,1,100000001,610000007647,
0.0139304,µm^3,Spine,7,3,1,100000003,610000007649,
0.0682828,µm^3,Spine,0,1,1,100000002,610000007659,
0.0183551,µm^3,Spine,10,2,1,100000001,610000007662,
0.987898,µm^3,Spine,0,1,1,100000001,610000007667,
0.0341297,µm^3,Spine,3,1,1,100000002,610000007672,
0.0261802,µm^3,Spine,6,5,1,100000002,610000007675,
0.0222888,µm^3,Spine,3,2,1,100000003,610000007677,
0.0485362,µm^3,Spine,4,3,1,100000003,610000007680,
0.0350526,µm^3,Spine,8,2,1,100000001,610000007683,
0.0180449,µm^3,Spine,0,1,1,100000002,610000007689,
0.0227049,µm^3,Spine,2,1,1,100000003,610000007691,
0.0390878,µm^3,Spine,4,2,1,100000001,610000007694,
0.0147166,µm^3,Spine,7,1,1,100000001,610000007696,
0.0836284,µm^3,Spine,13,4,1,100000000,610000007699,
0.0180619,µm^3,Spine,5,3,1,100000003,610000007702,
0.0145257,µm^3,Spine,8,3,1,100000000,610000007705,
0.0124626,µm^3,Spine,4,2,1,100000001,610000007708,
0.0307916,µm^3,Spine,4,1,1,100000001,610000007711,
0.0395977,µm^3,Spine,7,3,1,100000002,610000007713,
0.214565,µm^3,Spine,0,1,1,100000001,610000007721,
0.0939833,µm^3,Spine,6,3,1,100000003,610000007723,
0.0198985,µm^3,Spine,13,2,1,100000002,610000007727,
0.0111648,µm^3,Spine,1,1,1,100000003,610000007729,
0.0331242,µm^3,Spine,2,1,1,100000002,610000007732,
0.0258534,µm^3,Spine,5,1,1,100000000,610000007734,
0.028538,µm^3,Spine,14,1,1,100000000,610000007738,
0.0444175,µm^3,Spine,4,2,1,100000002,610000007742,
0.0170419,µm^3,Spine,0,1,1,100000001,610000007750,
0.027244,µm^3,Spine,10,5,1,100000002,610000007752,
0.0300603,µm^3,Spine,17,5,1,100000000,610000007755,
0.0253192,µm^3,Spine,9,3,1,100000002,610000007759,
0.0380556,µm^3,Spine,13,4,1,100000000,610000007761,
0.0273433,µm^3,Spine,10,5,1,100000002,610000007763,
0.0226166,µm^3,Spine,6,2,1,100000000,610000007765,
