
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0471889,0.00662717,0.010578,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007618,
0.010612,0.0218261,0.0375298,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007659,
0.633228,0.436376,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007667,
0.0118146,0.00448344,0.00343196,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007689,
0.0551416,0.0688336,0.0927299,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007721,
0.00794382,0.00342872,0.00735444,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007750,
0.0675812,0.0276651,0.0475396,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007771,
0.024215,0.033365,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000007792,
0.0401541,0.100124,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007797,
0.0107489,0.0384383,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007829,
0.0379463,0.0043702,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007853,
0.0321919,0.0539005,0.0357197,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000007877,
0.0207502,0.016991,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007882,
0.0382863,0.0106451,0.00661933,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000007904,
0.031371,0.205251,0.0496875,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007924,
0.0282842,0.00761558,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007940,
0.0360044,0.203763,0.0563617,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007964,
0.0834766,0.0607619,0.0199857,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000007971,
0.0240768,0.00329146,0.00579112,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007975,
0.018809,0.0596349,0.0310731,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007978,
0.236622,0.963162,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000007988,
0.044205,0.0656574,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007997,
0.0143709,0.00332339,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008004,
0.136538,0.111634,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008012,
0.0689765,0.113065,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008019,
0.054197,0.220699,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008045,
0.0471003,0.0104975,0.0159255,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008065,
0.0722855,0.0624088,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008074,
0.0289625,0.0309814,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008078,
0.0523974,0.0549014,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008083,
0.0124687,0.00666955,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008119,
0.0381087,0.0154592,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008144,
0.0467249,0.00251855,0.0111612,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008152,
0.122954,0.267041,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008158,
0.0247005,0.0132487,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008176,
0.0236781,0.00697636,0.00999561,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008183,
0.00794478,0.0020006,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008203,
0.0454565,0.00322933,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008231,
0.0677081,0.0393766,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008237,
0.0573422,0.0317755,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008267,
0.129611,0.0221675,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008273,
0.142523,0.0582442,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008281,
0.0259466,0.0187995,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008299,
0.025317,0.00445626,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008314,
0.0552841,0.0244133,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008337,
0.143318,0.0842831,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008343,
0.0277028,0.0446529,0.021767,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008347,
0.029695,0.0162244,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008349,
0.232843,0.172787,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008354,
0.0573808,0.0227529,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008356,
0.0233155,0.0115886,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008361,
0.0899629,0.0425896,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008376,
0.170052,0.152158,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008380,
0.382287,0.308068,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008385,
0.3018,0.220186,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008397,
0.24933,0.159213,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008400,
0.0734901,0.0393766,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008405,
0.00914422,0.0156513,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008415,
0.0267786,0.00787766,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008425,
0.0181037,0.00205446,0.00467312,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008432,
0.136113,0.222724,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008434,
0.0078246,0.00460168,0.00615021,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008440,
0.0608303,0.0333186,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008443,
0.0182031,0.00379142,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008448,
0.0917641,0.0588533,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008452,
0.279384,0.215312,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008470,
0.0847491,0.0349186,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008474,
0.0742064,0.0947031,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008496,
0.027975,0.0106317,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008513,
0.117009,0.0570923,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008518,
0.0444531,0.0223939,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008647,
0,0.00431507,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008676,
0.0713891,0.0481651,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008716,
0.0315823,0.0180384,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008717,
0.0322421,0.00943911,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008754,
0.0205637,0.00909281,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008766,
0.114857,0.0711527,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008769,
0.0279311,0.0105342,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008793,
0.0814716,0.0462306,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008794,
0.00967456,0.00300255,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008795,
0.0464694,0.0261958,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008809,
0.0838352,0.0549711,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008817,
0.070461,0.0373185,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008818,
0.0164291,0.00302394,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008864,
0.0245975,0.0140935,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008865,
0.0145041,0.00525512,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008866,
0.0196543,0.00478134,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008867,
0.0273987,0.0017682,0.00393423,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007601,
0.0131125,0.00418714,0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000007729,
0.0178705,0.00533301,0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000007868,
0.288889,0.00850723,0.0109137,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000007936,
0.0418991,0.0100567,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000008067,
0.0507057,0.00963391,0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008086,
0.268742,0.0142559,0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008098,
