
Spine Part Volume Ground
 ==================== 
Spine Part Volume Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.140932,µm^3,Spine,Spine Part Volume,3,4,1,100000001,610000005678,
0.255239,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000005686,
0.235969,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005690,
0.540833,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000005693,
0.536261,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000005695,
0.813853,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005700,
1.10175,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005704,
0.818288,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005708,
3.60371,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005717,
0.463795,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005728,
0.69245,µm^3,Spine,Spine Part Volume,7,5,1,100000002,610000005730,
1.31462,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005734,
3.51842,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005741,
0.271504,µm^3,Spine,Spine Part Volume,11,7,1,100000001,610000005744,
0.276913,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005746,
1.64119,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005755,
3.51978,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005764,
0.49293,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000005766,
1.54623,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005772,
0.57371,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000005776,
1.74692,µm^3,Spine,Spine Part Volume,4,4,1,100000003,610000005791,
0.835032,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005798,
0.333526,µm^3,Spine,Spine Part Volume,5,5,1,100000003,610000005800,
0.335328,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005803,
0.436095,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005807,
0.536504,µm^3,Spine,Spine Part Volume,7,2,1,100000003,610000005809,
0.796297,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005813,
1.26663,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005816,
0.59365,µm^3,Spine,Spine Part Volume,4,5,1,100000003,610000005819,
0.362166,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005823,
2.06125,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005830,
0.352458,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000005833,
0.152919,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005836,
0.984493,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000005839,
0.230363,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005843,
0.373457,µm^3,Spine,Spine Part Volume,7,4,1,100000002,610000005845,
0.729838,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005847,
0.237649,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005852,
0.361172,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005858,
0.942417,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005861,
0.413117,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005864,
0.334816,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005866,
0.955318,µm^3,Spine,Spine Part Volume,4,4,1,100000003,610000005868,
0.381524,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005874,
1.4842,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005877,
0.810979,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000005880,
0.221224,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005883,
0.126379,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005887,
0.775637,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005890,
0.762301,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005895,
0.872703,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005898,
0.612057,µm^3,Spine,Spine Part Volume,8,2,1,100000002,610000005900,
0.414683,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000005902,
0.684618,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005905,
1.2229,µm^3,Spine,Spine Part Volume,12,8,1,100000001,610000005908,
0.681658,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005915,
1.34429,µm^3,Spine,Spine Part Volume,8,4,1,100000002,610000005918,
0.443112,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005920,
1.46434,µm^3,Spine,Spine Part Volume,12,8,1,100000001,610000005925,
0.225364,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000005931,
2.0082,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005934,
0.342391,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005941,
0.315129,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005946,
0.0789274,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005949,
0.489306,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005954,
0.358108,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005956,
0.595605,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000005959,
0.206999,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005961,
0.433619,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000005965,
0.101392,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005969,
1.70327,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000005971,
0.479368,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005975,
0.324846,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005985,
0.621644,µm^3,Spine,Spine Part Volume,9,2,1,100000001,610000005988,
1.94813,µm^3,Spine,Spine Part Volume,5,5,1,100000001,610000005990,
0.69297,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005993,
1.91068,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005999,
0.0763804,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006005,
0.392093,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000006013,
0.0777854,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006019,
0.0838984,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006025,
0.590738,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006028,
0.0677088,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006034,
0.850239,µm^3,Spine,Spine Part Volume,10,4,1,100000000,610000006070,
0.694437,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000006071,
0.776843,µm^3,Spine,Spine Part Volume,4,1,1,100000000,610000006072,
3.6096,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006073,
0.596294,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006074,
0.785179,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006075,
0.734511,µm^3,Spine,Spine Part Volume,2,3,1,100000000,610000006076,
0.68774,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000006077,
0.410471,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006078,
0.177625,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000006079,
0.481614,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000006080,
1.14415,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000006081,
0.584729,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006082,
1.53543,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006083,
0.0924169,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006084,
0.400917,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000006085,
0.70421,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006086,
0.324653,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000006087,
0.404941,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000006088,
0.210109,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000006089,
0.694819,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006090,
0.825433,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006091,
0.313586,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000006092,
0.490886,µm^3,Spine,Spine Part Volume,6,5,1,100000001,610000006093,
0.54207,µm^3,Spine,Spine Part Volume,5,5,1,100000001,610000006094,
2.93856,µm^3,Spine,Spine Part Volume,4,5,1,100000001,610000006095,
0.708117,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000006096,
0.522448,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006097,
1.56637,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000006098,
0.620309,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000006099,
0.919701,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006103,
0,µm^3,Spine,Spine Part Volume,9,2,1,100000001,610000006105,
0.559558,µm^3,Spine,Spine Part Volume,9,2,1,100000001,610000006106,
0.21735,µm^3,Spine,Spine Part Volume,7,2,1,100000001,610000006107,
0.627777,µm^3,Spine,Spine Part Volume,14,1,1,100000001,610000006108,
0.729839,µm^3,Spine,Spine Part Volume,13,3,1,100000001,610000006109,
0.618683,µm^3,Spine,Spine Part Volume,13,2,1,100000001,610000006110,
0.596088,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000006111,
0.237033,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000006112,
2.1719,µm^3,Spine,Spine Part Volume,8,1,1,100000001,610000006113,
0.366729,µm^3,Spine,Spine Part Volume,10,4,1,100000001,610000006114,
0.34535,µm^3,Spine,Spine Part Volume,11,4,1,100000001,610000006115,
0.311272,µm^3,Spine,Spine Part Volume,6,2,1,100000001,610000006116,
0,µm^3,Spine,Spine Part Volume,4,1,1,100000001,610000006117,
