
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.591599,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005920,
1.15911,µm,Spine,Spine Part Mean Diameter,12,8,1,100000001,610000005925,
0.971204,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005931,
1.29377,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005934,
0.514516,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005941,
0.723122,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005946,
0.416667,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005949,
0.995877,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000005954,
0.748712,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005956,
1.3625,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000005959,
0.561149,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005961,
1.33217,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000005965,
0.449156,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005969,
1.45754,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005971,
0.94757,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005975,
1.09722,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005985,
1.47379,µm,Spine,Spine Part Mean Diameter,9,2,1,100000001,610000005988,
1.46473,µm,Spine,Spine Part Mean Diameter,5,5,1,100000001,610000005990,
1.52886,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000005993,
1.65902,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005999,
0.416667,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006005,
0.843963,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000006013,
0.43457,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006019,
0.416667,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006025,
0.916931,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006028,
0.423177,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006034,
1.13592,µm,Spine,Spine Part Mean Diameter,10,4,1,100000000,610000006070,
0.904218,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000006071,
1.28925,µm,Spine,Spine Part Mean Diameter,4,1,1,100000000,610000006072,
1.74477,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000006073,
1.27685,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000006074,
1.29251,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000006075,
0.956191,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000006076,
1.12944,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000006077,
0.743348,µm,Spine,Spine Part Mean Diameter,3,1,1,100000000,610000006078,
0.676332,µm,Spine,Spine Part Mean Diameter,7,4,1,100000001,610000006079,
0.673333,µm,Spine,Spine Part Mean Diameter,6,4,1,100000001,610000006080,
1.07297,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000006081,
1.26819,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000006082,
1.23839,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000006083,
1.22528,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000006084,
0.774304,µm,Spine,Spine Part Mean Diameter,7,4,1,100000001,610000006085,
0.788571,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000006086,
1.33769,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000006087,
0.835623,µm,Spine,Spine Part Mean Diameter,7,5,1,100000001,610000006088,
0.676161,µm,Spine,Spine Part Mean Diameter,7,4,1,100000001,610000006089,
0.734439,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000006090,
0.730485,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000006091,
0.714979,µm,Spine,Spine Part Mean Diameter,9,6,1,100000001,610000006092,
0.75923,µm,Spine,Spine Part Mean Diameter,6,5,1,100000001,610000006093,
1.19461,µm,Spine,Spine Part Mean Diameter,5,5,1,100000001,610000006094,
1.17468,µm,Spine,Spine Part Mean Diameter,4,5,1,100000001,610000006095,
0.912551,µm,Spine,Spine Part Mean Diameter,4,4,1,100000001,610000006096,
0.74119,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000006097,
0.937941,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000006098,
0.662523,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006099,
1.04167,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006103,
1.17464,µm,Spine,Spine Part Mean Diameter,9,2,1,100000001,610000006105,
1.00463,µm,Spine,Spine Part Mean Diameter,9,2,1,100000001,610000006106,
0.623825,µm,Spine,Spine Part Mean Diameter,7,2,1,100000001,610000006107,
0.862038,µm,Spine,Spine Part Mean Diameter,14,1,1,100000001,610000006108,
0.846207,µm,Spine,Spine Part Mean Diameter,13,3,1,100000001,610000006109,
0.935602,µm,Spine,Spine Part Mean Diameter,13,2,1,100000001,610000006110,
0.976112,µm,Spine,Spine Part Mean Diameter,11,3,1,100000001,610000006111,
0.620279,µm,Spine,Spine Part Mean Diameter,11,3,1,100000001,610000006112,
1.60019,µm,Spine,Spine Part Mean Diameter,8,1,1,100000001,610000006113,
0.797483,µm,Spine,Spine Part Mean Diameter,10,4,1,100000001,610000006114,
0.917906,µm,Spine,Spine Part Mean Diameter,11,4,1,100000001,610000006115,
0.795235,µm,Spine,Spine Part Mean Diameter,6,2,1,100000001,610000006116,
1.07033,µm,Spine,Spine Part Mean Diameter,4,1,1,100000001,610000006117,
1.25013,µm,Spine,Spine Part Mean Diameter,4,1,1,100000001,610000006118,
1.26666,µm,Spine,Spine Part Mean Diameter,4,1,1,100000001,610000006119,
1.02835,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000006120,
1.52671,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000006121,
1.17187,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000006122,
0.723268,µm,Spine,Spine Part Mean Diameter,5,4,1,100000001,610000006123,
0.830167,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000006124,
1.20278,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006125,
0.94603,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000006128,
0.783988,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000006129,
0.557241,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000006130,
0.887289,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000006131,
1.02067,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006132,
0.837179,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006133,
1.03646,µm,Spine,Spine Part Mean Diameter,15,7,1,100000001,610000006134,
1.10019,µm,Spine,Spine Part Mean Diameter,15,7,1,100000001,610000006135,
1.00428,µm,Spine,Spine Part Mean Diameter,15,7,1,100000001,610000006136,
0.831763,µm,Spine,Spine Part Mean Diameter,12,6,1,100000001,610000006137,
0.722334,µm,Spine,Spine Part Mean Diameter,12,8,1,100000001,610000006138,
0.842958,µm,Spine,Spine Part Mean Diameter,12,8,1,100000001,610000006139,
1.00644,µm,Spine,Spine Part Mean Diameter,11,7,1,100000001,610000006140,
0.690415,µm,Spine,Spine Part Mean Diameter,10,7,1,100000001,610000006141,
0.693708,µm,Spine,Spine Part Mean Diameter,10,7,1,100000001,610000006142,
0.756297,µm,Spine,Spine Part Mean Diameter,7,5,1,100000001,610000006143,
0.807488,µm,Spine,Spine Part Mean Diameter,8,5,1,100000001,610000006144,
0.783751,µm,Spine,Spine Part Mean Diameter,5,4,1,100000001,610000006145,
0.882453,µm,Spine,Spine Part Mean Diameter,7,4,1,100000001,610000006146,
1.03023,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000006147,
1.1237,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000006148,
0.571493,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006149,
0.743185,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006150,
0.701497,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006151,
0.514621,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000006152,
0.718392,µm,Spine,Spine Part Mean Diameter,8,5,1,100000002,610000006154,
0.777854,µm,Spine,Spine Part Mean Diameter,7,4,1,100000002,610000006155,
0.878463,µm,Spine,Spine Part Mean Diameter,7,2,1,100000002,610000006156,
0.881754,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000006157,
1.058,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000006158,
1.3017,µm,Spine,Spine Part Mean Diameter,7,2,1,100000002,610000006159,
1.15099,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000006160,
1.26281,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000006161,
1.33458,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000006162,
1.66832,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000006163,
1.05295,µm,Spine,Spine Part Mean Diameter,7,5,1,100000002,610000006165,
0.889985,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000006166,
1.10613,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000006167,
1.43547,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000006168,
1.60387,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000006169,
0.949302,µm,Spine,Spine Part Mean Diameter,7,4,1,100000002,610000006170,
1.06996,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000006171,
1.08583,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000006172,
1.44592,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000006173,
0.80377,µm,Spine,Spine Part Mean Diameter,4,4,1,100000003,610000006174,
0.748751,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000006176,
1.13706,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000006177,
1.09306,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000006178,
1.05658,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000006179,
0.87024,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000006180,
