
Spine Center Intensity Median Ch=4 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00195,,Spine,4,3,Image 1,4,1,100000001,610000005678,
0.00390625,,Spine,4,3,Image 1,3,1,100000001,610000005686,
2.00391,,Spine,4,6,Image 1,2,1,100000002,610000005690,
0.500977,,Spine,4,8,Image 1,5,1,100000001,610000005693,
0.00195312,,Spine,4,8,Image 1,5,1,100000001,610000005695,
0.000976562,,Spine,4,5,Image 1,2,1,100000000,610000005700,
0.000976562,,Spine,4,5,Image 1,2,1,100000000,610000005704,
0.000976562,,Spine,4,2,Image 1,1,1,100000000,610000005708,
0.501953,,Spine,4,0,Image 1,1,1,100000001,610000005717,
0.00195312,,Spine,4,0,Image 1,1,1,100000002,610000005728,
2,,Spine,4,7,Image 1,5,1,100000002,610000005730,
0,,Spine,4,0,Image 1,1,1,100000002,610000005734,
0.000976562,,Spine,4,0,Image 1,1,1,100000002,610000005741,
1.00195,,Spine,4,11,Image 1,7,1,100000001,610000005744,
0.00195312,,Spine,4,1,Image 1,1,1,100000001,610000005746,
1.00195,,Spine,4,0,Image 1,1,1,100000001,610000005755,
1.00195,,Spine,4,0,Image 1,1,1,100000001,610000005764,
1.00195,,Spine,4,2,Image 1,2,1,100000003,610000005766,
0.00195312,,Spine,4,0,Image 1,1,1,100000002,610000005772,
1.00391,,Spine,4,7,Image 1,3,1,100000002,610000005776,
1.00391,,Spine,4,4,Image 1,4,1,100000003,610000005791,
2,,Spine,4,0,Image 1,1,1,100000001,610000005798,
1.00195,,Spine,4,5,Image 1,5,1,100000003,610000005800,
1,,Spine,4,0,Image 1,1,1,100000003,610000005803,
0.00195312,,Spine,4,0,Image 1,1,1,100000001,610000005807,
0,,Spine,4,7,Image 1,2,1,100000003,610000005809,
0.00195312,,Spine,4,2,Image 1,2,1,100000001,610000005813,
1,,Spine,4,0,Image 1,1,1,100000000,610000005816,
0.00195312,,Spine,4,4,Image 1,5,1,100000003,610000005819,
