
Spine Center Intensity Mean Ch=3 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
40,,Spine,3,3,Image 1,4,1,100000001,610000005678,
74,,Spine,3,3,Image 1,3,1,100000001,610000005686,
49,,Spine,3,6,Image 1,2,1,100000002,610000005690,
46.25,,Spine,3,8,Image 1,5,1,100000001,610000005693,
39.3333,,Spine,3,8,Image 1,5,1,100000001,610000005695,
52.5,,Spine,3,5,Image 1,2,1,100000000,610000005700,
60.8,,Spine,3,5,Image 1,2,1,100000000,610000005704,
74.2,,Spine,3,2,Image 1,1,1,100000000,610000005708,
117.3,,Spine,3,0,Image 1,1,1,100000001,610000005717,
100.333,,Spine,3,0,Image 1,1,1,100000002,610000005728,
96,,Spine,3,7,Image 1,5,1,100000002,610000005730,
22.8,,Spine,3,0,Image 1,1,1,100000002,610000005734,
122.429,,Spine,3,0,Image 1,1,1,100000002,610000005741,
47.75,,Spine,3,11,Image 1,7,1,100000001,610000005744,
38,,Spine,3,1,Image 1,1,1,100000001,610000005746,
130.556,,Spine,3,0,Image 1,1,1,100000001,610000005755,
109.2,,Spine,3,0,Image 1,1,1,100000001,610000005764,
48.3333,,Spine,3,2,Image 1,2,1,100000003,610000005766,
113.333,,Spine,3,0,Image 1,1,1,100000002,610000005772,
47,,Spine,3,7,Image 1,3,1,100000002,610000005776,
162.267,,Spine,3,4,Image 1,4,1,100000003,610000005791,
134,,Spine,3,0,Image 1,1,1,100000001,610000005798,
90,,Spine,3,5,Image 1,5,1,100000003,610000005800,
72,,Spine,3,0,Image 1,1,1,100000003,610000005803,
58.25,,Spine,3,0,Image 1,1,1,100000001,610000005807,
21.3333,,Spine,3,7,Image 1,2,1,100000003,610000005809,
58.4,,Spine,3,2,Image 1,2,1,100000001,610000005813,
94.5,,Spine,3,0,Image 1,1,1,100000000,610000005816,
29.25,,Spine,3,4,Image 1,5,1,100000003,610000005819,
28.6667,,Spine,3,5,Image 1,4,1,100000001,610000005823,
127.875,,Spine,3,0,Image 1,1,1,100000001,610000005830,
50.25,,Spine,3,7,Image 1,5,1,100000001,610000005833,
34.25,,Spine,3,0,Image 1,1,1,100000001,610000005836,
113.5,,Spine,3,6,Image 1,2,1,100000000,610000005839,
100.5,,Spine,3,0,Image 1,1,1,100000001,610000005843,
37.3333,,Spine,3,7,Image 1,4,1,100000002,610000005845,
57.6667,,Spine,3,2,Image 1,2,1,100000001,610000005847,
92.25,,Spine,3,0,Image 1,1,1,100000001,610000005852,
135.833,,Spine,3,0,Image 1,1,1,100000001,610000005858,
113.25,,Spine,3,0,Image 1,1,1,100000001,610000005861,
0,,Spine,3,0,Image 1,1,1,100000002,610000005864,
101.667,,Spine,3,0,Image 1,1,1,100000001,610000005866,
76.3333,,Spine,3,4,Image 1,4,1,100000003,610000005868,
136.6,,Spine,3,0,Image 1,1,1,100000001,610000005874,
121.25,,Spine,3,0,Image 1,1,1,100000001,610000005877,
54,,Spine,3,3,Image 1,2,1,100000001,610000005880,
70.75,,Spine,3,0,Image 1,1,1,100000001,610000005883,
123.75,,Spine,3,0,Image 1,1,1,100000001,610000005887,
79.5,,Spine,3,2,Image 1,1,1,100000001,610000005890,
115.8,,Spine,3,0,Image 1,1,1,100000001,610000005895,
84,,Spine,3,5,Image 1,4,1,100000001,610000005898,
83.5,,Spine,3,8,Image 1,2,1,100000002,610000005900,
60.6667,,Spine,3,9,Image 1,6,1,100000001,610000005902,
91.5,,Spine,3,0,Image 1,1,1,100000001,610000005905,
84.6667,,Spine,3,12,Image 1,8,1,100000001,610000005908,
97.6667,,Spine,3,0,Image 1,1,1,100000001,610000005915,
118.75,,Spine,3,8,Image 1,4,1,100000002,610000005918,
87,,Spine,3,0,Image 1,1,1,100000001,610000005920,
136.667,,Spine,3,12,Image 1,8,1,100000001,610000005925,
89.6667,,Spine,3,3,Image 1,3,1,100000001,610000005931,
124,,Spine,3,2,Image 1,2,1,100000001,610000005934,
105,,Spine,3,0,Image 1,1,1,100000001,610000005941,
0,,Spine,3,0,Image 1,1,1,100000002,610000005946,
181,,Spine,3,0,Image 1,1,1,100000001,610000005949,
116.333,,Spine,3,6,Image 1,3,1,100000001,610000005954,
124.333,,Spine,3,0,Image 1,1,1,100000001,610000005956,
126.333,,Spine,3,8,Image 1,3,1,100000002,610000005959,
148.5,,Spine,3,0,Image 1,1,1,100000001,610000005961,
159.667,,Spine,3,8,Image 1,3,1,100000002,610000005965,
183.5,,Spine,3,0,Image 1,1,1,100000001,610000005969,
137.333,,Spine,3,3,Image 1,3,1,100000001,610000005971,
111,,Spine,3,0,Image 1,1,1,100000001,610000005975,
41.6667,,Spine,3,3,Image 1,2,1,100000002,610000005985,
137,,Spine,3,9,Image 1,2,1,100000001,610000005988,
110,,Spine,3,5,Image 1,5,1,100000001,610000005990,
141.667,,Spine,3,2,Image 1,1,1,100000001,610000005993,
112.667,,Spine,3,2,Image 1,1,1,100000002,610000005999,
81.5,,Spine,3,0,Image 1,1,1,100000001,610000006005,
141.5,,Spine,3,0,Image 1,1,1,100000002,610000006013,
146.5,,Spine,3,0,Image 1,1,1,100000001,610000006019,
178,,Spine,3,0,Image 1,1,1,100000001,610000006025,
132.333,,Spine,3,0,Image 1,1,1,100000001,610000006028,
96,,Spine,3,0,Image 1,1,1,100000001,610000006034,
88,,Spine,3,10,Image 1,4,1,100000000,610000006070,
82,,Spine,3,6,Image 1,2,1,100000000,610000006071,
83,,Spine,3,4,Image 1,1,1,100000000,610000006072,
86,,Spine,3,1,Image 1,1,1,100000000,610000006073,
96.5,,Spine,3,1,Image 1,1,1,100000000,610000006074,
134,,Spine,3,1,Image 1,1,1,100000000,610000006075,
98.5,,Spine,3,2,Image 1,3,1,100000000,610000006076,
144.5,,Spine,3,6,Image 1,2,1,100000000,610000006077,
23.5,,Spine,3,3,Image 1,1,1,100000000,610000006078,
51.5,,Spine,3,7,Image 1,4,1,100000001,610000006079,
19,,Spine,3,6,Image 1,4,1,100000001,610000006080,
85,,Spine,3,6,Image 1,3,1,100000001,610000006081,
130.5,,Spine,3,5,Image 1,3,1,100000001,610000006082,
107.5,,Spine,3,5,Image 1,3,1,100000001,610000006083,
147,,Spine,3,5,Image 1,3,1,100000001,610000006084,
57,,Spine,3,7,Image 1,4,1,100000001,610000006085,
74,,Spine,3,5,Image 1,3,1,100000001,610000006086,
134,,Spine,3,4,Image 1,3,1,100000001,610000006087,
104,,Spine,3,7,Image 1,5,1,100000001,610000006088,
