
Spine Intensity Median Ch=4 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.00390625,,Spine,4,3,Image 1,4,1,100000001,610000005678,
2.03125,,Spine,4,3,Image 1,3,1,100000001,610000005686,
1.00781,,Spine,4,6,Image 1,2,1,100000002,610000005690,
1.00391,,Spine,4,8,Image 1,5,1,100000001,610000005693,
1.00391,,Spine,4,8,Image 1,5,1,100000001,610000005695,
0.00195312,,Spine,4,5,Image 1,2,1,100000000,610000005700,
0.00195312,,Spine,4,5,Image 1,2,1,100000000,610000005704,
1.00391,,Spine,4,2,Image 1,1,1,100000000,610000005708,
0.00390625,,Spine,4,0,Image 1,1,1,100000001,610000005717,
0.00195312,,Spine,4,0,Image 1,1,1,100000002,610000005728,
1.00391,,Spine,4,7,Image 1,5,1,100000002,610000005730,
0.00390625,,Spine,4,0,Image 1,1,1,100000002,610000005734,
0.00390625,,Spine,4,0,Image 1,1,1,100000002,610000005741,
1.00391,,Spine,4,11,Image 1,7,1,100000001,610000005744,
1.00391,,Spine,4,1,Image 1,1,1,100000001,610000005746,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005755,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005764,
0.0078125,,Spine,4,2,Image 1,2,1,100000003,610000005766,
0.00195312,,Spine,4,0,Image 1,1,1,100000002,610000005772,
1.50391,,Spine,4,7,Image 1,3,1,100000002,610000005776,
1.03125,,Spine,4,4,Image 1,4,1,100000003,610000005791,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005798,
4.03125,,Spine,4,5,Image 1,5,1,100000003,610000005800,
1.00391,,Spine,4,0,Image 1,1,1,100000003,610000005803,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005807,
1.00391,,Spine,4,7,Image 1,2,1,100000003,610000005809,
1.00391,,Spine,4,2,Image 1,2,1,100000001,610000005813,
1.00391,,Spine,4,0,Image 1,1,1,100000000,610000005816,
1.00195,,Spine,4,4,Image 1,5,1,100000003,610000005819,
1.00195,,Spine,4,5,Image 1,4,1,100000001,610000005823,
0.00390625,,Spine,4,0,Image 1,1,1,100000001,610000005830,
1.00391,,Spine,4,7,Image 1,5,1,100000001,610000005833,
12.0625,,Spine,4,0,Image 1,1,1,100000001,610000005836,
1.01562,,Spine,4,6,Image 1,2,1,100000000,610000005839,
1.00781,,Spine,4,0,Image 1,1,1,100000001,610000005843,
1.00391,,Spine,4,7,Image 1,4,1,100000002,610000005845,
1.00391,,Spine,4,2,Image 1,2,1,100000001,610000005847,
0.00390625,,Spine,4,0,Image 1,1,1,100000001,610000005852,
0.00390625,,Spine,4,0,Image 1,1,1,100000001,610000005858,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005861,
1.00195,,Spine,4,0,Image 1,1,1,100000002,610000005864,
10.0156,,Spine,4,0,Image 1,1,1,100000001,610000005866,
1.00195,,Spine,4,4,Image 1,4,1,100000003,610000005868,
1.00195,,Spine,4,0,Image 1,1,1,100000001,610000005874,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005877,
3.01562,,Spine,4,3,Image 1,2,1,100000001,610000005880,
3.00781,,Spine,4,0,Image 1,1,1,100000001,610000005883,
1.00195,,Spine,4,0,Image 1,1,1,100000001,610000005887,
1.00391,,Spine,4,2,Image 1,1,1,100000001,610000005890,
1.01562,,Spine,4,0,Image 1,1,1,100000001,610000005895,
1.00391,,Spine,4,5,Image 1,4,1,100000001,610000005898,
1.00391,,Spine,4,8,Image 1,2,1,100000002,610000005900,
1.00391,,Spine,4,9,Image 1,6,1,100000001,610000005902,
0.00390625,,Spine,4,0,Image 1,1,1,100000001,610000005905,
1.00391,,Spine,4,12,Image 1,8,1,100000001,610000005908,
0.00390625,,Spine,4,0,Image 1,1,1,100000001,610000005915,
1.00781,,Spine,4,8,Image 1,4,1,100000002,610000005918,
4.0625,,Spine,4,0,Image 1,1,1,100000001,610000005920,
1.00391,,Spine,4,12,Image 1,8,1,100000001,610000005925,
2.03125,,Spine,4,3,Image 1,3,1,100000001,610000005931,
1.00391,,Spine,4,2,Image 1,2,1,100000001,610000005934,
0.00195312,,Spine,4,0,Image 1,1,1,100000001,610000005941,
1.00195,,Spine,4,0,Image 1,1,1,100000002,610000005946,
1.50195,,Spine,4,0,Image 1,1,1,100000001,610000005949,
1.00391,,Spine,4,6,Image 1,3,1,100000001,610000005954,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005956,
1.00391,,Spine,4,8,Image 1,3,1,100000002,610000005959,
1.00391,,Spine,4,0,Image 1,1,1,100000001,610000005961,
1.00781,,Spine,4,8,Image 1,3,1,100000002,610000005965,
1.00195,,Spine,4,0,Image 1,1,1,100000001,610000005969,
1.03125,,Spine,4,3,Image 1,3,1,100000001,610000005971,
1.00781,,Spine,4,0,Image 1,1,1,100000001,610000005975,
2.01562,,Spine,4,3,Image 1,2,1,100000002,610000005985,
2.00781,,Spine,4,9,Image 1,2,1,100000001,610000005988,
1.00781,,Spine,4,5,Image 1,5,1,100000001,610000005990,
1.00391,,Spine,4,2,Image 1,1,1,100000001,610000005993,
1.00391,,Spine,4,2,Image 1,1,1,100000002,610000005999,
1.00195,,Spine,4,0,Image 1,1,1,100000001,610000006005,
0.00195312,,Spine,4,0,Image 1,1,1,100000002,610000006013,
0.501953,,Spine,4,0,Image 1,1,1,100000001,610000006019,
1.00195,,Spine,4,0,Image 1,1,1,100000001,610000006025,
9.0625,,Spine,4,0,Image 1,1,1,100000001,610000006028,
2.00195,,Spine,4,0,Image 1,1,1,100000001,610000006034,
1.00391,,Spine,4,10,Image 1,4,1,100000000,610000006070,
1.00391,,Spine,4,6,Image 1,2,1,100000000,610000006071,
1.00391,,Spine,4,4,Image 1,1,1,100000000,610000006072,
0.00390625,,Spine,4,1,Image 1,1,1,100000000,610000006073,
0.00390625,,Spine,4,1,Image 1,1,1,100000000,610000006074,
1.00781,,Spine,4,1,Image 1,1,1,100000000,610000006075,
6.0625,,Spine,4,2,Image 1,3,1,100000000,610000006076,
2.01562,,Spine,4,6,Image 1,2,1,100000000,610000006077,
2.00781,,Spine,4,3,Image 1,1,1,100000000,610000006078,
1.00391,,Spine,4,7,Image 1,4,1,100000001,610000006079,
1.00391,,Spine,4,6,Image 1,4,1,100000001,610000006080,
1.00391,,Spine,4,6,Image 1,3,1,100000001,610000006081,
1.00391,,Spine,4,5,Image 1,3,1,100000001,610000006082,
1.00391,,Spine,4,5,Image 1,3,1,100000001,610000006083,
1.00391,,Spine,4,5,Image 1,3,1,100000001,610000006084,
3.00781,,Spine,4,7,Image 1,4,1,100000001,610000006085,
1.00391,,Spine,4,5,Image 1,3,1,100000001,610000006086,
1.00391,,Spine,4,4,Image 1,3,1,100000001,610000006087,
1.00391,,Spine,4,7,Image 1,5,1,100000001,610000006088,
1.00391,,Spine,4,7,Image 1,4,1,100000001,610000006089,
0.00195312,,Spine,4,3,Image 1,3,1,100000001,610000006090,
1.00195,,Spine,4,3,Image 1,3,1,100000001,610000006091,
1.00391,,Spine,4,9,Image 1,6,1,100000001,610000006092,
1.00391,,Spine,4,6,Image 1,5,1,100000001,610000006093,
1.00781,,Spine,4,5,Image 1,5,1,100000001,610000006094,
1.01562,,Spine,4,4,Image 1,5,1,100000001,610000006095,
