
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
36.125,,Spine,1,3,Image 1,4,1,100000001,610000005678,
108.125,,Spine,1,3,Image 1,3,1,100000001,610000005686,
47.5625,,Spine,1,6,Image 1,2,1,100000002,610000005690,
49.125,,Spine,1,8,Image 1,5,1,100000001,610000005693,
37.625,,Spine,1,8,Image 1,5,1,100000001,610000005695,
59.125,,Spine,1,5,Image 1,2,1,100000000,610000005700,
58.125,,Spine,1,5,Image 1,2,1,100000000,610000005704,
97.125,,Spine,1,2,Image 1,1,1,100000000,610000005708,
81.125,,Spine,1,0,Image 1,1,1,100000001,610000005717,
89.5625,,Spine,1,0,Image 1,1,1,100000002,610000005728,
56.125,,Spine,1,7,Image 1,5,1,100000002,610000005730,
41.125,,Spine,1,0,Image 1,1,1,100000002,610000005734,
78.125,,Spine,1,0,Image 1,1,1,100000002,610000005741,
66.125,,Spine,1,11,Image 1,7,1,100000001,610000005744,
34.0625,,Spine,1,1,Image 1,1,1,100000001,610000005746,
95.125,,Spine,1,0,Image 1,1,1,100000001,610000005755,
81.125,,Spine,1,0,Image 1,1,1,100000001,610000005764,
21.0625,,Spine,1,2,Image 1,2,1,100000003,610000005766,
84.125,,Spine,1,0,Image 1,1,1,100000002,610000005772,
39.625,,Spine,1,7,Image 1,3,1,100000002,610000005776,
151.125,,Spine,1,4,Image 1,4,1,100000003,610000005791,
101.125,,Spine,1,0,Image 1,1,1,100000001,610000005798,
50.125,,Spine,1,5,Image 1,5,1,100000003,610000005800,
59.125,,Spine,1,0,Image 1,1,1,100000003,610000005803,
77.125,,Spine,1,0,Image 1,1,1,100000001,610000005807,
56.625,,Spine,1,7,Image 1,2,1,100000003,610000005809,
61.125,,Spine,1,2,Image 1,2,1,100000001,610000005813,
78.125,,Spine,1,0,Image 1,1,1,100000000,610000005816,
51.125,,Spine,1,4,Image 1,5,1,100000003,610000005819,
58.125,,Spine,1,5,Image 1,4,1,100000001,610000005823,
84.125,,Spine,1,0,Image 1,1,1,100000001,610000005830,
58.875,,Spine,1,7,Image 1,5,1,100000001,610000005833,
62.0625,,Spine,1,0,Image 1,1,1,100000001,610000005836,
