
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00195,,Segment,2,2,Image 1,2,1,100000001,510000000017,
1.00391,,Segment,2,1,Image 1,2,1,100000001,510000000044,
1.00391,,Segment,2,0,Image 1,1,1,100000001,510000000062,
2.00195,,Segment,2,12,Image 1,7,1,100000002,510000000085,
1.00391,,Segment,2,11,Image 1,6,1,100000002,510000000105,
2.00391,,Segment,2,10,Image 1,6,1,100000002,510000000109,
2.00195,,Segment,2,9,Image 1,6,1,100000002,510000000118,
1.00195,,Segment,2,8,Image 1,5,1,100000002,510000000137,
1.00391,,Segment,2,7,Image 1,4,1,100000002,510000000155,
1.00195,,Segment,2,6,Image 1,3,1,100000002,510000000179,
2.00391,,Segment,2,5,Image 1,2,1,100000002,510000000193,
1.50391,,Segment,2,4,Image 1,2,1,100000002,510000000204,
3.00781,,Segment,2,3,Image 1,2,1,100000002,510000000232,
5.00781,,Segment,2,2,Image 1,1,1,100000002,510000000239,
2.00195,,Segment,2,1,Image 1,1,1,100000002,510000000243,
0.00195312,,Segment,2,0,Image 1,1,1,100000002,510000000256,
1.50195,,Segment,2,12,Image 1,6,1,100000002,510000000277,
144.125,,Segment,2,11,Image 1,7,1,100000002,510000000281,
3.00781,,Segment,2,9,Image 1,2,1,100000001,510000000298,
2.00781,,Segment,2,8,Image 1,2,1,100000001,510000000303,
7.125,,Segment,2,7,Image 1,2,1,100000001,510000000326,
4.00391,,Segment,2,6,Image 1,1,1,100000001,510000000332,
1.00195,,Segment,2,5,Image 1,1,1,100000001,510000000341,
2.00781,,Segment,2,4,Image 1,1,1,100000001,510000000365,
5.01562,,Segment,2,3,Image 1,1,1,100000001,510000000378,
1.00391,,Segment,2,2,Image 1,1,1,100000001,510000000413,
1.50195,,Segment,2,1,Image 1,1,1,100000001,510000000416,
4.01562,,Segment,2,0,Image 1,1,1,100000001,510000000431,
137.125,,Segment,2,8,Image 1,3,1,100000001,510000000454,
1.00391,,Segment,2,5,Image 1,2,1,100000000,510000000482,
1.50391,,Segment,2,4,Image 1,1,1,100000000,510000000519,
0.00195312,,Segment,2,3,Image 1,1,1,100000000,510000000522,
1.00391,,Segment,2,2,Image 1,1,1,100000000,510000000537,
0.00390625,,Segment,2,1,Image 1,1,1,100000000,510000000545,
2.00391,,Segment,2,0,Image 1,1,1,100000000,510000000561,
0,,Segment,2,16,Image 1,5,1,100000001,510000000575,
0.501953,,Segment,2,15,Image 1,4,1,100000001,510000000586,
1.00195,,Segment,2,14,Image 1,3,1,100000001,510000000589,
1.00195,,Segment,2,13,Image 1,2,1,100000001,510000000605,
0.00195312,,Segment,2,12,Image 1,1,1,100000001,510000000627,
1.00195,,Segment,2,11,Image 1,1,1,100000001,510000000670,
0.00195312,,Segment,2,10,Image 1,1,1,100000001,510000000674,
0.00390625,,Segment,2,8,Image 1,1,1,100000001,510000000679,
3.00391,,Segment,2,7,Image 1,1,1,100000001,510000000681,
1.00391,,Segment,2,16,Image 1,4,1,100000001,510000000687,
1.00195,,Segment,2,1,Image 1,1,1,100000001,510000000725,
1.00391,,Segment,2,3,Image 1,3,1,100000001,510000000750,
1.00195,,Segment,2,2,Image 1,2,1,100000001,510000000786,
2.01562,,Segment,2,1,Image 1,1,1,100000001,510000000805,
6.00781,,Segment,2,0,Image 1,1,1,100000001,510000000818,
1.50391,,Segment,2,4,Image 1,3,1,100000001,510000000838,
2.00391,,Segment,2,3,Image 1,2,1,100000001,510000000880,
1.00195,,Segment,2,4,Image 1,2,1,100000001,510000000882,
8.625,,Segment,2,4,Image 1,2,1,100000002,510000000901,
1.00391,,Segment,2,3,Image 1,1,1,100000002,510000000910,
0.00390625,,Segment,2,2,Image 1,1,1,100000002,510000000923,
1.00098,,Segment,2,1,Image 1,1,1,100000002,510000000925,
3.00391,,Segment,2,0,Image 1,1,1,100000002,510000000975,
0.00195312,,Segment,2,15,Image 1,8,1,100000001,510000001008,
1.00195,,Segment,2,14,Image 1,7,1,100000001,510000001024,
0.501953,,Segment,2,13,Image 1,6,1,100000001,510000001027,
1.00195,,Segment,2,12,Image 1,6,1,100000001,510000001051,
0.500977,,Segment,2,11,Image 1,6,1,100000001,510000001056,
0.000976562,,Segment,2,10,Image 1,6,1,100000001,510000001058,
1.00391,,Segment,2,9,Image 1,6,1,100000001,510000001085,
0.501953,,Segment,2,8,Image 1,6,1,100000001,510000001092,
1.00195,,Segment,2,7,Image 1,6,1,100000001,510000001101,
1.00391,,Segment,2,6,Image 1,5,1,100000001,510000001113,
2.00195,,Segment,2,5,Image 1,4,1,100000001,510000001116,
1.00195,,Segment,2,4,Image 1,3,1,100000001,510000001133,
0,,Segment,2,3,Image 1,2,1,100000001,510000001136,
2.00391,,Segment,2,2,Image 1,1,1,100000001,510000001156,
1.50391,,Segment,2,1,Image 1,1,1,100000001,510000001173,
1.00195,,Segment,2,0,Image 1,1,1,100000001,510000001185,
1.00195,,Segment,2,15,Image 1,7,1,100000001,510000001188,
0.00195312,,Segment,2,11,Image 1,6,1,100000002,510000001202,
0.000976562,,Segment,2,10,Image 1,5,1,100000002,510000001204,
0.00195312,,Segment,2,9,Image 1,5,1,100000002,510000001206,
1.00195,,Segment,2,10,Image 1,6,1,100000002,510000001212,
1.00195,,Segment,2,11,Image 1,5,1,100000002,510000001216,
1.00195,,Segment,2,15,Image 1,3,1,100000001,510000001225,
0.000976562,,Segment,2,14,Image 1,2,1,100000001,510000001227,
1.00391,,Segment,2,7,Image 1,5,1,100000002,510000001270,
1.00195,,Segment,2,6,Image 1,4,1,100000002,510000001280,
0.501953,,Segment,2,5,Image 1,3,1,100000002,510000001289,
1.00195,,Segment,2,4,Image 1,3,1,100000002,510000001306,
2.00195,,Segment,2,3,Image 1,2,1,100000002,510000001314,
5.00781,,Segment,2,12,Image 1,8,1,100000001,510000001330,
1.50391,,Segment,2,11,Image 1,8,1,100000001,510000001341,
1.00391,,Segment,2,10,Image 1,7,1,100000001,510000001368,
1.00391,,Segment,2,12,Image 1,9,1,100000001,510000001370,
6.0625,,Segment,2,1,Image 1,2,1,100000002,510000001384,
1.01562,,Segment,2,6,Image 1,2,1,100000002,510000001447,
1.50391,,Segment,2,5,Image 1,1,1,100000002,510000001460,
4.01562,,Segment,2,4,Image 1,1,1,100000002,510000001473,
2.03125,,Segment,2,7,Image 1,4,1,100000001,510000001503,
1.00391,,Segment,2,6,Image 1,4,1,100000001,510000001573,
1.00391,,Segment,2,5,Image 1,3,1,100000001,510000001672,
1.00195,,Segment,2,4,Image 1,3,1,100000001,510000001687,
1.00391,,Segment,2,3,Image 1,3,1,100000001,510000001702,
9.00195,,Segment,2,0,Image 1,1,1,100000001,510000001711,
2.125,,Segment,2,2,Image 1,3,1,100000000,510000001732,
1.50195,,Segment,2,1,Image 1,2,1,100000000,510000001739,
2.00195,,Segment,2,13,Image 1,4,1,100000001,510000001753,
2.00391,,Segment,2,12,Image 1,3,1,100000001,510000001761,
1.00195,,Segment,2,11,Image 1,2,1,100000001,510000001771,
3.00195,,Segment,2,13,Image 1,3,1,100000001,510000001773,
1.00391,,Segment,2,15,Image 1,8,1,100000001,510000001803,
0.00390625,,Segment,2,14,Image 1,7,1,100000001,510000001809,
0.00195312,,Segment,2,13,Image 1,7,1,100000001,510000001824,
1.00391,,Segment,2,15,Image 1,7,1,100000001,510000001835,
1.50098,,Segment,2,14,Image 1,8,1,100000001,510000001838,
1.00391,,Segment,2,3,Image 1,4,1,100000001,510000001852,
1.00195,,Segment,2,2,Image 1,3,1,100000001,510000001860,
3.00391,,Segment,2,1,Image 1,2,1,100000001,510000001875,
26.625,,Segment,2,4,Image 1,2,1,100000002,510000001884,
1.00195,,Segment,2,14,Image 1,6,1,100000001,510000001891,
1.00195,,Segment,2,5,Image 1,2,1,100000000,510000001906,
1.00391,,Segment,2,4,Image 1,2,1,100000000,510000001910,
1.00391,,Segment,2,3,Image 1,1,1,100000000,510000001927,
1.00391,,Segment,2,0,Image 1,1,1,100000000,510000001980,
1.00195,,Segment,2,6,Image 1,2,1,100000000,510000001989,
2.00195,,Segment,2,5,Image 1,1,1,100000000,510000001993,
3.00195,,Segment,2,4,Image 1,1,1,100000000,510000001995,
1.00391,,Segment,2,6,Image 1,1,1,100000000,510000001999,
0.000976562,,Segment,2,5,Image 1,3,1,100000000,510000002001,
2.00195,,Segment,2,5,Image 1,2,1,100000000,510000002009,
0.501953,,Segment,2,2,Image 1,2,1,100000000,510000002014,
1.00195,,Segment,2,3,Image 1,2,1,100000000,510000002018,
0.501953,,Segment,2,1,Image 1,2,1,100000000,510000002021,
1.00391,,Segment,2,5,Image 1,2,1,100000002,510000002060,
1.00195,,Segment,2,3,Image 1,1,1,100000002,510000002081,
1.00391,,Segment,2,2,Image 1,1,1,100000002,510000002091,
1.00195,,Segment,2,1,Image 1,1,1,100000002,510000002109,
1.00391,,Segment,2,0,Image 1,1,1,100000002,510000002175,
1.00195,,Segment,2,8,Image 1,4,1,100000002,510000002180,
1.00391,,Segment,2,7,Image 1,3,1,100000002,510000002198,
1.00195,,Segment,2,12,Image 1,7,1,100000001,510000002204,
1.00391,,Segment,2,11,Image 1,7,1,100000001,510000002242,
2.00195,,Segment,2,12,Image 1,8,1,100000001,510000002247,
12.5156,,Segment,2,9,Image 1,4,1,100000002,510000002262,
3.00781,,Segment,2,8,Image 1,3,1,100000002,510000002265,
3.00195,,Segment,2,7,Image 1,3,1,100000002,510000002267,
2.00781,,Segment,2,6,Image 1,3,1,100000002,510000002279,
1.00391,,Segment,2,5,Image 1,2,1,100000002,510000002308,
1.00391,,Segment,2,4,Image 1,2,1,100000002,510000002366,
21.0625,,Segment,2,8,Image 1,4,1,100000002,510000002405,
2.00781,,Segment,2,9,Image 1,3,1,100000002,510000002407,
5.00391,,Segment,2,7,Image 1,4,1,100000002,510000002409,
1.00391,,Segment,2,6,Image 1,3,1,100000001,510000002417,
3.00781,,Segment,2,10,Image 1,7,1,100000001,510000002429,
1.00781,,Segment,2,9,Image 1,6,1,100000001,510000002480,
2.00195,,Segment,2,7,Image 1,6,1,100000001,510000002489,
2.00391,,Segment,2,6,Image 1,5,1,100000001,510000002505,
1.00391,,Segment,2,5,Image 1,5,1,100000001,510000002535,
7,,Segment,2,4,Image 1,5,1,100000001,510000002537,
1.00195,,Segment,2,8,Image 1,5,1,100000001,510000002544,
1.00195,,Segment,2,7,Image 1,4,1,100000001,510000002562,
2.00391,,Segment,2,6,Image 1,3,1,100000001,510000002596,
2.00391,,Segment,2,5,Image 1,3,1,100000001,510000002598,
7.03125,,Segment,2,4,Image 1,2,1,100000001,510000002619,
1.50098,,Segment,2,8,Image 1,4,1,100000001,510000002622,
0.500977,,Segment,2,3,Image 1,3,1,100000001,510000002637,
1.00781,,Segment,2,2,Image 1,2,1,100000001,510000002643,
1.50391,,Segment,2,8,Image 1,4,1,100000002,510000002660,
1.00781,,Segment,2,7,Image 1,4,1,100000002,510000002710,
1.00391,,Segment,2,6,Image 1,3,1,100000002,510000002749,
0.000976562,,Segment,2,5,Image 1,3,1,100000002,510000002751,
1.00195,,Segment,2,8,Image 1,5,1,100000002,510000002756,
0.501953,,Segment,2,8,Image 1,5,1,100000002,510000002765,
0.000976562,,Segment,2,12,Image 1,7,1,100000001,510000002767,
0.00195312,,Segment,2,11,Image 1,7,1,100000001,510000002772,
5.03125,,Segment,2,7,Image 1,5,1,100000002,510000002779,
1.00195,,Segment,2,6,Image 1,2,1,100000001,510000002788,
