
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Spine,1,3,Image 1,4,1,100000001,610000005678,
9,,Spine,1,3,Image 1,3,1,100000001,610000005686,
5,,Spine,1,6,Image 1,2,1,100000002,610000005690,
4,,Spine,1,8,Image 1,5,1,100000001,610000005693,
3,,Spine,1,8,Image 1,5,1,100000001,610000005695,
6,,Spine,1,5,Image 1,2,1,100000000,610000005700,
5,,Spine,1,5,Image 1,2,1,100000000,610000005704,
5,,Spine,1,2,Image 1,1,1,100000000,610000005708,
10,,Spine,1,0,Image 1,1,1,100000001,610000005717,
9,,Spine,1,0,Image 1,1,1,100000002,610000005728,
3,,Spine,1,7,Image 1,5,1,100000002,610000005730,
5,,Spine,1,0,Image 1,1,1,100000002,610000005734,
7,,Spine,1,0,Image 1,1,1,100000002,610000005741,
4,,Spine,1,11,Image 1,7,1,100000001,610000005744,
3,,Spine,1,1,Image 1,1,1,100000001,610000005746,
9,,Spine,1,0,Image 1,1,1,100000001,610000005755,
10,,Spine,1,0,Image 1,1,1,100000001,610000005764,
3,,Spine,1,2,Image 1,2,1,100000003,610000005766,
6,,Spine,1,0,Image 1,1,1,100000002,610000005772,
4,,Spine,1,7,Image 1,3,1,100000002,610000005776,
15,,Spine,1,4,Image 1,4,1,100000003,610000005791,
7,,Spine,1,0,Image 1,1,1,100000001,610000005798,
2,,Spine,1,5,Image 1,5,1,100000003,610000005800,
3,,Spine,1,0,Image 1,1,1,100000003,610000005803,
4,,Spine,1,0,Image 1,1,1,100000001,610000005807,
3,,Spine,1,7,Image 1,2,1,100000003,610000005809,
5,,Spine,1,2,Image 1,2,1,100000001,610000005813,
4,,Spine,1,0,Image 1,1,1,100000000,610000005816,
4,,Spine,1,4,Image 1,5,1,100000003,610000005819,
3,,Spine,1,5,Image 1,4,1,100000001,610000005823,
8,,Spine,1,0,Image 1,1,1,100000001,610000005830,
4,,Spine,1,7,Image 1,5,1,100000001,610000005833,
4,,Spine,1,0,Image 1,1,1,100000001,610000005836,
4,,Spine,1,6,Image 1,2,1,100000000,610000005839,
4,,Spine,1,0,Image 1,1,1,100000001,610000005843,
3,,Spine,1,7,Image 1,4,1,100000002,610000005845,
3,,Spine,1,2,Image 1,2,1,100000001,610000005847,
4,,Spine,1,0,Image 1,1,1,100000001,610000005852,
6,,Spine,1,0,Image 1,1,1,100000001,610000005858,
4,,Spine,1,0,Image 1,1,1,100000001,610000005861,
0,,Spine,1,0,Image 1,1,1,100000002,610000005864,
3,,Spine,1,0,Image 1,1,1,100000001,610000005866,
3,,Spine,1,4,Image 1,4,1,100000003,610000005868,
5,,Spine,1,0,Image 1,1,1,100000001,610000005874,
4,,Spine,1,0,Image 1,1,1,100000001,610000005877,
3,,Spine,1,3,Image 1,2,1,100000001,610000005880,
4,,Spine,1,0,Image 1,1,1,100000001,610000005883,
4,,Spine,1,0,Image 1,1,1,100000001,610000005887,
4,,Spine,1,2,Image 1,1,1,100000001,610000005890,
5,,Spine,1,0,Image 1,1,1,100000001,610000005895,
3,,Spine,1,5,Image 1,4,1,100000001,610000005898,
2,,Spine,1,8,Image 1,2,1,100000002,610000005900,
3,,Spine,1,9,Image 1,6,1,100000001,610000005902,
4,,Spine,1,0,Image 1,1,1,100000001,610000005905,
3,,Spine,1,12,Image 1,8,1,100000001,610000005908,
3,,Spine,1,0,Image 1,1,1,100000001,610000005915,
4,,Spine,1,8,Image 1,4,1,100000002,610000005918,
3,,Spine,1,0,Image 1,1,1,100000001,610000005920,
3,,Spine,1,12,Image 1,8,1,100000001,610000005925,
3,,Spine,1,3,Image 1,3,1,100000001,610000005931,
4,,Spine,1,2,Image 1,2,1,100000001,610000005934,
3,,Spine,1,0,Image 1,1,1,100000001,610000005941,
0,,Spine,1,0,Image 1,1,1,100000002,610000005946,
2,,Spine,1,0,Image 1,1,1,100000001,610000005949,
3,,Spine,1,6,Image 1,3,1,100000001,610000005954,
3,,Spine,1,0,Image 1,1,1,100000001,610000005956,
3,,Spine,1,8,Image 1,3,1,100000002,610000005959,
2,,Spine,1,0,Image 1,1,1,100000001,610000005961,
3,,Spine,1,8,Image 1,3,1,100000002,610000005965,
2,,Spine,1,0,Image 1,1,1,100000001,610000005969,
3,,Spine,1,3,Image 1,3,1,100000001,610000005971,
3,,Spine,1,0,Image 1,1,1,100000001,610000005975,
3,,Spine,1,3,Image 1,2,1,100000002,610000005985,
3,,Spine,1,9,Image 1,2,1,100000001,610000005988,
3,,Spine,1,5,Image 1,5,1,100000001,610000005990,
3,,Spine,1,2,Image 1,1,1,100000001,610000005993,
