
Segment Center Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.638877,,Segment,2,2,Image 1,2,1,100000001,510000000017,
1.05946,,Segment,2,1,Image 1,2,1,100000001,510000000044,
1.30477,,Segment,2,0,Image 1,1,1,100000001,510000000062,
0.894427,,Segment,2,12,Image 1,7,1,100000002,510000000085,
1.24722,,Segment,2,11,Image 1,6,1,100000002,510000000105,
1.54919,,Segment,2,10,Image 1,6,1,100000002,510000000109,
1.1,,Segment,2,9,Image 1,6,1,100000002,510000000118,
0.963068,,Segment,2,8,Image 1,5,1,100000002,510000000137,
1.0863,,Segment,2,7,Image 1,4,1,100000002,510000000155,
0.8,,Segment,2,6,Image 1,3,1,100000002,510000000179,
1.23648,,Segment,2,5,Image 1,2,1,100000002,510000000193,
1.32025,,Segment,2,4,Image 1,2,1,100000002,510000000204,
3.41048,,Segment,2,3,Image 1,2,1,100000002,510000000232,
2.58602,,Segment,2,2,Image 1,1,1,100000002,510000000239,
1.35647,,Segment,2,1,Image 1,1,1,100000002,510000000243,
1.02852,,Segment,2,0,Image 1,1,1,100000002,510000000256,
1.10554,,Segment,2,12,Image 1,6,1,100000002,510000000277,
69.0159,,Segment,2,11,Image 1,7,1,100000002,510000000281,
2.73893,,Segment,2,9,Image 1,2,1,100000001,510000000298,
3.98609,,Segment,2,8,Image 1,2,1,100000001,510000000303,
63.1859,,Segment,2,7,Image 1,2,1,100000001,510000000326,
1.6413,,Segment,2,6,Image 1,1,1,100000001,510000000332,
0.7,,Segment,2,5,Image 1,1,1,100000001,510000000341,
3.05575,,Segment,2,4,Image 1,1,1,100000001,510000000365,
7.23547,,Segment,2,3,Image 1,1,1,100000001,510000000378,
1.52954,,Segment,2,2,Image 1,1,1,100000001,510000000413,
0.829156,,Segment,2,1,Image 1,1,1,100000001,510000000416,
4.80234,,Segment,2,0,Image 1,1,1,100000001,510000000431,
