
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1448.89,µm,Spine,Spine Position,0,1,1,100000001,610000005905,
1444.13,µm,Spine,Spine Position,12,8,1,100000001,610000005908,
1443.38,µm,Spine,Spine Position,0,1,1,100000001,610000005915,
1457.55,µm,Spine,Spine Position,8,4,1,100000002,610000005918,
1446.99,µm,Spine,Spine Position,0,1,1,100000001,610000005920,
1444.07,µm,Spine,Spine Position,12,8,1,100000001,610000005925,
1446.33,µm,Spine,Spine Position,3,3,1,100000001,610000005931,
1444.15,µm,Spine,Spine Position,2,2,1,100000001,610000005934,
1448.92,µm,Spine,Spine Position,0,1,1,100000001,610000005941,
1466.11,µm,Spine,Spine Position,0,1,1,100000002,610000005946,
1445.11,µm,Spine,Spine Position,0,1,1,100000001,610000005949,
1446.11,µm,Spine,Spine Position,6,3,1,100000001,610000005954,
1445.9,µm,Spine,Spine Position,0,1,1,100000001,610000005956,
1448.62,µm,Spine,Spine Position,8,3,1,100000002,610000005959,
1444.11,µm,Spine,Spine Position,0,1,1,100000001,610000005961,
1447.53,µm,Spine,Spine Position,8,3,1,100000002,610000005965,
1444.76,µm,Spine,Spine Position,0,1,1,100000001,610000005969,
1446.96,µm,Spine,Spine Position,3,3,1,100000001,610000005971,
1445.87,µm,Spine,Spine Position,0,1,1,100000001,610000005975,
1463.68,µm,Spine,Spine Position,3,2,1,100000002,610000005985,
1443.87,µm,Spine,Spine Position,9,2,1,100000001,610000005988,
1445.05,µm,Spine,Spine Position,5,5,1,100000001,610000005990,
1443.67,µm,Spine,Spine Position,2,1,1,100000001,610000005993,
1462.87,µm,Spine,Spine Position,2,1,1,100000002,610000005999,
1451.61,µm,Spine,Spine Position,0,1,1,100000001,610000006005,
1463.61,µm,Spine,Spine Position,0,1,1,100000002,610000006013,
1443.61,µm,Spine,Spine Position,0,1,1,100000001,610000006019,
1446.11,µm,Spine,Spine Position,0,1,1,100000001,610000006025,
1445.28,µm,Spine,Spine Position,0,1,1,100000001,610000006028,
1447.61,µm,Spine,Spine Position,0,1,1,100000001,610000006034,
1456.53,µm,Spine,Spine Position,10,4,1,100000000,610000006070,
1455.28,µm,Spine,Spine Position,6,2,1,100000000,610000006071,
1454.38,µm,Spine,Spine Position,4,1,1,100000000,610000006072,
1448.73,µm,Spine,Spine Position,1,1,1,100000000,610000006073,
1448.21,µm,Spine,Spine Position,1,1,1,100000000,610000006074,
1447.66,µm,Spine,Spine Position,1,1,1,100000000,610000006075,
1450.08,µm,Spine,Spine Position,2,3,1,100000000,610000006076,
1451.38,µm,Spine,Spine Position,6,2,1,100000000,610000006077,
1454.22,µm,Spine,Spine Position,3,1,1,100000000,610000006078,
1448.06,µm,Spine,Spine Position,7,4,1,100000001,610000006079,
1447.53,µm,Spine,Spine Position,6,4,1,100000001,610000006080,
1448.48,µm,Spine,Spine Position,6,3,1,100000001,610000006081,
1449.13,µm,Spine,Spine Position,5,3,1,100000001,610000006082,
1449.43,µm,Spine,Spine Position,5,3,1,100000001,610000006083,
1448.95,µm,Spine,Spine Position,5,3,1,100000001,610000006084,
1450.21,µm,Spine,Spine Position,7,4,1,100000001,610000006085,
1448.28,µm,Spine,Spine Position,5,3,1,100000001,610000006086,
1448.2,µm,Spine,Spine Position,4,3,1,100000001,610000006087,
1443.72,µm,Spine,Spine Position,7,5,1,100000001,610000006088,
1445.37,µm,Spine,Spine Position,7,4,1,100000001,610000006089,
1446.22,µm,Spine,Spine Position,3,3,1,100000001,610000006090,
1446.04,µm,Spine,Spine Position,3,3,1,100000001,610000006091,
1446.12,µm,Spine,Spine Position,9,6,1,100000001,610000006092,
1442.46,µm,Spine,Spine Position,6,5,1,100000001,610000006093,
1444.89,µm,Spine,Spine Position,5,5,1,100000001,610000006094,
1445.16,µm,Spine,Spine Position,4,5,1,100000001,610000006095,
1446.9,µm,Spine,Spine Position,4,4,1,100000001,610000006096,
1442.58,µm,Spine,Spine Position,3,3,1,100000001,610000006097,
1444.61,µm,Spine,Spine Position,2,2,1,100000001,610000006098,
1445.51,µm,Spine,Spine Position,1,1,1,100000001,610000006099,
1444.93,µm,Spine,Spine Position,0,1,1,100000001,610000006103,
1443.33,µm,Spine,Spine Position,9,2,1,100000001,610000006105,
1443.93,µm,Spine,Spine Position,9,2,1,100000001,610000006106,
1452.03,µm,Spine,Spine Position,7,2,1,100000001,610000006107,
1452.75,µm,Spine,Spine Position,14,1,1,100000001,610000006108,
1446.2,µm,Spine,Spine Position,13,3,1,100000001,610000006109,
1447.18,µm,Spine,Spine Position,13,2,1,100000001,610000006110,
1448.61,µm,Spine,Spine Position,11,3,1,100000001,610000006111,
1456.63,µm,Spine,Spine Position,11,3,1,100000001,610000006112,
1453.48,µm,Spine,Spine Position,8,1,1,100000001,610000006113,
1464.89,µm,Spine,Spine Position,10,4,1,100000001,610000006114,
1465.55,µm,Spine,Spine Position,11,4,1,100000001,610000006115,
1455.69,µm,Spine,Spine Position,6,2,1,100000001,610000006116,
1453.36,µm,Spine,Spine Position,4,1,1,100000001,610000006117,
1452.01,µm,Spine,Spine Position,4,1,1,100000001,610000006118,
1451.28,µm,Spine,Spine Position,4,1,1,100000001,610000006119,
1445.97,µm,Spine,Spine Position,2,1,1,100000001,610000006120,
1444.17,µm,Spine,Spine Position,2,1,1,100000001,610000006121,
1444.74,µm,Spine,Spine Position,2,1,1,100000001,610000006122,
1462.06,µm,Spine,Spine Position,5,4,1,100000001,610000006123,
1449.18,µm,Spine,Spine Position,2,3,1,100000001,610000006124,
1445.14,µm,Spine,Spine Position,0,1,1,100000001,610000006125,
1447.21,µm,Spine,Spine Position,3,3,1,100000001,610000006128,
1447.5,µm,Spine,Spine Position,3,3,1,100000001,610000006129,
1447.5,µm,Spine,Spine Position,2,2,1,100000001,610000006130,
1452.26,µm,Spine,Spine Position,2,1,1,100000001,610000006131,
1446.29,µm,Spine,Spine Position,1,1,1,100000001,610000006132,
1446.12,µm,Spine,Spine Position,0,1,1,100000001,610000006133,
1453.91,µm,Spine,Spine Position,15,7,1,100000001,610000006134,
1455.22,µm,Spine,Spine Position,15,7,1,100000001,610000006135,
1455.69,µm,Spine,Spine Position,15,7,1,100000001,610000006136,
1455.55,µm,Spine,Spine Position,12,6,1,100000001,610000006137,
1442.39,µm,Spine,Spine Position,12,8,1,100000001,610000006138,
1442.98,µm,Spine,Spine Position,12,8,1,100000001,610000006139,
1445.01,µm,Spine,Spine Position,11,7,1,100000001,610000006140,
1446.7,µm,Spine,Spine Position,10,7,1,100000001,610000006141,
1446.7,µm,Spine,Spine Position,10,7,1,100000001,610000006142,
1454.95,µm,Spine,Spine Position,7,5,1,100000001,610000006143,
1462.15,µm,Spine,Spine Position,8,5,1,100000001,610000006144,
1453.27,µm,Spine,Spine Position,5,4,1,100000001,610000006145,
1447.43,µm,Spine,Spine Position,7,4,1,100000001,610000006146,
1450.53,µm,Spine,Spine Position,5,2,1,100000001,610000006147,
1451.94,µm,Spine,Spine Position,2,1,1,100000001,610000006148,
1449.62,µm,Spine,Spine Position,0,1,1,100000001,610000006149,
1449.62,µm,Spine,Spine Position,0,1,1,100000001,610000006150,
1449.62,µm,Spine,Spine Position,0,1,1,100000001,610000006151,
1448.76,µm,Spine,Spine Position,0,1,1,100000001,610000006152,
1455.76,µm,Spine,Spine Position,8,5,1,100000002,610000006154,
1457.78,µm,Spine,Spine Position,7,4,1,100000002,610000006155,
1454.5,µm,Spine,Spine Position,7,2,1,100000002,610000006156,
1457.14,µm,Spine,Spine Position,7,3,1,100000002,610000006157,
1456.59,µm,Spine,Spine Position,7,3,1,100000002,610000006158,
1460.71,µm,Spine,Spine Position,7,2,1,100000002,610000006159,
1459.19,µm,Spine,Spine Position,6,3,1,100000002,610000006160,
1462.09,µm,Spine,Spine Position,3,1,1,100000002,610000006161,
1463.4,µm,Spine,Spine Position,3,2,1,100000002,610000006162,
1462.05,µm,Spine,Spine Position,1,1,1,100000002,610000006163,
1450.88,µm,Spine,Spine Position,7,5,1,100000002,610000006165,
1454.44,µm,Spine,Spine Position,6,4,1,100000002,610000006166,
1447.16,µm,Spine,Spine Position,8,3,1,100000002,610000006167,
1447.64,µm,Spine,Spine Position,8,3,1,100000002,610000006168,
1447.64,µm,Spine,Spine Position,8,3,1,100000002,610000006169,
1453.94,µm,Spine,Spine Position,7,4,1,100000002,610000006170,
1452.21,µm,Spine,Spine Position,6,3,1,100000002,610000006171,
1455.33,µm,Spine,Spine Position,4,2,1,100000002,610000006172,
1464.21,µm,Spine,Spine Position,1,1,1,100000002,610000006173,
1448.67,µm,Spine,Spine Position,4,4,1,100000003,610000006174,
1454.35,µm,Spine,Spine Position,4,2,1,100000003,610000006176,
1458.07,µm,Spine,Spine Position,5,2,1,100000003,610000006177,
1457.88,µm,Spine,Spine Position,5,2,1,100000003,610000006178,
1452.35,µm,Spine,Spine Position,3,1,1,100000003,610000006179,
1455.67,µm,Spine,Spine Position,2,2,1,100000003,610000006180,
