
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,4,3,Image 1,1,100000001,610000005678,
1,,Spine,4,3,Image 1,1,100000001,610000005686,
1,,Spine,4,6,Image 1,1,100000002,610000005690,
1,,Spine,4,8,Image 1,1,100000001,610000005693,
1,,Spine,4,8,Image 1,1,100000001,610000005695,
1,,Spine,4,5,Image 1,1,100000000,610000005700,
0,,Spine,4,5,Image 1,1,100000000,610000005704,
1,,Spine,4,2,Image 1,1,100000000,610000005708,
2,,Spine,4,0,Image 1,1,100000001,610000005717,
0,,Spine,4,0,Image 1,1,,610000005719,
2,,Spine,4,7,Image 1,1,100000002,610000005730,
0,,Spine,4,0,Image 1,1,100000002,610000005734,
0,,Spine,4,0,Image 1,1,,610000005736,
0,,Spine,4,11,Image 1,1,100000001,610000005744,
0,,Spine,4,1,Image 1,1,100000001,610000005746,
3,,Spine,4,0,Image 1,1,,610000005748,
1,,Spine,4,0,Image 1,1,100000001,610000005764,
0,,Spine,4,2,Image 1,1,100000003,610000005766,
0,,Spine,4,0,Image 1,1,,610000005768,
2,,Spine,4,7,Image 1,1,100000002,610000005776,
0,,Spine,4,4,Image 1,1,,610000005778,
3,,Spine,4,0,Image 1,1,,610000005793,
1,,Spine,4,5,Image 1,1,100000003,610000005800,
1,,Spine,4,0,Image 1,1,100000003,610000005803,
1,,Spine,4,0,Image 1,1,,610000005805,
3,,Spine,4,7,Image 1,1,100000003,610000005809,
1,,Spine,4,2,Image 1,1,100000001,610000005813,
3,,Spine,4,0,Image 1,1,100000000,610000005816,
2,,Spine,4,4,Image 1,1,100000003,610000005819,
1,,Spine,4,5,Image 1,1,100000001,610000005823,
0,,Spine,4,0,Image 1,1,100000001,610000005830,
3,,Spine,4,7,Image 1,1,100000001,610000005833,
16,,Spine,4,0,Image 1,1,100000001,610000005836,
