
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
3.60371,0.356431,4.19136,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005717,
0.463795,0.126886,0.12219,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005728,
1.31462,0.139653,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005734,
3.51842,1.02567,1.36717,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005741,
1.64119,0.147011,0.193643,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005755,
3.51978,0.863266,3.90997,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005764,
1.54623,1.00499,0.585563,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005772,
0.835032,0.0831163,0.146217,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005798,
0.335328,0.0241708,0.0733417,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005803,
0.436095,0.0722429,0.194959,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005807,
1.26663,0.0728912,0.19225,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005816,
2.06125,0.842118,4.57361,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005830,
0.152919,0.018938,0.0350505,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005836,
0.230363,0.018938,0.0656311,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005843,
0.237649,0.0706969,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005852,
0.361172,0.117139,0.0512445,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005858,
0.942417,0.295907,0.347507,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005861,
0.413117,0.125157,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005864,
0.334816,0.028884,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005866,
0.381524,0.160082,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005874,
1.4842,0.183342,0.848433,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005877,
0.221224,0.0532886,0.127793,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005883,
0.126379,0.0196117,0.0671016,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005887,
0.762301,0.209859,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005895,
0.684618,0.054551,0.115928,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005905,
0.681658,0.467336,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005915,
0.443112,0.0679944,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005920,
0.342391,0.0801006,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005941,
0.315129,0.125157,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000005946,
0.0789274,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005949,
0.358108,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005956,
0.206999,0.0722429,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005961,
0.101392,0.0207659,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005969,
0.479368,0.09485,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005975,
0.0763804,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006005,
0.392093,0.144173,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000006013,
0.0777854,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006019,
0.0838984,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006025,
0.590738,0.0974115,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006028,
0.0677088,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006034,
0.919701,0.295907,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006103,
0.885463,0.33046,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006125,
0.312543,0.0547583,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006133,
0.410667,0.100311,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006149,
0.863292,0.320449,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006150,
0.769003,0.251208,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006151,
0.252992,0.0601792,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006152,
0.276913,0.0617406,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005746,
3.6096,1.85477,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006073,
0.596294,0.295907,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006074,
0.785179,0.367604,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006075,
0.620309,0.196233,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000006099,
0.527715,0.0639159,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000006132,
1.43137,0.752356,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000006163,
0.621247,0.359632,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000006173,
0.850239,0.295907,0,µm^3,Spine,Spine Part Volume,10,4,1,100000000,610000006070,
0.366729,0.0536271,0,µm^3,Spine,Spine Part Volume,10,4,1,100000001,610000006114,
0.384797,0.0427946,0,µm^3,Spine,Spine Part Volume,10,7,1,100000001,610000006141,
0.351456,0.04436,0,µm^3,Spine,Spine Part Volume,10,7,1,100000001,610000006142,
0.596088,0.142343,0,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000006111,
0.237033,0.0478004,0,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000006112,
0.34535,0.0836691,0,µm^3,Spine,Spine Part Volume,11,4,1,100000001,610000006115,
0.271504,0.0472357,0.0846561,µm^3,Spine,Spine Part Volume,11,7,1,100000001,610000005744,
0.820709,0.241668,0,µm^3,Spine,Spine Part Volume,11,7,1,100000001,610000006140,
0.446082,0.111231,0,µm^3,Spine,Spine Part Volume,12,6,1,100000001,610000006137,
1.2229,0.213103,0,µm^3,Spine,Spine Part Volume,12,8,1,100000001,610000005908,
1.46434,0.397784,0,µm^3,Spine,Spine Part Volume,12,8,1,100000001,610000005925,
0.433785,0.151504,0,µm^3,Spine,Spine Part Volume,12,8,1,100000001,610000006138,
0.660339,0.151504,0,µm^3,Spine,Spine Part Volume,12,8,1,100000001,610000006139,
0.618683,0.20857,0,µm^3,Spine,Spine Part Volume,13,2,1,100000001,610000006110,
0.729839,0.123424,0,µm^3,Spine,Spine Part Volume,13,3,1,100000001,610000006109,
0.627777,0.105804,0,µm^3,Spine,Spine Part Volume,14,1,1,100000001,610000006108,
0.792537,0.180776,0,µm^3,Spine,Spine Part Volume,15,7,1,100000001,610000006134,
0.453769,0.155361,0,µm^3,Spine,Spine Part Volume,15,7,1,100000001,610000006135,
0.057703,0.0639159,0,µm^3,Spine,Spine Part Volume,15,7,1,100000001,610000006136,
0.818288,0.102569,0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005708,
0.775637,0.0639159,0.229276,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005890,
0.69297,0.295907,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005993,
1.91068,0.676865,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005999,
0.510771,0.0961553,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000006120,
0.266145,0.295907,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000006121,
0.312985,0.0315884,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000006122,
0.59624,0.1417,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000006131,
1.10331,0.35921,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000006148,
0.49293,0.118387,0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000005766,
0.796297,0.272394,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005813,
0.729838,0.124836,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005847,
2.0082,0.0226288,0.467861,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005934,
1.56637,0.756332,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000006098,
0.219275,0.0398324,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000006130,
0.328394,0.0438459,0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000006180,
0.734511,0.0722429,0,µm^3,Spine,Spine Part Volume,2,3,1,100000000,610000006076,
0.447423,0.105265,0,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000006124,
0.410471,0.0782376,0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006078,
1.43575,0.575541,0,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000006161,
0.554327,0.0866625,0,µm^3,Spine,Spine Part Volume,3,1,1,100000003,610000006179,
0.810979,0.126409,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000005880,
0.324846,0.018938,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005985,
1.37624,0.511327,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000006162,
0.255239,0.721138,0.126439,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000005686,
0.225364,0.0296773,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000005931,
1.70327,0.869587,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000005971,
0.694819,0.295907,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006090,
0.825433,0.295907,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006091,
0.522448,0.164274,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006097,
0.758386,0.295907,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006128,
0.475641,0.111506,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006129,
0.140932,0.305697,0.325132,µm^3,Spine,Spine Part Volume,3,4,1,100000001,610000005678,
0.776843,0.215159,0,µm^3,Spine,Spine Part Volume,4,1,1,100000000,610000006072,
0,0.018938,0,µm^3,Spine,Spine Part Volume,4,1,1,100000001,610000006117,
0.770895,0.248234,0,µm^3,Spine,Spine Part Volume,4,1,1,100000001,610000006118,
0.738066,0.351786,0,µm^3,Spine,Spine Part Volume,4,1,1,100000001,610000006119,
0.403681,0.054156,0,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000006172,
0.335506,0.0731564,0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000006176,
0.324653,0.186345,0,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000006087,
1.74692,1.59497,1.94989,µm^3,Spine,Spine Part Volume,4,4,1,100000003,610000005791,
0.955318,0.0885006,0,µm^3,Spine,Spine Part Volume,4,4,1,100000003,610000005868,
0.708117,0.111433,0,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000006096,
0.299672,0.047438,0,µm^3,Spine,Spine Part Volume,4,4,1,100000003,610000006174,
0.59365,0.0356186,0.115447,µm^3,Spine,Spine Part Volume,4,5,1,100000003,610000005819,
2.93856,1.59987,0,µm^3,Spine,Spine Part Volume,4,5,1,100000001,610000006095,
0.813853,0.277536,0.174485,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005700,
1.10175,0.671547,0,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005704,
0.548766,0.184184,0,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000006147,
0.729117,0.151504,0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000006177,
0.666169,0.106506,0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000006178,
0.584729,0.260312,0,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006082,
1.53543,0.548129,0,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006083,
0.0924169,0.15056,0,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006084,
0.70421,0.0562547,0,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000006086,
0.362166,0.0581091,0,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005823,
0.872703,0.0660827,0,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005898,
0.336422,0.0628126,0,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000006123,
0.417348,0.0861326,0,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000006145,
0.333526,0.025695,0,µm^3,Spine,Spine Part Volume,5,5,1,100000003,610000005800,
1.94813,0.318832,0,µm^3,Spine,Spine Part Volume,5,5,1,100000001,610000005990,
0.54207,0.215484,0,µm^3,Spine,Spine Part Volume,5,5,1,100000001,610000006094,
0.235969,0.35538,0,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005690,
0.984493,0.018938,0.508017,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000005839,
0.694437,0.124836,0,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000006071,
0.68774,0.295907,0,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000006077,
0.311272,0.0359207,0,µm^3,Spine,Spine Part Volume,6,2,1,100000001,610000006116,
0.489306,0.0556117,0,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005954,
1.14415,0.378475,0,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000006081,
0.362433,0.124836,0,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000006160,
0.445631,0.0780651,0,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000006171,
0.481614,0.0639159,0,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000006080,
0.873515,0.166714,0,µm^3,Spine,Spine Part Volume,6,4,1,100000002,610000006166,
0.490886,0.0842888,0,µm^3,Spine,Spine Part Volume,6,5,1,100000001,610000006093,
0.536504,0.018938,0,µm^3,Spine,Spine Part Volume,7,2,1,100000003,610000005809,
0.21735,0.0269645,0,µm^3,Spine,Spine Part Volume,7,2,1,100000001,610000006107,
0.340545,0.0690535,0,µm^3,Spine,Spine Part Volume,7,2,1,100000002,610000006156,
1.3295,0.594351,0,µm^3,Spine,Spine Part Volume,7,2,1,100000002,610000006159,
0.57371,0.151504,0.196393,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000005776,
0.718735,0.122551,0,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000006157,
0.989924,0.288975,0,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000006158,
0.373457,0.0377673,0,µm^3,Spine,Spine Part Volume,7,4,1,100000002,610000005845,
0.177625,0.0220175,0,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000006079,
0.400917,0.0707812,0,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000006085,
0.210109,0.0269645,0,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000006089,
0.889636,0.105629,0,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000006146,
0.266162,0.0571769,0,µm^3,Spine,Spine Part Volume,7,4,1,100000002,610000006155,
0.411559,0.152031,0,µm^3,Spine,Spine Part Volume,7,4,1,100000002,610000006170,
0.69245,0.0454754,0,µm^3,Spine,Spine Part Volume,7,5,1,100000002,610000005730,
0.352458,0.151504,0.218657,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000005833,
0.404941,0.0825332,0,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000006088,
0.2554,0.0369884,0,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000006143,
0.836191,0.284915,0,µm^3,Spine,Spine Part Volume,7,5,1,100000002,610000006165,
2.1719,1.24531,0,µm^3,Spine,Spine Part Volume,8,1,1,100000001,610000006113,
0.612057,0.0248806,0,µm^3,Spine,Spine Part Volume,8,2,1,100000002,610000005900,
0.595605,0.208773,0,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000005959,
0.433619,0.112781,0,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000005965,
0.925853,0.291986,0,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000006167,
1.18795,0.365855,0,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000006168,
1.48996,0.806092,0,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000006169,
1.34429,0.336727,0.488102,µm^3,Spine,Spine Part Volume,8,4,1,100000002,610000005918,
0.540833,0.018938,0.179282,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000005693,
0.536261,0.12766,0,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000005695,
0.654678,0.0797576,0,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000006144,
0.382979,0.0317212,0,µm^3,Spine,Spine Part Volume,8,5,1,100000002,610000006154,
0.621644,0.209763,0,µm^3,Spine,Spine Part Volume,9,2,1,100000001,610000005988,
0,0.0639159,0,µm^3,Spine,Spine Part Volume,9,2,1,100000001,610000006105,
0.559558,0.102244,0,µm^3,Spine,Spine Part Volume,9,2,1,100000001,610000006106,
0.414683,0.0428187,0,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000005902,
0.313586,0.0420586,0,µm^3,Spine,Spine Part Volume,9,6,1,100000001,610000006092,
