
Spine Branchings
 ==================== 
Spine Branchings,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Spine,0,1,1,100000001,610000005866,
0,,Spine,4,4,1,100000003,610000005868,
0,,Spine,0,1,1,100000001,610000005874,
0,,Spine,0,1,1,100000001,610000005877,
0,,Spine,3,2,1,100000001,610000005880,
0,,Spine,0,1,1,100000001,610000005883,
0,,Spine,0,1,1,100000001,610000005887,
0,,Spine,2,1,1,100000001,610000005890,
0,,Spine,0,1,1,100000001,610000005895,
0,,Spine,5,4,1,100000001,610000005898,
0,,Spine,8,2,1,100000002,610000005900,
0,,Spine,9,6,1,100000001,610000005902,
0,,Spine,0,1,1,100000001,610000005905,
0,,Spine,12,8,1,100000001,610000005908,
0,,Spine,0,1,1,100000001,610000005915,
0,,Spine,8,4,1,100000002,610000005918,
0,,Spine,0,1,1,100000001,610000005920,
0,,Spine,12,8,1,100000001,610000005925,
0,,Spine,3,3,1,100000001,610000005931,
0,,Spine,2,2,1,100000001,610000005934,
0,,Spine,0,1,1,100000001,610000005941,
0,,Spine,0,1,1,100000002,610000005946,
0,,Spine,0,1,1,100000001,610000005949,
0,,Spine,6,3,1,100000001,610000005954,
0,,Spine,0,1,1,100000001,610000005956,
0,,Spine,8,3,1,100000002,610000005959,
0,,Spine,0,1,1,100000001,610000005961,
0,,Spine,8,3,1,100000002,610000005965,
0,,Spine,0,1,1,100000001,610000005969,
0,,Spine,3,3,1,100000001,610000005971,
0,,Spine,0,1,1,100000001,610000005975,
0,,Spine,3,2,1,100000002,610000005985,
0,,Spine,9,2,1,100000001,610000005988,
0,,Spine,5,5,1,100000001,610000005990,
0,,Spine,2,1,1,100000001,610000005993,
0,,Spine,2,1,1,100000002,610000005999,
0,,Spine,0,1,1,100000001,610000006005,
0,,Spine,0,1,1,100000002,610000006013,
0,,Spine,0,1,1,100000001,610000006019,
0,,Spine,0,1,1,100000001,610000006025,
0,,Spine,0,1,1,100000001,610000006028,
0,,Spine,0,1,1,100000001,610000006034,
0,,Spine,10,4,1,100000000,610000006070,
0,,Spine,6,2,1,100000000,610000006071,
0,,Spine,4,1,1,100000000,610000006072,
0,,Spine,1,1,1,100000000,610000006073,
0,,Spine,1,1,1,100000000,610000006074,
0,,Spine,1,1,1,100000000,610000006075,
0,,Spine,2,3,1,100000000,610000006076,
0,,Spine,6,2,1,100000000,610000006077,
0,,Spine,3,1,1,100000000,610000006078,
0,,Spine,7,4,1,100000001,610000006079,
0,,Spine,6,4,1,100000001,610000006080,
0,,Spine,6,3,1,100000001,610000006081,
0,,Spine,5,3,1,100000001,610000006082,
0,,Spine,5,3,1,100000001,610000006083,
0,,Spine,5,3,1,100000001,610000006084,
0,,Spine,7,4,1,100000001,610000006085,
0,,Spine,5,3,1,100000001,610000006086,
0,,Spine,4,3,1,100000001,610000006087,
0,,Spine,7,5,1,100000001,610000006088,
0,,Spine,7,4,1,100000001,610000006089,
0,,Spine,3,3,1,100000001,610000006090,
0,,Spine,3,3,1,100000001,610000006091,
0,,Spine,9,6,1,100000001,610000006092,
0,,Spine,6,5,1,100000001,610000006093,
0,,Spine,5,5,1,100000001,610000006094,
0,,Spine,4,5,1,100000001,610000006095,
0,,Spine,4,4,1,100000001,610000006096,
0,,Spine,3,3,1,100000001,610000006097,
0,,Spine,2,2,1,100000001,610000006098,
0,,Spine,1,1,1,100000001,610000006099,
0,,Spine,0,1,1,100000001,610000006103,
0,,Spine,9,2,1,100000001,610000006105,
0,,Spine,9,2,1,100000001,610000006106,
0,,Spine,7,2,1,100000001,610000006107,
0,,Spine,14,1,1,100000001,610000006108,
0,,Spine,13,3,1,100000001,610000006109,
0,,Spine,13,2,1,100000001,610000006110,
0,,Spine,11,3,1,100000001,610000006111,
0,,Spine,11,3,1,100000001,610000006112,
0,,Spine,8,1,1,100000001,610000006113,
0,,Spine,10,4,1,100000001,610000006114,
0,,Spine,11,4,1,100000001,610000006115,
0,,Spine,6,2,1,100000001,610000006116,
0,,Spine,4,1,1,100000001,610000006117,
0,,Spine,4,1,1,100000001,610000006118,
0,,Spine,4,1,1,100000001,610000006119,
0,,Spine,2,1,1,100000001,610000006120,
0,,Spine,2,1,1,100000001,610000006121,
0,,Spine,2,1,1,100000001,610000006122,
0,,Spine,5,4,1,100000001,610000006123,
0,,Spine,2,3,1,100000001,610000006124,
0,,Spine,0,1,1,100000001,610000006125,
0,,Spine,3,3,1,100000001,610000006128,
0,,Spine,3,3,1,100000001,610000006129,
0,,Spine,2,2,1,100000001,610000006130,
0,,Spine,2,1,1,100000001,610000006131,
0,,Spine,1,1,1,100000001,610000006132,
0,,Spine,0,1,1,100000001,610000006133,
0,,Spine,15,7,1,100000001,610000006134,
0,,Spine,15,7,1,100000001,610000006135,
0,,Spine,15,7,1,100000001,610000006136,
0,,Spine,12,6,1,100000001,610000006137,
0,,Spine,12,8,1,100000001,610000006138,
0,,Spine,12,8,1,100000001,610000006139,
0,,Spine,11,7,1,100000001,610000006140,
0,,Spine,10,7,1,100000001,610000006141,
0,,Spine,10,7,1,100000001,610000006142,
0,,Spine,7,5,1,100000001,610000006143,
0,,Spine,8,5,1,100000001,610000006144,
0,,Spine,5,4,1,100000001,610000006145,
0,,Spine,7,4,1,100000001,610000006146,
0,,Spine,5,2,1,100000001,610000006147,
0,,Spine,2,1,1,100000001,610000006148,
0,,Spine,0,1,1,100000001,610000006149,
0,,Spine,0,1,1,100000001,610000006150,
0,,Spine,0,1,1,100000001,610000006151,
0,,Spine,0,1,1,100000001,610000006152,
0,,Spine,8,5,1,100000002,610000006154,
0,,Spine,7,4,1,100000002,610000006155,
0,,Spine,7,2,1,100000002,610000006156,
0,,Spine,7,3,1,100000002,610000006157,
0,,Spine,7,3,1,100000002,610000006158,
0,,Spine,7,2,1,100000002,610000006159,
0,,Spine,6,3,1,100000002,610000006160,
0,,Spine,3,1,1,100000002,610000006161,
0,,Spine,3,2,1,100000002,610000006162,
0,,Spine,1,1,1,100000002,610000006163,
0,,Spine,7,5,1,100000002,610000006165,
0,,Spine,6,4,1,100000002,610000006166,
0,,Spine,8,3,1,100000002,610000006167,
0,,Spine,8,3,1,100000002,610000006168,
0,,Spine,8,3,1,100000002,610000006169,
0,,Spine,7,4,1,100000002,610000006170,
0,,Spine,6,3,1,100000002,610000006171,
0,,Spine,4,2,1,100000002,610000006172,
0,,Spine,1,1,1,100000002,610000006173,
0,,Spine,4,4,1,100000003,610000006174,
0,,Spine,4,2,1,100000003,610000006176,
0,,Spine,5,2,1,100000003,610000006177,
0,,Spine,5,2,1,100000003,610000006178,
0,,Spine,3,1,1,100000003,610000006179,
0,,Spine,2,2,1,100000003,610000006180,
