
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-18420,19211.6,1466.67,µm,Segment,Segment Position,1,1,1,100000002,510000002627,
-18419.3,19206.4,1469.15,µm,Segment,Segment Position,1,1,1,100000002,510000002764,
-18417.7,19212.3,1469.27,µm,Segment,Segment Position,1,1,1,100000002,510000002768,
-18413.1,19200.7,1466.46,µm,Segment,Segment Position,1,2,1,100000000,510000000142,
-18420.2,19230.4,1467.66,µm,Segment,Segment Position,1,2,1,100000001,510000000397,
-18415,19230.4,1467.51,µm,Segment,Segment Position,1,2,1,100000001,510000000727,
-18416.8,19208.3,1467.67,µm,Segment,Segment Position,1,2,1,100000002,510000001607,
-18424.4,19208.5,1468.86,µm,Segment,Segment Position,1,2,1,100000002,510000001713,
-18416.9,19211.8,1469.23,µm,Segment,Segment Position,1,2,1,100000002,510000001954,
-18428.3,19208.1,1466.98,µm,Segment,Segment Position,1,2,1,100000002,510000001996,
-18419.2,19206.3,1468.93,µm,Segment,Segment Position,1,2,1,100000002,510000002216,
-18420.5,19211,1469.68,µm,Segment,Segment Position,1,2,1,100000002,510000002590,
-18420.3,19211.3,1466.77,µm,Segment,Segment Position,1,2,1,100000002,510000002740,
-18422.1,19211.6,1466.93,µm,Segment,Segment Position,1,2,1,100000002,510000002770,
-18427.4,19215.6,1467.92,µm,Segment,Segment Position,10,2,1,100000002,510000002101,
-18426.9,19215.7,1467.87,µm,Segment,Segment Position,10,3,1,100000002,510000001427,
-18418,19227.8,1468.15,µm,Segment,Segment Position,2,1,1,100000001,510000000651,
-18418,19205.2,1469.92,µm,Segment,Segment Position,2,1,1,100000002,510000001203,
-18422.4,19212.1,1466.95,µm,Segment,Segment Position,2,1,1,100000002,510000001497,
-18417.7,19212.8,1469.6,µm,Segment,Segment Position,2,1,1,100000002,510000002389,
-18423.6,19208.1,1469.62,µm,Segment,Segment Position,2,1,1,100000002,510000002405,
-18421.3,19213.9,1469.35,µm,Segment,Segment Position,2,1,1,100000002,510000002503,
-18419.2,19208.6,1466.52,µm,Segment,Segment Position,2,1,1,100000002,510000002543,
-18414.1,19201.3,1466.76,µm,Segment,Segment Position,2,1,1,100000000,510000002663,
-18419.6,19212,1466.38,µm,Segment,Segment Position,2,1,1,100000002,510000002773,
-18423.8,19230.7,1467.7,µm,Segment,Segment Position,2,2,1,100000001,510000000333,
-18416.2,19214.8,1469.33,µm,Segment,Segment Position,2,2,1,100000002,510000001351,
-18422.6,19213.9,1469.91,µm,Segment,Segment Position,2,2,1,100000002,510000002132,
-18430.4,19208.3,1466.66,µm,Segment,Segment Position,2,2,1,100000002,510000002170,
-18415.8,19211.1,1469.54,µm,Segment,Segment Position,2,2,1,100000002,510000002186,
-18418.6,19228.8,1469.63,µm,Segment,Segment Position,2,2,1,100000001,510000002261,
-18419.2,19206.5,1469.23,µm,Segment,Segment Position,2,2,1,100000002,510000002278,
-18424.2,19209.1,1470.11,µm,Segment,Segment Position,2,2,1,100000002,510000002348,
-18414.5,19201.9,1466.51,µm,Segment,Segment Position,2,2,1,100000000,510000002444,
-18425.1,19208.1,1469.15,µm,Segment,Segment Position,2,2,1,100000002,510000002487,
-18422.4,19211.9,1467.41,µm,Segment,Segment Position,2,2,1,100000002,510000002598,
-18419,19209.8,1467.1,µm,Segment,Segment Position,2,2,1,100000002,510000002611,
-18419.7,19212.1,1466.32,µm,Segment,Segment Position,2,2,1,100000002,510000002669,
-18413.3,19200.4,1466.76,µm,Segment,Segment Position,2,2,1,100000000,510000002672,
-18422.2,19211.3,1466.8,µm,Segment,Segment Position,2,2,1,100000002,510000002710,
-18414.2,19199.9,1466.7,µm,Segment,Segment Position,2,3,1,100000000,510000000135,
-18426.3,19208.6,1468.69,µm,Segment,Segment Position,2,3,1,100000002,510000001703,
-18415.8,19211.4,1469.32,µm,Segment,Segment Position,2,3,1,100000002,510000001936,
-18429.9,19208.9,1466.44,µm,Segment,Segment Position,2,3,1,100000002,510000001962,
-18422.3,19211.2,1466.91,µm,Segment,Segment Position,2,3,1,100000002,510000002642,
-18422.6,19230.7,1467.77,µm,Segment,Segment Position,2,3,1,100000001,510000002761,
-18422.9,19212.7,1466.85,µm,Segment,Segment Position,3,1,1,100000002,510000001490,
-18416.8,19227,1468.02,µm,Segment,Segment Position,3,1,1,100000001,510000002322,
-18419,19207.6,1466.05,µm,Segment,Segment Position,3,1,1,100000002,510000002600,
-18418.7,19212.1,1466.35,µm,Segment,Segment Position,3,1,1,100000002,510000002661,
-18417.6,19213.4,1469.84,µm,Segment,Segment Position,3,1,1,100000002,510000002769,
-18426,19230.2,1467.51,µm,Segment,Segment Position,3,2,1,100000001,510000000299,
-18417.9,19227.3,1468.17,µm,Segment,Segment Position,3,2,1,100000001,510000000642,
-18415.5,19211,1470.14,µm,Segment,Segment Position,3,2,1,100000002,510000002202,
-18417.8,19214.2,1470.18,µm,Segment,Segment Position,3,2,1,100000002,510000002378,
-18425,19207.7,1470.05,µm,Segment,Segment Position,3,2,1,100000002,510000002483,
-18419.1,19207.4,1466.01,µm,Segment,Segment Position,3,2,1,100000002,510000002518,
-18422.3,19212.8,1466.97,µm,Segment,Segment Position,3,2,1,100000002,510000002572,
-18419.1,19212.3,1466.09,µm,Segment,Segment Position,3,2,1,100000002,510000002620,
-18425.2,19230.3,1467.21,µm,Segment,Segment Position,3,3,1,100000001,510000000609,
-18416.1,19199.7,1466.89,µm,Segment,Segment Position,3,3,1,100000000,510000001076,
-18414.4,19210.6,1469.3,µm,Segment,Segment Position,3,3,1,100000002,510000001923,
-18415.7,19210.7,1470.24,µm,Segment,Segment Position,3,3,1,100000002,510000002178,
-18425.6,19207.8,1469.7,µm,Segment,Segment Position,3,3,1,100000002,510000002565,
-18427.8,19209.5,1468.81,µm,Segment,Segment Position,3,3,1,100000002,510000002766,
-18415.2,19199.1,1466.9,µm,Segment,Segment Position,3,4,1,100000000,510000000109,
-18414.9,19212,1468.74,µm,Segment,Segment Position,3,4,1,100000002,510000002056,
-18428.3,19209.9,1468.47,µm,Segment,Segment Position,3,4,1,100000002,510000002089,
-18423.7,19213.2,1466.57,µm,Segment,Segment Position,4,1,1,100000002,510000001481,
-18415.9,19225.9,1467.84,µm,Segment,Segment Position,4,1,1,100000001,510000002424,
-18427.9,19229.2,1468.01,µm,Segment,Segment Position,4,2,1,100000001,510000000571,
-18418.1,19226.7,1468.07,µm,Segment,Segment Position,4,2,1,100000001,510000000639,
-18416.6,19225.6,1467.31,µm,Segment,Segment Position,4,2,1,100000001,510000002297,
-18423.5,19212.5,1466.72,µm,Segment,Segment Position,4,2,1,100000002,510000002555,
-18427.2,19230,1467.6,µm,Segment,Segment Position,4,3,1,100000001,510000000278,
-18427.3,19211.3,1469.32,µm,Segment,Segment Position,4,3,1,100000002,510000001671,
-18417.3,19199.7,1467.18,µm,Segment,Segment Position,4,3,1,100000000,510000001787,
-18415,19225.9,1469.64,µm,Segment,Segment Position,4,3,1,100000001,510000001894,
-18418.8,19201,1466.89,µm,Segment,Segment Position,4,4,1,100000000,510000001058,
-18415,19198.4,1467.1,µm,Segment,Segment Position,4,4,1,100000000,510000001156,
-18427.9,19209.7,1468.91,µm,Segment,Segment Position,4,4,1,100000002,510000002276,
-18412.5,19198.8,1468.14,µm,Segment,Segment Position,4,5,1,100000000,510000000099,
-18424.2,19213.7,1466.74,µm,Segment,Segment Position,5,1,1,100000002,510000002393,
-18429.9,19229,1468.52,µm,Segment,Segment Position,5,2,1,100000001,510000000602,
-18418.8,19226.3,1467.53,µm,Segment,Segment Position,5,2,1,100000001,510000000627,
-18424.5,19213.6,1466.79,µm,Segment,Segment Position,5,2,1,100000002,510000001467,
-18429.1,19228.6,1466.95,µm,Segment,Segment Position,5,3,1,100000001,510000000266,
-18429.1,19228.3,1468.83,µm,Segment,Segment Position,5,3,1,100000001,510000000541,
-18418.6,19225.1,1467.94,µm,Segment,Segment Position,5,3,1,100000001,510000000853,
-18417.6,19199.1,1467.59,µm,Segment,Segment Position,5,3,1,100000000,510000001778,
-18411.6,19226.2,1469.47,µm,Segment,Segment Position,5,3,1,100000001,510000001809,
-18427.9,19230.3,1467.35,µm,Segment,Segment Position,5,4,1,100000001,510000000605,
-18415.6,19197.6,1467.44,µm,Segment,Segment Position,5,4,1,100000000,510000001152,
-18412.1,19226.2,1469.82,µm,Segment,Segment Position,5,4,1,100000001,510000002094,
-18417.6,19198.9,1467.24,µm,Segment,Segment Position,5,4,1,100000000,510000002224,
-18410.6,19201.7,1469.96,µm,Segment,Segment Position,5,5,1,100000000,510000000197,
-18415.2,19198.1,1467.31,µm,Segment,Segment Position,5,5,1,100000000,510000002356,
-18411.1,19200.5,1470.26,µm,Segment,Segment Position,5,6,1,100000000,510000000017,
-18425.2,19213.6,1467.23,µm,Segment,Segment Position,6,2,1,100000002,510000001461,
-18419.8,19226.3,1467.01,µm,Segment,Segment Position,6,2,1,100000001,510000002472,
-18430.8,19226.8,1467.43,µm,Segment,Segment Position,6,3,1,100000001,510000000465,
-18418.9,19226.7,1466.85,µm,Segment,Segment Position,6,3,1,100000001,510000000621,
-18419.7,19224.1,1468.75,µm,Segment,Segment Position,6,3,1,100000001,510000000824,
-18411.2,19226.6,1469.03,µm,Segment,Segment Position,6,3,1,100000001,510000001897,
-18417.6,19199.1,1468.11,µm,Segment,Segment Position,6,3,1,100000000,510000002354,
-18425,19213.6,1466.82,µm,Segment,Segment Position,6,3,1,100000002,510000002409,
-18429.6,19227.9,1469.31,µm,Segment,Segment Position,6,3,1,100000001,510000002760,
-18430.6,19227.1,1466.57,µm,Segment,Segment Position,6,4,1,100000001,510000000214,
-18429.5,19227.8,1469.52,µm,Segment,Segment Position,6,4,1,100000001,510000000580,
-18419.1,19221.9,1468.34,µm,Segment,Segment Position,6,4,1,100000001,510000000966,
-18417.4,19199,1468.15,µm,Segment,Segment Position,6,4,1,100000000,510000001771,
-18410.7,19226.6,1468.99,µm,Segment,Segment Position,6,4,1,100000001,510000001797,
-18417.9,19198.4,1467.01,µm,Segment,Segment Position,6,4,1,100000000,510000002270,
-18415.8,19196.9,1467.56,µm,Segment,Segment Position,6,4,1,100000000,510000002756,
-18415.7,19196.3,1467.75,µm,Segment,Segment Position,6,5,1,100000000,510000001137,
-18417.7,19198.6,1466.91,µm,Segment,Segment Position,6,5,1,100000000,510000002220,
-18426,19214,1467.64,µm,Segment,Segment Position,7,2,1,100000002,510000001450,
-18430.8,19225.1,1467.97,µm,Segment,Segment Position,7,3,1,100000001,510000000449,
-18431.4,19227.7,1469.69,µm,Segment,Segment Position,7,3,1,100000001,510000000527,
-18421.6,19223.7,1469.6,µm,Segment,Segment Position,7,3,1,100000001,510000000810,
-18425.8,19213.5,1467.3,µm,Segment,Segment Position,7,3,1,100000002,510000002199,
-18431.7,19226.2,1468.26,µm,Segment,Segment Position,7,4,1,100000001,510000000482,
-18430.1,19226.9,1466,µm,Segment,Segment Position,7,4,1,100000001,510000000484,
-18429.8,19227.6,1469.28,µm,Segment,Segment Position,7,4,1,100000001,510000000576,
-18417.8,19220.4,1467.61,µm,Segment,Segment Position,7,4,1,100000001,510000000906,
-18417.3,19198.6,1468.89,µm,Segment,Segment Position,7,4,1,100000000,510000001763,
-18420.6,19223.4,1469,µm,Segment,Segment Position,7,4,1,100000001,510000002075,
-18415.6,19196.8,1467.33,µm,Segment,Segment Position,7,4,1,100000000,510000002206,
-18418.4,19198.1,1466.97,µm,Segment,Segment Position,7,4,1,100000000,510000002274,
-18430.2,19227,1465.99,µm,Segment,Segment Position,7,5,1,100000001,510000000201,
-18416.3,19194.4,1468.44,µm,Segment,Segment Position,7,5,1,100000000,510000001124,
-18418.2,19220.3,1467.65,µm,Segment,Segment Position,7,5,1,100000001,510000001419,
-18417.2,19198.5,1468.16,µm,Segment,Segment Position,7,5,1,100000000,510000002059,
-18418.3,19198,1467.15,µm,Segment,Segment Position,7,5,1,100000000,510000002265,
-18415.7,19196.8,1467.38,µm,Segment,Segment Position,7,5,1,100000000,510000002757,
-18415.9,19195.7,1468.79,µm,Segment,Segment Position,7,6,1,100000000,510000001748,
-18426.5,19214.5,1467.83,µm,Segment,Segment Position,8,2,1,100000002,510000001440,
-18422.5,19222.5,1469.57,µm,Segment,Segment Position,8,3,1,100000001,510000000772,
-18426.5,19214.3,1467.97,µm,Segment,Segment Position,8,3,1,100000002,510000002210,
-18416.3,19219.8,1467.26,µm,Segment,Segment Position,8,4,1,100000001,510000000893,
-18422.2,19222.6,1469.44,µm,Segment,Segment Position,8,4,1,100000001,510000001081,
-18417.2,19220.8,1467.31,µm,Segment,Segment Position,8,5,1,100000001,510000001001,
-18426.8,19215,1467.85,µm,Segment,Segment Position,9,2,1,100000002,510000001436,
-18423.8,19222.5,1468.39,µm,Segment,Segment Position,9,3,1,100000001,510000000767,
-18426.5,19214.6,1467.65,µm,Segment,Segment Position,9,3,1,100000002,510000002192,
-18423.2,19222.1,1469.41,µm,Segment,Segment Position,9,4,1,100000001,510000001013,
-18416.1,19218.7,1467.25,µm,Segment,Segment Position,9,4,1,100000001,510000002762,
-18416.1,19218.6,1467.18,µm,Segment,Segment Position,9,5,1,100000001,510000000856,
-18416.7,19222.5,1466.56,µm,Segment,Segment Position,9,5,1,100000001,510000000996,
-18417.3,19221.2,1466.9,µm,Segment,Segment Position,9,6,1,100000001,510000001006,
