
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,5,6,1,100000000,510000000017,
0,s,Segment,4,5,1,100000000,510000000099,
0,s,Segment,3,4,1,100000000,510000000109,
0,s,Segment,2,3,1,100000000,510000000135,
0,s,Segment,1,2,1,100000000,510000000142,
0,s,Segment,0,1,1,100000000,510000000165,
0,s,Segment,5,5,1,100000000,510000000197,
0,s,Segment,7,5,1,100000001,510000000201,
0,s,Segment,6,4,1,100000001,510000000214,
0,s,Segment,5,3,1,100000001,510000000266,
0,s,Segment,4,3,1,100000001,510000000278,
0,s,Segment,3,2,1,100000001,510000000299,
0,s,Segment,2,2,1,100000001,510000000333,
0,s,Segment,1,2,1,100000001,510000000397,
0,s,Segment,0,1,1,100000001,510000000413,
0,s,Segment,7,3,1,100000001,510000000449,
0,s,Segment,6,3,1,100000001,510000000465,
0,s,Segment,7,4,1,100000001,510000000482,
0,s,Segment,7,4,1,100000001,510000000484,
0,s,Segment,7,3,1,100000001,510000000527,
0,s,Segment,5,3,1,100000001,510000000541,
0,s,Segment,4,2,1,100000001,510000000571,
0,s,Segment,7,4,1,100000001,510000000576,
0,s,Segment,6,4,1,100000001,510000000580,
0,s,Segment,5,2,1,100000001,510000000602,
0,s,Segment,5,4,1,100000001,510000000605,
0,s,Segment,3,3,1,100000001,510000000609,
0,s,Segment,6,3,1,100000001,510000000621,
0,s,Segment,5,2,1,100000001,510000000627,
0,s,Segment,4,2,1,100000001,510000000639,
0,s,Segment,3,2,1,100000001,510000000642,
0,s,Segment,2,1,1,100000001,510000000651,
0,s,Segment,1,1,1,100000001,510000000668,
0,s,Segment,1,1,1,100000001,510000000674,
0,s,Segment,0,1,1,100000001,510000000717,
0,s,Segment,1,2,1,100000001,510000000727,
0,s,Segment,9,3,1,100000001,510000000767,
0,s,Segment,8,3,1,100000001,510000000772,
0,s,Segment,7,3,1,100000001,510000000810,
0,s,Segment,6,3,1,100000001,510000000824,
0,s,Segment,5,3,1,100000001,510000000853,
0,s,Segment,9,5,1,100000001,510000000856,
0,s,Segment,8,4,1,100000001,510000000893,
0,s,Segment,7,4,1,100000001,510000000906,
0,s,Segment,6,4,1,100000001,510000000966,
0,s,Segment,9,5,1,100000001,510000000996,
0,s,Segment,8,5,1,100000001,510000001001,
0,s,Segment,9,6,1,100000001,510000001006,
0,s,Segment,9,4,1,100000001,510000001013,
0,s,Segment,4,4,1,100000000,510000001058,
0,s,Segment,3,3,1,100000000,510000001076,
0,s,Segment,8,4,1,100000001,510000001081,
0,s,Segment,7,5,1,100000000,510000001124,
0,s,Segment,6,5,1,100000000,510000001137,
0,s,Segment,5,4,1,100000000,510000001152,
0,s,Segment,4,4,1,100000000,510000001156,
0,s,Segment,2,1,1,100000002,510000001203,
0,s,Segment,0,1,1,100000002,510000001252,
0,s,Segment,2,2,1,100000002,510000001351,
0,s,Segment,0,1,1,100000002,510000001389,
0,s,Segment,7,5,1,100000001,510000001419,
0,s,Segment,10,3,1,100000002,510000001427,
0,s,Segment,9,2,1,100000002,510000001436,
0,s,Segment,8,2,1,100000002,510000001440,
0,s,Segment,7,2,1,100000002,510000001450,
0,s,Segment,6,2,1,100000002,510000001461,
0,s,Segment,5,2,1,100000002,510000001467,
0,s,Segment,4,1,1,100000002,510000001481,
