
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
134,,Segment,2,2,Image 1,2,1,100000002,510000002278,
180,,Segment,2,4,Image 1,2,1,100000001,510000002297,
155,,Segment,2,3,Image 1,1,1,100000001,510000002322,
100,,Segment,2,2,Image 1,2,1,100000002,510000002348,
119,,Segment,2,1,Image 1,1,1,100000002,510000002352,
187,,Segment,2,6,Image 1,3,1,100000000,510000002354,
123,,Segment,2,5,Image 1,5,1,100000000,510000002356,
177,,Segment,2,3,Image 1,2,1,100000002,510000002378,
157,,Segment,2,2,Image 1,1,1,100000002,510000002389,
157,,Segment,2,5,Image 1,1,1,100000002,510000002393,
122,,Segment,2,2,Image 1,1,1,100000002,510000002405,
179,,Segment,2,6,Image 1,3,1,100000002,510000002409,
199,,Segment,2,1,Image 1,1,1,100000002,510000002418,
118,,Segment,2,4,Image 1,1,1,100000001,510000002424,
137,,Segment,2,2,Image 1,2,1,100000000,510000002444,
154,,Segment,2,1,Image 1,1,1,100000000,510000002454,
164,,Segment,2,6,Image 1,2,1,100000001,510000002472,
177,,Segment,2,3,Image 1,2,1,100000002,510000002483,
185,,Segment,2,2,Image 1,2,1,100000002,510000002487,
158,,Segment,2,2,Image 1,1,1,100000002,510000002503,
150,,Segment,2,3,Image 1,2,1,100000002,510000002518,
190,,Segment,2,2,Image 1,1,1,100000002,510000002543,
190,,Segment,2,1,Image 1,1,1,100000002,510000002545,
180,,Segment,2,4,Image 1,2,1,100000002,510000002555,
177,,Segment,2,3,Image 1,3,1,100000002,510000002565,
173,,Segment,2,3,Image 1,2,1,100000002,510000002572,
155,,Segment,2,1,Image 1,2,1,100000002,510000002590,
163,,Segment,2,2,Image 1,2,1,100000002,510000002598,
150,,Segment,2,3,Image 1,1,1,100000002,510000002600,
190,,Segment,2,2,Image 1,2,1,100000002,510000002611,
163,,Segment,2,3,Image 1,2,1,100000002,510000002620,
191,,Segment,2,1,Image 1,1,1,100000002,510000002627,
191,,Segment,2,0,Image 1,1,1,100000002,510000002638,
187,,Segment,2,2,Image 1,3,1,100000002,510000002642,
194,,Segment,2,3,Image 1,1,1,100000002,510000002661,
155,,Segment,2,2,Image 1,1,1,100000000,510000002663,
188,,Segment,2,0,Image 1,1,1,100000002,510000002665,
159,,Segment,2,2,Image 1,2,1,100000002,510000002669,
141,,Segment,2,2,Image 1,2,1,100000000,510000002672,
187,,Segment,2,2,Image 1,2,1,100000002,510000002710,
182,,Segment,2,0,Image 1,1,1,100000002,510000002733,
192,,Segment,2,1,Image 1,2,1,100000002,510000002740,
110,,Segment,2,6,Image 1,4,1,100000000,510000002756,
106,,Segment,2,7,Image 1,5,1,100000000,510000002757,
59,,Segment,2,6,Image 1,3,1,100000001,510000002760,
127,,Segment,2,2,Image 1,3,1,100000001,510000002761,
64,,Segment,2,9,Image 1,4,1,100000001,510000002762,
134,,Segment,2,1,Image 1,1,1,100000002,510000002764,
124,,Segment,2,3,Image 1,3,1,100000002,510000002766,
157,,Segment,2,1,Image 1,1,1,100000002,510000002768,
132,,Segment,2,3,Image 1,1,1,100000002,510000002769,
187,,Segment,2,1,Image 1,2,1,100000002,510000002770,
159,,Segment,2,2,Image 1,1,1,100000002,510000002773,
