
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.442948,µm^2,Spine,1,2,1,100000000,610000003153,
0.467292,µm^2,Spine,2,2,1,100000002,610000003155,
0.205259,µm^2,Spine,3,2,1,100000002,610000003158,
0.275359,µm^2,Spine,3,2,1,100000002,610000003162,
0.659132,µm^2,Spine,2,1,1,100000002,610000003165,
0.143955,µm^2,Spine,3,2,1,100000002,610000003167,
0.424512,µm^2,Spine,4,1,1,100000002,610000003170,
0.602039,µm^2,Spine,5,5,1,100000000,610000003182,
0.692679,µm^2,Spine,5,5,1,100000000,610000003184,
0.257696,µm^2,Spine,6,2,1,100000002,610000003187,
0.378556,µm^2,Spine,5,5,1,100000000,610000003206,
0.552145,µm^2,Spine,3,2,1,100000002,610000003208,
0.434271,µm^2,Spine,2,1,1,100000002,610000003214,
0.254344,µm^2,Spine,5,5,1,100000000,610000003225,
0.227342,µm^2,Spine,4,5,1,100000000,610000003226,
0.110418,µm^2,Spine,7,5,1,100000000,610000003227,
0.135047,µm^2,Spine,4,4,1,100000000,610000003228,
0.220081,µm^2,Spine,6,4,1,100000000,610000003229,
0.163739,µm^2,Spine,2,3,1,100000000,610000003230,
0.141646,µm^2,Spine,7,5,1,100000001,610000003231,
0.217943,µm^2,Spine,7,3,1,100000001,610000003232,
0.151472,µm^2,Spine,6,3,1,100000001,610000003233,
0.139921,µm^2,Spine,4,3,1,100000001,610000003234,
0.383134,µm^2,Spine,3,2,1,100000001,610000003235,
0.189226,µm^2,Spine,9,5,1,100000001,610000003236,
0.199058,µm^2,Spine,9,5,1,100000001,610000003237,
0.222102,µm^2,Spine,6,4,1,100000001,610000003238,
0.373155,µm^2,Spine,4,2,1,100000001,610000003239,
0.11828,µm^2,Spine,6,3,1,100000001,610000003240,
0.206039,µm^2,Spine,3,1,1,100000001,610000003241,
0.178313,µm^2,Spine,3,1,1,100000001,610000003242,
0.195666,µm^2,Spine,2,1,1,100000001,610000003243,
0.370914,µm^2,Spine,0,1,1,100000001,610000003244,
0.22621,µm^2,Spine,2,1,1,100000002,610000003245,
0.0715118,µm^2,Spine,2,1,1,100000002,610000003246,
0.119122,µm^2,Spine,3,4,1,100000002,610000003247,
0.123344,µm^2,Spine,2,3,1,100000002,610000003248,
0.368218,µm^2,Spine,3,2,1,100000002,610000003249,
0.224882,µm^2,Spine,2,3,1,100000002,610000003250,
0.127329,µm^2,Spine,1,2,1,100000002,610000003251,
0.158379,µm^2,Spine,0,1,1,100000002,610000003253,
0.124967,µm^2,Spine,1,2,1,100000002,610000003257,
0.128147,µm^2,Spine,9,2,1,100000002,610000003262,
0.0879681,µm^2,Spine,8,2,1,100000002,610000003263,
0.289065,µm^2,Spine,6,2,1,100000002,610000003264,
0.288,µm^2,Spine,6,2,1,100000002,610000003265,
0.121612,µm^2,Spine,4,1,1,100000002,610000003266,
0.131278,µm^2,Spine,2,2,1,100000002,610000003267,
0.415356,µm^2,Spine,0,1,1,100000002,610000003268,
0.12825,µm^2,Spine,1,2,1,100000002,610000003275,
0.184029,µm^2,Spine,1,2,1,100000002,610000003276,
0.250143,µm^2,Spine,2,1,1,100000002,610000003277,
0.119226,µm^2,Spine,2,1,1,100000002,610000003278,
0.255146,µm^2,Spine,2,1,1,100000002,610000003279,
0.178626,µm^2,Spine,3,2,1,100000002,610000003280,
