
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Segment,5,5,Image 1,6,1,100000000,510000000017,
83,,Segment,5,4,Image 1,5,1,100000000,510000000099,
11,,Segment,5,3,Image 1,4,1,100000000,510000000109,
27,,Segment,5,2,Image 1,3,1,100000000,510000000135,
8,,Segment,5,1,Image 1,2,1,100000000,510000000142,
11,,Segment,5,0,Image 1,1,1,100000000,510000000165,
16,,Segment,5,5,Image 1,5,1,100000000,510000000197,
5,,Segment,5,7,Image 1,5,1,100000001,510000000201,
14,,Segment,5,6,Image 1,4,1,100000001,510000000214,
53,,Segment,5,5,Image 1,3,1,100000001,510000000266,
13,,Segment,5,4,Image 1,3,1,100000001,510000000278,
22,,Segment,5,3,Image 1,2,1,100000001,510000000299,
9,,Segment,5,2,Image 1,2,1,100000001,510000000333,
34,,Segment,5,1,Image 1,2,1,100000001,510000000397,
3,,Segment,5,0,Image 1,1,1,100000001,510000000413,
37,,Segment,5,7,Image 1,3,1,100000001,510000000449,
17,,Segment,5,6,Image 1,3,1,100000001,510000000465,
18,,Segment,5,7,Image 1,4,1,100000001,510000000482,
3,,Segment,5,7,Image 1,4,1,100000001,510000000484,
44,,Segment,5,7,Image 1,3,1,100000001,510000000527,
14,,Segment,5,5,Image 1,3,1,100000001,510000000541,
31,,Segment,5,4,Image 1,2,1,100000001,510000000571,
6,,Segment,5,7,Image 1,4,1,100000001,510000000576,
5,,Segment,5,6,Image 1,4,1,100000001,510000000580,
23,,Segment,5,5,Image 1,2,1,100000001,510000000602,
4,,Segment,5,5,Image 1,4,1,100000001,510000000605,
5,,Segment,5,3,Image 1,3,1,100000001,510000000609,
12,,Segment,5,6,Image 1,3,1,100000001,510000000621,
7,,Segment,5,5,Image 1,2,1,100000001,510000000627,
13,,Segment,5,4,Image 1,2,1,100000001,510000000639,
4,,Segment,5,3,Image 1,2,1,100000001,510000000642,
10,,Segment,5,2,Image 1,1,1,100000001,510000000651,
18,,Segment,5,1,Image 1,1,1,100000001,510000000668,
7,,Segment,5,1,Image 1,1,1,100000001,510000000674,
19,,Segment,5,0,Image 1,1,1,100000001,510000000717,
11,,Segment,5,1,Image 1,2,1,100000001,510000000727,
41,,Segment,5,9,Image 1,3,1,100000001,510000000767,
6,,Segment,5,8,Image 1,3,1,100000001,510000000772,
