
Spine Part Mean Diameter Head
 ==================== 
Spine Part Mean Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.301306,µm,Spine,Spine Part Mean Diameter,6,2,1,100000002,610000003108,
0.1625,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003112,
0.167774,µm,Spine,Spine Part Mean Diameter,6,4,1,100000001,610000003118,
0.575289,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003121,
0.1625,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003123,
0.258512,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000003128,
0.190964,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000003130,
0.375245,µm,Spine,Spine Part Mean Diameter,1,2,1,100000001,610000003133,
0.4875,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003136,
0.221189,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003138,
0.342214,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003140,
0.433722,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003145,
0.1625,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000003147,
0.51385,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000003150,
0.350862,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000003153,
0.325,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000003155,
0.18991,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003158,
0.418687,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003162,
0.352005,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000003165,
0.253906,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003167,
0.287208,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000003170,
0.51385,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000003182,
0.664058,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000003184,
0.251208,µm,Spine,Spine Part Mean Diameter,6,2,1,100000002,610000003187,
0.490914,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000003206,
0.59288,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003208,
0.370936,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000003214,
0.318652,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000003225,
0.182812,µm,Spine,Spine Part Mean Diameter,4,5,1,100000000,610000003226,
0.1625,µm,Spine,Spine Part Mean Diameter,7,5,1,100000000,610000003227,
0.1625,µm,Spine,Spine Part Mean Diameter,4,4,1,100000000,610000003228,
0.224648,µm,Spine,Spine Part Mean Diameter,6,4,1,100000000,610000003229,
0.218443,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000003230,
0.185352,µm,Spine,Spine Part Mean Diameter,7,5,1,100000001,610000003231,
0.223437,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000003232,
0.1625,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000003233,
0.1625,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000003234,
0.365841,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000003235,
0.299588,µm,Spine,Spine Part Mean Diameter,9,5,1,100000001,610000003236,
0.270239,µm,Spine,Spine Part Mean Diameter,9,5,1,100000001,610000003237,
0.30957,µm,Spine,Spine Part Mean Diameter,6,4,1,100000001,610000003238,
0.484961,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000003239,
0.1625,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000003240,
0.246289,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000003241,
0.21256,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000003242,
0.306897,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000003243,
0.427014,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000003244,
0.280838,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000003245,
0.1625,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000003246,
0.23643,µm,Spine,Spine Part Mean Diameter,3,4,1,100000002,610000003247,
0.229347,µm,Spine,Spine Part Mean Diameter,2,3,1,100000002,610000003248,
0.396793,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003249,
0.273993,µm,Spine,Spine Part Mean Diameter,2,3,1,100000002,610000003250,
0.212012,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000003251,
0.210289,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000003253,
0.234229,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000003257,
0.227572,µm,Spine,Spine Part Mean Diameter,9,2,1,100000002,610000003262,
0.1625,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000003263,
0.282246,µm,Spine,Spine Part Mean Diameter,6,2,1,100000002,610000003264,
0.282334,µm,Spine,Spine Part Mean Diameter,6,2,1,100000002,610000003265,
0.24375,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000003266,
0.21709,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000003267,
0.431045,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000003268,
0.20322,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000003275,
0.273937,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000003276,
0.283105,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000003277,
0.1625,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000003278,
0.294531,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000003279,
0.225102,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003280,
