
Segment Center Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
41.9897,,Segment,2,5,Image 1,6,1,100000000,510000000017,
50.1621,,Segment,2,4,Image 1,5,1,100000000,510000000099,
34.4369,,Segment,2,3,Image 1,4,1,100000000,510000000109,
27.6515,,Segment,2,2,Image 1,3,1,100000000,510000000135,
23.772,,Segment,2,1,Image 1,2,1,100000000,510000000142,
21.2871,,Segment,2,0,Image 1,1,1,100000000,510000000165,
25.1939,,Segment,2,5,Image 1,5,1,100000000,510000000197,
17.2047,,Segment,2,7,Image 1,5,1,100000001,510000000201,
16.3515,,Segment,2,6,Image 1,4,1,100000001,510000000214,
35.1084,,Segment,2,5,Image 1,3,1,100000001,510000000266,
15.3399,,Segment,2,4,Image 1,3,1,100000001,510000000278,
21.8721,,Segment,2,3,Image 1,2,1,100000001,510000000299,
31.707,,Segment,2,2,Image 1,2,1,100000001,510000000333,
28.6325,,Segment,2,1,Image 1,2,1,100000001,510000000397,
9.42809,,Segment,2,0,Image 1,1,1,100000001,510000000413,
38.5466,,Segment,2,7,Image 1,3,1,100000001,510000000449,
26.658,,Segment,2,6,Image 1,3,1,100000001,510000000465,
47.9539,,Segment,2,7,Image 1,4,1,100000001,510000000482,
6.64998,,Segment,2,7,Image 1,4,1,100000001,510000000484,
29.0637,,Segment,2,7,Image 1,3,1,100000001,510000000527,
43.0807,,Segment,2,5,Image 1,3,1,100000001,510000000541,
23.914,,Segment,2,4,Image 1,2,1,100000001,510000000571,
12.4197,,Segment,2,7,Image 1,4,1,100000001,510000000576,
34.6318,,Segment,2,6,Image 1,4,1,100000001,510000000580,
27.0131,,Segment,2,5,Image 1,2,1,100000001,510000000602,
46.768,,Segment,2,5,Image 1,4,1,100000001,510000000605,
50.6573,,Segment,2,3,Image 1,3,1,100000001,510000000609,
26.0176,,Segment,2,6,Image 1,3,1,100000001,510000000621,
37.697,,Segment,2,5,Image 1,2,1,100000001,510000000627,
24.8608,,Segment,2,4,Image 1,2,1,100000001,510000000639,
8.25757,,Segment,2,3,Image 1,2,1,100000001,510000000642,
31.5791,,Segment,2,2,Image 1,1,1,100000001,510000000651,
25.5658,,Segment,2,1,Image 1,1,1,100000001,510000000668,
23.1332,,Segment,2,1,Image 1,1,1,100000001,510000000674,
39.8904,,Segment,2,0,Image 1,1,1,100000001,510000000717,
48.0475,,Segment,2,1,Image 1,2,1,100000001,510000000727,
27.1217,,Segment,2,9,Image 1,3,1,100000001,510000000767,
21.2263,,Segment,2,8,Image 1,3,1,100000001,510000000772,
19.7733,,Segment,2,7,Image 1,3,1,100000001,510000000810,
26.7768,,Segment,2,6,Image 1,3,1,100000001,510000000824,
43.6221,,Segment,2,5,Image 1,3,1,100000001,510000000853,
10.1242,,Segment,2,9,Image 1,5,1,100000001,510000000856,
24.5727,,Segment,2,8,Image 1,4,1,100000001,510000000893,
20.945,,Segment,2,7,Image 1,4,1,100000001,510000000906,
36.1907,,Segment,2,6,Image 1,4,1,100000001,510000000966,
33.0451,,Segment,2,9,Image 1,5,1,100000001,510000000996,
27.0827,,Segment,2,8,Image 1,5,1,100000001,510000001001,
15.8605,,Segment,2,9,Image 1,6,1,100000001,510000001006,
19.9088,,Segment,2,9,Image 1,4,1,100000001,510000001013,
38.1291,,Segment,2,4,Image 1,4,1,100000000,510000001058,
20.8879,,Segment,2,3,Image 1,3,1,100000000,510000001076,
24.6283,,Segment,2,8,Image 1,4,1,100000001,510000001081,
31.5176,,Segment,2,7,Image 1,5,1,100000000,510000001124,
31.6676,,Segment,2,6,Image 1,5,1,100000000,510000001137,
21.1016,,Segment,2,5,Image 1,4,1,100000000,510000001152,
4.87442,,Segment,2,4,Image 1,4,1,100000000,510000001156,
36.0129,,Segment,2,2,Image 1,1,1,100000002,510000001203,
39.0177,,Segment,2,0,Image 1,1,1,100000002,510000001252,
35.7262,,Segment,2,2,Image 1,2,1,100000002,510000001351,
19.6521,,Segment,2,0,Image 1,1,1,100000002,510000001389,
50.3059,,Segment,2,7,Image 1,5,1,100000001,510000001419,
12.1544,,Segment,2,10,Image 1,3,1,100000002,510000001427,
33.6595,,Segment,2,9,Image 1,2,1,100000002,510000001436,
25.0072,,Segment,2,8,Image 1,2,1,100000002,510000001440,
38.4669,,Segment,2,7,Image 1,2,1,100000002,510000001450,
48.3795,,Segment,2,6,Image 1,2,1,100000002,510000001461,
34.1151,,Segment,2,5,Image 1,2,1,100000002,510000001467,
28.4633,,Segment,2,4,Image 1,1,1,100000002,510000001481,
37.8762,,Segment,2,3,Image 1,1,1,100000002,510000001490,
28.6138,,Segment,2,2,Image 1,1,1,100000002,510000001497,
17.932,,Segment,2,1,Image 1,1,1,100000002,510000001499,
18.8596,,Segment,2,0,Image 1,1,1,100000002,510000001518,
37.1004,,Segment,2,1,Image 1,2,1,100000002,510000001607,
34.1394,,Segment,2,0,Image 1,1,1,100000002,510000001620,
33.6246,,Segment,2,4,Image 1,3,1,100000002,510000001671,
25.8115,,Segment,2,2,Image 1,3,1,100000002,510000001703,
12.3275,,Segment,2,1,Image 1,2,1,100000002,510000001713,
18.4932,,Segment,2,0,Image 1,1,1,100000002,510000001717,
28.4341,,Segment,2,7,Image 1,6,1,100000000,510000001748,
24.0428,,Segment,2,7,Image 1,4,1,100000000,510000001763,
42.8756,,Segment,2,6,Image 1,4,1,100000000,510000001771,
16.2076,,Segment,2,5,Image 1,3,1,100000000,510000001778,
28.7056,,Segment,2,4,Image 1,3,1,100000000,510000001787,
17.4119,,Segment,2,6,Image 1,4,1,100000001,510000001797,
24.8627,,Segment,2,5,Image 1,3,1,100000001,510000001809,
23.0787,,Segment,2,4,Image 1,3,1,100000001,510000001894,
16.2327,,Segment,2,6,Image 1,3,1,100000001,510000001897,
27.7333,,Segment,2,3,Image 1,3,1,100000002,510000001923,
24.234,,Segment,2,2,Image 1,3,1,100000002,510000001936,
26.0148,,Segment,2,1,Image 1,2,1,100000002,510000001954,
31.8751,,Segment,2,2,Image 1,3,1,100000002,510000001962,
33.0103,,Segment,2,1,Image 1,2,1,100000002,510000001996,
29.7947,,Segment,2,0,Image 1,1,1,100000002,510000002033,
20.6255,,Segment,2,3,Image 1,4,1,100000002,510000002056,
32.8215,,Segment,2,7,Image 1,5,1,100000000,510000002059,
17.6939,,Segment,2,7,Image 1,4,1,100000001,510000002075,
26.3034,,Segment,2,3,Image 1,4,1,100000002,510000002089,
31.4612,,Segment,2,5,Image 1,4,1,100000001,510000002094,
25.9829,,Segment,2,10,Image 1,2,1,100000002,510000002101,
29.0266,,Segment,2,2,Image 1,2,1,100000002,510000002132,
25.2664,,Segment,2,1,Image 1,1,1,100000002,510000002154,
28.5475,,Segment,2,0,Image 1,1,1,100000002,510000002158,
30.0713,,Segment,2,2,Image 1,2,1,100000002,510000002170,
15.1731,,Segment,2,3,Image 1,3,1,100000002,510000002178,
16.4887,,Segment,2,2,Image 1,2,1,100000002,510000002186,
15.4774,,Segment,2,9,Image 1,3,1,100000002,510000002192,
