
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.919539,µm^2,Segment,6,4,1,100000001,510000001797,
1.413,µm^2,Segment,5,3,1,100000001,510000001809,
7.14888,µm^2,Segment,4,3,1,100000001,510000001894,
0.739941,µm^2,Segment,6,3,1,100000001,510000001897,
2.09378,µm^2,Segment,3,3,1,100000002,510000001923,
0.790124,µm^2,Segment,2,3,1,100000002,510000001936,
1.90433,µm^2,Segment,1,2,1,100000002,510000001954,
0.889024,µm^2,Segment,2,3,1,100000002,510000001962,
2.70238,µm^2,Segment,1,2,1,100000002,510000001996,
4.351,µm^2,Segment,0,1,1,100000002,510000002033,
1.63547,µm^2,Segment,3,4,1,100000002,510000002056,
0.375182,µm^2,Segment,7,5,1,100000000,510000002059,
1.21825,µm^2,Segment,7,4,1,100000001,510000002075,
1.50964,µm^2,Segment,3,4,1,100000002,510000002089,
0.607561,µm^2,Segment,5,4,1,100000001,510000002094,
0.607042,µm^2,Segment,10,2,1,100000002,510000002101,
2.4077,µm^2,Segment,2,2,1,100000002,510000002132,
2.79081,µm^2,Segment,1,1,1,100000002,510000002154,
1.43608,µm^2,Segment,0,1,1,100000002,510000002158,
1.19439,µm^2,Segment,2,2,1,100000002,510000002170,
0.578794,µm^2,Segment,3,3,1,100000002,510000002178,
1.14776,µm^2,Segment,2,2,1,100000002,510000002186,
0.403314,µm^2,Segment,9,3,1,100000002,510000002192,
0.500254,µm^2,Segment,7,3,1,100000002,510000002199,
0.45626,µm^2,Segment,3,2,1,100000002,510000002202,
0.421961,µm^2,Segment,7,4,1,100000000,510000002206,
0.397771,µm^2,Segment,8,3,1,100000002,510000002210,
0.511454,µm^2,Segment,1,2,1,100000002,510000002216,
0.499418,µm^2,Segment,6,5,1,100000000,510000002220,
0.639046,µm^2,Segment,5,4,1,100000000,510000002224,
3.69673,µm^2,Segment,2,2,1,100000001,510000002261,
0.443106,µm^2,Segment,7,5,1,100000000,510000002265,
0.827966,µm^2,Segment,6,4,1,100000000,510000002270,
0.483799,µm^2,Segment,7,4,1,100000000,510000002274,
0.489076,µm^2,Segment,4,4,1,100000002,510000002276,
0.256489,µm^2,Segment,2,2,1,100000002,510000002278,
2.04592,µm^2,Segment,4,2,1,100000001,510000002297,
2.7703,µm^2,Segment,3,1,1,100000001,510000002322,
2.19425,µm^2,Segment,2,2,1,100000002,510000002348,
1.29062,µm^2,Segment,1,1,1,100000002,510000002352,
0.511973,µm^2,Segment,6,3,1,100000000,510000002354,
0.431747,µm^2,Segment,5,5,1,100000000,510000002356,
1.79166,µm^2,Segment,3,2,1,100000002,510000002378,
1.44159,µm^2,Segment,2,1,1,100000002,510000002389,
0.569503,µm^2,Segment,5,1,1,100000002,510000002393,
1.33061,µm^2,Segment,2,1,1,100000002,510000002405,
0.707343,µm^2,Segment,6,3,1,100000002,510000002409,
1.39953,µm^2,Segment,1,1,1,100000002,510000002418,
0.627665,µm^2,Segment,4,1,1,100000001,510000002424,
1.46058,µm^2,Segment,2,2,1,100000000,510000002444,
1.2811,µm^2,Segment,1,1,1,100000000,510000002454,
1.4558,µm^2,Segment,6,2,1,100000001,510000002472,
1.35008,µm^2,Segment,3,2,1,100000002,510000002483,
0.998022,µm^2,Segment,2,2,1,100000002,510000002487,
1.16105,µm^2,Segment,2,1,1,100000002,510000002503,
0.570764,µm^2,Segment,3,2,1,100000002,510000002518,
2.68957,µm^2,Segment,2,1,1,100000002,510000002543,
0.570058,µm^2,Segment,1,1,1,100000002,510000002545,
0.884846,µm^2,Segment,4,2,1,100000002,510000002555,
0.967957,µm^2,Segment,3,3,1,100000002,510000002565,
0.67048,µm^2,Segment,3,2,1,100000002,510000002572,
2.28707,µm^2,Segment,1,2,1,100000002,510000002590,
0.955062,µm^2,Segment,2,2,1,100000002,510000002598,
0.345963,µm^2,Segment,3,1,1,100000002,510000002600,
1.05362,µm^2,Segment,2,2,1,100000002,510000002611,
0.877498,µm^2,Segment,3,2,1,100000002,510000002620,
1.34457,µm^2,Segment,1,1,1,100000002,510000002627,
0.228227,µm^2,Segment,0,1,1,100000002,510000002638,
0.615659,µm^2,Segment,2,3,1,100000002,510000002642,
1.77711,µm^2,Segment,3,1,1,100000002,510000002661,
0.425854,µm^2,Segment,2,1,1,100000000,510000002663,
0.502484,µm^2,Segment,0,1,1,100000002,510000002665,
0.503446,µm^2,Segment,2,2,1,100000002,510000002669,
0.493934,µm^2,Segment,2,2,1,100000000,510000002672,
0.54489,µm^2,Segment,2,2,1,100000002,510000002710,
1.55459,µm^2,Segment,0,1,1,100000002,510000002733,
0.60366,µm^2,Segment,1,2,1,100000002,510000002740,
0.261115,µm^2,Segment,6,4,1,100000000,510000002756,
0.297521,µm^2,Segment,7,5,1,100000000,510000002757,
0.110561,µm^2,Segment,6,3,1,100000001,510000002760,
0.212011,µm^2,Segment,2,3,1,100000001,510000002761,
0.187033,µm^2,Segment,9,4,1,100000001,510000002762,
0.105219,µm^2,Segment,1,1,1,100000002,510000002764,
0.193988,µm^2,Segment,3,3,1,100000002,510000002766,
0.141811,µm^2,Segment,1,1,1,100000002,510000002768,
0.297588,µm^2,Segment,3,1,1,100000002,510000002769,
0.3105,µm^2,Segment,1,2,1,100000002,510000002770,
0.219081,µm^2,Segment,2,1,1,100000002,510000002773,
