
Pt Distance from Origin
 ==================== 
Pt Distance from Origin,Unit,Category,Collection,Depth,Time,Type,FilamentID,ID,
26645.2,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000024,
26644.5,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000025,
26642,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000026,
26642.2,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000027,
26642.1,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000028,
26644.9,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000029,
26644.9,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000030,
26644.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000031,
26644.9,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000032,
26645.2,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000033,
26645.5,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000034,
26643.1,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000035,
26645.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000036,
26644.3,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000000,800000037,
26644.3,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000038,
26643.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000039,
26674.2,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000040,
26673.9,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000041,
26674.7,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000042,
26674.7,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000043,
26673.8,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000044,
26673,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000045,
26671.4,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000046,
26667.7,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000047,
26671.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000048,
26674,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000049,
26674.6,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000050,
26673.7,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000051,
26676.8,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000052,
26674.4,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000053,
26674.4,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000054,
26674.4,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000055,
26674.1,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000056,
26674.1,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000057,
26676.3,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000058,
26675,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000059,
26672.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000060,
26671.4,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000061,
26666.1,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000062,
26665.9,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000063,
26665.5,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000064,
26665.6,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000065,
26665.9,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000066,
26666.5,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000067,
26666.3,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000001,800000068,
26666.2,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000069,
26665.5,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000001,800000070,
26667.2,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000071,
26665.6,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000072,
26665.6,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000073,
26665.1,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000074,
26664.4,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000075,
26658.2,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000076,
26658.2,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000077,
26660.4,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000078,
26660.9,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000079,
26663.4,µm,Point,Pt Distance from Origin,6,1,Segment,100000001,800000080,
26658.4,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000081,
26661.4,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000082,
26660.8,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000083,
26661.1,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000084,
26665.9,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000085,
26665.3,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000086,
26661,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000087,
26660.1,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000088,
26660.5,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000089,
26660.9,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000090,
26660.9,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000091,
26664.5,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000092,
26661.1,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000093,
26668.5,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000095,
26663.6,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000096,
26663.6,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000097,
26663.1,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000098,
26666.7,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000099,
26648.5,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000100,
26651.7,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000101,
26651.8,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000102,
26657.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000103,
26654.9,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000104,
26654.9,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000105,
26663.6,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000002,800000106,
26663.6,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000002,800000107,
26662.7,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000002,800000108,
26662.4,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000002,800000109,
26661.3,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000110,
26660.6,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000111,
26660.2,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000112,
26659,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000113,
26658.3,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000114,
26657.5,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000115,
26657.2,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000116,
26648.6,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000002,800000117,
26654,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000118,
26661,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000002,800000119,
26660,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000120,
26659.8,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000121,
26657,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000122,
26656.6,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000123,
26650.4,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000124,
26652.4,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000125,
26653.1,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000126,
26661.1,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000127,
26660.4,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000128,
26657.8,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000129,
26653,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000130,
26661.1,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000131,
26664.2,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000002,800000132,
26660.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000133,
26658.3,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000134,
26656.4,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000135,
26661.1,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000136,
26652.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000137,
26652.5,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000138,
26662.3,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000002,800000139,
26661,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000140,
26652.5,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000141,
26662.4,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000142,
26651.4,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000002,800000143,
26660.2,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000002,800000144,
26651.8,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000145,
26657.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000146,
26656.5,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000147,
26657.1,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000148,
26655.6,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000149,
26660.3,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000150,
26655.3,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000151,
26661,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000002,800000152,
26657.2,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000002,800000153,
26656.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000154,
26656.9,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000155,
26658.9,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000156,
26652.2,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000157,
26652.2,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000158,
26654,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000159,
26659,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000002,800000160,
26655.5,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000161,
26657.4,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000162,
26658.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000163,
26655.5,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000002,800000164,
26658,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000165,
26652.2,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000166,
26653.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000167,
26655.6,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000168,
26655.8,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000169,
26655.8,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000170,
26655.9,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000171,
26657.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000172,
26657.2,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000173,
26654.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000174,
26657.1,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000002,800000175,
26656.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000176,
26657.1,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000177,
26654.2,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000002,800000178,
26655.8,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000002,800000179,
26641.7,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000000,800000180,
26641.3,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000000,800000181,
26643.4,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000182,
26643.4,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000183,
26643.1,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000184,
26646.5,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000000,800000185,
26641.4,µm,Point,Pt Distance from Origin,7,1,Spine Attachment,100000000,800000186,
26644.9,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000000,800000187,
26644.8,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000188,
26643.1,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000189,
26643,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000190,
26644.9,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000191,
26642,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000000,800000192,
26646.6,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000000,800000193,
26639.6,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000000,800000194,
26641.1,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000000,800000195,
26642.8,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000196,
26644.9,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000000,800000197,
26643.8,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000000,800000198,
26643.1,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000199,
26643.6,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000200,
26641.7,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000000,800000201,
26642.2,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000000,800000202,
26674.1,µm,Point,Pt Distance from Origin,7,1,Spine Attachment,100000001,800000203,
26674.6,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000001,800000204,
26673.5,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000001,800000205,
26673.2,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000001,800000206,
26674.4,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000001,800000207,
26675,µm,Point,Pt Distance from Origin,5,1,Spine Attachment,100000001,800000208,
26665.4,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000001,800000209,
26666.1,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000001,800000210,
26667.5,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000001,800000211,
26667.5,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000001,800000212,
26667.2,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000001,800000213,
26661.6,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000001,800000214,
26663.3,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000001,800000215,
26661.4,µm,Point,Pt Distance from Origin,9,1,Spine Attachment,100000001,800000216,
26661.6,µm,Point,Pt Distance from Origin,9,1,Spine Attachment,100000001,800000217,
26661.5,µm,Point,Pt Distance from Origin,9,1,Spine Attachment,100000001,800000218,
26661.4,µm,Point,Pt Distance from Origin,9,1,Spine Attachment,100000001,800000219,
26664.1,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000001,800000220,
26664.8,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000001,800000221,
26667,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000001,800000222,
26674.8,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000001,800000223,
26661.5,µm,Point,Pt Distance from Origin,9,1,Spine Terminal,100000001,800000224,
26666.9,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000001,800000225,
26667.2,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000001,800000226,
26661.5,µm,Point,Pt Distance from Origin,9,1,Spine Terminal,100000001,800000227,
26668.3,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000001,800000228,
26673.3,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000001,800000229,
26660.8,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000230,
26667.2,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000001,800000231,
26664,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000001,800000232,
26674.1,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000001,800000233,
26663.2,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000234,
26673.9,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000001,800000235,
26674.7,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000236,
26665.9,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000237,
26668.6,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000001,800000238,
26673.7,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000001,800000239,
26661.5,µm,Point,Pt Distance from Origin,9,1,Spine Terminal,100000001,800000240,
26664.7,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000001,800000241,
26674.6,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000242,
26661.7,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000243,
26665.2,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000244,
26661.9,µm,Point,Pt Distance from Origin,9,1,Spine Terminal,100000001,800000245,
26648.8,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000246,
26650.4,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000247,
26654.7,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000248,
26662.9,µm,Point,Pt Distance from Origin,9,1,Spine Attachment,100000002,800000249,
26661,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000002,800000250,
26660.9,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000002,800000251,
26659.6,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000002,800000252,
26659.6,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000002,800000253,
26659.1,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000002,800000254,
26657.1,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000002,800000255,
26650.4,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000256,
26651.9,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000257,
26653.1,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000258,
26658.1,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000259,
26654.5,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000260,
26660.9,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000261,
26659.9,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000262,
26658.6,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000263,
26660,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000002,800000264,
26663.8,µm,Point,Pt Distance from Origin,10,1,Spine Attachment,100000002,800000265,
26660.6,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000266,
26660.3,µm,Point,Pt Distance from Origin,5,1,Spine Attachment,100000002,800000267,
26656.8,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000002,800000268,
26656.8,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000002,800000269,
26656.9,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000270,
26652.1,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000002,800000271,
26652.9,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000272,
26653.6,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000273,
26656.2,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000274,
26657.7,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000002,800000275,
26655.7,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000002,800000276,
26655.8,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000002,800000277,
26654.8,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000002,800000278,
26661,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000279,
26655.2,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000280,
26660.8,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000281,
26654.4,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000282,
26663.7,µm,Point,Pt Distance from Origin,10,1,Spine Terminal,100000002,800000283,
26658.7,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000284,
26651.9,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000285,
26656.6,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000286,
26654.4,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000287,
26652.9,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000288,
26660.9,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000289,
26660.7,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000002,800000290,
26660.8,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000002,800000291,
26654.5,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000292,
26656.7,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000002,800000293,
26660.6,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000294,
26650.4,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000295,
26656.5,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000002,800000296,
26660.1,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000002,800000297,
26659.2,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000002,800000298,
26656.7,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000002,800000299,
26651.9,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000300,
26653.7,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000301,
26656.7,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000302,
26651.8,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000002,800000303,
26648.7,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000304,
26660.7,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000305,
26656.2,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000306,
26661,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000307,
26659.9,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000002,800000308,
26661.1,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000309,
26663,µm,Point,Pt Distance from Origin,9,1,Spine Terminal,100000002,800000310,
26659.9,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000002,800000311,
26657.6,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000312,
26660.6,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000002,800000313,
26659.7,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000002,800000314,
26660,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000315,
26652.7,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000316,
26655.7,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000002,800000317,
26655.8,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000002,800000318,
26662.5,µm,Point,Pt Distance from Origin,8,1,Spine Terminal,100000002,800000319,
26656.8,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000002,800000320,
26650.3,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000321,
26657.3,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000002,800000322,
26657.9,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000323,
26656.1,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000324,
26654.1,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000002,800000325,
26651.9,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000326,
26654.7,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000002,800000327,
26656.1,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000002,800000328,
