
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Segment,1,5,Image 1,6,1,100000000,510000000017,
206,,Segment,1,4,Image 1,5,1,100000000,510000000099,
43,,Segment,1,3,Image 1,4,1,100000000,510000000109,
104,,Segment,1,2,Image 1,3,1,100000000,510000000135,
24,,Segment,1,1,Image 1,2,1,100000000,510000000142,
32,,Segment,1,0,Image 1,1,1,100000000,510000000165,
24,,Segment,1,5,Image 1,5,1,100000000,510000000197,
18,,Segment,1,7,Image 1,5,1,100000001,510000000201,
43,,Segment,1,6,Image 1,4,1,100000001,510000000214,
131,,Segment,1,5,Image 1,3,1,100000001,510000000266,
76,,Segment,1,4,Image 1,3,1,100000001,510000000278,
69,,Segment,1,3,Image 1,2,1,100000001,510000000299,
48,,Segment,1,2,Image 1,2,1,100000001,510000000333,
1576,,Segment,1,1,Image 1,2,1,100000001,510000000397,
255,,Segment,1,0,Image 1,1,1,100000001,510000000413,
74,,Segment,1,7,Image 1,3,1,100000001,510000000449,
49,,Segment,1,6,Image 1,3,1,100000001,510000000465,
37,,Segment,1,7,Image 1,4,1,100000001,510000000482,
7,,Segment,1,7,Image 1,4,1,100000001,510000000484,
154,,Segment,1,7,Image 1,3,1,100000001,510000000527,
26,,Segment,1,5,Image 1,3,1,100000001,510000000541,
70,,Segment,1,4,Image 1,2,1,100000001,510000000571,
21,,Segment,1,7,Image 1,4,1,100000001,510000000576,
8,,Segment,1,6,Image 1,4,1,100000001,510000000580,
65,,Segment,1,5,Image 1,2,1,100000001,510000000602,
9,,Segment,1,5,Image 1,4,1,100000001,510000000605,
10,,Segment,1,3,Image 1,3,1,100000001,510000000609,
49,,Segment,1,6,Image 1,3,1,100000001,510000000621,
17,,Segment,1,5,Image 1,2,1,100000001,510000000627,
40,,Segment,1,4,Image 1,2,1,100000001,510000000639,
11,,Segment,1,3,Image 1,2,1,100000001,510000000642,
22,,Segment,1,2,Image 1,1,1,100000001,510000000651,
135,,Segment,1,1,Image 1,1,1,100000001,510000000668,
16,,Segment,1,1,Image 1,1,1,100000001,510000000674,
46,,Segment,1,0,Image 1,1,1,100000001,510000000717,
27,,Segment,1,1,Image 1,2,1,100000001,510000000727,
112,,Segment,1,9,Image 1,3,1,100000001,510000000767,
8,,Segment,1,8,Image 1,3,1,100000001,510000000772,
118,,Segment,1,7,Image 1,3,1,100000001,510000000810,
37,,Segment,1,6,Image 1,3,1,100000001,510000000824,
83,,Segment,1,5,Image 1,3,1,100000001,510000000853,
8,,Segment,1,9,Image 1,5,1,100000001,510000000856,
89,,Segment,1,8,Image 1,4,1,100000001,510000000893,
50,,Segment,1,7,Image 1,4,1,100000001,510000000906,
120,,Segment,1,6,Image 1,4,1,100000001,510000000966,
65,,Segment,1,9,Image 1,5,1,100000001,510000000996,
9,,Segment,1,8,Image 1,5,1,100000001,510000001001,
14,,Segment,1,9,Image 1,6,1,100000001,510000001006,
14,,Segment,1,9,Image 1,4,1,100000001,510000001013,
