
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.1625,µm,Spine,Spine Part Min Diameter,8,2,1,100000002,610000003263,
0.282246,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000003264,
0.282334,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000003265,
0.24375,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000003266,
0.21709,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003267,
0.389031,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003268,
0.20322,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003275,
0.273937,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003276,
0.283105,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003277,
0.1625,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003278,
0.294531,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003279,
0.225102,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003280,
