
Spine Center Intensity Mean Ch=1 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.4,,Spine,1,2,Image 1,2,1,100000002,610000003007,
7.42857,,Spine,1,1,Image 1,1,1,100000002,610000003013,
2.25,,Spine,1,2,Image 1,2,1,100000002,610000003016,
2.66667,,Spine,1,2,Image 1,2,1,100000002,610000003018,
2.33333,,Spine,1,10,Image 1,2,1,100000002,610000003020,
8.2,,Spine,1,1,Image 1,1,1,100000001,610000003024,
1.25,,Spine,1,2,Image 1,3,1,100000000,610000003027,
4.66667,,Spine,1,1,Image 1,2,1,100000002,610000003029,
3,,Spine,1,5,Image 1,4,1,100000001,610000003031,
1.33333,,Spine,1,9,Image 1,5,1,100000001,610000003033,
3,,Spine,1,1,Image 1,2,1,100000002,610000003037,
1.75,,Spine,1,2,Image 1,2,1,100000000,610000003040,
4.57143,,Spine,1,3,Image 1,2,1,100000002,610000003047,
4,,Spine,1,1,Image 1,1,1,100000002,610000003049,
2.5,,Spine,1,1,Image 1,2,1,100000002,610000003052,
2.5,,Spine,1,1,Image 1,2,1,100000002,610000003055,
3.75,,Spine,1,6,Image 1,2,1,100000002,610000003058,
1.33333,,Spine,1,4,Image 1,5,1,100000000,610000003060,
10.6667,,Spine,1,7,Image 1,5,1,100000000,610000003063,
2,,Spine,1,5,Image 1,1,1,100000002,610000003067,
2.4,,Spine,1,0,Image 1,1,1,100000001,610000003071,
6,,Spine,1,1,Image 1,1,1,100000001,610000003073,
2.5,,Spine,1,5,Image 1,1,1,100000002,610000003076,
3.33333,,Spine,1,2,Image 1,2,1,100000000,610000003079,
2.33333,,Spine,1,1,Image 1,2,1,100000002,610000003081,
1.8,,Spine,1,3,Image 1,2,1,100000002,610000003086,
3.33333,,Spine,1,9,Image 1,5,1,100000001,610000003088,
6.5,,Spine,1,5,Image 1,5,1,100000000,610000003094,
12,,Spine,1,1,Image 1,2,1,100000001,610000003097,
0.8,,Spine,1,3,Image 1,2,1,100000002,610000003101,
5.66667,,Spine,1,3,Image 1,2,1,100000002,610000003105,
4,,Spine,1,6,Image 1,2,1,100000002,610000003108,
1,,Spine,1,3,Image 1,2,1,100000002,610000003112,
1.66667,,Spine,1,6,Image 1,4,1,100000001,610000003118,
3,,Spine,1,3,Image 1,2,1,100000002,610000003121,
1.33333,,Spine,1,3,Image 1,2,1,100000001,610000003123,
4.2,,Spine,1,4,Image 1,1,1,100000002,610000003128,
3.66667,,Spine,1,4,Image 1,1,1,100000002,610000003130,
13,,Spine,1,1,Image 1,2,1,100000001,610000003133,
8,,Spine,1,3,Image 1,2,1,100000002,610000003136,
2.5,,Spine,1,3,Image 1,2,1,100000002,610000003138,
1,,Spine,1,3,Image 1,2,1,100000002,610000003140,
3.66667,,Spine,1,3,Image 1,2,1,100000002,610000003145,
2.33333,,Spine,1,1,Image 1,2,1,100000002,610000003147,
2,,Spine,1,5,Image 1,5,1,100000000,610000003150,
12.3333,,Spine,1,1,Image 1,2,1,100000000,610000003153,
2.66667,,Spine,1,2,Image 1,2,1,100000002,610000003155,
1,,Spine,1,3,Image 1,2,1,100000002,610000003158,
1.5,,Spine,1,3,Image 1,2,1,100000002,610000003162,
1.25,,Spine,1,2,Image 1,1,1,100000002,610000003165,
1,,Spine,1,3,Image 1,2,1,100000002,610000003167,
5.66667,,Spine,1,4,Image 1,1,1,100000002,610000003170,
3,,Spine,1,5,Image 1,5,1,100000000,610000003182,
4,,Spine,1,5,Image 1,5,1,100000000,610000003184,
3,,Spine,1,6,Image 1,2,1,100000002,610000003187,
2,,Spine,1,5,Image 1,5,1,100000000,610000003206,
3.5,,Spine,1,3,Image 1,2,1,100000002,610000003208,
2,,Spine,1,2,Image 1,1,1,100000002,610000003214,
1.5,,Spine,1,5,Image 1,5,1,100000000,610000003225,
1,,Spine,1,4,Image 1,5,1,100000000,610000003226,
1,,Spine,1,7,Image 1,5,1,100000000,610000003227,
4.5,,Spine,1,4,Image 1,4,1,100000000,610000003228,
3.5,,Spine,1,6,Image 1,4,1,100000000,610000003229,
3.5,,Spine,1,2,Image 1,3,1,100000000,610000003230,
3,,Spine,1,7,Image 1,5,1,100000001,610000003231,
4,,Spine,1,7,Image 1,3,1,100000001,610000003232,
2,,Spine,1,6,Image 1,3,1,100000001,610000003233,
5,,Spine,1,4,Image 1,3,1,100000001,610000003234,
3.5,,Spine,1,3,Image 1,2,1,100000001,610000003235,
2,,Spine,1,9,Image 1,5,1,100000001,610000003236,
2.5,,Spine,1,9,Image 1,5,1,100000001,610000003237,
2.5,,Spine,1,6,Image 1,4,1,100000001,610000003238,
6.5,,Spine,1,4,Image 1,2,1,100000001,610000003239,
1,,Spine,1,6,Image 1,3,1,100000001,610000003240,
3,,Spine,1,3,Image 1,1,1,100000001,610000003241,
1.5,,Spine,1,3,Image 1,1,1,100000001,610000003242,
2.5,,Spine,1,2,Image 1,1,1,100000001,610000003243,
2.5,,Spine,1,0,Image 1,1,1,100000001,610000003244,
2,,Spine,1,2,Image 1,1,1,100000002,610000003245,
2,,Spine,1,2,Image 1,1,1,100000002,610000003246,
2,,Spine,1,3,Image 1,4,1,100000002,610000003247,
1,,Spine,1,2,Image 1,3,1,100000002,610000003248,
1,,Spine,1,3,Image 1,2,1,100000002,610000003249,
2,,Spine,1,2,Image 1,3,1,100000002,610000003250,
3,,Spine,1,1,Image 1,2,1,100000002,610000003251,
2,,Spine,1,0,Image 1,1,1,100000002,610000003253,
3,,Spine,1,1,Image 1,2,1,100000002,610000003257,
2,,Spine,1,9,Image 1,2,1,100000002,610000003262,
1,,Spine,1,8,Image 1,2,1,100000002,610000003263,
4,,Spine,1,6,Image 1,2,1,100000002,610000003264,
