
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1466.5,µm,Spine,Spine Position,2,2,1,100000002,610000003007,
1466.33,µm,Spine,Spine Position,1,1,1,100000002,610000003013,
1466.79,µm,Spine,Spine Position,2,2,1,100000002,610000003016,
1469.15,µm,Spine,Spine Position,2,2,1,100000002,610000003018,
1467.9,µm,Spine,Spine Position,10,2,1,100000002,610000003020,
1467.69,µm,Spine,Spine Position,1,1,1,100000001,610000003024,
1466.79,µm,Spine,Spine Position,2,3,1,100000000,610000003027,
1467,µm,Spine,Spine Position,1,2,1,100000002,610000003029,
1467.09,µm,Spine,Spine Position,5,4,1,100000001,610000003031,
1466.24,µm,Spine,Spine Position,9,5,1,100000001,610000003033,
1467.78,µm,Spine,Spine Position,1,2,1,100000002,610000003037,
1466.88,µm,Spine,Spine Position,2,2,1,100000000,610000003040,
1468.19,µm,Spine,Spine Position,3,2,1,100000002,610000003047,
1468.86,µm,Spine,Spine Position,1,1,1,100000002,610000003049,
1468.87,µm,Spine,Spine Position,1,2,1,100000002,610000003052,
1467.47,µm,Spine,Spine Position,1,2,1,100000002,610000003055,
1467.37,µm,Spine,Spine Position,6,2,1,100000002,610000003058,
1469.39,µm,Spine,Spine Position,4,5,1,100000000,610000003060,
1468.4,µm,Spine,Spine Position,7,5,1,100000000,610000003063,
1466.98,µm,Spine,Spine Position,5,1,1,100000002,610000003067,
1467.61,µm,Spine,Spine Position,0,1,1,100000001,610000003071,
1467.8,µm,Spine,Spine Position,1,1,1,100000001,610000003073,
1466.9,µm,Spine,Spine Position,5,1,1,100000002,610000003076,
1466.85,µm,Spine,Spine Position,2,2,1,100000000,610000003079,
1468.97,µm,Spine,Spine Position,1,2,1,100000002,610000003081,
1468.09,µm,Spine,Spine Position,3,2,1,100000002,610000003086,
1466.81,µm,Spine,Spine Position,9,5,1,100000001,610000003088,
1466.29,µm,Spine,Spine Position,5,5,1,100000000,610000003094,
1467.82,µm,Spine,Spine Position,1,2,1,100000001,610000003097,
1469.77,µm,Spine,Spine Position,3,2,1,100000002,610000003101,
1468.42,µm,Spine,Spine Position,3,2,1,100000002,610000003105,
1467.1,µm,Spine,Spine Position,6,2,1,100000002,610000003108,
1468.51,µm,Spine,Spine Position,3,2,1,100000002,610000003112,
1468.49,µm,Spine,Spine Position,6,4,1,100000001,610000003118,
1468.71,µm,Spine,Spine Position,3,2,1,100000002,610000003121,
1467.46,µm,Spine,Spine Position,3,2,1,100000001,610000003123,
1466.2,µm,Spine,Spine Position,4,1,1,100000002,610000003128,
1466.74,µm,Spine,Spine Position,4,1,1,100000002,610000003130,
1467.8,µm,Spine,Spine Position,1,2,1,100000001,610000003133,
1468.15,µm,Spine,Spine Position,3,2,1,100000002,610000003136,
1468.45,µm,Spine,Spine Position,3,2,1,100000002,610000003138,
1469.94,µm,Spine,Spine Position,3,2,1,100000002,610000003140,
1468.62,µm,Spine,Spine Position,3,2,1,100000002,610000003145,
1467.76,µm,Spine,Spine Position,1,2,1,100000002,610000003147,
1466.17,µm,Spine,Spine Position,5,5,1,100000000,610000003150,
1466.38,µm,Spine,Spine Position,1,2,1,100000000,610000003153,
1469.43,µm,Spine,Spine Position,2,2,1,100000002,610000003155,
1466.01,µm,Spine,Spine Position,3,2,1,100000002,610000003158,
1468.15,µm,Spine,Spine Position,3,2,1,100000002,610000003162,
1466.5,µm,Spine,Spine Position,2,1,1,100000002,610000003165,
1467.95,µm,Spine,Spine Position,3,2,1,100000002,610000003167,
1466.37,µm,Spine,Spine Position,4,1,1,100000002,610000003170,
1466.34,µm,Spine,Spine Position,5,5,1,100000000,610000003182,
1466.45,µm,Spine,Spine Position,5,5,1,100000000,610000003184,
1467.08,µm,Spine,Spine Position,6,2,1,100000002,610000003187,
1466.25,µm,Spine,Spine Position,5,5,1,100000000,610000003206,
1468.45,µm,Spine,Spine Position,3,2,1,100000002,610000003208,
1466.44,µm,Spine,Spine Position,2,1,1,100000002,610000003214,
1469.88,µm,Spine,Spine Position,5,5,1,100000000,610000003225,
1469.11,µm,Spine,Spine Position,4,5,1,100000000,610000003226,
1468.37,µm,Spine,Spine Position,7,5,1,100000000,610000003227,
1466.91,µm,Spine,Spine Position,4,4,1,100000000,610000003228,
1466.99,µm,Spine,Spine Position,6,4,1,100000000,610000003229,
1466.73,µm,Spine,Spine Position,2,3,1,100000000,610000003230,
1466,µm,Spine,Spine Position,7,5,1,100000001,610000003231,
1467.94,µm,Spine,Spine Position,7,3,1,100000001,610000003232,
1467.21,µm,Spine,Spine Position,6,3,1,100000001,610000003233,
1467.51,µm,Spine,Spine Position,4,3,1,100000001,610000003234,
1467.4,µm,Spine,Spine Position,3,2,1,100000001,610000003235,
1466.4,µm,Spine,Spine Position,9,5,1,100000001,610000003236,
1466.82,µm,Spine,Spine Position,9,5,1,100000001,610000003237,
1468.21,µm,Spine,Spine Position,6,4,1,100000001,610000003238,
1467.93,µm,Spine,Spine Position,4,2,1,100000001,610000003239,
1469.13,µm,Spine,Spine Position,6,3,1,100000001,610000003240,
1467.92,µm,Spine,Spine Position,3,1,1,100000001,610000003241,
1467.98,µm,Spine,Spine Position,3,1,1,100000001,610000003242,
1468.15,µm,Spine,Spine Position,2,1,1,100000001,610000003243,
