
Spine Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
39.8761,,Spine,2,2,Image 1,2,1,100000002,610000003007,
41.9821,,Spine,2,1,Image 1,1,1,100000002,610000003013,
35.3732,,Spine,2,2,Image 1,2,1,100000002,610000003016,
25.3163,,Spine,2,2,Image 1,2,1,100000002,610000003018,
35.0292,,Spine,2,10,Image 1,2,1,100000002,610000003020,
30.6252,,Spine,2,1,Image 1,1,1,100000001,610000003024,
21.5898,,Spine,2,2,Image 1,3,1,100000000,610000003027,
46.8584,,Spine,2,1,Image 1,2,1,100000002,610000003029,
25.3522,,Spine,2,5,Image 1,4,1,100000001,610000003031,
30.5843,,Spine,2,9,Image 1,5,1,100000001,610000003033,
27.7547,,Spine,2,1,Image 1,2,1,100000002,610000003037,
26.7893,,Spine,2,2,Image 1,2,1,100000000,610000003040,
24.1034,,Spine,2,3,Image 1,2,1,100000002,610000003047,
24.24,,Spine,2,1,Image 1,1,1,100000002,610000003049,
27.5194,,Spine,2,1,Image 1,2,1,100000002,610000003052,
34.8367,,Spine,2,1,Image 1,2,1,100000002,610000003055,
46.2315,,Spine,2,6,Image 1,2,1,100000002,610000003058,
43.2317,,Spine,2,4,Image 1,5,1,100000000,610000003060,
26.2189,,Spine,2,7,Image 1,5,1,100000000,610000003063,
28.9437,,Spine,2,5,Image 1,1,1,100000002,610000003067,
31.2267,,Spine,2,0,Image 1,1,1,100000001,610000003071,
31.7594,,Spine,2,1,Image 1,1,1,100000001,610000003073,
32.1769,,Spine,2,5,Image 1,1,1,100000002,610000003076,
28.151,,Spine,2,2,Image 1,2,1,100000000,610000003079,
27.116,,Spine,2,1,Image 1,2,1,100000002,610000003081,
23.8904,,Spine,2,3,Image 1,2,1,100000002,610000003086,
24.807,,Spine,2,9,Image 1,5,1,100000001,610000003088,
35.6832,,Spine,2,5,Image 1,5,1,100000000,610000003094,
29.698,,Spine,2,1,Image 1,2,1,100000001,610000003097,
32.6727,,Spine,2,3,Image 1,2,1,100000002,610000003101,
19.3979,,Spine,2,3,Image 1,2,1,100000002,610000003105,
42.9714,,Spine,2,6,Image 1,2,1,100000002,610000003108,
18.8814,,Spine,2,3,Image 1,2,1,100000002,610000003112,
20.8416,,Spine,2,6,Image 1,4,1,100000001,610000003118,
37.9767,,Spine,2,3,Image 1,2,1,100000002,610000003121,
29.5926,,Spine,2,3,Image 1,2,1,100000001,610000003123,
44.9009,,Spine,2,4,Image 1,1,1,100000002,610000003128,
