
Segment Branching Angle B
 ==================== 
Segment Branching Angle B,Unit,Category,Depth,Level,Time,FilamentID,ID,
50.0856,°,Segment,2,3,1,100000002,510000001703,
28.1483,°,Segment,1,2,1,100000002,510000001713,
0,°,Segment,0,1,1,100000002,510000001717,
69.1484,°,Segment,7,6,1,100000000,510000001748,
73.1554,°,Segment,7,4,1,100000000,510000001763,
69.1978,°,Segment,6,4,1,100000000,510000001771,
68.9633,°,Segment,5,3,1,100000000,510000001778,
79.8344,°,Segment,4,3,1,100000000,510000001787,
11.2468,°,Segment,6,4,1,100000001,510000001797,
49.7123,°,Segment,5,3,1,100000001,510000001809,
61.8977,°,Segment,4,3,1,100000001,510000001894,
127.19,°,Segment,6,3,1,100000001,510000001897,
27.1832,°,Segment,3,3,1,100000002,510000001923,
21.0386,°,Segment,2,3,1,100000002,510000001936,
50.4655,°,Segment,1,2,1,100000002,510000001954,
59.8426,°,Segment,2,3,1,100000002,510000001962,
47.8827,°,Segment,1,2,1,100000002,510000001996,
0,°,Segment,0,1,1,100000002,510000002033,
77.7258,°,Segment,3,4,1,100000002,510000002056,
96.5737,°,Segment,7,5,1,100000000,510000002059,
78.2379,°,Segment,7,4,1,100000001,510000002075,
21.746,°,Segment,3,4,1,100000002,510000002089,
78.1483,°,Segment,5,4,1,100000001,510000002094,
49.7473,°,Segment,10,2,1,100000002,510000002101,
35.8674,°,Segment,2,2,1,100000002,510000002132,
54.4687,°,Segment,1,1,1,100000002,510000002154,
0,°,Segment,0,1,1,100000002,510000002158,
30.5651,°,Segment,2,2,1,100000002,510000002170,
72.3435,°,Segment,3,3,1,100000002,510000002178,
43.6656,°,Segment,2,2,1,100000002,510000002186,
119.558,°,Segment,9,3,1,100000002,510000002192,
102.418,°,Segment,7,3,1,100000002,510000002199,
66.404,°,Segment,3,2,1,100000002,510000002202,
40.4555,°,Segment,7,4,1,100000000,510000002206,
72.2539,°,Segment,8,3,1,100000002,510000002210,
77.9821,°,Segment,1,2,1,100000002,510000002216,
75.9428,°,Segment,6,5,1,100000000,510000002220,
48.6144,°,Segment,5,4,1,100000000,510000002224,
109.297,°,Segment,2,2,1,100000001,510000002261,
55.8209,°,Segment,7,5,1,100000000,510000002265,
38.0841,°,Segment,6,4,1,100000000,510000002270,
54.3178,°,Segment,7,4,1,100000000,510000002274,
69.2223,°,Segment,4,4,1,100000002,510000002276,
65.2504,°,Segment,2,2,1,100000002,510000002278,
93.24,°,Segment,4,2,1,100000001,510000002297,
38.2999,°,Segment,3,1,1,100000001,510000002322,
85.0559,°,Segment,2,2,1,100000002,510000002348,
38.5099,°,Segment,1,1,1,100000002,510000002352,
33.2402,°,Segment,6,3,1,100000000,510000002354,
89.2159,°,Segment,5,5,1,100000000,510000002356,
19.6324,°,Segment,3,2,1,100000002,510000002378,
30.3227,°,Segment,2,1,1,100000002,510000002389,
92.9762,°,Segment,5,1,1,100000002,510000002393,
60.6475,°,Segment,2,1,1,100000002,510000002405,
71.1618,°,Segment,6,3,1,100000002,510000002409,
53.1709,°,Segment,1,1,1,100000002,510000002418,
20.7859,°,Segment,4,1,1,100000001,510000002424,
54.334,°,Segment,2,2,1,100000000,510000002444,
57.9836,°,Segment,1,1,1,100000000,510000002454,
42.2269,°,Segment,6,2,1,100000001,510000002472,
46.1433,°,Segment,3,2,1,100000002,510000002483,
54.3592,°,Segment,2,2,1,100000002,510000002487,
45.1258,°,Segment,2,1,1,100000002,510000002503,
74.4445,°,Segment,3,2,1,100000002,510000002518,
78.2784,°,Segment,2,1,1,100000002,510000002543,
64.1812,°,Segment,1,1,1,100000002,510000002545,
69.4388,°,Segment,4,2,1,100000002,510000002555,
57.0434,°,Segment,3,3,1,100000002,510000002565,
75.1378,°,Segment,3,2,1,100000002,510000002572,
64.9651,°,Segment,1,2,1,100000002,510000002590,
53.8862,°,Segment,2,2,1,100000002,510000002598,
97.87,°,Segment,3,1,1,100000002,510000002600,
45.9924,°,Segment,2,2,1,100000002,510000002611,
7.4985,°,Segment,3,2,1,100000002,510000002620,
24.2203,°,Segment,1,1,1,100000002,510000002627,
0,°,Segment,0,1,1,100000002,510000002638,
42.4949,°,Segment,2,3,1,100000002,510000002642,
44.993,°,Segment,3,1,1,100000002,510000002661,
61.4082,°,Segment,2,1,1,100000000,510000002663,
0,°,Segment,0,1,1,100000002,510000002665,
91.7395,°,Segment,2,2,1,100000002,510000002669,
90.6521,°,Segment,2,2,1,100000000,510000002672,
32.1573,°,Segment,2,2,1,100000002,510000002710,
0,°,Segment,0,1,1,100000002,510000002733,
82.1155,°,Segment,1,2,1,100000002,510000002740,
95.895,°,Segment,6,4,1,100000000,510000002756,
40.2667,°,Segment,7,5,1,100000000,510000002757,
50.1145,°,Segment,6,3,1,100000001,510000002760,
81.5797,°,Segment,2,3,1,100000001,510000002761,
112.319,°,Segment,9,4,1,100000001,510000002762,
31.9891,°,Segment,1,1,1,100000002,510000002764,
46.1698,°,Segment,3,3,1,100000002,510000002766,
30.0959,°,Segment,1,1,1,100000002,510000002768,
78.3069,°,Segment,3,1,1,100000002,510000002769,
69.1176,°,Segment,1,2,1,100000002,510000002770,
11.5931,°,Segment,2,1,1,100000002,510000002773,
