
Spine Center Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.35647,,Spine,1,2,Image 1,2,1,100000002,610000003007,
8.05086,,Spine,1,1,Image 1,1,1,100000002,610000003013,
1.92029,,Spine,1,2,Image 1,2,1,100000002,610000003016,
0.471405,,Spine,1,2,Image 1,2,1,100000002,610000003018,
0.942809,,Spine,1,10,Image 1,2,1,100000002,610000003020,
5.1923,,Spine,1,1,Image 1,1,1,100000001,610000003024,
0.829156,,Spine,1,2,Image 1,3,1,100000000,610000003027,
2.0548,,Spine,1,1,Image 1,2,1,100000002,610000003029,
1.41421,,Spine,1,5,Image 1,4,1,100000001,610000003031,
1.24722,,Spine,1,9,Image 1,5,1,100000001,610000003033,
1.67332,,Spine,1,1,Image 1,2,1,100000002,610000003037,
1.47902,,Spine,1,2,Image 1,2,1,100000000,610000003040,
3.49927,,Spine,1,3,Image 1,2,1,100000002,610000003047,
3.55903,,Spine,1,1,Image 1,1,1,100000002,610000003049,
1.80278,,Spine,1,1,Image 1,2,1,100000002,610000003052,
1.65831,,Spine,1,1,Image 1,2,1,100000002,610000003055,
2.38485,,Spine,1,6,Image 1,2,1,100000002,610000003058,
0.471405,,Spine,1,4,Image 1,5,1,100000000,610000003060,
4.92161,,Spine,1,7,Image 1,5,1,100000000,610000003063,
1.09545,,Spine,1,5,Image 1,1,1,100000002,610000003067,
1.0198,,Spine,1,0,Image 1,1,1,100000001,610000003071,
1.41421,,Spine,1,1,Image 1,1,1,100000001,610000003073,
2.06155,,Spine,1,5,Image 1,1,1,100000002,610000003076,
1.24722,,Spine,1,2,Image 1,2,1,100000000,610000003079,
0.471405,,Spine,1,1,Image 1,2,1,100000002,610000003081,
1.32665,,Spine,1,3,Image 1,2,1,100000002,610000003086,
1.24722,,Spine,1,9,Image 1,5,1,100000001,610000003088,
3.5,,Spine,1,5,Image 1,5,1,100000000,610000003094,
9.61769,,Spine,1,1,Image 1,2,1,100000001,610000003097,
0.979796,,Spine,1,3,Image 1,2,1,100000002,610000003101,
