
Segment Branching Angle B
 ==================== 
Segment Branching Angle B,Unit,Category,Depth,Level,Time,FilamentID,ID,
72.3348,°,Segment,12,5,1,100000000,510000001325,
18.7752,°,Segment,11,5,1,100000000,510000001340,
12.8322,°,Segment,10,5,1,100000000,510000001345,
113.207,°,Segment,14,6,1,100000000,510000001356,
17.1414,°,Segment,13,5,1,100000000,510000001361,
49.4096,°,Segment,14,5,1,100000000,510000001377,
97.8729,°,Segment,8,1,1,100000000,510000001428,
21.9773,°,Segment,7,1,1,100000000,510000001430,
29.2608,°,Segment,6,1,1,100000000,510000001455,
45.1788,°,Segment,5,1,1,100000000,510000001460,
55.7854,°,Segment,9,4,1,100000002,510000001477,
27.8559,°,Segment,8,4,1,100000002,510000001480,
10.7408,°,Segment,7,4,1,100000002,510000001488,
20.2044,°,Segment,6,4,1,100000002,510000001495,
20.6711,°,Segment,5,3,1,100000002,510000001503,
36.929,°,Segment,8,4,1,100000000,510000001523,
40.3292,°,Segment,7,3,1,100000000,510000001541,
55.7306,°,Segment,6,2,1,100000000,510000001574,
51.6671,°,Segment,11,4,1,100000002,510000001585,
28.0492,°,Segment,10,4,1,100000002,510000001588,
29.1428,°,Segment,9,4,1,100000002,510000001593,
12.6927,°,Segment,8,4,1,100000002,510000001599,
20.7503,°,Segment,7,4,1,100000002,510000001630,
47.4697,°,Segment,6,3,1,100000002,510000001652,
78.3264,°,Segment,7,3,1,100000002,510000001668,
75.6076,°,Segment,8,3,1,100000000,510000001671,
96.1192,°,Segment,2,2,1,100000002,510000001689,
62.508,°,Segment,1,1,1,100000002,510000001696,
46.5501,°,Segment,8,2,1,100000000,510000001704,
113.368,°,Segment,7,2,1,100000000,510000001711,
59.9913,°,Segment,12,7,1,100000000,510000001716,
80.4379,°,Segment,17,4,1,100000000,510000001729,
72.8369,°,Segment,3,4,1,100000000,510000001742,
79.2694,°,Segment,2,3,1,100000000,510000001757,
50.3653,°,Segment,1,2,1,100000000,510000001777,
97.4854,°,Segment,3,3,1,100000001,510000001789,
22.346,°,Segment,2,2,1,100000001,510000001821,
40.598,°,Segment,1,2,1,100000001,510000001852,
0,°,Segment,0,1,1,100000002,510000001900,
13.5908,°,Segment,12,6,1,100000000,510000001909,
44.523,°,Segment,11,7,1,100000000,510000001928,
43.4598,°,Segment,5,3,1,100000000,510000001936,
88.3658,°,Segment,4,2,1,100000000,510000001962,
84.3058,°,Segment,3,2,1,100000000,510000001968,
67.4997,°,Segment,2,2,1,100000000,510000001999,
41.3829,°,Segment,3,3,1,100000000,510000002002,
26.353,°,Segment,3,3,1,100000000,510000002007,
59.6748,°,Segment,5,2,1,100000000,510000002033,
131.561,°,Segment,9,5,1,100000000,510000002075,
56.7462,°,Segment,8,4,1,100000000,510000002078,
57.8107,°,Segment,5,3,1,100000000,510000002092,
154.682,°,Segment,10,6,1,100000000,510000002118,
26.3566,°,Segment,10,7,1,100000000,510000002120,
105.492,°,Segment,11,6,1,100000000,510000002147,
95.8209,°,Segment,9,5,1,100000001,510000002158,
10.046,°,Segment,8,4,1,100000001,510000002174,
28.8491,°,Segment,7,3,1,100000001,510000002176,
29.8293,°,Segment,6,3,1,100000001,510000002196,
100.942,°,Segment,9,5,1,100000002,510000002211,
83.6969,°,Segment,8,5,1,100000002,510000002236,
92.096,°,Segment,7,2,1,100000000,510000002247,
21.5384,°,Segment,9,6,1,100000002,510000002249,
21.6289,°,Segment,5,2,1,100000002,510000002263,
34.3562,°,Segment,4,2,1,100000002,510000002270,
64.8207,°,Segment,3,2,1,100000002,510000002283,
21.5975,°,Segment,2,1,1,100000002,510000002290,
17.0938,°,Segment,1,1,1,100000002,510000002304,
0,°,Segment,0,1,1,100000002,510000002314,
76.9899,°,Segment,8,2,1,100000001,510000002333,
28.672,°,Segment,4,2,1,100000000,510000002346,
79.7661,°,Segment,3,2,1,100000000,510000002370,
46.9033,°,Segment,6,2,1,100000000,510000002375,
68.3555,°,Segment,5,2,1,100000000,510000002386,
48.0502,°,Segment,4,1,1,100000000,510000002405,
74.6383,°,Segment,9,4,1,100000000,510000002412,
78.6526,°,Segment,14,4,1,100000000,510000002442,
150.345,°,Segment,11,7,1,100000002,510000002463,
6.96765,°,Segment,10,6,1,100000002,510000002475,
73.7669,°,Segment,9,5,1,100000002,510000002479,
52.666,°,Segment,5,3,1,100000000,510000002482,
136.631,°,Segment,4,3,1,100000000,510000002495,
0,°,Segment,0,1,1,100000000,510000002517,
20.8074,°,Segment,16,4,1,100000000,510000002583,
68.3565,°,Segment,6,3,1,100000000,510000002595,
37.5387,°,Segment,5,1,1,100000001,510000002605,
69.6089,°,Segment,4,1,1,100000001,510000002607,
99.9448,°,Segment,11,6,1,100000002,510000002633,
90.7889,°,Segment,7,5,1,100000002,510000002661,
30.1005,°,Segment,10,5,1,100000002,510000002673,
118.286,°,Segment,7,3,1,100000000,510000002679,
91.8979,°,Segment,10,5,1,100000002,510000002690,
58.9786,°,Segment,4,3,1,100000000,510000002704,
91.6015,°,Segment,3,2,1,100000000,510000002706,
88.5388,°,Segment,7,4,1,100000001,510000002711,
102.15,°,Segment,5,3,1,100000002,510000002718,
57.1684,°,Segment,11,5,1,100000002,510000002723,
88.2156,°,Segment,4,3,1,100000002,510000002737,
81.9278,°,Segment,2,3,1,100000001,510000002767,
86.6133,°,Segment,4,1,1,100000000,510000002773,
79.0483,°,Segment,3,3,1,100000002,510000002791,
93.0413,°,Segment,2,3,1,100000002,510000002819,
130.913,°,Segment,9,4,1,100000001,510000002840,
51.5488,°,Segment,12,5,1,100000000,510000002850,
72.9903,°,Segment,11,4,1,100000000,510000002859,
63.0349,°,Segment,3,3,1,100000001,510000002865,
62.9566,°,Segment,2,2,1,100000001,510000002867,
79.5816,°,Segment,9,4,1,100000000,510000002873,
91.1069,°,Segment,3,2,1,100000000,510000002881,
92.6837,°,Segment,9,5,1,100000002,510000002888,
77.2657,°,Segment,15,4,1,100000000,510000002895,
92.0178,°,Segment,8,5,1,100000002,510000002899,
110.838,°,Segment,7,3,1,100000001,510000002902,
58.4501,°,Segment,6,3,1,100000001,510000002952,
20.5794,°,Segment,7,4,1,100000001,510000002954,
82.2384,°,Segment,8,3,1,100000001,510000002962,
102.093,°,Segment,7,3,1,100000001,510000002965,
80.7336,°,Segment,5,2,1,100000001,510000002972,
59.2753,°,Segment,2,2,1,100000002,510000002998,
70.0109,°,Segment,14,6,1,100000000,510000003022,
79.3419,°,Segment,13,5,1,100000000,510000003028,
54.1141,°,Segment,4,3,1,100000001,510000003033,
89.3851,°,Segment,3,2,1,100000001,510000003053,
83.022,°,Segment,8,2,1,100000000,510000003109,
39.3554,°,Segment,7,2,1,100000000,510000003114,
87.6977,°,Segment,4,2,1,100000001,510000003126,
49.1472,°,Segment,14,5,1,100000000,510000003134,
81.7795,°,Segment,13,4,1,100000000,510000003145,
29.3852,°,Segment,5,4,1,100000000,510000003148,
30.2127,°,Segment,4,3,1,100000000,510000003151,
48.9924,°,Segment,3,2,1,100000000,510000003155,
34.3487,°,Segment,2,2,1,100000000,510000003178,
95.5095,°,Segment,3,1,1,100000002,510000003184,
78.4374,°,Segment,1,1,1,100000000,510000003192,
0,°,Segment,0,1,1,100000000,510000003215,
106.239,°,Segment,1,2,1,100000000,510000003217,
51.2585,°,Segment,3,2,1,100000001,510000003235,
73.8889,°,Segment,3,3,1,100000002,510000003250,
69.5777,°,Segment,8,3,1,100000000,510000003269,
0,°,Segment,0,1,1,100000000,510000003310,
60.5881,°,Segment,2,1,1,100000002,510000003337,
99.9042,°,Segment,14,4,1,100000000,510000003343,
81.5514,°,Segment,14,5,1,100000000,510000003347,
60.3862,°,Segment,1,2,1,100000002,510000003352,
92.6227,°,Segment,14,5,1,100000000,510000003357,
0,°,Segment,0,1,1,100000002,510000003389,
80.0364,°,Segment,5,2,1,100000002,510000003393,
40.7605,°,Segment,12,4,1,100000000,510000003406,
132.179,°,Segment,4,3,1,100000000,510000003414,
63.5182,°,Segment,3,3,1,100000000,510000003470,
86.5263,°,Segment,8,4,1,100000000,510000003472,
94.8767,°,Segment,10,4,1,100000000,510000003474,
70.4031,°,Segment,2,2,1,100000000,510000003489,
32.1165,°,Segment,6,4,1,100000000,510000003494,
90.6775,°,Segment,5,3,1,100000000,510000003507,
14.1404,°,Segment,4,3,1,100000000,510000003550,
22.1539,°,Segment,3,2,1,100000000,510000003553,
28.8762,°,Segment,2,2,1,100000000,510000003556,
58.2306,°,Segment,5,3,1,100000000,510000003563,
50.6173,°,Segment,4,2,1,100000000,510000003601,
74.7912,°,Segment,6,2,1,100000000,510000003605,
73.1745,°,Segment,1,2,1,100000000,510000003648,
92.6255,°,Segment,4,2,1,100000000,510000003650,
63.3931,°,Segment,3,3,1,100000000,510000003653,
46.3478,°,Segment,3,3,1,100000000,510000003664,
44.0068,°,Segment,3,2,1,100000001,510000003673,
98.739,°,Segment,5,1,1,100000000,510000003681,
23.1302,°,Segment,1,2,1,100000000,510000003700,
0,°,Segment,0,1,1,100000000,510000003709,
48.2374,°,Segment,1,1,1,100000000,510000003733,
73.4619,°,Segment,1,2,1,100000000,510000003746,
0,°,Segment,0,1,1,100000000,510000003795,
41.0443,°,Segment,11,3,1,100000000,510000003812,
78.3388,°,Segment,6,3,1,100000000,510000003813,
59.702,°,Segment,5,4,1,100000000,510000003814,
42.8021,°,Segment,4,1,1,100000000,510000003817,
28.5586,°,Segment,4,4,1,100000000,510000003818,
27.2122,°,Segment,5,2,1,100000000,510000003819,
45.2859,°,Segment,9,5,1,100000000,510000003820,
80.7774,°,Segment,6,3,1,100000000,510000003821,
33.9778,°,Segment,4,2,1,100000000,510000003822,
58.4144,°,Segment,2,1,1,100000001,510000003824,
22.5008,°,Segment,7,2,1,100000001,510000003825,
59.3664,°,Segment,9,3,1,100000001,510000003826,
32.8849,°,Segment,3,3,1,100000002,510000003828,
92.2712,°,Segment,4,3,1,100000002,510000003829,
34.142,°,Segment,4,2,1,100000002,510000003834,
25.9992,°,Segment,3,4,1,100000002,510000003835,
