
Spine Terminal Pt Intensity Center Ch=3 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
149,,Spine,3,12,Image 1,1,100000000,610000004162,
152,,Spine,3,11,Image 1,1,100000000,610000004165,
91,,Spine,3,0,Image 1,1,100000002,610000004168,
77,,Spine,3,0,Image 1,1,,610000004171,
76,,Spine,3,5,Image 1,1,100000002,610000004183,
75,,Spine,3,3,Image 1,1,100000001,610000004186,
64,,Spine,3,0,Image 1,1,100000000,610000004191,
83,,Spine,3,5,Image 1,1,100000000,610000004194,
83,,Spine,3,4,Image 1,1,100000001,610000004196,
74,,Spine,3,8,Image 1,1,100000000,610000004198,
101,,Spine,3,5,Image 1,1,100000002,610000004202,
86,,Spine,3,3,Image 1,1,100000001,610000004205,
87,,Spine,3,6,Image 1,1,100000000,610000004207,
74,,Spine,3,0,Image 1,1,,610000004209,
111,,Spine,3,0,Image 1,1,,610000004214,
83,,Spine,3,12,Image 1,1,100000000,610000004224,
135,,Spine,3,0,Image 1,1,,610000004230,
121,,Spine,3,0,Image 1,1,100000002,610000004235,
110,,Spine,3,0,Image 1,1,100000002,610000004239,
104,,Spine,3,0,Image 1,1,100000000,610000004246,
142,,Spine,3,0,Image 1,1,100000002,610000004257,
138,,Spine,3,0,Image 1,1,,610000004259,
102,,Spine,3,6,Image 1,1,100000001,610000004345,
29,,Spine,3,9,Image 1,1,100000001,610000004346,
85,,Spine,3,4,Image 1,1,100000001,610000004347,
157,,Spine,3,1,Image 1,1,100000001,610000004348,
133,,Spine,3,1,Image 1,1,100000001,610000004349,
86,,Spine,3,3,Image 1,1,,610000004368,
109,,Spine,3,1,Image 1,1,,610000004368,
84,,Spine,3,1,Image 1,1,,610000004369,
135,,Spine,3,2,Image 1,1,,610000004369,
105,,Spine,3,3,Image 1,1,,610000004370,
75,,Spine,3,6,Image 1,1,,610000004370,
97,,Spine,3,11,Image 1,1,,610000004371,
88,,Spine,3,8,Image 1,1,,610000004371,
71,,Spine,3,9,Image 1,1,,610000004372,
78,,Spine,3,17,Image 1,1,,610000004372,
178,,Spine,3,4,Image 1,1,,610000004373,
83,,Spine,3,17,Image 1,1,,610000004373,
145,,Spine,3,14,Image 1,1,,610000004374,
137,,Spine,3,0,Image 1,1,,610000004374,
92,,Spine,3,14,Image 1,1,,610000004375,
138,,Spine,3,0,Image 1,1,,610000004375,
162,,Spine,3,13,Image 1,1,,610000004376,
148,,Spine,3,0,Image 1,1,,610000004376,
65,,Spine,3,13,Image 1,1,,610000004377,
74,,Spine,3,0,Image 1,1,,610000004377,
137,,Spine,3,2,Image 1,1,,610000004378,
123,,Spine,3,0,Image 1,1,,610000004378,
165,,Spine,3,5,Image 1,1,,610000004379,
122,,Spine,3,4,Image 1,1,,610000004380,
117,,Spine,3,7,Image 1,1,,610000004381,
91,,Spine,3,6,Image 1,1,,610000004382,
139,,Spine,3,14,Image 1,1,,610000004383,
160,,Spine,3,11,Image 1,1,,610000004384,
129,,Spine,3,10,Image 1,1,,610000004385,
92,,Spine,3,0,Image 1,1,,610000004386,
81,,Spine,3,4,Image 1,1,,610000004387,
65,,Spine,3,3,Image 1,1,,610000004388,
84,,Spine,3,4,Image 1,1,,610000004389,
84,,Spine,3,8,Image 1,1,,610000004390,
106,,Spine,3,0,Image 1,1,,610000004391,
168,,Spine,3,0,Image 1,1,,610000004392,
169,,Spine,3,0,Image 1,1,,610000004393,
92,,Spine,3,0,Image 1,1,,610000004394,
85,,Spine,3,0,Image 1,1,,610000004395,
128,,Spine,3,0,Image 1,1,,610000004396,
89,,Spine,3,0,Image 1,1,,610000004397,
84,,Spine,3,0,Image 1,1,,610000004398,
62,,Spine,3,0,Image 1,1,,610000004399,
