
Segment Center Number of Voxel Ch=2 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Segment,2,5,Image 1,3,1,100000000,510000001936,
27,,Segment,2,4,Image 1,2,1,100000000,510000001962,
7,,Segment,2,3,Image 1,2,1,100000000,510000001968,
32,,Segment,2,2,Image 1,2,1,100000000,510000001999,
4,,Segment,2,3,Image 1,3,1,100000000,510000002002,
6,,Segment,2,3,Image 1,3,1,100000000,510000002007,
27,,Segment,2,5,Image 1,2,1,100000000,510000002033,
43,,Segment,2,9,Image 1,5,1,100000000,510000002075,
4,,Segment,2,8,Image 1,4,1,100000000,510000002078,
15,,Segment,2,5,Image 1,3,1,100000000,510000002092,
27,,Segment,2,10,Image 1,6,1,100000000,510000002118,
3,,Segment,2,10,Image 1,7,1,100000000,510000002120,
28,,Segment,2,11,Image 1,6,1,100000000,510000002147,
12,,Segment,2,9,Image 1,5,1,100000001,510000002158,
17,,Segment,2,8,Image 1,4,1,100000001,510000002174,
3,,Segment,2,7,Image 1,3,1,100000001,510000002176,
21,,Segment,2,6,Image 1,3,1,100000001,510000002196,
16,,Segment,2,9,Image 1,5,1,100000002,510000002211,
26,,Segment,2,8,Image 1,5,1,100000002,510000002236,
12,,Segment,2,7,Image 1,2,1,100000000,510000002247,
2,,Segment,2,9,Image 1,6,1,100000002,510000002249,
15,,Segment,2,5,Image 1,2,1,100000002,510000002263,
8,,Segment,2,4,Image 1,2,1,100000002,510000002270,
14,,Segment,2,3,Image 1,2,1,100000002,510000002283,
8,,Segment,2,2,Image 1,1,1,100000002,510000002290,
15,,Segment,2,1,Image 1,1,1,100000002,510000002304,
6,,Segment,2,0,Image 1,1,1,100000002,510000002314,
17,,Segment,2,8,Image 1,2,1,100000001,510000002333,
14,,Segment,2,4,Image 1,2,1,100000000,510000002346,
25,,Segment,2,3,Image 1,2,1,100000000,510000002370,
6,,Segment,2,6,Image 1,2,1,100000000,510000002375,
12,,Segment,2,5,Image 1,2,1,100000000,510000002386,
20,,Segment,2,4,Image 1,1,1,100000000,510000002405,
7,,Segment,2,9,Image 1,4,1,100000000,510000002412,
31,,Segment,2,14,Image 1,4,1,100000000,510000002442,
22,,Segment,2,11,Image 1,7,1,100000002,510000002463,
13,,Segment,2,10,Image 1,6,1,100000002,510000002475,
5,,Segment,2,9,Image 1,5,1,100000002,510000002479,
4,,Segment,2,5,Image 1,3,1,100000000,510000002482,
14,,Segment,2,4,Image 1,3,1,100000000,510000002495,
18,,Segment,2,0,Image 1,1,1,100000000,510000002517,
65,,Segment,2,16,Image 1,4,1,100000000,510000002583,
13,,Segment,2,6,Image 1,3,1,100000000,510000002595,
11,,Segment,2,5,Image 1,1,1,100000001,510000002605,
3,,Segment,2,4,Image 1,1,1,100000001,510000002607,
21,,Segment,2,11,Image 1,6,1,100000002,510000002633,
29,,Segment,2,7,Image 1,5,1,100000002,510000002661,
13,,Segment,2,10,Image 1,5,1,100000002,510000002673,
7,,Segment,2,7,Image 1,3,1,100000000,510000002679,
12,,Segment,2,10,Image 1,5,1,100000002,510000002690,
15,,Segment,2,4,Image 1,3,1,100000000,510000002704,
3,,Segment,2,3,Image 1,2,1,100000000,510000002706,
6,,Segment,2,7,Image 1,4,1,100000001,510000002711,
8,,Segment,2,5,Image 1,3,1,100000002,510000002718,
6,,Segment,2,11,Image 1,5,1,100000002,510000002723,
15,,Segment,2,4,Image 1,3,1,100000002,510000002737,
30,,Segment,2,2,Image 1,3,1,100000001,510000002767,
7,,Segment,2,4,Image 1,1,1,100000000,510000002773,
19,,Segment,2,3,Image 1,3,1,100000002,510000002791,
29,,Segment,2,2,Image 1,3,1,100000002,510000002819,
22,,Segment,2,9,Image 1,4,1,100000001,510000002840,
11,,Segment,2,12,Image 1,5,1,100000000,510000002850,
10,,Segment,2,11,Image 1,4,1,100000000,510000002859,
7,,Segment,2,3,Image 1,3,1,100000001,510000002865,
3,,Segment,2,2,Image 1,2,1,100000001,510000002867,
7,,Segment,2,9,Image 1,4,1,100000000,510000002873,
9,,Segment,2,3,Image 1,2,1,100000000,510000002881,
8,,Segment,2,9,Image 1,5,1,100000002,510000002888,
8,,Segment,2,15,Image 1,4,1,100000000,510000002895,
5,,Segment,2,8,Image 1,5,1,100000002,510000002899,
4,,Segment,2,7,Image 1,3,1,100000001,510000002902,
51,,Segment,2,6,Image 1,3,1,100000001,510000002952,
3,,Segment,2,7,Image 1,4,1,100000001,510000002954,
9,,Segment,2,8,Image 1,3,1,100000001,510000002962,
4,,Segment,2,7,Image 1,3,1,100000001,510000002965,
8,,Segment,2,5,Image 1,2,1,100000001,510000002972,
27,,Segment,2,2,Image 1,2,1,100000002,510000002998,
24,,Segment,2,14,Image 1,6,1,100000000,510000003022,
7,,Segment,2,13,Image 1,5,1,100000000,510000003028,
6,,Segment,2,4,Image 1,3,1,100000001,510000003033,
21,,Segment,2,3,Image 1,2,1,100000001,510000003053,
57,,Segment,2,8,Image 1,2,1,100000000,510000003109,
6,,Segment,2,7,Image 1,2,1,100000000,510000003114,
13,,Segment,2,4,Image 1,2,1,100000001,510000003126,
9,,Segment,2,14,Image 1,5,1,100000000,510000003134,
12,,Segment,2,13,Image 1,4,1,100000000,510000003145,
4,,Segment,2,5,Image 1,4,1,100000000,510000003148,
4,,Segment,2,4,Image 1,3,1,100000000,510000003151,
5,,Segment,2,3,Image 1,2,1,100000000,510000003155,
24,,Segment,2,2,Image 1,2,1,100000000,510000003178,
7,,Segment,2,3,Image 1,1,1,100000002,510000003184,
9,,Segment,2,1,Image 1,1,1,100000000,510000003192,
23,,Segment,2,0,Image 1,1,1,100000000,510000003215,
3,,Segment,2,1,Image 1,2,1,100000000,510000003217,
19,,Segment,2,3,Image 1,2,1,100000001,510000003235,
16,,Segment,2,3,Image 1,3,1,100000002,510000003250,
20,,Segment,2,8,Image 1,3,1,100000000,510000003269,
33,,Segment,2,0,Image 1,1,1,100000000,510000003310,
18,,Segment,2,2,Image 1,1,1,100000002,510000003337,
7,,Segment,2,14,Image 1,4,1,100000000,510000003343,
5,,Segment,2,14,Image 1,5,1,100000000,510000003347,
6,,Segment,2,1,Image 1,2,1,100000002,510000003352,
6,,Segment,2,14,Image 1,5,1,100000000,510000003357,
25,,Segment,2,0,Image 1,1,1,100000002,510000003389,
5,,Segment,2,5,Image 1,2,1,100000002,510000003393,
14,,Segment,2,12,Image 1,4,1,100000000,510000003406,
9,,Segment,2,4,Image 1,3,1,100000000,510000003414,
57,,Segment,2,3,Image 1,3,1,100000000,510000003470,
3,,Segment,2,8,Image 1,4,1,100000000,510000003472,
3,,Segment,2,10,Image 1,4,1,100000000,510000003474,
16,,Segment,2,2,Image 1,2,1,100000000,510000003489,
6,,Segment,2,6,Image 1,4,1,100000000,510000003494,
14,,Segment,2,5,Image 1,3,1,100000000,510000003507,
42,,Segment,2,4,Image 1,3,1,100000000,510000003550,
4,,Segment,2,3,Image 1,2,1,100000000,510000003553,
4,,Segment,2,2,Image 1,2,1,100000000,510000003556,
8,,Segment,2,5,Image 1,3,1,100000000,510000003563,
39,,Segment,2,4,Image 1,2,1,100000000,510000003601,
5,,Segment,2,6,Image 1,2,1,100000000,510000003605,
44,,Segment,2,1,Image 1,2,1,100000000,510000003648,
3,,Segment,2,4,Image 1,2,1,100000000,510000003650,
4,,Segment,2,3,Image 1,3,1,100000000,510000003653,
12,,Segment,2,3,Image 1,3,1,100000000,510000003664,
10,,Segment,2,3,Image 1,2,1,100000001,510000003673,
9,,Segment,2,5,Image 1,1,1,100000000,510000003681,
17,,Segment,2,1,Image 1,2,1,100000000,510000003700,
7,,Segment,2,0,Image 1,1,1,100000000,510000003709,
25,,Segment,2,1,Image 1,1,1,100000000,510000003733,
8,,Segment,2,1,Image 1,2,1,100000000,510000003746,
7,,Segment,2,0,Image 1,1,1,100000000,510000003795,
2,,Segment,2,11,Image 1,3,1,100000000,510000003812,
2,,Segment,2,6,Image 1,3,1,100000000,510000003813,
2,,Segment,2,5,Image 1,4,1,100000000,510000003814,
2,,Segment,2,4,Image 1,1,1,100000000,510000003817,
2,,Segment,2,4,Image 1,4,1,100000000,510000003818,
2,,Segment,2,5,Image 1,2,1,100000000,510000003819,
2,,Segment,2,9,Image 1,5,1,100000000,510000003820,
2,,Segment,2,6,Image 1,3,1,100000000,510000003821,
2,,Segment,2,4,Image 1,2,1,100000000,510000003822,
2,,Segment,2,2,Image 1,1,1,100000001,510000003824,
2,,Segment,2,7,Image 1,2,1,100000001,510000003825,
2,,Segment,2,9,Image 1,3,1,100000001,510000003826,
2,,Segment,2,3,Image 1,3,1,100000002,510000003828,
2,,Segment,2,4,Image 1,3,1,100000002,510000003829,
2,,Segment,2,4,Image 1,2,1,100000002,510000003834,
2,,Segment,2,3,Image 1,4,1,100000002,510000003835,
