
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
37.2144,,Spine,2,12,Image 1,5,1,100000000,610000004162,
59.8305,,Spine,2,11,Image 1,5,1,100000000,610000004165,
19.9546,,Spine,2,0,Image 1,1,1,100000002,610000004168,
34.1825,,Spine,2,0,Image 1,1,1,100000000,610000004178,
18.2494,,Spine,2,5,Image 1,3,1,100000002,610000004183,
25.9519,,Spine,2,3,Image 1,2,1,100000001,610000004186,
42.6761,,Spine,2,0,Image 1,1,1,100000000,610000004191,
23.3666,,Spine,2,5,Image 1,2,1,100000000,610000004194,
49.0261,,Spine,2,4,Image 1,2,1,100000001,610000004196,
58.7594,,Spine,2,8,Image 1,2,1,100000000,610000004198,
3,,Spine,2,0,Image 1,1,1,100000002,610000004200,
11.3431,,Spine,2,5,Image 1,3,1,100000002,610000004202,
30.4667,,Spine,2,3,Image 1,2,1,100000001,610000004205,
16.3571,,Spine,2,6,Image 1,2,1,100000000,610000004207,
18.7083,,Spine,2,0,Image 1,1,1,100000000,610000004210,
7,,Spine,2,0,Image 1,1,1,100000000,610000004212,
10,,Spine,2,0,Image 1,1,1,100000000,610000004215,
44.6119,,Spine,2,12,Image 1,3,1,100000000,610000004224,
46.8473,,Spine,2,0,Image 1,1,1,100000000,610000004231,
5.5,,Spine,2,0,Image 1,1,1,100000002,610000004235,
33.32,,Spine,2,0,Image 1,1,1,100000002,610000004239,
26,,Spine,2,0,Image 1,1,1,100000000,610000004241,
38.9644,,Spine,2,0,Image 1,1,1,100000000,610000004246,
21.5,,Spine,2,0,Image 1,1,1,100000000,610000004248,
20.5,,Spine,2,0,Image 1,1,1,100000000,610000004251,
19.5,,Spine,2,0,Image 1,1,1,100000000,610000004253,
30.4448,,Spine,2,0,Image 1,1,1,100000002,610000004257,
20.2704,,Spine,2,0,Image 1,1,1,100000000,610000004260,
5.5,,Spine,2,0,Image 1,1,1,100000000,610000004263,
34,,Spine,2,0,Image 1,1,1,100000002,610000004267,
12,,Spine,2,13,Image 1,4,1,100000000,610000004303,
48,,Spine,2,13,Image 1,4,1,100000000,610000004304,
21,,Spine,2,14,Image 1,5,1,100000000,610000004305,
0,,Spine,2,17,Image 1,3,1,100000000,610000004306,
6,,Spine,2,17,Image 1,4,1,100000000,610000004307,
22.5,,Spine,2,14,Image 1,4,1,100000000,610000004308,
22.5,,Spine,2,8,Image 1,2,1,100000000,610000004309,
59,,Spine,2,6,Image 1,2,1,100000000,610000004310,
39,,Spine,2,1,Image 1,1,1,100000000,610000004311,
18.5,,Spine,2,1,Image 1,2,1,100000000,610000004312,
0,,Spine,2,8,Image 1,1,1,100000000,610000004313,
42,,Spine,2,4,Image 1,2,1,100000000,610000004314,
24.5,,Spine,2,3,Image 1,1,1,100000000,610000004315,
11.5,,Spine,2,4,Image 1,2,1,100000000,610000004316,
47,,Spine,2,0,Image 1,1,1,100000000,610000004317,
52.5,,Spine,2,0,Image 1,1,1,100000000,610000004318,
44.5,,Spine,2,14,Image 1,6,1,100000000,610000004328,
34.5,,Spine,2,11,Image 1,5,1,100000000,610000004329,
8,,Spine,2,10,Image 1,6,1,100000000,610000004330,
25.5,,Spine,2,6,Image 1,3,1,100000000,610000004331,
60.5,,Spine,2,7,Image 1,2,1,100000000,610000004332,
76,,Spine,2,5,Image 1,2,1,100000000,610000004333,
55.5,,Spine,2,4,Image 1,1,1,100000000,610000004334,
20,,Spine,2,2,Image 1,1,1,100000000,610000004335,
24.5,,Spine,2,0,Image 1,1,1,100000000,610000004338,
6,,Spine,2,0,Image 1,1,1,100000000,610000004339,
51,,Spine,2,6,Image 1,2,1,100000001,610000004345,
20.5,,Spine,2,9,Image 1,5,1,100000001,610000004346,
19.5,,Spine,2,4,Image 1,3,1,100000001,610000004347,
40.5,,Spine,2,1,Image 1,1,1,100000001,610000004348,
0,,Spine,2,1,Image 1,2,1,100000001,610000004349,
34,,Spine,2,3,Image 1,3,1,100000002,610000004350,
22.5,,Spine,2,4,Image 1,3,1,100000002,610000004355,
11.5,,Spine,2,11,Image 1,6,1,100000002,610000004356,
1,,Spine,2,9,Image 1,5,1,100000002,610000004357,
22,,Spine,2,3,Image 1,3,1,100000002,610000004358,
0,,Spine,2,2,Image 1,1,1,100000002,610000004359,
19.5,,Spine,2,0,Image 1,1,1,100000002,610000004361,
21.5,,Spine,2,0,Image 1,1,1,100000002,610000004362,
9.5,,Spine,2,0,Image 1,1,1,100000002,610000004363,
