
Segment Center Intensity Median Ch=5 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.125,,Segment,5,5,Image 1,3,1,100000002,510000000044,
70.0625,,Segment,5,4,Image 1,3,1,100000002,510000000046,
0.125,,Segment,5,3,Image 1,3,1,100000002,510000000075,
1.00098,,Segment,5,2,Image 1,2,1,100000002,510000000077,
0.00390625,,Segment,5,1,Image 1,1,1,100000002,510000000100,
0.00390625,,Segment,5,0,Image 1,1,1,100000002,510000000124,
0.0625,,Segment,5,4,Image 1,4,1,100000002,510000000152,
0.00195312,,Segment,5,6,Image 1,4,1,100000001,510000000223,
1.00195,,Segment,5,5,Image 1,3,1,100000001,510000000241,
0,,Segment,5,4,Image 1,2,1,100000001,510000000244,
0.000976562,,Segment,5,3,Image 1,1,1,100000001,510000000271,
0.501953,,Segment,5,1,Image 1,1,1,100000001,510000000291,
1,,Segment,5,0,Image 1,1,1,100000001,510000000307,
0.015625,,Segment,5,5,Image 1,4,1,100000002,510000000329,
0.00195312,,Segment,5,3,Image 1,2,1,100000002,510000000337,
0.125,,Segment,5,4,Image 1,4,1,100000002,510000000376,
2,,Segment,5,2,Image 1,2,1,100000002,510000000379,
0.000976562,,Segment,5,1,Image 1,2,1,100000002,510000000403,
14.25,,Segment,5,2,Image 1,1,1,100000002,510000000409,
0.0625,,Segment,5,2,Image 1,3,1,100000002,510000000434,
0,,Segment,5,4,Image 1,2,1,100000002,510000000437,
0.00195312,,Segment,5,3,Image 1,2,1,100000002,510000000448,
0,,Segment,5,4,Image 1,3,1,100000002,510000000452,
0.00195312,,Segment,5,13,Image 1,4,1,100000000,510000000486,
0.00195312,,Segment,5,12,Image 1,4,1,100000000,510000000493,
1,,Segment,5,10,Image 1,3,1,100000000,510000000496,
0.00390625,,Segment,5,9,Image 1,3,1,100000000,510000000515,
0.503906,,Segment,5,8,Image 1,3,1,100000000,510000000524,
0,,Segment,5,7,Image 1,3,1,100000000,510000000526,
1.00391,,Segment,5,6,Image 1,2,1,100000000,510000000548,
1.00391,,Segment,5,5,Image 1,2,1,100000000,510000000555,
1.00391,,Segment,5,4,Image 1,2,1,100000000,510000000567,
0.00195312,,Segment,5,3,Image 1,1,1,100000000,510000000571,
1.00391,,Segment,5,2,Image 1,1,1,100000000,510000000600,
1.00195,,Segment,5,1,Image 1,1,1,100000000,510000000618,
0.000976562,,Segment,5,0,Image 1,1,1,100000000,510000000637,
0.25,,Segment,5,4,Image 1,3,1,100000002,510000000701,
1,,Segment,5,3,Image 1,2,1,100000002,510000000703,
0.000976562,,Segment,5,2,Image 1,2,1,100000002,510000000711,
0.00195312,,Segment,5,1,Image 1,2,1,100000002,510000000717,
0.00195312,,Segment,5,0,Image 1,1,1,100000002,510000000744,
0.00195312,,Segment,5,9,Image 1,4,1,100000001,510000000818,
0.0078125,,Segment,5,8,Image 1,3,1,100000001,510000000861,
0.00195312,,Segment,5,6,Image 1,2,1,100000001,510000000873,
0.00195312,,Segment,5,5,Image 1,2,1,100000001,510000000881,
0.00195312,,Segment,5,13,Image 1,7,1,100000000,510000000895,
0.00390625,,Segment,5,12,Image 1,6,1,100000000,510000000929,
1,,Segment,5,11,Image 1,6,1,100000000,510000000931,
0.000976562,,Segment,5,10,Image 1,6,1,100000000,510000000933,
0.00390625,,Segment,5,9,Image 1,6,1,100000000,510000000956,
0,,Segment,5,8,Image 1,5,1,100000000,510000000966,
0.125,,Segment,5,7,Image 1,4,1,100000000,510000001034,
0.00195312,,Segment,5,6,Image 1,3,1,100000000,510000001054,
1,,Segment,5,4,Image 1,2,1,100000000,510000001063,
1.00195,,Segment,5,3,Image 1,1,1,100000000,510000001066,
0.00195312,,Segment,5,2,Image 1,1,1,100000000,510000001076,
1.00195,,Segment,5,1,Image 1,1,1,100000000,510000001088,
0.500977,,Segment,5,0,Image 1,1,1,100000000,510000001091,
0.015625,,Segment,5,5,Image 1,2,1,100000000,510000001139,
1.00195,,Segment,5,3,Image 1,1,1,100000000,510000001172,
0.00390625,,Segment,5,2,Image 1,1,1,100000000,510000001178,
0.00195312,,Segment,5,1,Image 1,1,1,100000000,510000001185,
1.00195,,Segment,5,0,Image 1,1,1,100000000,510000001197,
1.00195,,Segment,5,13,Image 1,6,1,100000000,510000001220,
0.03125,,Segment,5,17,Image 1,3,1,100000000,510000001235,
1.00195,,Segment,5,16,Image 1,3,1,100000000,510000001245,
0.00195312,,Segment,5,15,Image 1,3,1,100000000,510000001256,
0.501953,,Segment,5,14,Image 1,3,1,100000000,510000001261,
0.00195312,,Segment,5,13,Image 1,3,1,100000000,510000001265,
0.00195312,,Segment,5,12,Image 1,3,1,100000000,510000001285,
0.00195312,,Segment,5,13,Image 1,6,1,100000000,510000001305,
1.00195,,Segment,5,12,Image 1,5,1,100000000,510000001325,
