
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
125,,Spine,3,12,Image 1,5,1,100000000,610000004162,
144,,Spine,3,11,Image 1,5,1,100000000,610000004165,
54,,Spine,3,0,Image 1,1,1,100000002,610000004168,
113,,Spine,3,0,Image 1,1,1,100000000,610000004178,
78,,Spine,3,5,Image 1,3,1,100000002,610000004183,
100,,Spine,3,3,Image 1,2,1,100000001,610000004186,
136,,Spine,3,0,Image 1,1,1,100000000,610000004191,
66,,Spine,3,5,Image 1,2,1,100000000,610000004194,
159,,Spine,3,4,Image 1,2,1,100000001,610000004196,
146,,Spine,3,8,Image 1,2,1,100000000,610000004198,
101,,Spine,3,0,Image 1,1,1,100000002,610000004200,
85,,Spine,3,5,Image 1,3,1,100000002,610000004202,
100,,Spine,3,3,Image 1,2,1,100000001,610000004205,
67,,Spine,3,6,Image 1,2,1,100000000,610000004207,
87,,Spine,3,0,Image 1,1,1,100000000,610000004210,
106,,Spine,3,0,Image 1,1,1,100000000,610000004212,
74,,Spine,3,0,Image 1,1,1,100000000,610000004215,
136,,Spine,3,12,Image 1,3,1,100000000,610000004224,
149,,Spine,3,0,Image 1,1,1,100000000,610000004231,
140,,Spine,3,0,Image 1,1,1,100000002,610000004235,
140,,Spine,3,0,Image 1,1,1,100000002,610000004239,
127,,Spine,3,0,Image 1,1,1,100000000,610000004241,
119,,Spine,3,0,Image 1,1,1,100000000,610000004246,
118,,Spine,3,0,Image 1,1,1,100000000,610000004248,
95,,Spine,3,0,Image 1,1,1,100000000,610000004251,
84,,Spine,3,0,Image 1,1,1,100000000,610000004253,
140,,Spine,3,0,Image 1,1,1,100000002,610000004257,
153,,Spine,3,0,Image 1,1,1,100000000,610000004260,
84,,Spine,3,0,Image 1,1,1,100000000,610000004263,
128,,Spine,3,0,Image 1,1,1,100000002,610000004267,
49,,Spine,3,13,Image 1,4,1,100000000,610000004303,
174,,Spine,3,13,Image 1,4,1,100000000,610000004304,
49,,Spine,3,14,Image 1,5,1,100000000,610000004305,
16,,Spine,3,17,Image 1,3,1,100000000,610000004306,
66,,Spine,3,17,Image 1,4,1,100000000,610000004307,
115,,Spine,3,14,Image 1,4,1,100000000,610000004308,
64,,Spine,3,8,Image 1,2,1,100000000,610000004309,
131,,Spine,3,6,Image 1,2,1,100000000,610000004310,
123,,Spine,3,1,Image 1,1,1,100000000,610000004311,
76,,Spine,3,1,Image 1,2,1,100000000,610000004312,
53,,Spine,3,8,Image 1,1,1,100000000,610000004313,
160,,Spine,3,4,Image 1,2,1,100000000,610000004314,
91,,Spine,3,3,Image 1,1,1,100000000,610000004315,
84,,Spine,3,4,Image 1,2,1,100000000,610000004316,
141,,Spine,3,0,Image 1,1,1,100000000,610000004317,
136,,Spine,3,0,Image 1,1,1,100000000,610000004318,
109,,Spine,3,14,Image 1,6,1,100000000,610000004328,
144,,Spine,3,11,Image 1,5,1,100000000,610000004329,
85,,Spine,3,10,Image 1,6,1,100000000,610000004330,
118,,Spine,3,6,Image 1,3,1,100000000,610000004331,
139,,Spine,3,7,Image 1,2,1,100000000,610000004332,
186,,Spine,3,5,Image 1,2,1,100000000,610000004333,
147,,Spine,3,4,Image 1,1,1,100000000,610000004334,
129,,Spine,3,2,Image 1,1,1,100000000,610000004335,
141,,Spine,3,0,Image 1,1,1,100000000,610000004338,
114,,Spine,3,0,Image 1,1,1,100000000,610000004339,
151,,Spine,3,6,Image 1,2,1,100000001,610000004345,
53,,Spine,3,9,Image 1,5,1,100000001,610000004346,
55,,Spine,3,4,Image 1,3,1,100000001,610000004347,
176,,Spine,3,1,Image 1,1,1,100000001,610000004348,
133,,Spine,3,1,Image 1,2,1,100000001,610000004349,
132,,Spine,3,3,Image 1,3,1,100000002,610000004350,
191,,Spine,3,4,Image 1,3,1,100000002,610000004355,
100,,Spine,3,11,Image 1,6,1,100000002,610000004356,
34,,Spine,3,9,Image 1,5,1,100000002,610000004357,
125,,Spine,3,3,Image 1,3,1,100000002,610000004358,
88,,Spine,3,2,Image 1,1,1,100000002,610000004359,
140,,Spine,3,0,Image 1,1,1,100000002,610000004361,
140,,Spine,3,0,Image 1,1,1,100000002,610000004362,
80,,Spine,3,0,Image 1,1,1,100000002,610000004363,
