
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
35,,Segment,1,6,Image 1,3,1,100000002,510000001652,
35,,Segment,1,7,Image 1,3,1,100000002,510000001668,
3,,Segment,1,8,Image 1,3,1,100000000,510000001671,
213,,Segment,1,2,Image 1,2,1,100000002,510000001689,
3,,Segment,1,1,Image 1,1,1,100000002,510000001696,
3,,Segment,1,8,Image 1,2,1,100000000,510000001704,
262,,Segment,1,7,Image 1,2,1,100000000,510000001711,
236,,Segment,1,12,Image 1,7,1,100000000,510000001716,
4,,Segment,1,17,Image 1,4,1,100000000,510000001729,
3,,Segment,1,3,Image 1,4,1,100000000,510000001742,
4,,Segment,1,2,Image 1,3,1,100000000,510000001757,
6,,Segment,1,1,Image 1,2,1,100000000,510000001777,
363,,Segment,1,3,Image 1,3,1,100000001,510000001789,
4,,Segment,1,2,Image 1,2,1,100000001,510000001821,
5,,Segment,1,1,Image 1,2,1,100000001,510000001852,
5,,Segment,1,0,Image 1,1,1,100000002,510000001900,
168,,Segment,1,12,Image 1,6,1,100000000,510000001909,
149,,Segment,1,11,Image 1,7,1,100000000,510000001928,
3,,Segment,1,5,Image 1,3,1,100000000,510000001936,
217,,Segment,1,4,Image 1,2,1,100000000,510000001962,
3,,Segment,1,3,Image 1,2,1,100000000,510000001968,
5,,Segment,1,2,Image 1,2,1,100000000,510000001999,
5,,Segment,1,3,Image 1,3,1,100000000,510000002002,
5,,Segment,1,3,Image 1,3,1,100000000,510000002007,
6,,Segment,1,5,Image 1,2,1,100000000,510000002033,
5,,Segment,1,9,Image 1,5,1,100000000,510000002075,
3,,Segment,1,8,Image 1,4,1,100000000,510000002078,
18,,Segment,1,5,Image 1,3,1,100000000,510000002092,
4,,Segment,1,10,Image 1,6,1,100000000,510000002118,
4,,Segment,1,10,Image 1,7,1,100000000,510000002120,
165,,Segment,1,11,Image 1,6,1,100000000,510000002147,
11,,Segment,1,9,Image 1,5,1,100000001,510000002158,
3,,Segment,1,8,Image 1,4,1,100000001,510000002174,
4,,Segment,1,7,Image 1,3,1,100000001,510000002176,
5,,Segment,1,6,Image 1,3,1,100000001,510000002196,
4,,Segment,1,9,Image 1,5,1,100000002,510000002211,
4,,Segment,1,8,Image 1,5,1,100000002,510000002236,
4,,Segment,1,7,Image 1,2,1,100000000,510000002247,
4,,Segment,1,9,Image 1,6,1,100000002,510000002249,
4,,Segment,1,5,Image 1,2,1,100000002,510000002263,
4,,Segment,1,4,Image 1,2,1,100000002,510000002270,
13,,Segment,1,3,Image 1,2,1,100000002,510000002283,
3,,Segment,1,2,Image 1,1,1,100000002,510000002290,
3,,Segment,1,1,Image 1,1,1,100000002,510000002304,
2,,Segment,1,0,Image 1,1,1,100000002,510000002314,
4,,Segment,1,8,Image 1,2,1,100000001,510000002333,
241,,Segment,1,4,Image 1,2,1,100000000,510000002346,
4,,Segment,1,3,Image 1,2,1,100000000,510000002370,
298,,Segment,1,6,Image 1,2,1,100000000,510000002375,
16,,Segment,1,5,Image 1,2,1,100000000,510000002386,
16,,Segment,1,4,Image 1,1,1,100000000,510000002405,
3,,Segment,1,9,Image 1,4,1,100000000,510000002412,
5,,Segment,1,14,Image 1,4,1,100000000,510000002442,
92,,Segment,1,11,Image 1,7,1,100000002,510000002463,
5,,Segment,1,10,Image 1,6,1,100000002,510000002475,
2,,Segment,1,9,Image 1,5,1,100000002,510000002479,
5,,Segment,1,5,Image 1,3,1,100000000,510000002482,
6,,Segment,1,4,Image 1,3,1,100000000,510000002495,
4,,Segment,1,0,Image 1,1,1,100000000,510000002517,
96,,Segment,1,16,Image 1,4,1,100000000,510000002583,
188,,Segment,1,6,Image 1,3,1,100000000,510000002595,
6,,Segment,1,5,Image 1,1,1,100000001,510000002605,
6,,Segment,1,4,Image 1,1,1,100000001,510000002607,
40,,Segment,1,11,Image 1,6,1,100000002,510000002633,
79,,Segment,1,7,Image 1,5,1,100000002,510000002661,
21,,Segment,1,10,Image 1,5,1,100000002,510000002673,
3,,Segment,1,7,Image 1,3,1,100000000,510000002679,
4,,Segment,1,10,Image 1,5,1,100000002,510000002690,
4,,Segment,1,4,Image 1,3,1,100000000,510000002704,
4,,Segment,1,3,Image 1,2,1,100000000,510000002706,
6,,Segment,1,7,Image 1,4,1,100000001,510000002711,
4,,Segment,1,5,Image 1,3,1,100000002,510000002718,
3,,Segment,1,11,Image 1,5,1,100000002,510000002723,
123,,Segment,1,4,Image 1,3,1,100000002,510000002737,
419,,Segment,1,2,Image 1,3,1,100000001,510000002767,
287,,Segment,1,4,Image 1,1,1,100000000,510000002773,
5,,Segment,1,3,Image 1,3,1,100000002,510000002791,
4,,Segment,1,2,Image 1,3,1,100000002,510000002819,
4,,Segment,1,9,Image 1,4,1,100000001,510000002840,
6,,Segment,1,12,Image 1,5,1,100000000,510000002850,
10,,Segment,1,11,Image 1,4,1,100000000,510000002859,
3,,Segment,1,3,Image 1,3,1,100000001,510000002865,
4,,Segment,1,2,Image 1,2,1,100000001,510000002867,
9,,Segment,1,9,Image 1,4,1,100000000,510000002873,
5,,Segment,1,3,Image 1,2,1,100000000,510000002881,
6,,Segment,1,9,Image 1,5,1,100000002,510000002888,
31,,Segment,1,15,Image 1,4,1,100000000,510000002895,
4,,Segment,1,8,Image 1,5,1,100000002,510000002899,
4,,Segment,1,7,Image 1,3,1,100000001,510000002902,
6,,Segment,1,6,Image 1,3,1,100000001,510000002952,
5,,Segment,1,7,Image 1,4,1,100000001,510000002954,
4,,Segment,1,8,Image 1,3,1,100000001,510000002962,
3,,Segment,1,7,Image 1,3,1,100000001,510000002965,
6,,Segment,1,5,Image 1,2,1,100000001,510000002972,
6,,Segment,1,2,Image 1,2,1,100000002,510000002998,
3,,Segment,1,14,Image 1,6,1,100000000,510000003022,
3,,Segment,1,13,Image 1,5,1,100000000,510000003028,
10,,Segment,1,4,Image 1,3,1,100000001,510000003033,
15,,Segment,1,3,Image 1,2,1,100000001,510000003053,
4,,Segment,1,8,Image 1,2,1,100000000,510000003109,
3,,Segment,1,7,Image 1,2,1,100000000,510000003114,
20,,Segment,1,4,Image 1,2,1,100000001,510000003126,
88,,Segment,1,14,Image 1,5,1,100000000,510000003134,
4,,Segment,1,13,Image 1,4,1,100000000,510000003145,
4,,Segment,1,5,Image 1,4,1,100000000,510000003148,
3,,Segment,1,4,Image 1,3,1,100000000,510000003151,
5,,Segment,1,3,Image 1,2,1,100000000,510000003155,
9,,Segment,1,2,Image 1,2,1,100000000,510000003178,
5,,Segment,1,3,Image 1,1,1,100000002,510000003184,
3,,Segment,1,1,Image 1,1,1,100000000,510000003192,
21,,Segment,1,0,Image 1,1,1,100000000,510000003215,
4,,Segment,1,1,Image 1,2,1,100000000,510000003217,
94,,Segment,1,3,Image 1,2,1,100000001,510000003235,
5,,Segment,1,3,Image 1,3,1,100000002,510000003250,
4,,Segment,1,8,Image 1,3,1,100000000,510000003269,
19,,Segment,1,0,Image 1,1,1,100000000,510000003310,
4,,Segment,1,2,Image 1,1,1,100000002,510000003337,
4,,Segment,1,14,Image 1,4,1,100000000,510000003343,
6,,Segment,1,14,Image 1,5,1,100000000,510000003347,
4,,Segment,1,1,Image 1,2,1,100000002,510000003352,
5,,Segment,1,14,Image 1,5,1,100000000,510000003357,
24,,Segment,1,0,Image 1,1,1,100000002,510000003389,
6,,Segment,1,5,Image 1,2,1,100000002,510000003393,
7,,Segment,1,12,Image 1,4,1,100000000,510000003406,
3,,Segment,1,4,Image 1,3,1,100000000,510000003414,
6,,Segment,1,3,Image 1,3,1,100000000,510000003470,
4,,Segment,1,8,Image 1,4,1,100000000,510000003472,
3,,Segment,1,10,Image 1,4,1,100000000,510000003474,
4,,Segment,1,2,Image 1,2,1,100000000,510000003489,
4,,Segment,1,6,Image 1,4,1,100000000,510000003494,
5,,Segment,1,5,Image 1,3,1,100000000,510000003507,
38,,Segment,1,4,Image 1,3,1,100000000,510000003550,
6,,Segment,1,3,Image 1,2,1,100000000,510000003553,
3,,Segment,1,2,Image 1,2,1,100000000,510000003556,
3,,Segment,1,5,Image 1,3,1,100000000,510000003563,
6,,Segment,1,4,Image 1,2,1,100000000,510000003601,
5,,Segment,1,6,Image 1,2,1,100000000,510000003605,
23,,Segment,1,1,Image 1,2,1,100000000,510000003648,
3,,Segment,1,4,Image 1,2,1,100000000,510000003650,
3,,Segment,1,3,Image 1,3,1,100000000,510000003653,
3,,Segment,1,3,Image 1,3,1,100000000,510000003664,
3,,Segment,1,3,Image 1,2,1,100000001,510000003673,
296,,Segment,1,5,Image 1,1,1,100000000,510000003681,
4,,Segment,1,1,Image 1,2,1,100000000,510000003700,
4,,Segment,1,0,Image 1,1,1,100000000,510000003709,
5,,Segment,1,1,Image 1,1,1,100000000,510000003733,
5,,Segment,1,1,Image 1,2,1,100000000,510000003746,
6,,Segment,1,0,Image 1,1,1,100000000,510000003795,
3,,Segment,1,11,Image 1,3,1,100000000,510000003812,
4,,Segment,1,6,Image 1,3,1,100000000,510000003813,
3,,Segment,1,5,Image 1,4,1,100000000,510000003814,
9,,Segment,1,4,Image 1,1,1,100000000,510000003817,
3,,Segment,1,4,Image 1,4,1,100000000,510000003818,
4,,Segment,1,5,Image 1,2,1,100000000,510000003819,
4,,Segment,1,9,Image 1,5,1,100000000,510000003820,
14,,Segment,1,6,Image 1,3,1,100000000,510000003821,
4,,Segment,1,4,Image 1,2,1,100000000,510000003822,
3,,Segment,1,2,Image 1,1,1,100000001,510000003824,
3,,Segment,1,7,Image 1,2,1,100000001,510000003825,
4,,Segment,1,9,Image 1,3,1,100000001,510000003826,
2,,Segment,1,3,Image 1,3,1,100000002,510000003828,
2,,Segment,1,4,Image 1,3,1,100000002,510000003829,
6,,Segment,1,4,Image 1,2,1,100000002,510000003834,
3,,Segment,1,3,Image 1,4,1,100000002,510000003835,
