
Segment Intensity Max Ch=3 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
194,,Segment,3,5,Image 1,3,1,100000002,510000000044,
183,,Segment,3,4,Image 1,3,1,100000002,510000000046,
183,,Segment,3,3,Image 1,3,1,100000002,510000000075,
72,,Segment,3,2,Image 1,2,1,100000002,510000000077,
116,,Segment,3,1,Image 1,1,1,100000002,510000000100,
55,,Segment,3,0,Image 1,1,1,100000002,510000000124,
183,,Segment,3,4,Image 1,4,1,100000002,510000000152,
184,,Segment,3,6,Image 1,4,1,100000001,510000000223,
188,,Segment,3,5,Image 1,3,1,100000001,510000000241,
188,,Segment,3,4,Image 1,2,1,100000001,510000000244,
188,,Segment,3,3,Image 1,1,1,100000001,510000000271,
194,,Segment,3,1,Image 1,1,1,100000001,510000000291,
194,,Segment,3,0,Image 1,1,1,100000001,510000000307,
102,,Segment,3,5,Image 1,4,1,100000002,510000000329,
105,,Segment,3,3,Image 1,2,1,100000002,510000000337,
194,,Segment,3,4,Image 1,4,1,100000002,510000000376,
80,,Segment,3,2,Image 1,2,1,100000002,510000000379,
41,,Segment,3,1,Image 1,2,1,100000002,510000000403,
197,,Segment,3,2,Image 1,1,1,100000002,510000000409,
130,,Segment,3,2,Image 1,3,1,100000002,510000000434,
95,,Segment,3,4,Image 1,2,1,100000002,510000000437,
80,,Segment,3,3,Image 1,2,1,100000002,510000000448,
141,,Segment,3,4,Image 1,3,1,100000002,510000000452,
190,,Segment,3,13,Image 1,4,1,100000000,510000000486,
175,,Segment,3,12,Image 1,4,1,100000000,510000000493,
154,,Segment,3,10,Image 1,3,1,100000000,510000000496,
154,,Segment,3,9,Image 1,3,1,100000000,510000000515,
133,,Segment,3,8,Image 1,3,1,100000000,510000000524,
132,,Segment,3,7,Image 1,3,1,100000000,510000000526,
143,,Segment,3,6,Image 1,2,1,100000000,510000000548,
119,,Segment,3,5,Image 1,2,1,100000000,510000000555,
170,,Segment,3,4,Image 1,2,1,100000000,510000000567,
181,,Segment,3,3,Image 1,1,1,100000000,510000000571,
181,,Segment,3,2,Image 1,1,1,100000000,510000000600,
158,,Segment,3,1,Image 1,1,1,100000000,510000000618,
154,,Segment,3,0,Image 1,1,1,100000000,510000000637,
200,,Segment,3,4,Image 1,3,1,100000002,510000000701,
149,,Segment,3,3,Image 1,2,1,100000002,510000000703,
151,,Segment,3,2,Image 1,2,1,100000002,510000000711,
154,,Segment,3,1,Image 1,2,1,100000002,510000000717,
158,,Segment,3,0,Image 1,1,1,100000002,510000000744,
146,,Segment,3,9,Image 1,4,1,100000001,510000000818,
147,,Segment,3,8,Image 1,3,1,100000001,510000000861,
170,,Segment,3,6,Image 1,2,1,100000001,510000000873,
188,,Segment,3,5,Image 1,2,1,100000001,510000000881,
91,,Segment,3,13,Image 1,7,1,100000000,510000000895,
