
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.46387,1/10µm,Segment,5,3,1,100000002,510000000044,
0,1/10µm,Segment,4,3,1,100000002,510000000046,
1.4981,1/10µm,Segment,3,3,1,100000002,510000000075,
0,1/10µm,Segment,2,2,1,100000002,510000000077,
0,1/10µm,Segment,1,1,1,100000002,510000000100,
0,1/10µm,Segment,0,1,1,100000002,510000000124,
0,1/10µm,Segment,4,4,1,100000002,510000000152,
0,1/10µm,Segment,6,4,1,100000001,510000000223,
0,1/10µm,Segment,5,3,1,100000001,510000000241,
8.01933,1/10µm,Segment,4,2,1,100000001,510000000244,
0,1/10µm,Segment,3,1,1,100000001,510000000271,
2.2581,1/10µm,Segment,1,1,1,100000001,510000000291,
0,1/10µm,Segment,0,1,1,100000001,510000000307,
0,1/10µm,Segment,5,4,1,100000002,510000000329,
0,1/10µm,Segment,3,2,1,100000002,510000000337,
0,1/10µm,Segment,4,4,1,100000002,510000000376,
0,1/10µm,Segment,2,2,1,100000002,510000000379,
0,1/10µm,Segment,1,2,1,100000002,510000000403,
0,1/10µm,Segment,2,1,1,100000002,510000000409,
0,1/10µm,Segment,2,3,1,100000002,510000000434,
0,1/10µm,Segment,4,2,1,100000002,510000000437,
0,1/10µm,Segment,3,2,1,100000002,510000000448,
0,1/10µm,Segment,4,3,1,100000002,510000000452,
1.36088,1/10µm,Segment,13,4,1,100000000,510000000486,
0,1/10µm,Segment,12,4,1,100000000,510000000493,
0,1/10µm,Segment,10,3,1,100000000,510000000496,
0,1/10µm,Segment,9,3,1,100000000,510000000515,
0,1/10µm,Segment,8,3,1,100000000,510000000524,
0,1/10µm,Segment,7,3,1,100000000,510000000526,
3.65439,1/10µm,Segment,6,2,1,100000000,510000000548,
3.47045,1/10µm,Segment,5,2,1,100000000,510000000555,
0,1/10µm,Segment,4,2,1,100000000,510000000567,
0,1/10µm,Segment,3,1,1,100000000,510000000571,
0,1/10µm,Segment,2,1,1,100000000,510000000600,
1.98923,1/10µm,Segment,1,1,1,100000000,510000000618,
0,1/10µm,Segment,0,1,1,100000000,510000000637,
0.493535,1/10µm,Segment,4,3,1,100000002,510000000701,
0,1/10µm,Segment,3,2,1,100000002,510000000703,
0,1/10µm,Segment,2,2,1,100000002,510000000711,
0,1/10µm,Segment,1,2,1,100000002,510000000717,
0,1/10µm,Segment,0,1,1,100000002,510000000744,
0,1/10µm,Segment,9,4,1,100000001,510000000818,
0,1/10µm,Segment,8,3,1,100000001,510000000861,
1.81635,1/10µm,Segment,6,2,1,100000001,510000000873,
0,1/10µm,Segment,5,2,1,100000001,510000000881,
0,1/10µm,Segment,13,7,1,100000000,510000000895,
0,1/10µm,Segment,12,6,1,100000000,510000000929,
0,1/10µm,Segment,11,6,1,100000000,510000000931,
0,1/10µm,Segment,10,6,1,100000000,510000000933,
0,1/10µm,Segment,9,6,1,100000000,510000000956,
0,1/10µm,Segment,8,5,1,100000000,510000000966,
0,1/10µm,Segment,7,4,1,100000000,510000001034,
1.67264,1/10µm,Segment,6,3,1,100000000,510000001054,
0,1/10µm,Segment,4,2,1,100000000,510000001063,
0,1/10µm,Segment,3,1,1,100000000,510000001066,
3.68768,1/10µm,Segment,2,1,1,100000000,510000001076,
0,1/10µm,Segment,1,1,1,100000000,510000001088,
0,1/10µm,Segment,0,1,1,100000000,510000001091,
0,1/10µm,Segment,5,2,1,100000000,510000001139,
1.47805,1/10µm,Segment,3,1,1,100000000,510000001172,
0,1/10µm,Segment,2,1,1,100000000,510000001178,
0,1/10µm,Segment,1,1,1,100000000,510000001185,
3.45151,1/10µm,Segment,0,1,1,100000000,510000001197,
0,1/10µm,Segment,13,6,1,100000000,510000001220,
1.30829,1/10µm,Segment,17,3,1,100000000,510000001235,
0,1/10µm,Segment,16,3,1,100000000,510000001245,
0,1/10µm,Segment,15,3,1,100000000,510000001256,
0,1/10µm,Segment,14,3,1,100000000,510000001261,
0,1/10µm,Segment,13,3,1,100000000,510000001265,
1.99506,1/10µm,Segment,12,3,1,100000000,510000001285,
0,1/10µm,Segment,13,6,1,100000000,510000001305,
0,1/10µm,Segment,12,5,1,100000000,510000001325,
1.45889,1/10µm,Segment,11,5,1,100000000,510000001340,
3.44445,1/10µm,Segment,10,5,1,100000000,510000001345,
2.52832,1/10µm,Segment,14,6,1,100000000,510000001356,
0,1/10µm,Segment,13,5,1,100000000,510000001361,
0,1/10µm,Segment,14,5,1,100000000,510000001377,
0.514598,1/10µm,Segment,8,1,1,100000000,510000001428,
0,1/10µm,Segment,7,1,1,100000000,510000001430,
0,1/10µm,Segment,6,1,1,100000000,510000001455,
0,1/10µm,Segment,5,1,1,100000000,510000001460,
0,1/10µm,Segment,9,4,1,100000002,510000001477,
0,1/10µm,Segment,8,4,1,100000002,510000001480,
0,1/10µm,Segment,7,4,1,100000002,510000001488,
0,1/10µm,Segment,6,4,1,100000002,510000001495,
3.60831,1/10µm,Segment,5,3,1,100000002,510000001503,
0,1/10µm,Segment,8,4,1,100000000,510000001523,
0,1/10µm,Segment,7,3,1,100000000,510000001541,
0,1/10µm,Segment,6,2,1,100000000,510000001574,
0,1/10µm,Segment,11,4,1,100000002,510000001585,
0,1/10µm,Segment,10,4,1,100000002,510000001588,
0,1/10µm,Segment,9,4,1,100000002,510000001593,
0,1/10µm,Segment,8,4,1,100000002,510000001599,
0,1/10µm,Segment,7,4,1,100000002,510000001630,
0,1/10µm,Segment,6,3,1,100000002,510000001652,
0,1/10µm,Segment,7,3,1,100000002,510000001668,
0,1/10µm,Segment,8,3,1,100000000,510000001671,
0,1/10µm,Segment,2,2,1,100000002,510000001689,
0,1/10µm,Segment,1,1,1,100000002,510000001696,
0,1/10µm,Segment,8,2,1,100000000,510000001704,
2.6273,1/10µm,Segment,7,2,1,100000000,510000001711,
0,1/10µm,Segment,12,7,1,100000000,510000001716,
2.24801,1/10µm,Segment,17,4,1,100000000,510000001729,
0,1/10µm,Segment,3,4,1,100000000,510000001742,
0,1/10µm,Segment,2,3,1,100000000,510000001757,
0,1/10µm,Segment,1,2,1,100000000,510000001777,
0,1/10µm,Segment,3,3,1,100000001,510000001789,
0,1/10µm,Segment,2,2,1,100000001,510000001821,
1.51496,1/10µm,Segment,1,2,1,100000001,510000001852,
4.3899,1/10µm,Segment,0,1,1,100000002,510000001900,
0,1/10µm,Segment,12,6,1,100000000,510000001909,
0,1/10µm,Segment,11,7,1,100000000,510000001928,
0,1/10µm,Segment,5,3,1,100000000,510000001936,
1.6835,1/10µm,Segment,4,2,1,100000000,510000001962,
0,1/10µm,Segment,3,2,1,100000000,510000001968,
0,1/10µm,Segment,2,2,1,100000000,510000001999,
0,1/10µm,Segment,3,3,1,100000000,510000002002,
0,1/10µm,Segment,3,3,1,100000000,510000002007,
0,1/10µm,Segment,5,2,1,100000000,510000002033,
0,1/10µm,Segment,9,5,1,100000000,510000002075,
0,1/10µm,Segment,8,4,1,100000000,510000002078,
0,1/10µm,Segment,5,3,1,100000000,510000002092,
0.979372,1/10µm,Segment,10,6,1,100000000,510000002118,
0,1/10µm,Segment,10,7,1,100000000,510000002120,
0,1/10µm,Segment,11,6,1,100000000,510000002147,
2.21451,1/10µm,Segment,9,5,1,100000001,510000002158,
0,1/10µm,Segment,8,4,1,100000001,510000002174,
0,1/10µm,Segment,7,3,1,100000001,510000002176,
0,1/10µm,Segment,6,3,1,100000001,510000002196,
2.6962,1/10µm,Segment,9,5,1,100000002,510000002211,
0,1/10µm,Segment,8,5,1,100000002,510000002236,
0,1/10µm,Segment,7,2,1,100000000,510000002247,
0,1/10µm,Segment,9,6,1,100000002,510000002249,
0,1/10µm,Segment,5,2,1,100000002,510000002263,
0,1/10µm,Segment,4,2,1,100000002,510000002270,
0,1/10µm,Segment,3,2,1,100000002,510000002283,
0,1/10µm,Segment,2,1,1,100000002,510000002290,
0,1/10µm,Segment,1,1,1,100000002,510000002304,
0,1/10µm,Segment,0,1,1,100000002,510000002314,
0,1/10µm,Segment,8,2,1,100000001,510000002333,
0,1/10µm,Segment,4,2,1,100000000,510000002346,
0,1/10µm,Segment,3,2,1,100000000,510000002370,
0,1/10µm,Segment,6,2,1,100000000,510000002375,
2.33949,1/10µm,Segment,5,2,1,100000000,510000002386,
1.88536,1/10µm,Segment,4,1,1,100000000,510000002405,
0,1/10µm,Segment,9,4,1,100000000,510000002412,
0.924456,1/10µm,Segment,14,4,1,100000000,510000002442,
0,1/10µm,Segment,11,7,1,100000002,510000002463,
0,1/10µm,Segment,10,6,1,100000002,510000002475,
0,1/10µm,Segment,9,5,1,100000002,510000002479,
0,1/10µm,Segment,5,3,1,100000000,510000002482,
0,1/10µm,Segment,4,3,1,100000000,510000002495,
0,1/10µm,Segment,0,1,1,100000000,510000002517,
0,1/10µm,Segment,16,4,1,100000000,510000002583,
0,1/10µm,Segment,6,3,1,100000000,510000002595,
0,1/10µm,Segment,5,1,1,100000001,510000002605,
0,1/10µm,Segment,4,1,1,100000001,510000002607,
1.09784,1/10µm,Segment,11,6,1,100000002,510000002633,
0,1/10µm,Segment,7,5,1,100000002,510000002661,
0,1/10µm,Segment,10,5,1,100000002,510000002673,
0,1/10µm,Segment,7,3,1,100000000,510000002679,
0,1/10µm,Segment,10,5,1,100000002,510000002690,
0,1/10µm,Segment,4,3,1,100000000,510000002704,
0,1/10µm,Segment,3,2,1,100000000,510000002706,
0,1/10µm,Segment,7,4,1,100000001,510000002711,
0,1/10µm,Segment,5,3,1,100000002,510000002718,
0,1/10µm,Segment,11,5,1,100000002,510000002723,
0,1/10µm,Segment,4,3,1,100000002,510000002737,
0,1/10µm,Segment,2,3,1,100000001,510000002767,
0,1/10µm,Segment,4,1,1,100000000,510000002773,
1.48003,1/10µm,Segment,3,3,1,100000002,510000002791,
0,1/10µm,Segment,2,3,1,100000002,510000002819,
0,1/10µm,Segment,9,4,1,100000001,510000002840,
2.44977,1/10µm,Segment,12,5,1,100000000,510000002850,
0,1/10µm,Segment,11,4,1,100000000,510000002859,
0,1/10µm,Segment,3,3,1,100000001,510000002865,
0,1/10µm,Segment,2,2,1,100000001,510000002867,
0,1/10µm,Segment,9,4,1,100000000,510000002873,
0,1/10µm,Segment,3,2,1,100000000,510000002881,
0,1/10µm,Segment,9,5,1,100000002,510000002888,
0,1/10µm,Segment,15,4,1,100000000,510000002895,
0,1/10µm,Segment,8,5,1,100000002,510000002899,
0,1/10µm,Segment,7,3,1,100000001,510000002902,
0,1/10µm,Segment,6,3,1,100000001,510000002952,
0,1/10µm,Segment,7,4,1,100000001,510000002954,
