
Segment Number of Voxel Ch=5 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
458,,Segment,5,6,Image 1,2,1,100000001,510000000873,
473,,Segment,5,5,Image 1,2,1,100000001,510000000881,
91,,Segment,5,13,Image 1,7,1,100000000,510000000895,
384,,Segment,5,12,Image 1,6,1,100000000,510000000929,
188,,Segment,5,11,Image 1,6,1,100000000,510000000931,
141,,Segment,5,10,Image 1,6,1,100000000,510000000933,
389,,Segment,5,9,Image 1,6,1,100000000,510000000956,
79,,Segment,5,8,Image 1,5,1,100000000,510000000966,
567,,Segment,5,7,Image 1,4,1,100000000,510000001034,
151,,Segment,5,6,Image 1,3,1,100000000,510000001054,
367,,Segment,5,4,Image 1,2,1,100000000,510000001063,
287,,Segment,5,3,Image 1,1,1,100000000,510000001066,
499,,Segment,5,2,Image 1,1,1,100000000,510000001076,
314,,Segment,5,1,Image 1,1,1,100000000,510000001088,
44,,Segment,5,0,Image 1,1,1,100000000,510000001091,
451,,Segment,5,5,Image 1,2,1,100000000,510000001139,
475,,Segment,5,3,Image 1,1,1,100000000,510000001172,
466,,Segment,5,2,Image 1,1,1,100000000,510000001178,
628,,Segment,5,1,Image 1,1,1,100000000,510000001185,
876,,Segment,5,0,Image 1,1,1,100000000,510000001197,
158,,Segment,5,13,Image 1,6,1,100000000,510000001220,
332,,Segment,5,17,Image 1,3,1,100000000,510000001235,
151,,Segment,5,16,Image 1,3,1,100000000,510000001245,
186,,Segment,5,15,Image 1,3,1,100000000,510000001256,
105,,Segment,5,14,Image 1,3,1,100000000,510000001261,
101,,Segment,5,13,Image 1,3,1,100000000,510000001265,
313,,Segment,5,12,Image 1,3,1,100000000,510000001285,
298,,Segment,5,13,Image 1,6,1,100000000,510000001305,
255,,Segment,5,12,Image 1,5,1,100000000,510000001325,
345,,Segment,5,11,Image 1,5,1,100000000,510000001340,
257,,Segment,5,10,Image 1,5,1,100000000,510000001345,
328,,Segment,5,14,Image 1,6,1,100000000,510000001356,
241,,Segment,5,13,Image 1,5,1,100000000,510000001361,
718,,Segment,5,14,Image 1,5,1,100000000,510000001377,
334,,Segment,5,8,Image 1,1,1,100000000,510000001428,
29,,Segment,5,7,Image 1,1,1,100000000,510000001430,
286,,Segment,5,6,Image 1,1,1,100000000,510000001455,
156,,Segment,5,5,Image 1,1,1,100000000,510000001460,
469,,Segment,5,9,Image 1,4,1,100000002,510000001477,
146,,Segment,5,8,Image 1,4,1,100000002,510000001480,
120,,Segment,5,7,Image 1,4,1,100000002,510000001488,
26,,Segment,5,6,Image 1,4,1,100000002,510000001495,
356,,Segment,5,5,Image 1,3,1,100000002,510000001503,
124,,Segment,5,8,Image 1,4,1,100000000,510000001523,
236,,Segment,5,7,Image 1,3,1,100000000,510000001541,
445,,Segment,5,6,Image 1,2,1,100000000,510000001574,
251,,Segment,5,11,Image 1,4,1,100000002,510000001585,
47,,Segment,5,10,Image 1,4,1,100000002,510000001588,
73,,Segment,5,9,Image 1,4,1,100000002,510000001593,
103,,Segment,5,8,Image 1,4,1,100000002,510000001599,
268,,Segment,5,7,Image 1,4,1,100000002,510000001630,
100,,Segment,5,6,Image 1,3,1,100000002,510000001652,
319,,Segment,5,7,Image 1,3,1,100000002,510000001668,
77,,Segment,5,8,Image 1,3,1,100000000,510000001671,
303,,Segment,5,2,Image 1,2,1,100000002,510000001689,
427,,Segment,5,1,Image 1,1,1,100000002,510000001696,
80,,Segment,5,8,Image 1,2,1,100000000,510000001704,
444,,Segment,5,7,Image 1,2,1,100000000,510000001711,
185,,Segment,5,12,Image 1,7,1,100000000,510000001716,
222,,Segment,5,17,Image 1,4,1,100000000,510000001729,
61,,Segment,5,3,Image 1,4,1,100000000,510000001742,
237,,Segment,5,2,Image 1,3,1,100000000,510000001757,
910,,Segment,5,1,Image 1,2,1,100000000,510000001777,
192,,Segment,5,3,Image 1,3,1,100000001,510000001789,
342,,Segment,5,2,Image 1,2,1,100000001,510000001821,
143,,Segment,5,1,Image 1,2,1,100000001,510000001852,
1243,,Segment,5,0,Image 1,1,1,100000002,510000001900,
76,,Segment,5,12,Image 1,6,1,100000000,510000001909,
410,,Segment,5,11,Image 1,7,1,100000000,510000001928,
45,,Segment,5,5,Image 1,3,1,100000000,510000001936,
344,,Segment,5,4,Image 1,2,1,100000000,510000001962,
186,,Segment,5,3,Image 1,2,1,100000000,510000001968,
376,,Segment,5,2,Image 1,2,1,100000000,510000001999,
90,,Segment,5,3,Image 1,3,1,100000000,510000002002,
107,,Segment,5,3,Image 1,3,1,100000000,510000002007,
270,,Segment,5,5,Image 1,2,1,100000000,510000002033,
294,,Segment,5,9,Image 1,5,1,100000000,510000002075,
157,,Segment,5,8,Image 1,4,1,100000000,510000002078,
308,,Segment,5,5,Image 1,3,1,100000000,510000002092,
336,,Segment,5,10,Image 1,6,1,100000000,510000002118,
123,,Segment,5,10,Image 1,7,1,100000000,510000002120,
322,,Segment,5,11,Image 1,6,1,100000000,510000002147,
149,,Segment,5,9,Image 1,5,1,100000001,510000002158,
139,,Segment,5,8,Image 1,4,1,100000001,510000002174,
191,,Segment,5,7,Image 1,3,1,100000001,510000002176,
472,,Segment,5,6,Image 1,3,1,100000001,510000002196,
191,,Segment,5,9,Image 1,5,1,100000002,510000002211,
528,,Segment,5,8,Image 1,5,1,100000002,510000002236,
120,,Segment,5,7,Image 1,2,1,100000000,510000002247,
87,,Segment,5,9,Image 1,6,1,100000002,510000002249,
250,,Segment,5,5,Image 1,2,1,100000002,510000002263,
134,,Segment,5,4,Image 1,2,1,100000002,510000002270,
113,,Segment,5,3,Image 1,2,1,100000002,510000002283,
187,,Segment,5,2,Image 1,1,1,100000002,510000002290,
176,,Segment,5,1,Image 1,1,1,100000002,510000002304,
61,,Segment,5,0,Image 1,1,1,100000002,510000002314,
417,,Segment,5,8,Image 1,2,1,100000001,510000002333,
185,,Segment,5,4,Image 1,2,1,100000000,510000002346,
264,,Segment,5,3,Image 1,2,1,100000000,510000002370,
297,,Segment,5,6,Image 1,2,1,100000000,510000002375,
186,,Segment,5,5,Image 1,2,1,100000000,510000002386,
628,,Segment,5,4,Image 1,1,1,100000000,510000002405,
218,,Segment,5,9,Image 1,4,1,100000000,510000002412,
549,,Segment,5,14,Image 1,4,1,100000000,510000002442,
142,,Segment,5,11,Image 1,7,1,100000002,510000002463,
83,,Segment,5,10,Image 1,6,1,100000002,510000002475,
58,,Segment,5,9,Image 1,5,1,100000002,510000002479,
40,,Segment,5,5,Image 1,3,1,100000000,510000002482,
75,,Segment,5,4,Image 1,3,1,100000000,510000002495,
87,,Segment,5,0,Image 1,1,1,100000000,510000002517,
464,,Segment,5,16,Image 1,4,1,100000000,510000002583,
135,,Segment,5,6,Image 1,3,1,100000000,510000002595,
547,,Segment,5,5,Image 1,1,1,100000001,510000002605,
688,,Segment,5,4,Image 1,1,1,100000001,510000002607,
230,,Segment,5,11,Image 1,6,1,100000002,510000002633,
123,,Segment,5,7,Image 1,5,1,100000002,510000002661,
100,,Segment,5,10,Image 1,5,1,100000002,510000002673,
61,,Segment,5,7,Image 1,3,1,100000000,510000002679,
97,,Segment,5,10,Image 1,5,1,100000002,510000002690,
195,,Segment,5,4,Image 1,3,1,100000000,510000002704,
207,,Segment,5,3,Image 1,2,1,100000000,510000002706,
258,,Segment,5,7,Image 1,4,1,100000001,510000002711,
158,,Segment,5,5,Image 1,3,1,100000002,510000002718,
118,,Segment,5,11,Image 1,5,1,100000002,510000002723,
75,,Segment,5,4,Image 1,3,1,100000002,510000002737,
219,,Segment,5,2,Image 1,3,1,100000001,510000002767,
399,,Segment,5,4,Image 1,1,1,100000000,510000002773,
146,,Segment,5,3,Image 1,3,1,100000002,510000002791,
123,,Segment,5,2,Image 1,3,1,100000002,510000002819,
382,,Segment,5,9,Image 1,4,1,100000001,510000002840,
152,,Segment,5,12,Image 1,5,1,100000000,510000002850,
195,,Segment,5,11,Image 1,4,1,100000000,510000002859,
38,,Segment,5,3,Image 1,3,1,100000001,510000002865,
154,,Segment,5,2,Image 1,2,1,100000001,510000002867,
127,,Segment,5,9,Image 1,4,1,100000000,510000002873,
187,,Segment,5,3,Image 1,2,1,100000000,510000002881,
114,,Segment,5,9,Image 1,5,1,100000002,510000002888,
170,,Segment,5,15,Image 1,4,1,100000000,510000002895,
118,,Segment,5,8,Image 1,5,1,100000002,510000002899,
58,,Segment,5,7,Image 1,3,1,100000001,510000002902,
471,,Segment,5,6,Image 1,3,1,100000001,510000002952,
53,,Segment,5,7,Image 1,4,1,100000001,510000002954,
172,,Segment,5,8,Image 1,3,1,100000001,510000002962,
192,,Segment,5,7,Image 1,3,1,100000001,510000002965,
542,,Segment,5,5,Image 1,2,1,100000001,510000002972,
443,,Segment,5,2,Image 1,2,1,100000002,510000002998,
339,,Segment,5,14,Image 1,6,1,100000000,510000003022,
150,,Segment,5,13,Image 1,5,1,100000000,510000003028,
82,,Segment,5,4,Image 1,3,1,100000001,510000003033,
160,,Segment,5,3,Image 1,2,1,100000001,510000003053,
684,,Segment,5,8,Image 1,2,1,100000000,510000003109,
180,,Segment,5,7,Image 1,2,1,100000000,510000003114,
232,,Segment,5,4,Image 1,2,1,100000001,510000003126,
58,,Segment,5,14,Image 1,5,1,100000000,510000003134,
142,,Segment,5,13,Image 1,4,1,100000000,510000003145,
79,,Segment,5,5,Image 1,4,1,100000000,510000003148,
119,,Segment,5,4,Image 1,3,1,100000000,510000003151,
185,,Segment,5,3,Image 1,2,1,100000000,510000003155,
1028,,Segment,5,2,Image 1,2,1,100000000,510000003178,
74,,Segment,5,3,Image 1,1,1,100000002,510000003184,
86,,Segment,5,1,Image 1,1,1,100000000,510000003192,
328,,Segment,5,0,Image 1,1,1,100000000,510000003215,
48,,Segment,5,1,Image 1,2,1,100000000,510000003217,
326,,Segment,5,3,Image 1,2,1,100000001,510000003235,
179,,Segment,5,3,Image 1,3,1,100000002,510000003250,
308,,Segment,5,8,Image 1,3,1,100000000,510000003269,
502,,Segment,5,0,Image 1,1,1,100000000,510000003310,
661,,Segment,5,2,Image 1,1,1,100000002,510000003337,
186,,Segment,5,14,Image 1,4,1,100000000,510000003343,
92,,Segment,5,14,Image 1,5,1,100000000,510000003347,
64,,Segment,5,1,Image 1,2,1,100000002,510000003352,
100,,Segment,5,14,Image 1,5,1,100000000,510000003357,
362,,Segment,5,0,Image 1,1,1,100000002,510000003389,
522,,Segment,5,5,Image 1,2,1,100000002,510000003393,
199,,Segment,5,12,Image 1,4,1,100000000,510000003406,
94,,Segment,5,4,Image 1,3,1,100000000,510000003414,
1002,,Segment,5,3,Image 1,3,1,100000000,510000003470,
52,,Segment,5,8,Image 1,4,1,100000000,510000003472,
128,,Segment,5,10,Image 1,4,1,100000000,510000003474,
269,,Segment,5,2,Image 1,2,1,100000000,510000003489,
52,,Segment,5,6,Image 1,4,1,100000000,510000003494,
154,,Segment,5,5,Image 1,3,1,100000000,510000003507,
481,,Segment,5,4,Image 1,3,1,100000000,510000003550,
242,,Segment,5,3,Image 1,2,1,100000000,510000003553,
224,,Segment,5,2,Image 1,2,1,100000000,510000003556,
289,,Segment,5,5,Image 1,3,1,100000000,510000003563,
693,,Segment,5,4,Image 1,2,1,100000000,510000003601,
87,,Segment,5,6,Image 1,2,1,100000000,510000003605,
331,,Segment,5,1,Image 1,2,1,100000000,510000003648,
125,,Segment,5,4,Image 1,2,1,100000000,510000003650,
191,,Segment,5,3,Image 1,3,1,100000000,510000003653,
317,,Segment,5,3,Image 1,3,1,100000000,510000003664,
134,,Segment,5,3,Image 1,2,1,100000001,510000003673,
362,,Segment,5,5,Image 1,1,1,100000000,510000003681,
353,,Segment,5,1,Image 1,2,1,100000000,510000003700,
266,,Segment,5,0,Image 1,1,1,100000000,510000003709,
499,,Segment,5,1,Image 1,1,1,100000000,510000003733,
210,,Segment,5,1,Image 1,2,1,100000000,510000003746,
248,,Segment,5,0,Image 1,1,1,100000000,510000003795,
77,,Segment,5,11,Image 1,3,1,100000000,510000003812,
45,,Segment,5,6,Image 1,3,1,100000000,510000003813,
37,,Segment,5,5,Image 1,4,1,100000000,510000003814,
45,,Segment,5,4,Image 1,1,1,100000000,510000003817,
38,,Segment,5,4,Image 1,4,1,100000000,510000003818,
73,,Segment,5,5,Image 1,2,1,100000000,510000003819,
80,,Segment,5,9,Image 1,5,1,100000000,510000003820,
29,,Segment,5,6,Image 1,3,1,100000000,510000003821,
119,,Segment,5,4,Image 1,2,1,100000000,510000003822,
60,,Segment,5,2,Image 1,1,1,100000001,510000003824,
128,,Segment,5,7,Image 1,2,1,100000001,510000003825,
58,,Segment,5,9,Image 1,3,1,100000001,510000003826,
14,,Segment,5,3,Image 1,3,1,100000002,510000003828,
39,,Segment,5,4,Image 1,3,1,100000002,510000003829,
263,,Segment,5,4,Image 1,2,1,100000002,510000003834,
18,,Segment,5,3,Image 1,4,1,100000002,510000003835,
