
Spine Center Number of Voxel Ch=2 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,2,3,Image 1,1,1,100000001,610000003210,
3,,Spine,2,3,Image 1,2,1,100000000,610000003212,
5,,Spine,2,5,Image 1,1,1,100000000,610000003216,
4,,Spine,2,1,Image 1,2,1,100000000,610000003219,
3,,Spine,2,3,Image 1,1,1,100000000,610000003221,
3,,Spine,2,0,Image 1,1,1,100000001,610000003223,
7,,Spine,2,3,Image 1,1,1,100000001,610000003229,
6,,Spine,2,0,Image 1,1,1,100000001,610000003234,
3,,Spine,2,5,Image 1,2,1,100000000,610000003236,
3,,Spine,2,3,Image 1,3,1,100000000,610000003238,
7,,Spine,2,0,Image 1,1,1,100000001,610000003244,
4,,Spine,2,5,Image 1,2,1,100000000,610000003247,
6,,Spine,2,1,Image 1,2,1,100000000,610000003253,
4,,Spine,2,3,Image 1,3,1,100000000,610000003256,
5,,Spine,2,0,Image 1,1,1,100000000,610000003260,
3,,Spine,2,5,Image 1,1,1,100000000,610000003262,
4,,Spine,2,2,Image 1,2,1,100000000,610000003265,
4,,Spine,2,6,Image 1,2,1,100000000,610000003268,
5,,Spine,2,8,Image 1,1,1,100000000,610000003273,
4,,Spine,2,1,Image 1,2,1,100000000,610000003277,
6,,Spine,2,0,Image 1,1,1,100000001,610000003282,
3,,Spine,2,5,Image 1,3,1,100000000,610000003284,
4,,Spine,2,5,Image 1,3,1,100000000,610000003287,
4,,Spine,2,6,Image 1,3,1,100000000,610000003290,
3,,Spine,2,6,Image 1,2,1,100000000,610000003292,
3,,Spine,2,1,Image 1,2,1,100000000,610000003294,
4,,Spine,2,2,Image 1,1,1,100000000,610000003297,
3,,Spine,2,5,Image 1,2,1,100000000,610000003301,
3,,Spine,2,2,Image 1,2,1,100000000,610000003304,
3,,Spine,2,5,Image 1,4,1,100000000,610000003306,
4,,Spine,2,3,Image 1,1,1,100000000,610000003309,
3,,Spine,2,3,Image 1,2,1,100000000,610000003311,
4,,Spine,2,7,Image 1,3,1,100000000,610000003315,
3,,Spine,2,1,Image 1,2,1,100000000,610000003317,
3,,Spine,2,0,Image 1,1,1,100000001,610000003319,
3,,Spine,2,3,Image 1,3,1,100000000,610000003322,
3,,Spine,2,0,Image 1,1,1,100000001,610000003325,
4,,Spine,2,3,Image 1,2,1,100000000,610000003330,
3,,Spine,2,1,Image 1,2,1,100000000,610000003334,
3,,Spine,2,0,Image 1,1,1,100000001,610000003338,
4,,Spine,2,0,Image 1,1,1,100000001,610000003344,
3,,Spine,2,3,Image 1,3,1,100000000,610000003346,
3,,Spine,2,4,Image 1,1,1,100000000,610000003348,
3,,Spine,2,1,Image 1,2,1,100000000,610000003351,
3,,Spine,2,0,Image 1,1,1,100000001,610000003355,
3,,Spine,2,1,Image 1,1,1,100000000,610000003357,
4,,Spine,2,0,Image 1,1,1,100000001,610000003360,
3,,Spine,2,6,Image 1,2,1,100000000,610000003363,
4,,Spine,2,0,Image 1,1,1,100000001,610000003366,
3,,Spine,2,1,Image 1,2,1,100000000,610000003369,
3,,Spine,2,5,Image 1,1,1,100000000,610000003371,
3,,Spine,2,6,Image 1,3,1,100000000,610000003373,
3,,Spine,2,2,Image 1,2,1,100000000,610000003375,
4,,Spine,2,2,Image 1,2,1,100000000,610000003378,
3,,Spine,2,2,Image 1,3,1,100000000,610000003384,
3,,Spine,2,1,Image 1,2,1,100000000,610000003387,
3,,Spine,2,1,Image 1,2,1,100000000,610000003391,
4,,Spine,2,0,Image 1,1,1,100000001,610000003395,
3,,Spine,2,3,Image 1,1,1,100000000,610000003397,
