
Spine Terminal Pt Position
 ==================== 
Spine Terminal Pt Position X,Spine Terminal Pt Position Y,Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
2311.83,19917.7,1472.96,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003740,
2314.43,19915.4,1471.65,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003752,
2315.05,19915.5,1471.14,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003753,
2316.84,19915.5,1470.06,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003754,
2317.16,19915.5,1469.96,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003755,
2318.14,19915.7,1470.46,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003756,
2311.9,19918,1472.06,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003759,
2312.03,19917.8,1472.06,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000003760,
2319.83,19916.4,1470.66,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000003357,
2314.04,19913.5,1474.06,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000003419,
2292.79,19938.9,1473.96,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000003689,
2298.77,19939.9,1470.76,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000003698,
2319.7,19916.3,1470.56,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000003757,
2315.15,19914.8,1473.56,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000003219,
2317.42,19913.4,1470.96,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000003294,
2317.55,19913.3,1470.66,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000003317,
2309.83,19916.7,1473.85,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000003351,
2310.94,19915.6,1471.69,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000003369,
2301.11,19939.3,1471.06,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000003456,
2316.75,19912.8,1470.91,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003689,
2315.35,19914.4,1471.52,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003690,
2314.54,19914.6,1471.99,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003691,
2300.76,19939.2,1471.15,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003699,
2300.91,19939.9,1470.66,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003700,
2309.76,19916.5,1473.81,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003736,
2309.95,19916.1,1473.56,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003737,
2311.35,19915,1471.62,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003761,
2311.08,19915.4,1471.7,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000003762,
2310.27,19916,1471.36,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003297,
2310.08,19916.2,1471.46,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003436,
2311.25,19912.4,1470.96,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003475,
2311.12,19912,1470.06,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000003694,
2311.05,19911.7,1469.86,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000003695,
2308.91,19922.9,1473.96,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000003741,
2316.71,19917.6,1471.66,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003265,
2317.75,19914.6,1473.16,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003304,
2313.2,19917.6,1470.76,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003375,
2316.97,19915,1473.06,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003378,
2316.25,19910.1,1470.96,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003433,
2310.47,19922.9,1472.86,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003495,
2317.03,19911.3,1470.56,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003515,
2317.68,19914.6,1472.86,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000003713,
2317.88,19915,1472.66,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000003714,
2309.56,19917.9,1472.56,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000003738,
2309.69,19918.1,1472.76,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000003739,
2315.34,19916.8,1471.16,µm,Spine,Spine Terminal Pt Position,2,3,1,100000000,610000003384,
2318.4,19912.5,1470.76,µm,Spine,Spine Terminal Pt Position,2,3,1,100000000,610000003453,
2313.72,19917.2,1471.16,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000003731,
2294.74,19934.9,1472.36,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000003210,
2316.45,19921.1,1472.36,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003221,
2294.09,19935.6,1473.26,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000003229,
2309.04,19923.6,1473.36,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003309,
2308.84,19923.5,1473.46,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003397,
2294.28,19935.4,1473.06,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000003471,
2295.06,19935.4,1471.96,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000003690,
2317.09,19920.6,1471.76,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000003732,
2316.71,19922.1,1471.61,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000003733,
2317.02,19922.9,1471.71,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000003734,
2308.45,19923.3,1473.66,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000003742,
2309.04,19923.9,1473.76,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000003743,
2307.83,19922.8,1473.64,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000003212,
2308.19,19923.4,1473.56,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000003311,
2321,19913.8,1473.26,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000003330,
2321.19,19913.8,1473.16,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000003422,
2309.71,19906.9,1470.99,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000003696,
2309.68,19907.3,1471.44,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000003697,
2321.63,19913.8,1472.42,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000003705,
2317.75,19918.2,1473.46,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000003715,
2319.11,19907,1471.66,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003238,
2317.88,19907.9,1471.36,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003256,
2316.55,19908.3,1470.75,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003322,
2319.24,19905.3,1472.16,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003346,
2316.32,19908.2,1470.96,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003444,
2318.99,19905.6,1472.26,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003683,
2318.12,19908.6,1470.68,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003684,
2317.75,19908.6,1470.56,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003685,
2317.4,19908.7,1470.96,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003686,
2314.43,19907.8,1470.76,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003687,
2315.73,19908.5,1471.26,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003688,
2312.22,19911.1,1471.96,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003693,
2311.99,19918.7,1470.98,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003729,
2312.68,19918.9,1470.76,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000003730,
2317.9,19922.2,1472.33,µm,Spine,Spine Terminal Pt Position,4,1,1,100000000,610000003348,
2307.61,19907.7,1471.36,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000003698,
2317.74,19923.3,1472.1,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000003735,
2307.57,19924,1473.47,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000003744,
2307.41,19924.7,1473.26,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000003745,
2313.13,19923.3,1471.56,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000003503,
2312.87,19921.3,1470.86,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000003723,
2322.77,19913.1,1472.41,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000003704,
2318.46,19920.3,1473.36,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000003717,
2314.35,19921.1,1470.07,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000003726,
2313.98,19921.2,1469.86,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000003727,
2312.16,19919.1,1470.46,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000003728,
2305.53,19906.6,1470.16,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003216,
2305.21,19907.9,1471.82,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003262,
2304.88,19907.2,1471.26,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003371,
2318.53,19923.3,1472.86,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003497,
2304.94,19907,1471.06,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000003699,
2305.33,19906.6,1470.56,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000003700,
2308.18,19930.5,1472.93,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003236,
2313.65,19923.8,1471.76,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003247,
2313.65,19924,1471.56,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003301,
2308.73,19930.5,1472.29,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003448,
2294.07,19937.9,1470.02,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003691,
2312.88,19924.4,1471.11,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003722,
2308.11,19926.7,1473.57,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003747,
2308.31,19928.4,1473.1,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003748,
2308.49,19929.2,1472.72,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003749,
2308.58,19929.8,1473.06,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003750,
2308.81,19930.3,1472.38,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000003751,
2311.37,19918.9,1471.32,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003284,
2307.22,19925.1,1473.56,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003287,
2296.17,19934.6,1470.66,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003692,
2317.05,19922.5,1473.79,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003716,
2311.16,19918.7,1471.08,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003724,
2307.15,19925.4,1473.76,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003746,
2311.31,19919.2,1470.86,µm,Spine,Spine Terminal Pt Position,5,4,1,100000000,610000003306,
2311.5,19919.3,1470.11,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000003725,
2313.46,19925.7,1471.16,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000003268,
2313.23,19925.2,1470.99,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000003292,
2312.42,19924.6,1471.46,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000003363,
2322.82,19916.2,1470.46,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000003473,
2323.21,19916.8,1470.46,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000003709,
2323.21,19916.6,1470.56,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000003710,
2313.35,19924.9,1471.33,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000003720,
2312.67,19924.6,1471.51,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000003721,
2323.53,19915.3,1473.66,µm,Spine,Spine Terminal Pt Position,6,3,1,100000000,610000003290,
2312.94,19925.3,1471.76,µm,Spine,Spine Terminal Pt Position,6,3,1,100000000,610000003373,
2311.57,19908.1,1472.46,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000003692,
2322.56,19916.6,1472.66,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000003708,
2312.61,19925.2,1471.86,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000003719,
2318.98,19921,1471.56,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000003718,
2323.66,19912.2,1471.86,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000003703,
2323.67,19917.7,1472.35,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000003706,
2323.41,19916.5,1471.79,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000003707,
2324.5,19917.5,1471.1,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000003711,
2319.5,19919.7,1470.46,µm,Spine,Spine Terminal Pt Position,7,3,1,100000000,610000003315,
2319.63,19919.8,1470.16,µm,Spine,Spine Terminal Pt Position,7,3,1,100000000,610000003461,
2324.44,19911.9,1471.66,µm,Spine,Spine Terminal Pt Position,7,6,1,,610000003702,
2323.86,19914.8,1470.66,µm,Spine,Spine Terminal Pt Position,8,1,1,100000000,610000003273,
2323.86,19914.7,1470.16,µm,Spine,Spine Terminal Pt Position,8,1,1,,610000003712,
