
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
229,,Spine,2,0,Image 1,1,1,100000001,610000003338,
210,,Spine,2,0,Image 1,1,1,100000001,610000003344,
84,,Spine,2,3,Image 1,3,1,100000000,610000003346,
64,,Spine,2,4,Image 1,1,1,100000000,610000003348,
249,,Spine,2,1,Image 1,2,1,100000000,610000003351,
251,,Spine,2,0,Image 1,1,1,100000001,610000003355,
88,,Spine,2,1,Image 1,1,1,100000000,610000003357,
224,,Spine,2,0,Image 1,1,1,100000001,610000003360,
162,,Spine,2,6,Image 1,2,1,100000000,610000003363,
556,,Spine,2,0,Image 1,1,1,100000001,610000003366,
171,,Spine,2,1,Image 1,2,1,100000000,610000003369,
85,,Spine,2,5,Image 1,1,1,100000000,610000003371,
145,,Spine,2,6,Image 1,3,1,100000000,610000003373,
140,,Spine,2,2,Image 1,2,1,100000000,610000003375,
87,,Spine,2,2,Image 1,2,1,100000000,610000003378,
115,,Spine,2,2,Image 1,3,1,100000000,610000003384,
439,,Spine,2,1,Image 1,2,1,100000000,610000003387,
106,,Spine,2,1,Image 1,2,1,100000000,610000003391,
274,,Spine,2,0,Image 1,1,1,100000001,610000003395,
58,,Spine,2,3,Image 1,1,1,100000000,610000003397,
42,,Spine,2,0,Image 1,1,1,100000001,610000003400,
429,,Spine,2,1,Image 1,2,1,100000000,610000003408,
214,,Spine,2,0,Image 1,1,1,100000001,610000003413,
175,,Spine,2,0,Image 1,1,1,100000001,610000003417,
102,,Spine,2,1,Image 1,1,1,100000000,610000003419,
104,,Spine,2,3,Image 1,2,1,100000000,610000003422,
149,,Spine,2,0,Image 1,1,1,100000001,610000003426,
217,,Spine,2,1,Image 1,2,1,100000000,610000003430,
135,,Spine,2,2,Image 1,2,1,100000000,610000003433,
109,,Spine,2,2,Image 1,1,1,100000000,610000003436,
187,,Spine,2,3,Image 1,3,1,100000000,610000003444,
176,,Spine,2,5,Image 1,2,1,100000000,610000003448,
74,,Spine,2,0,Image 1,1,1,100000001,610000003451,
93,,Spine,2,2,Image 1,3,1,100000000,610000003453,
86,,Spine,2,1,Image 1,2,1,100000001,610000003456,
130,,Spine,2,7,Image 1,3,1,100000000,610000003461,
210,,Spine,2,0,Image 1,1,1,100000001,610000003463,
53,,Spine,2,1,Image 1,2,1,100000000,610000003467,
116,,Spine,2,3,Image 1,1,1,100000001,610000003471,
160,,Spine,2,6,Image 1,2,1,100000000,610000003473,
135,,Spine,2,2,Image 1,1,1,100000000,610000003475,
546,,Spine,2,0,Image 1,1,1,100000001,610000003479,
317,,Spine,2,1,Image 1,2,1,100000000,610000003481,
253,,Spine,2,0,Image 1,1,1,100000001,610000003487,
56,,Spine,2,2,Image 1,2,1,100000000,610000003495,
59,,Spine,2,5,Image 1,1,1,100000000,610000003497,
324,,Spine,2,1,Image 1,2,1,100000000,610000003501,
83,,Spine,2,4,Image 1,2,1,100000000,610000003503,
156,,Spine,2,1,Image 1,2,1,100000000,610000003506,
124,,Spine,2,0,Image 1,1,1,100000001,610000003511,
155,,Spine,2,2,Image 1,2,1,100000000,610000003515,
164,,Spine,2,0,Image 1,1,1,100000000,610000003525,
72,,Spine,2,5,Image 1,1,1,100000000,610000003568,
51,,Spine,2,5,Image 1,1,1,100000000,610000003569,
65,,Spine,2,4,Image 1,1,1,100000000,610000003570,
57,,Spine,2,3,Image 1,2,1,100000000,610000003571,
82,,Spine,2,3,Image 1,2,1,100000000,610000003572,
29,,Spine,2,2,Image 1,1,1,100000000,610000003573,
71,,Spine,2,2,Image 1,1,1,100000000,610000003574,
59,,Spine,2,6,Image 1,3,1,100000000,610000003575,
101,,Spine,2,3,Image 1,3,1,100000000,610000003576,
54,,Spine,2,3,Image 1,3,1,100000000,610000003577,
64,,Spine,2,3,Image 1,3,1,100000000,610000003578,
44,,Spine,2,3,Image 1,3,1,100000000,610000003579,
73,,Spine,2,3,Image 1,3,1,100000000,610000003580,
49,,Spine,2,3,Image 1,3,1,100000000,610000003581,
84,,Spine,2,3,Image 1,3,1,100000000,610000003582,
91,,Spine,2,1,Image 1,2,1,100000000,610000003583,
88,,Spine,2,1,Image 1,2,1,100000000,610000003584,
101,,Spine,2,1,Image 1,2,1,100000000,610000003585,
40,,Spine,2,6,Image 1,4,1,100000000,610000003586,
78,,Spine,2,5,Image 1,3,1,100000000,610000003587,
128,,Spine,2,4,Image 1,3,1,100000000,610000003588,
101,,Spine,2,3,Image 1,2,1,100000000,610000003589,
71,,Spine,2,7,Image 1,6,1,100000000,610000003590,
84,,Spine,2,6,Image 1,5,1,100000000,610000003591,
110,,Spine,2,4,Image 1,3,1,100000000,610000003592,
86,,Spine,2,3,Image 1,2,1,100000000,610000003593,
72,,Spine,2,7,Image 1,2,1,100000000,610000003594,
80,,Spine,2,7,Image 1,2,1,100000000,610000003595,
39,,Spine,2,6,Image 1,3,1,100000000,610000003596,
102,,Spine,2,6,Image 1,2,1,100000000,610000003597,
139,,Spine,2,6,Image 1,2,1,100000000,610000003598,
83,,Spine,2,7,Image 1,2,1,100000000,610000003599,
130,,Spine,2,8,Image 1,1,1,100000000,610000003600,
89,,Spine,2,2,Image 1,2,1,100000000,610000003601,
67,,Spine,2,2,Image 1,2,1,100000000,610000003602,
111,,Spine,2,0,Image 1,1,1,100000000,610000003603,
81,,Spine,2,1,Image 1,1,1,100000000,610000003604,
90,,Spine,2,0,Image 1,1,1,100000000,610000003605,
71,,Spine,2,0,Image 1,1,1,100000000,610000003606,
69,,Spine,2,0,Image 1,1,1,100000000,610000003607,
150,,Spine,2,0,Image 1,1,1,100000000,610000003608,
134,,Spine,2,0,Image 1,1,1,100000000,610000003609,
80,,Spine,2,2,Image 1,2,1,100000000,610000003612,
66,,Spine,2,2,Image 1,2,1,100000000,610000003613,
224,,Spine,2,1,Image 1,2,1,100000000,610000003614,
147,,Spine,2,1,Image 1,2,1,100000000,610000003615,
148,,Spine,2,1,Image 1,2,1,100000000,610000003618,
143,,Spine,2,1,Image 1,2,1,100000000,610000003619,
74,,Spine,2,4,Image 1,1,1,100000000,610000003621,
80,,Spine,2,3,Image 1,1,1,100000000,610000003622,
49,,Spine,2,3,Image 1,1,1,100000000,610000003623,
63,,Spine,2,3,Image 1,1,1,100000000,610000003624,
55,,Spine,2,6,Image 1,3,1,100000000,610000003625,
135,,Spine,2,6,Image 1,2,1,100000000,610000003626,
139,,Spine,2,6,Image 1,2,1,100000000,610000003627,
84,,Spine,2,5,Image 1,2,1,100000000,610000003628,
79,,Spine,2,4,Image 1,2,1,100000000,610000003629,
61,,Spine,2,5,Image 1,3,1,100000000,610000003630,
50,,Spine,2,5,Image 1,4,1,100000000,610000003631,
41,,Spine,2,4,Image 1,4,1,100000000,610000003632,
39,,Spine,2,4,Image 1,4,1,100000000,610000003633,
139,,Spine,2,4,Image 1,4,1,100000000,610000003634,
138,,Spine,2,3,Image 1,3,1,100000000,610000003635,
92,,Spine,2,3,Image 1,3,1,100000000,610000003636,
71,,Spine,2,2,Image 1,3,1,100000000,610000003637,
143,,Spine,2,5,Image 1,2,1,100000000,610000003638,
82,,Spine,2,5,Image 1,2,1,100000000,610000003639,
100,,Spine,2,5,Image 1,2,1,100000000,610000003640,
76,,Spine,2,5,Image 1,2,1,100000000,610000003641,
64,,Spine,2,5,Image 1,2,1,100000000,610000003642,
46,,Spine,2,5,Image 1,3,1,100000000,610000003643,
145,,Spine,2,4,Image 1,1,1,100000000,610000003644,
149,,Spine,2,4,Image 1,1,1,100000000,610000003645,
78,,Spine,2,3,Image 1,1,1,100000000,610000003646,
113,,Spine,2,3,Image 1,1,1,100000000,610000003647,
27,,Spine,2,2,Image 1,1,1,100000000,610000003648,
157,,Spine,2,0,Image 1,1,1,100000000,610000003649,
132,,Spine,2,0,Image 1,1,1,100000000,610000003652,
148,,Spine,2,0,Image 1,1,1,100000000,610000003653,
289,,Spine,2,0,Image 1,1,1,100000000,610000003654,
77,,Spine,2,0,Image 1,1,1,100000001,610000003658,
90,,Spine,2,0,Image 1,1,1,100000001,610000003659,
83,,Spine,2,0,Image 1,1,1,100000001,610000003660,
174,,Spine,2,0,Image 1,1,1,100000001,610000003661,
63,,Spine,2,0,Image 1,1,1,100000001,610000003664,
79,,Spine,2,0,Image 1,1,1,100000001,610000003665,
47,,Spine,2,1,Image 1,2,1,100000001,610000003666,
137,,Spine,2,1,Image 1,2,1,100000001,610000003667,
63,,Spine,2,1,Image 1,1,1,100000001,610000003668,
153,,Spine,2,0,Image 1,1,1,100000001,610000003669,
194,,Spine,2,0,Image 1,1,1,100000001,610000003670,
252,,Spine,2,0,Image 1,1,1,100000001,610000003671,
71,,Spine,2,5,Image 1,3,1,100000001,610000003672,
78,,Spine,2,5,Image 1,2,1,100000001,610000003673,
118,,Spine,2,3,Image 1,1,1,100000001,610000003674,
60,,Spine,2,1,Image 1,1,1,100000001,610000003675,
190,,Spine,2,0,Image 1,1,1,100000001,610000003676,
167,,Spine,2,0,Image 1,1,1,100000001,610000003677,
95,,Spine,2,0,Image 1,1,1,100000001,610000003680,
192,,Spine,2,0,Image 1,1,1,100000001,610000003681,
