
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.186441,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003325,
0.290146,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003330,
0.306324,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003334,
0.366573,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003338,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003344,
0.195091,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003346,
0.1625,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000003348,
0.445026,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003351,
0.328034,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003355,
0.264432,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003357,
0.421667,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003360,
0.34672,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000003363,
0.325,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003366,
0.359145,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003369,
0.256948,µm,Spine,Spine Part Min Diameter,5,1,1,100000000,610000003371,
0.315227,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000003373,
0.34772,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003375,
0.270978,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003378,
0.320319,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000003384,
0.325,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003387,
0.209553,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003391,
0.38852,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003395,
0.24375,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000003397,
0.177089,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003400,
0.419796,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003408,
0.319941,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003413,
0.223438,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003417,
0.296788,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003419,
0.290146,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003422,
0.337484,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003426,
0.443537,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003430,
0.341528,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003433,
0.31322,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003436,
0.326563,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003444,
0.36796,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000003448,
0.24375,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003451,
0.302518,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000003453,
0.300302,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003456,
0.28811,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000003461,
0.474805,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003463,
0.266487,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003467,
0.306315,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003471,
0.358415,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000003473,
0.261371,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003475,
0.325,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003479,
0.467948,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003481,
0.373877,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003487,
0.258984,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003495,
0.24375,µm,Spine,Spine Part Min Diameter,5,1,1,100000000,610000003497,
0.54209,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003501,
0.265294,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000003503,
0.429383,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003506,
0.363086,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003511,
0.381059,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003515,
0.345513,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003525,
0.278494,µm,Spine,Spine Part Min Diameter,5,1,1,100000000,610000003568,
0.24375,µm,Spine,Spine Part Min Diameter,5,1,1,100000000,610000003569,
0.264062,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000003570,
0.217229,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003571,
0.302453,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003572,
0.199946,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003573,
0.261523,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003574,
0.27141,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000003575,
0.27861,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003576,
0.195091,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003577,
0.240148,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003578,
0.204756,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003579,
0.288694,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003580,
0.182812,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003581,
0.269282,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003582,
0.286481,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003583,
0.2454,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003584,
0.292815,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003585,
0.195038,µm,Spine,Spine Part Min Diameter,6,4,1,100000000,610000003586,
0.264917,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000003587,
0.351459,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000003588,
0.318018,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003589,
0.241132,µm,Spine,Spine Part Min Diameter,7,6,1,100000000,610000003590,
0.299687,µm,Spine,Spine Part Min Diameter,6,5,1,100000000,610000003591,
0.290011,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000003592,
0.271539,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003593,
0.279992,µm,Spine,Spine Part Min Diameter,7,2,1,100000000,610000003594,
0.24725,µm,Spine,Spine Part Min Diameter,7,2,1,100000000,610000003595,
0.17404,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000003596,
0.264701,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000003597,
0.356984,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000003598,
0.314844,µm,Spine,Spine Part Min Diameter,7,2,1,100000000,610000003599,
0.295022,µm,Spine,Spine Part Min Diameter,8,1,1,100000000,610000003600,
0.253846,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003601,
0.178592,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003602,
0.334654,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003603,
0.264432,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003604,
0.278608,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003605,
0.264969,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003606,
0.281922,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003607,
0.345313,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003608,
0.28029,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003609,
0.228516,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003612,
0.229004,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003613,
0.445026,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003614,
0.295857,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003615,
0.359145,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003618,
0.371981,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003619,
0.266602,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000003621,
0.270871,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000003622,
0.203362,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000003623,
0.245725,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000003624,
0.24375,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000003625,
0.356738,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000003626,
0.34672,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000003627,
0.233594,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000003628,
0.171449,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000003629,
0.253906,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000003630,
0.217946,µm,Spine,Spine Part Min Diameter,5,4,1,100000000,610000003631,
0.227862,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003632,
0.228581,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003633,
0.33765,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003634,
0.325,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003635,
0.293449,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000003636,
0.1625,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000003637,
0.36796,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000003638,
0.214893,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000003639,
0.30254,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000003640,
0.286809,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000003641,
0.223437,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000003642,
0.232909,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000003643,
0.341965,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000003644,
0.226404,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000003645,
0.208203,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000003646,
0.325417,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000003647,
0.176169,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003648,
0.358792,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003649,
0.219629,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003652,
0.369909,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003653,
0.412105,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003654,
0.247942,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003658,
0.286461,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003659,
0.284394,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003660,
0.32098,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003661,
0.173169,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003664,
0.185352,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003665,
0.25677,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003666,
0.33234,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003667,
0.202923,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003668,
0.305988,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003669,
0.366573,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003670,
0.461036,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003671,
0.260421,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003672,
0.293331,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000003673,
0.311439,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003674,
0.181665,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003675,
0.39411,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003676,
0.363141,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003677,
0.320944,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003680,
0.328034,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003681,
