
Spine Center Intensity Min Ch=1 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Spine,1,3,Image 1,1,1,100000001,610000003210,
11,,Spine,1,3,Image 1,2,1,100000000,610000003212,
7,,Spine,1,5,Image 1,1,1,100000000,610000003216,
20,,Spine,1,1,Image 1,2,1,100000000,610000003219,
14,,Spine,1,3,Image 1,1,1,100000000,610000003221,
24,,Spine,1,0,Image 1,1,1,100000001,610000003223,
14,,Spine,1,3,Image 1,1,1,100000001,610000003229,
8,,Spine,1,0,Image 1,1,1,100000001,610000003234,
13,,Spine,1,5,Image 1,2,1,100000000,610000003236,
8,,Spine,1,3,Image 1,3,1,100000000,610000003238,
28,,Spine,1,0,Image 1,1,1,100000001,610000003244,
22,,Spine,1,5,Image 1,2,1,100000000,610000003247,
15,,Spine,1,1,Image 1,2,1,100000000,610000003253,
9,,Spine,1,3,Image 1,3,1,100000000,610000003256,
15,,Spine,1,0,Image 1,1,1,100000000,610000003260,
12,,Spine,1,5,Image 1,1,1,100000000,610000003262,
8,,Spine,1,2,Image 1,2,1,100000000,610000003265,
42,,Spine,1,6,Image 1,2,1,100000000,610000003268,
14,,Spine,1,8,Image 1,1,1,100000000,610000003273,
21,,Spine,1,1,Image 1,2,1,100000000,610000003277,
26,,Spine,1,0,Image 1,1,1,100000001,610000003282,
29,,Spine,1,5,Image 1,3,1,100000000,610000003284,
20,,Spine,1,5,Image 1,3,1,100000000,610000003287,
36,,Spine,1,6,Image 1,3,1,100000000,610000003290,
31,,Spine,1,6,Image 1,2,1,100000000,610000003292,
11,,Spine,1,1,Image 1,2,1,100000000,610000003294,
15,,Spine,1,2,Image 1,1,1,100000000,610000003297,
22,,Spine,1,5,Image 1,2,1,100000000,610000003301,
12,,Spine,1,2,Image 1,2,1,100000000,610000003304,
8,,Spine,1,5,Image 1,4,1,100000000,610000003306,
29,,Spine,1,3,Image 1,1,1,100000000,610000003309,
13,,Spine,1,3,Image 1,2,1,100000000,610000003311,
11,,Spine,1,7,Image 1,3,1,100000000,610000003315,
12,,Spine,1,1,Image 1,2,1,100000000,610000003317,
14,,Spine,1,0,Image 1,1,1,100000001,610000003319,
18,,Spine,1,3,Image 1,3,1,100000000,610000003322,
27,,Spine,1,0,Image 1,1,1,100000001,610000003325,
29,,Spine,1,3,Image 1,2,1,100000000,610000003330,
32,,Spine,1,1,Image 1,2,1,100000000,610000003334,
21,,Spine,1,0,Image 1,1,1,100000001,610000003338,
48,,Spine,1,0,Image 1,1,1,100000001,610000003344,
16,,Spine,1,3,Image 1,3,1,100000000,610000003346,
17,,Spine,1,4,Image 1,1,1,100000000,610000003348,
28,,Spine,1,1,Image 1,2,1,100000000,610000003351,
27,,Spine,1,0,Image 1,1,1,100000001,610000003355,
26,,Spine,1,1,Image 1,1,1,100000000,610000003357,
41,,Spine,1,0,Image 1,1,1,100000001,610000003360,
24,,Spine,1,6,Image 1,2,1,100000000,610000003363,
24,,Spine,1,0,Image 1,1,1,100000001,610000003366,
45,,Spine,1,1,Image 1,2,1,100000000,610000003369,
26,,Spine,1,5,Image 1,1,1,100000000,610000003371,
22,,Spine,1,6,Image 1,3,1,100000000,610000003373,
32,,Spine,1,2,Image 1,2,1,100000000,610000003375,
40,,Spine,1,2,Image 1,2,1,100000000,610000003378,
30,,Spine,1,2,Image 1,3,1,100000000,610000003384,
