
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
76.0605,°,Spine,3,1,1,100000001,610000003210,
67.4831,°,Spine,3,2,1,100000000,610000003212,
66.74,°,Spine,1,2,1,100000000,610000003219,
85.7766,°,Spine,3,1,1,100000000,610000003221,
70.4372,°,Spine,0,1,1,100000001,610000003223,
94.1605,°,Spine,5,2,1,100000000,610000003236,
73.302,°,Spine,3,3,1,100000000,610000003238,
69.2937,°,Spine,3,3,1,100000000,610000003256,
75.0323,°,Spine,0,1,1,100000000,610000003260,
65.237,°,Spine,5,1,1,100000000,610000003262,
93.9135,°,Spine,2,2,1,100000000,610000003265,
89.0146,°,Spine,6,2,1,100000000,610000003268,
81.8195,°,Spine,8,1,1,100000000,610000003273,
94.6846,°,Spine,5,3,1,100000000,610000003287,
89.0116,°,Spine,6,3,1,100000000,610000003290,
87.171,°,Spine,1,2,1,100000000,610000003294,
85.4782,°,Spine,5,4,1,100000000,610000003306,
56.9509,°,Spine,3,1,1,100000000,610000003309,
93.4213,°,Spine,3,2,1,100000000,610000003311,
86.9017,°,Spine,1,2,1,100000000,610000003317,
87.3584,°,Spine,0,1,1,100000001,610000003319,
74.9687,°,Spine,3,3,1,100000000,610000003322,
75.3396,°,Spine,4,1,1,100000000,610000003348,
89.5974,°,Spine,0,1,1,100000001,610000003355,
62.2767,°,Spine,5,1,1,100000000,610000003371,
93.3927,°,Spine,6,3,1,100000000,610000003373,
51.8935,°,Spine,2,2,1,100000000,610000003375,
83.5545,°,Spine,2,2,1,100000000,610000003378,
74.8107,°,Spine,2,3,1,100000000,610000003384,
79.7877,°,Spine,3,1,1,100000000,610000003397,
75.5542,°,Spine,0,1,1,100000001,610000003400,
60.5055,°,Spine,1,1,1,100000000,610000003419,
102.323,°,Spine,0,1,1,100000001,610000003426,
85.8882,°,Spine,2,2,1,100000000,610000003433,
91.7425,°,Spine,3,3,1,100000000,610000003444,
87.1545,°,Spine,2,3,1,100000000,610000003453,
96.2402,°,Spine,1,2,1,100000001,610000003456,
80.657,°,Spine,2,1,1,100000000,610000003475,
78.8841,°,Spine,2,2,1,100000000,610000003495,
89.8205,°,Spine,5,1,1,100000000,610000003497,
63.6121,°,Spine,4,2,1,100000000,610000003503,
70.4471,°,Spine,2,2,1,100000000,610000003515,
49.88,°,Spine,5,1,1,100000000,610000003569,
73.9185,°,Spine,4,1,1,100000000,610000003570,
61.0638,°,Spine,3,2,1,100000000,610000003571,
56.8184,°,Spine,3,2,1,100000000,610000003572,
18.0292,°,Spine,2,1,1,100000000,610000003573,
77.0141,°,Spine,2,1,1,100000000,610000003574,
73.2726,°,Spine,6,3,1,100000000,610000003575,
96.2133,°,Spine,3,3,1,100000000,610000003576,
89.7799,°,Spine,3,3,1,100000000,610000003580,
89.7592,°,Spine,3,3,1,100000000,610000003581,
76.8666,°,Spine,3,3,1,100000000,610000003582,
81.2805,°,Spine,1,2,1,100000000,610000003583,
75.9058,°,Spine,1,2,1,100000000,610000003584,
108.975,°,Spine,1,2,1,100000000,610000003585,
104.077,°,Spine,6,4,1,100000000,610000003586,
49.6404,°,Spine,5,3,1,100000000,610000003587,
90.1815,°,Spine,4,3,1,100000000,610000003588,
72.0704,°,Spine,3,2,1,100000000,610000003589,
94.9804,°,Spine,7,6,1,100000000,610000003590,
67.6023,°,Spine,6,5,1,100000000,610000003591,
87.6366,°,Spine,4,3,1,100000000,610000003592,
50.0326,°,Spine,3,2,1,100000000,610000003593,
54.4387,°,Spine,7,2,1,100000000,610000003594,
76.0785,°,Spine,7,2,1,100000000,610000003595,
86.0195,°,Spine,6,3,1,100000000,610000003596,
59.5646,°,Spine,6,2,1,100000000,610000003597,
81.5699,°,Spine,7,2,1,100000000,610000003599,
94.369,°,Spine,8,1,1,100000000,610000003600,
86.6747,°,Spine,2,2,1,100000000,610000003602,
56.4997,°,Spine,0,1,1,100000000,610000003603,
82.3492,°,Spine,0,1,1,100000000,610000003605,
67.8809,°,Spine,0,1,1,100000000,610000003606,
89.9928,°,Spine,0,1,1,100000000,610000003607,
80.9768,°,Spine,0,1,1,100000000,610000003608,
82.933,°,Spine,0,1,1,100000000,610000003609,
86.2195,°,Spine,2,2,1,100000000,610000003612,
84.5165,°,Spine,2,2,1,100000000,610000003613,
86.2691,°,Spine,1,2,1,100000000,610000003615,
69.8344,°,Spine,1,2,1,100000000,610000003619,
93.5466,°,Spine,4,1,1,100000000,610000003621,
84.1964,°,Spine,3,1,1,100000000,610000003622,
84.1272,°,Spine,3,1,1,100000000,610000003623,
74.7889,°,Spine,3,1,1,100000000,610000003624,
91.0154,°,Spine,6,3,1,100000000,610000003625,
67.5433,°,Spine,5,2,1,100000000,610000003628,
79.115,°,Spine,4,2,1,100000000,610000003629,
100.607,°,Spine,5,4,1,100000000,610000003631,
64.2845,°,Spine,4,4,1,100000000,610000003632,
84.6708,°,Spine,4,4,1,100000000,610000003633,
78.5229,°,Spine,4,4,1,100000000,610000003634,
63.6419,°,Spine,3,3,1,100000000,610000003635,
67.8196,°,Spine,3,3,1,100000000,610000003636,
80.1722,°,Spine,2,3,1,100000000,610000003637,
65.5964,°,Spine,5,2,1,100000000,610000003639,
62.8238,°,Spine,5,2,1,100000000,610000003640,
72.2484,°,Spine,5,2,1,100000000,610000003641,
62.4003,°,Spine,5,2,1,100000000,610000003642,
88.0745,°,Spine,5,3,1,100000000,610000003643,
69.8534,°,Spine,4,1,1,100000000,610000003644,
84.1937,°,Spine,4,1,1,100000000,610000003645,
86.5198,°,Spine,3,1,1,100000000,610000003646,
65.5987,°,Spine,2,1,1,100000000,610000003648,
67.3834,°,Spine,0,1,1,100000000,610000003649,
80.321,°,Spine,0,1,1,100000001,610000003658,
86.7304,°,Spine,0,1,1,100000001,610000003659,
77.0669,°,Spine,0,1,1,100000001,610000003660,
86.624,°,Spine,0,1,1,100000001,610000003664,
82.1226,°,Spine,0,1,1,100000001,610000003665,
82.2997,°,Spine,1,2,1,100000001,610000003666,
62.9784,°,Spine,1,2,1,100000001,610000003667,
52.6721,°,Spine,1,1,1,100000001,610000003668,
77.457,°,Spine,0,1,1,100000001,610000003669,
82.4284,°,Spine,5,3,1,100000001,610000003672,
57.9385,°,Spine,5,2,1,100000001,610000003673,
54.0363,°,Spine,3,1,1,100000001,610000003674,
90.7525,°,Spine,1,1,1,100000001,610000003675,
93.1414,°,Spine,0,1,1,100000001,610000003676,
78.0865,°,Spine,0,1,1,100000001,610000003680,
68.2806,°,Spine,0,1,1,100000001,610000003681,
