
Spine Attachment Pt Diameter
 ==================== 
Spine Attachment Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.306324,µm,Spine,1,2,1,100000000,610000003334,
0.461036,µm,Spine,0,1,1,100000001,610000003338,
0.1625,µm,Spine,0,1,1,100000001,610000003344,
0.329653,µm,Spine,3,3,1,100000000,610000003346,
0.289203,µm,Spine,4,1,1,100000000,610000003348,
0.445026,µm,Spine,1,2,1,100000000,610000003351,
0.543336,µm,Spine,0,1,1,100000001,610000003355,
0.264432,µm,Spine,1,1,1,100000000,610000003357,
0.421667,µm,Spine,0,1,1,100000001,610000003360,
0.34672,µm,Spine,6,2,1,100000000,610000003363,
0.325,µm,Spine,0,1,1,100000001,610000003366,
0.359145,µm,Spine,1,2,1,100000000,610000003369,
0.256948,µm,Spine,5,1,1,100000000,610000003371,
0.315227,µm,Spine,6,3,1,100000000,610000003373,
0.378533,µm,Spine,2,2,1,100000000,610000003375,
0.270978,µm,Spine,2,2,1,100000000,610000003378,
0.358422,µm,Spine,2,3,1,100000000,610000003384,
0.325,µm,Spine,1,2,1,100000000,610000003387,
0.209553,µm,Spine,1,2,1,100000000,610000003391,
0.38852,µm,Spine,0,1,1,100000001,610000003395,
0.24375,µm,Spine,3,1,1,100000000,610000003397,
0.254453,µm,Spine,0,1,1,100000001,610000003400,
0.419796,µm,Spine,1,2,1,100000000,610000003408,
0.319941,µm,Spine,0,1,1,100000001,610000003413,
0.223438,µm,Spine,0,1,1,100000001,610000003417,
0.369425,µm,Spine,1,1,1,100000000,610000003419,
0.290146,µm,Spine,3,2,1,100000000,610000003422,
0.34548,µm,Spine,0,1,1,100000001,610000003426,
0.443537,µm,Spine,1,2,1,100000000,610000003430,
0.384835,µm,Spine,2,2,1,100000000,610000003433,
0.31322,µm,Spine,2,1,1,100000000,610000003436,
0.326563,µm,Spine,3,3,1,100000000,610000003444,
0.36796,µm,Spine,5,2,1,100000000,610000003448,
0.24375,µm,Spine,0,1,1,100000001,610000003451,
0.332114,µm,Spine,2,3,1,100000000,610000003453,
0.329133,µm,Spine,1,2,1,100000001,610000003456,
0.368299,µm,Spine,7,3,1,100000000,610000003461,
0.474805,µm,Spine,0,1,1,100000001,610000003463,
0.266487,µm,Spine,1,2,1,100000000,610000003467,
0.306315,µm,Spine,3,1,1,100000001,610000003471,
0.40625,µm,Spine,6,2,1,100000000,610000003473,
0.411675,µm,Spine,2,1,1,100000000,610000003475,
0.325,µm,Spine,0,1,1,100000001,610000003479,
0.467948,µm,Spine,1,2,1,100000000,610000003481,
0.373877,µm,Spine,0,1,1,100000001,610000003487,
0.259989,µm,Spine,2,2,1,100000000,610000003495,
0.2732,µm,Spine,5,1,1,100000000,610000003497,
0.55415,µm,Spine,1,2,1,100000000,610000003501,
0.320587,µm,Spine,4,2,1,100000000,610000003503,
0.429383,µm,Spine,1,2,1,100000000,610000003506,
0.363086,µm,Spine,0,1,1,100000001,610000003511,
0.381059,µm,Spine,2,2,1,100000000,610000003515,
0.384432,µm,Spine,0,1,1,100000000,610000003525,
0.316149,µm,Spine,5,1,1,100000000,610000003568,
0.280627,µm,Spine,5,1,1,100000000,610000003569,
0.31225,µm,Spine,4,1,1,100000000,610000003570,
0.292406,µm,Spine,3,2,1,100000000,610000003571,
0.302453,µm,Spine,3,2,1,100000000,610000003572,
0.286074,µm,Spine,2,1,1,100000000,610000003573,
0.367129,µm,Spine,2,1,1,100000000,610000003574,
0.27141,µm,Spine,6,3,1,100000000,610000003575,
0.392333,µm,Spine,3,3,1,100000000,610000003576,
0.329653,µm,Spine,3,3,1,100000000,610000003577,
0.265632,µm,Spine,3,3,1,100000000,610000003578,
0.265632,µm,Spine,3,3,1,100000000,610000003579,
0.288694,µm,Spine,3,3,1,100000000,610000003580,
0.262425,µm,Spine,3,3,1,100000000,610000003581,
0.329327,µm,Spine,3,3,1,100000000,610000003582,
0.335584,µm,Spine,1,2,1,100000000,610000003583,
0.368252,µm,Spine,1,2,1,100000000,610000003584,
0.328897,µm,Spine,1,2,1,100000000,610000003585,
0.255312,µm,Spine,6,4,1,100000000,610000003586,
0.307603,µm,Spine,5,3,1,100000000,610000003587,
0.351459,µm,Spine,4,3,1,100000000,610000003588,
0.322838,µm,Spine,3,2,1,100000000,610000003589,
0.26815,µm,Spine,7,6,1,100000000,610000003590,
0.314011,µm,Spine,6,5,1,100000000,610000003591,
0.290011,µm,Spine,4,3,1,100000000,610000003592,
0.295294,µm,Spine,3,2,1,100000000,610000003593,
0.279992,µm,Spine,7,2,1,100000000,610000003594,
0.333476,µm,Spine,7,2,1,100000000,610000003595,
0.254671,µm,Spine,6,3,1,100000000,610000003596,
0.3496,µm,Spine,6,2,1,100000000,610000003597,
0.40625,µm,Spine,6,2,1,100000000,610000003598,
0.316556,µm,Spine,7,2,1,100000000,610000003599,
0.378177,µm,Spine,8,1,1,100000000,610000003600,
0.253846,µm,Spine,2,2,1,100000000,610000003601,
0.317027,µm,Spine,2,2,1,100000000,610000003602,
0.334654,µm,Spine,0,1,1,100000000,610000003603,
0.264432,µm,Spine,1,1,1,100000000,610000003604,
0.320368,µm,Spine,0,1,1,100000000,610000003605,
0.329796,µm,Spine,0,1,1,100000000,610000003606,
0.281922,µm,Spine,0,1,1,100000000,610000003607,
0.425309,µm,Spine,0,1,1,100000000,610000003608,
0.38157,µm,Spine,0,1,1,100000000,610000003609,
0.33944,µm,Spine,2,2,1,100000000,610000003612,
0.328496,µm,Spine,2,2,1,100000000,610000003613,
0.445026,µm,Spine,1,2,1,100000000,610000003614,
0.413819,µm,Spine,1,2,1,100000000,610000003615,
0.359145,µm,Spine,1,2,1,100000000,610000003618,
0.371981,µm,Spine,1,2,1,100000000,610000003619,
0.280361,µm,Spine,4,1,1,100000000,610000003621,
0.270871,µm,Spine,3,1,1,100000000,610000003622,
0.248603,µm,Spine,3,1,1,100000000,610000003623,
0.274616,µm,Spine,3,1,1,100000000,610000003624,
0.248257,µm,Spine,6,3,1,100000000,610000003625,
0.408913,µm,Spine,6,2,1,100000000,610000003626,
0.34672,µm,Spine,6,2,1,100000000,610000003627,
0.322079,µm,Spine,5,2,1,100000000,610000003628,
0.348729,µm,Spine,4,2,1,100000000,610000003629,
0.271558,µm,Spine,5,3,1,100000000,610000003630,
0.24209,µm,Spine,5,4,1,100000000,610000003631,
0.258943,µm,Spine,4,4,1,100000000,610000003632,
0.273544,µm,Spine,4,4,1,100000000,610000003633,
0.33765,µm,Spine,4,4,1,100000000,610000003634,
0.325,µm,Spine,3,3,1,100000000,610000003635,
0.293449,µm,Spine,3,3,1,100000000,610000003636,
0.361689,µm,Spine,2,3,1,100000000,610000003637,
0.36796,µm,Spine,5,2,1,100000000,610000003638,
0.331674,µm,Spine,5,2,1,100000000,610000003639,
0.354717,µm,Spine,5,2,1,100000000,610000003640,
0.286809,µm,Spine,5,2,1,100000000,610000003641,
0.334224,µm,Spine,5,2,1,100000000,610000003642,
0.232909,µm,Spine,5,3,1,100000000,610000003643,
0.437307,µm,Spine,4,1,1,100000000,610000003644,
0.451172,µm,Spine,4,1,1,100000000,610000003645,
0.347097,µm,Spine,3,1,1,100000000,610000003646,
0.344319,µm,Spine,3,1,1,100000000,610000003647,
0.259571,µm,Spine,2,1,1,100000000,610000003648,
0.358792,µm,Spine,0,1,1,100000000,610000003649,
0.405382,µm,Spine,0,1,1,100000000,610000003652,
0.405382,µm,Spine,0,1,1,100000000,610000003653,
0.412105,µm,Spine,0,1,1,100000000,610000003654,
0.301933,µm,Spine,0,1,1,100000001,610000003658,
0.325,µm,Spine,0,1,1,100000001,610000003659,
0.291677,µm,Spine,0,1,1,100000001,610000003660,
0.450881,µm,Spine,0,1,1,100000001,610000003661,
0.319568,µm,Spine,0,1,1,100000001,610000003664,
0.36395,µm,Spine,0,1,1,100000001,610000003665,
0.267426,µm,Spine,1,2,1,100000001,610000003666,
0.33234,µm,Spine,1,2,1,100000001,610000003667,
0.310453,µm,Spine,1,1,1,100000001,610000003668,
0.429383,µm,Spine,0,1,1,100000001,610000003669,
0.461036,µm,Spine,0,1,1,100000001,610000003670,
0.461036,µm,Spine,0,1,1,100000001,610000003671,
0.313484,µm,Spine,5,3,1,100000001,610000003672,
0.293331,µm,Spine,5,2,1,100000001,610000003673,
0.369872,µm,Spine,3,1,1,100000001,610000003674,
0.181665,µm,Spine,1,1,1,100000001,610000003675,
0.520322,µm,Spine,0,1,1,100000001,610000003676,
0.51115,µm,Spine,0,1,1,100000001,610000003677,
0.320944,µm,Spine,0,1,1,100000001,610000003680,
0.502012,µm,Spine,0,1,1,100000001,610000003681,
