
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
2,,Spine,2,3,Image 1,1,100000001,610000003210,
2,,Spine,2,3,Image 1,1,100000000,610000003212,
0,,Spine,2,5,Image 1,1,100000000,610000003216,
1,,Spine,2,1,Image 1,1,100000000,610000003219,
2,,Spine,2,3,Image 1,1,100000000,610000003221,
5,,Spine,2,0,Image 1,1,100000001,610000003223,
0,,Spine,2,3,Image 1,1,100000001,610000003229,
0,,Spine,2,0,Image 1,1,100000001,610000003234,
0,,Spine,2,5,Image 1,1,100000000,610000003236,
2,,Spine,2,3,Image 1,1,100000000,610000003238,
2,,Spine,2,0,Image 1,1,100000001,610000003244,
5,,Spine,2,5,Image 1,1,100000000,610000003247,
1,,Spine,2,1,Image 1,1,,610000003249,
12,,Spine,2,3,Image 1,1,100000000,610000003256,
1,,Spine,2,0,Image 1,1,100000000,610000003260,
0,,Spine,2,5,Image 1,1,100000000,610000003262,
59,,Spine,2,2,Image 1,1,100000000,610000003265,
3,,Spine,2,6,Image 1,1,100000000,610000003268,
4,,Spine,2,8,Image 1,1,100000000,610000003273,
0,,Spine,2,1,Image 1,1,,610000003275,
0,,Spine,2,0,Image 1,1,100000001,610000003282,
1,,Spine,2,5,Image 1,1,100000000,610000003284,
2,,Spine,2,5,Image 1,1,100000000,610000003287,
2,,Spine,2,6,Image 1,1,100000000,610000003290,
6,,Spine,2,6,Image 1,1,100000000,610000003292,
0,,Spine,2,1,Image 1,1,100000000,610000003294,
2,,Spine,2,2,Image 1,1,100000000,610000003297,
13,,Spine,2,5,Image 1,1,100000000,610000003301,
0,,Spine,2,2,Image 1,1,100000000,610000003304,
1,,Spine,2,5,Image 1,1,100000000,610000003306,
3,,Spine,2,3,Image 1,1,100000000,610000003309,
3,,Spine,2,3,Image 1,1,100000000,610000003311,
1,,Spine,2,7,Image 1,1,100000000,610000003315,
3,,Spine,2,1,Image 1,1,100000000,610000003317,
0,,Spine,2,0,Image 1,1,100000001,610000003319,
3,,Spine,2,3,Image 1,1,100000000,610000003322,
0,,Spine,2,0,Image 1,1,,610000003324,
3,,Spine,2,3,Image 1,1,100000000,610000003330,
2,,Spine,2,1,Image 1,1,,610000003333,
4,,Spine,2,0,Image 1,1,100000001,610000003338,
1,,Spine,2,0,Image 1,1,,610000003340,
1,,Spine,2,3,Image 1,1,100000000,610000003346,
1,,Spine,2,4,Image 1,1,100000000,610000003348,
8,,Spine,2,1,Image 1,1,100000000,610000003351,
1,,Spine,2,0,Image 1,1,100000001,610000003355,
4,,Spine,2,1,Image 1,1,100000000,610000003357,
